audio_group_sounds_tables	17
distance_scaled	density_scaled	event_start	event_stop	grouping_size	max_distance	name	split	split_close	split_far	split_offset	spotlight	use_reverb	max_start_delay_near	max_start_delay_far	stop_delay	min_refire_time	size_game_parameter	grouping_switch	linked_group_sound	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	grouping	rtpc_1_max_grouping_difference	rtpc_2_max_grouping_difference	size_scaler	min_distance	dual_group_sound	min_size	one_shot_influence_duration	scaled_azimuth_rtpc	doppler_rtpc_name	obstruction_size	trigger_charge_time_to_target	disable_group_merging
false	false	Battle_Group_Vocalisation_Goblin_Taunting_Play	Battle_Group_Vocalisation_Goblin_Taunting_Stop	32	400	wh_grp_vocalisation_goblin_taunting	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_vocalisation_goblin_encouragement	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Goblin_Unit_Response		32	400	wh_grp_vocalisation_goblin_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Goblin_Unit_Selection		32	400	wh_grp_vocalisation_goblin_unit_selection	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Gore_Idle_Play	Battle_Group_Vocalisation_Gore_Idle_Stop	32	200	wh_grp_vocalisation_gor_idle	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Griffin_And_Demigryph_Charge		32	250	wh_grp_vocalisation_griffin_and_demigryph_charge	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	true
false	false	Battle_Group_Vocalisation_Griffin_And_Demigryph_Melee_Play	Battle_Group_Vocalisation_Griffin_And_Demigryph_Melee_Stop	32	250	wh_grp_vocalisation_griffin_and_demigryph_melee	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Griffin_And_Demigryph_Pain		18	180	wh_grp_vocalisation_griffin_and_demigryph_pain	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Griffin_And_Demigryph_Taunting_Play	Battle_Group_Vocalisation_Griffin_And_Demigryph_Taunting_Stop	32	400	wh_grp_vocalisation_griffin_and_demigryph_taunting	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Griffin_And_Demigryph_Unit_Response		32	350	wh_grp_vocalisation_griffin_and_demigryph_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Harpies_Charge		20	250	wh_grp_vocalisation_harpies_charge	false	0	0	0	true	true	0.3	0.6	0	10	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	true
false	false	Battle_Group_Vocalisation_Harpies_Idle_Play	Battle_Group_Vocalisation_Harpies_Idle_Stop	20	200	wh_grp_vocalisation_harpies_idle	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Harpies_Melee_Play	Battle_Group_Vocalisation_Harpies_Melee_Stop	20	250	wh_grp_vocalisation_harpies_melee	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Harpies_Pain		20	180	wh_grp_vocalisation_harpies_pain	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Harpies_Running_Play	Battle_Group_Vocalisation_Harpies_Running_Stop	20	250	wh_grp_vocalisation_harpies_running	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Harpies_Unit_Response		20	350	wh_grp_vocalisation_harpies_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Human_Female_Charge		32	400	wh_grp_vocalisation_human_female_charge	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20	100	1	0		5	0	Battle_Group_Azimuth		0	0	true
false	false	Battle_Group_Vocalisation_Generic_Female_Collision		32	250	wh_grp_vocalisation_human_female_collision	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size			Battle_Group_Vocalisation_Cohesion	Entity_Cohesion				1	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Generic_Female_Encouragement_Play	Battle_Group_Vocalisation_Generic_Female_Encouragement_Stop	18	400	wh_grp_vocalisation_human_female_encouragement	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size_Slew								100	100	1	0	wh2_grp_vocalisation_overlay_humanoid_female	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Generic_Female_Melee_Play	Battle_Group_Vocalisation_Generic_Female_Melee_Stop	24	400	wh_grp_vocalisation_human_female_melee	false	0	0	0	true	true	0	0	0.6	0.5	Battle_Group_Size_Slew			Battle_Unit_Morale	Unit_Morale_Level				100	100	1	0	wh2_grp_vocalisation_overlay_humanoid_female	6	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Human_Female_Taunting_Play	Battle_Group_Vocalisation_Human_Female_Taunting_Stop	35	400	wh_grp_vocalisation_human_female_moving_taunt	false	0	0	0	true	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	5			0	0	false
false	false	Battle_Group_Vocalisation_Generic_Female_Pain		18	250	wh_grp_vocalisation_human_female_pain	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		4	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Generic_Female_Routing_Play	Battle_Group_Vocalisation_Generic_Female_Routing_Stop	24	100	wh_grp_vocalisation_human_female_routing	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Human_Female_Taunting_Play	Battle_Group_Vocalisation_Human_Female_Taunting_Stop	32	400	wh_grp_vocalisation_human_female_taunting	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Human_Female_Unit_Response		32	400	wh_grp_vocalisation_human_female_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Human_Male_Bret_French_Charge	Battle_Group_Vocalisation_do_nothing	32	400	wh_grp_vocalisation_human_male_bret_french_charge	false	0	0	0	true	true	0.3	0.6	0	6	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20	100	1	0		5	5			0	0	true
false	false	Battle_Group_Vocalisation_Human_Male_Bret_French_Taunt		32	400	wh_grp_vocalisation_human_male_bret_french_taunt	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			0	0	false
false	false	Battle_Group_Vocalisation_Human_Male_Bret_French_Taunting_Play	Battle_Group_Vocalisation_Human_Male_Bret_French_Taunting_Stop	32	400	wh_grp_vocalisation_human_male_bret_french_taunting	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_generic_male_encouragement	5	0			0	0	false
false	false	Battle_Group_Vocalisation_Human_Male_Bret_French_Unit_Response		32	400	wh_grp_vocalisation_human_male_bret_french_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			0	0	false
false	false	Battle_Group_Vocalisation_Human_Male_Bret_French_Unit_Selection		32	400	wh_grp_vocalisation_human_male_bret_french_unit_selection	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			0	0	false
false	false	Battle_Group_Vocalisation_Human_Male_West_Country_Charge	Battle_Group_Vocalisation_do_nothing	32	400	wh_grp_vocalisation_human_male_bret_west_country_charge	false	0	0	0	true	true	0.3	0.6	0	6	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20	100	1	0		5	5			0	0	true
false	false	Battle_Group_Vocalisation_Human_Male_West_Country_Taunt		32	400	wh_grp_vocalisation_human_male_bret_west_country_taunt	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			0	0	false
false	false	Battle_Group_Vocalisation_Human_Male_West_Country_Taunting_Play	Battle_Group_Vocalisation_Human_Male_West_Country_Taunting_Stop	32	400	wh_grp_vocalisation_human_male_bret_west_country_taunting	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_generic_male_encouragement	5	0			0	0	false
false	false	Battle_Group_Vocalisation_Human_Male_West_Country_Unit_Response		32	400	wh_grp_vocalisation_human_male_bret_west_country_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			0	0	false
false	false	Battle_Group_Vocalisation_Human_Male_West_Country_Unit_Selection		32	400	wh_grp_vocalisation_human_male_bret_west_country_unit_selection	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0			0	0	false
false	false	Battle_Group_Vocalisation_Generic_Male_Charge	Battle_Group_Vocalisation_do_nothing	32	400	wh_grp_vocalisation_human_male_charge	false	0	0	0	true	true	0.3	0.6	0	6	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20	100	1	0		5	5	Battle_Group_Azimuth		0	0	true
false	false	Battle_Group_Vocalisation_Generic_Male_Collision		32	250	wh_grp_vocalisation_human_male_collision	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size			Battle_Group_Vocalisation_Cohesion	Entity_Cohesion				1	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Generic_Male_Encouragement_Play	Battle_Group_Vocalisation_Generic_Male_Encouragement_Stop	32	400	wh_grp_vocalisation_human_male_encouragement	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size_Slew								100	100	1	0	wh2_grp_vocalisation_overlay_humanoid_male	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Generic_Male_Melee_Play	Battle_Group_Vocalisation_Generic_Male_Melee_Stop	24	400	wh_grp_vocalisation_human_male_melee	false	0	0	0	true	true	0	0	0.6	0.5	Battle_Group_Size_Slew			Battle_Unit_Morale	Unit_Morale_Level				100	100	1	0	wh2_grp_vocalisation_overlay_humanoid_male	6	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Generic_Male_Taunting_Play	Battle_Group_Vocalisation_Generic_Male_Taunting_Stop	35	400	wh_grp_vocalisation_human_male_moving_taunt	false	0	0	0	true	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_humanoid_male	5	5			0	0	false
false	false	Battle_Group_Vocalisation_Generic_Male_Pain		18	250	wh_grp_vocalisation_human_male_pain	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		4	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Generic_Male_Routing_Play	Battle_Group_Vocalisation_Generic_Male_Routing_Stop	24	100	wh_grp_vocalisation_human_male_routing	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Generic_Male_Taunt		32	400	wh_grp_vocalisation_human_male_taunt	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Generic_Male_Taunting_Play	Battle_Group_Vocalisation_Generic_Male_Taunting_Stop	32	400	wh_grp_vocalisation_human_male_taunting	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_generic_male_encouragement	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Generic_Male_Unit_Response		32	400	wh_grp_vocalisation_human_male_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Generic_Male_Unit_Selection		32	400	wh_grp_vocalisation_human_male_unit_selection	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Medium_Bird_Charge		32	250	wh_grp_vocalisation_medium_bird_charge	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	true
false	false	Battle_Group_Vocalisation_Medium_Bird_Idle_Play	Battle_Group_Vocalisation_Medium_Bird_Idle_Stop	32	200	wh_grp_vocalisation_medium_bird_idle	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Medium_Bird_Melee_Play	Battle_Group_Vocalisation_Medium_Bird_Melee_Stop	32	250	wh_grp_vocalisation_medium_bird_melee	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Medium_Bird_Pain		18	180	wh_grp_vocalisation_medium_bird_pain	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Medium_Bird_Running_Play	Battle_Group_Vocalisation_Medium_Bird_Running_Stop	32	250	wh_grp_vocalisation_medium_bird_running	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Medium_Bird_Unit_Selection		32	350	wh_grp_vocalisation_medium_bird_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Minotaur_Charge		32	400	wh_grp_vocalisation_minotaur_charge	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	true
false	false	Battle_Group_Vocalisation_Minotaur_Idle_Play	Battle_Group_Vocalisation_Minotaur_Idle_Stop	32	200	wh_grp_vocalisation_minotaur_idle	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Minotaur_Melee_Play	Battle_Group_Vocalisation_Minotaur_Melee_Stop	32	400	wh_grp_vocalisation_minotaur_melee	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Minotaur_Pain		18	250	wh_grp_vocalisation_minotaur_pain	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Minotaur_Taunt		32	400	wh_grp_vocalisation_minotaur_taunt	false	0	0	0	true	true	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Minotaur_Taunting_Play	Battle_Group_Vocalisation_Minotaur_Taunting_Stop	32	400	wh_grp_vocalisation_minotaur_taunting	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Minotaur_Unit_Response		32	400	wh_grp_vocalisation_minotaur_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Minotaur_Unit_Response		32	400	wh_grp_vocalisation_minotaur_unit_selection	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Necro_Serpent_Charge		32	400	wh_grp_vocalisation_necro_serpent_charge	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	true
false	false	Battle_Group_Vocalisation_Necro_Serpent_Melee_Play	Battle_Group_Vocalisation_Necro_Serpent_Melee_Stop	32	400	wh_grp_vocalisation_necro_serpent_melee	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Necro_Serpent_Pain		18	250	wh_grp_vocalisation_necro_serpent_pain	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Necro_Serpent_Taunting_Play	Battle_Group_Vocalisation_Necro_Serpent_Taunting_Stop	32	400	wh_grp_vocalisation_necro_serpent_taunting	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Necro_Serpent_Unit_Response		32	400	wh_grp_vocalisation_necro_serpent_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Necro_Serpent_Unit_Selection		32	400	wh_grp_vocalisation_necro_serpent_unit_selection	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Orc_Charge	Battle_Group_Vocalisation_do_nothing	32	400	wh_grp_vocalisation_orc_charge	false	0	0	0	true	true	0.3	0.6	0	6	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20	100	1	0		5	5	Battle_Group_Azimuth		0	0	true
false	false	Battle_Group_Vocalisation_Orc_Collision		32	250	wh_grp_vocalisation_orc_collision	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size			Battle_Group_Vocalisation_Cohesion	Entity_Cohesion				1	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Orc_Encouragement_Play	Battle_Group_Vocalisation_Orc_Encouragement_Stop	18	400	wh_grp_vocalisation_orc_encouragement	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size_Slew								100	100	1	0	wh2_grp_vocalisation_overlay_humanoid_gutteral	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Orc_Idle_Play	Battle_Group_Vocalisation_Orc_Idle_Stop	18	400	wh_grp_vocalisation_orc_idle	false	5	15	15	true	true	0	0	0.4	0.5	Battle_Group_Size_Slew								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Orc_Melee_Play	Battle_Group_Vocalisation_Orc_Melee_Stop	24	400	wh_grp_vocalisation_orc_melee	false	0	0	0	true	true	0	0	0.6	0.5	Battle_Group_Size_Slew			Battle_Unit_Morale	Unit_Morale_Level				100	100	1	0	wh2_grp_vocalisation_overlay_humanoid_gutteral	6	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Orc_Taunting_Play	Battle_Group_Vocalisation_Orc_Taunting_Stop	32	400	wh_grp_vocalisation_orc_moving_taunt	false	0	0	0	true	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	5			0	0	false
false	false	Battle_Group_Vocalisation_Orc_Pain		18	250	wh_grp_vocalisation_orc_pain	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		4	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Orc_Routing_Play	Battle_Group_Vocalisation_Orc_Routing_Stop	24	100	wh_grp_vocalisation_orc_routing	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Orc_Taunt		32	400	wh_grp_vocalisation_orc_taunt	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Orc_Taunting_Play	Battle_Group_Vocalisation_Orc_Taunting_Stop	32	400	wh_grp_vocalisation_orc_taunting	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_vocalisation_orc_encouragement	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Orc_Unit_Response		32	400	wh_grp_vocalisation_orc_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Orc_Unit_Selection		32	400	wh_grp_vocalisation_orc_unit_selection	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skeletons_Charge		32	400	wh_grp_vocalisation_skeleton_charge	false	0	0	0	true	true	0.3	0.6	0	0.35000002	Battle_Group_Size			Battle_Group_Vocalisation_Speed	Entity_Speed_Moving				20	100	1	0		5	0	Battle_Group_Azimuth		0	0	true
false	false	Battle_Group_Vocalisation_Skeletons_Melee_Play	Battle_Group_Vocalisation_Skeletons_Melee_Stop	32	400	wh_grp_vocalisation_skeleton_melee	false	0	0	0	true	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skeletons_Pain		18	250	wh_grp_vocalisation_skeleton_pain	false	0	0	0	true	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skeletons_Resurrecting_Play	Battle_Group_Vocalisation_Skeletons_Resurrecting_Stop	32	400	wh_grp_vocalisation_skeleton_resurrecting	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skeletons_Taunt		32	400	wh_grp_vocalisation_skeleton_taunt	false	0	0	0	true	true	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skeletons_Taunting_Play	Battle_Group_Vocalisation_Skeletons_Taunting_Stop	32	400	wh_grp_vocalisation_skeleton_taunting	false	0	0	0	true	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skeletons_Unit_Response		32	400	wh_grp_vocalisation_skeleton_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skeletons_Unit_Selection		32	400	wh_grp_vocalisation_skeleton_unit_selection	false	0	0	0	true	true	0.3	0.6	0	0.35000002	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skin_Wolves_Charge		32	400	wh_grp_vocalisation_skin_wolves_charge	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	true
false	false	Battle_Group_Vocalisation_Skin_Wolves_Idle_Play	Battle_Group_Vocalisation_Skin_Wolves_Idle_Stop	32	200	wh_grp_vocalisation_skin_wolves_idle	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skin_Wolves_Melee_Play	Battle_Group_Vocalisation_Skin_Wolves_Melee_Stop	32	400	wh_grp_vocalisation_skin_wolves_melee	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skin_Wolves_Pain		18	250	wh_grp_vocalisation_skin_wolves_pain	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skin_Wolves_Taunt_Play	Battle_Group_Vocalisation_Skin_Wolves_Taunt_Stop	32	400	wh_grp_vocalisation_skin_wolves_taunt	false	0	0	0	true	true	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Skin_Wolves_Unit_Response		32	400	wh_grp_vocalisation_skin_wolves_unit_response	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Misc_Spawn_Resurrecting_Play	Battle_Group_Misc_Spawn_Resurrecting_Stop	32	250	wh_grp_vocalisation_spawn_resurrecting	false	0	0	0	true	true	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Spider_Melee_Play	Battle_Group_Vocalisation_Spider_Melee_Stop	32	400	wh_grp_vocalisation_spider_melee	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh2_grp_vocalisation_overlay_creature	5	0	Battle_Group_Azimuth		0	0	false
false	false	Battle_Group_Vocalisation_Spider_Movement_Play	Battle_Group_Vocalisation_Spider_Movement_Stop	32	300	wh_grp_vocalisation_spider_movement	false	0	0	0	true	true	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		0	0	false
