projectiles_tables	44
key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_cavalry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	is_grapple	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles
wh_dlc05_wef_orion_spear	artillery	artillery_default		none	1	low	140	0	60	90	100	0	70	250	false	false	0.1	8	70	1	0	0	0	wh_wef_orion_spear		wh_bolt_thrower	0.001	false		false	-1	1	0	50	wh_dlc05_wef_orion_spear		0	false	true	45	very_high_low_entity	700	false	false	false	false	1	false	false	true	false
wh_dlc05_wef_scout_arrow	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	45	10	0	18	4	false	false	0.1	11	120	4.5	0	0	0	wh_dlc05_wef_glade_guard_arrow		wh_bow_arrow_magical	-1	false		false	-1	1	0	3			0	false	true	45	very_low	300	false	false	false	true	1	false	false	false	false
wh_dlc05_wef_spear_of_kurnous	artillery	artillery_default		none	1	low	200	10	88	75	10	0	0	338	false	false	0.1	1	250	1	0	0	0	wh_dlc05_wef_arrow_of_kurnous		wh_magic_amber_spear	1	true	wh_dlc06_unit_contact_blinded	false	2	1	0	180	wh_dlc03_spell_beasts_amber_spear		0	false	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true
wh_dlc05_wef_standard_arrow	arrow	small_arm_default		none	1	dual_low_fixed	170	0	88	45	10	0	18	4	false	false	0.1	11	120	3.1	0	0	0	wh_dlc05_wef_glade_guard_arrow		wh_bow_arrow_magical	-1	false		false	-1	1	0	3			0	false	true	45	very_low	300	false	false	false	true	1	false	false	false	false
wh_dlc05_wef_standard_arrow_mounted	arrow	small_arm_default		none	1	dual_low_fixed	150	0	88	45	10	0	18	4	false	false	0.1	11	100	2.6	0	0	0	wh_dlc05_wef_glade_guard_arrow		wh_bow_arrow_magical	-1	false		false	-1	1	0	3			0	false	true	45	very_low	300	false	false	false	true	1	false	false	false	false
wh_dlc05_wef_starfire_arrow	arrow	small_arm_flaming		none	1	dual_low_fixed	170	0	88	55	10	0	2	16	false	false	0.1	11	120	3.4	0	0	0	wh_dlc05_wef_starfire_arrow		wh_bow_arrow_magical	-1	false		false	-1	1	0	4			1	false	true	35	very_low	300	false	false	false	true	1	false	false	false	false
wh_dlc05_wef_starfire_arrow_mounted	arrow	small_arm_flaming		none	1	dual_low_fixed	140	0	88	55	10	0	2	16	false	false	0.1	11	85	2.4	0	0	0	wh_dlc05_wef_starfire_arrow		wh_bow_arrow_magical	-1	false		false	-1	1	0	4			1	false	true	35	very_low	300	false	false	false	true	1	false	false	false	false
wh_dlc05_wef_swiftshiver_arrow	arrow	small_arm_default		none	2	dual_low_fixed	135	0	88	45	10	1.6	14	4	false	false	0.1	11	85	4.2	0	0	0	wh_dlc05_wef_swiftshiver_arrow		wh_bow_arrow_magical	-1	false		false	-1	1	0	3			0	true	true	45	very_low	220	false	false	false	true	1	false	false	false	false
wh_dlc05_wef_treemen_arrow	arrow	small_arm_default	wh_dlc05_item_abilities_hail_of_doom_arrow	none	8	dual_low_fixed	70	10	88	45	100	5	85	15	false	false	0.1	11	55	1	0	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1	true		false	-1	1	0	1			0	false	true	45	medium	-1	false	false	false	false	1	false	false	false	true
wh_dlc05_wef_waywatchers_arrow	arrow	small_arm_default		none	1	dual_low_fixed	190	0	88	57	30	0	6	20	false	false	0.1	11	120	3.1	0	0	0	wh_wef_waywatchers_arrow		wh_bow_arrow_magical	-1	false		false	-1	1	0	4			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_dlc06_blasting_charge_ekrund	grenade	explosives	wh_main_dwf_blasting_charge_explosion	grenade_spin	1	dual_low_fixed	55	7	88	28	30	0	1	0	true	false	0.2	9	50	2	0	0	0	wh_dwf_miners_blasting_charge		wh_miners_blasting_charge	-1	false		false	-1	1	0	3			10	false	false	55	very_low	-1	false	false	true	false	1	false	false	false	false
wh_dlc06_dwf_crossow_bolt_bugmans_rangers	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45	20	0	16	4	false	false	0.1	9	110	4.4	0	0	0	wh_dwf_crossbow_bolt		wh_crossbow_bolt_normal	-1	false		false	-1	1	0	5			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_dlc06_dwf_raiders_throwing_axe	axe	small_arm_default		axe_spin	1	dual_low_fixed	75	0	60	32	30	0	6	26	false	false	0.120000005	8	40	2	0	0	0	wh_dlc06_dwf_rangers_throwing_axe		wh_throwing_axe	-1	false		false	-1	1	0	3			0	false	true	45	low	140	false	false	false	false	1	false	false	false	false
wh_dlc06_dwf_rangers_throwing_axe	axe	small_arm_default		axe_spin	1	dual_low_fixed	75	0	60	32	10	0	6	26	false	false	0.120000005	8	40	2	0	0	0	wh_dlc06_dwf_rangers_throwing_axe		wh_throwing_axe	-1	false		false	-1	1	0	3			0	false	true	45	low	140	false	false	false	false	1	false	false	false	false
wh_dlc06_grn_goblin_arrow_mogrubb	arrow	small_arm_default		none	1	dual_low_fixed	100	0	88	40	30	0	1	10	false	false	0.1	8	85	4.3	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	false		false	-1	1	0	3			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_dlc06_grn_goblin_rock_lobber_rock_blinded	artillery	artillery_default	wh_main_grn_rock_lobber_explosion	axe_spin	1	low	400	35	60	67	10	0	35	135	false	false	0.2	18	300	90	0	0	0	wh_grn_idol		wh_catapult_rock_normal	0.5	true	wh_dlc06_unit_contact_blinded	false	-1	1	0	120			0	false	true	45	high	700	false	false	false	false	1	false	false	true	true
wh_dlc06_norgrimlings_cinder_bomb	grenade	explosives	wh_main_dwf_cinderblast_explosion	grenade_spin	1	dual_low_fixed	60	5	88	28	30	0	1	0	true	false	0.1	9	50	2	0	0	0	wh_dwf_miners_blasting_charge		wh_miners_blasting_charge	-1	false		false	-1	1	0	3			0	false	false	35	very_low	-1	false	false	true	false	1	false	false	false	false
wh_dlc06_unit_abilities_skyhammer_bomb	artillery	artillery_explosive	wh_main_unit_abilities_gyrobomber_bomb	none	4	low	10	10	5	50	5	90	70	70	false	true	0.3	27	2	6	0	0	0	wh_main_unit_abilities_gyrobomber_bomb		wh_copter_bomb	1.2	true		false	-1	1	0	1			0	false	false	45		-1	false	false	false	false	1	false	false	false	true
wh_dlc06_weapon_abilities_skarsniks_prodder	artillery	artillery_default	wh_dlc06_weapon_abilities_skarsniks_prodder	shell_spin	1	low	200	10	88	60	10	0	0	432	false	false	1	1	100	0.1	0	0	0	wh_dlc06_skarsniks_prodder		wh_magic_amber_spear	1	false		false	-1	1	0	250	wh_dlc03_spell_beasts_amber_spear		1	true	true	45	low_magic	-1	false	true	false	true	1	false	false	true	false
wh_dlc06_weapon_abilities_skarsniks_prodder_mini	grenade	explosives	wh_dlc06_weapon_abilities_skarsniks_prodder_mini	grenade_spin	1	dual_low_fixed	22	5	88	15	10	0	1	0	true	false	0.2	9	50	2	0	0	0	wh_dlc06_skarsniks_prodder		wh_miners_blasting_charge	-1	false		false	-1	1	0	3			10	false	false	55	very_low	-1	false	false	true	false	1	false	false	false	false
wh_dlc07_brt_trebuchet_blessed_stone	artillery	artillery_default	wh_dlc07_brt_blessed_stone_explosion	axe_spin	1	dual_low_fixed	440	50	60	70	10	0	70	270	false	false	0.5	20	340	90	0	0	0	wh_dlc07_brt_blessed_stone		wh_catapult_rock_normal	1	true		false	-1	1	0	120			0	true	true	52	high	700	false	true	false	false	1	false	false	true	true
wh_dlc07_item_abilities_chalice_of_potions	fireball	artillery_explosive	wh_dlc07_item_abilities_chalice_of_potions	shell_spin	1	low	200	25	50	75	30	0	864	216	false	false	2	1	250	1	0	0	0	wh_main_spell_heavens_comet_of_casandora		wh_dlc07_ability_chalice_of_potions	3.5	true		false	-1	1	0	1000			0	true	true	45	all	-1	false	false	false	true	1	false	false	false	true
wh_dlc08_abilities_lightening_down	artillery	artillery_explosive	wh_dlc08_abilities_lightening_down	none	1	low	200	25	50	120	30	0	0	224	false	false	0	0	0	0	0	0	0	wh_dlc08_abilities_lightening_down		none	1.5	true		false	0.8	1	0	100			0	true	true	45	high_magic	-1	false	false	false	false	1	false	false	false	false
wh_dlc08_abilities_nor_copious_vomit	fireball	artillery_explosive	wh_dlc08_abilities_nor_copious_vomit	shell_spin	1	low	60	5	88	30	30	0	75	33	false	false	1	1	40	16	0	0	0	wh_dlc08_copious_vomit_impact		wh_dlc08_abilities_copious_vomit	1	true		false	-1	1	0	35			0	false	true	45	low	-1	false	true	false	true	11	false	true	true	false
wh_dlc08_nor_hellcannon_blast_ice	artillery	artillery_default	wh_dlc08_nor_hellcannon_ice	none	1	fixed	420	35	60	72	20	0	72	262	false	false	0.2	12	275	19	0	0	0	wh_dlc08_nor_hellcannon_blast_ice	wh_main_unit_contact_overhead_morale	wh_hell_cannon_ice_blast	1.3	true		false	-1	1	0	150	wh_chs_hellcannon	hellcannon	0	true	true	30	low	700	false	false	false	true	1	false	false	true	true
wh_dlc08_wef_waywatchers_arrow_RoR	arrow	small_arm_default		none	1	dual_low_fixed	190	0	88	57	30	0	6	20	false	false	0.1	11	120	3.1	0	0	0	wh_wef_waywatchers_arrow		wh_bow_arrow_magical	-1	false	wh_dlc06_unit_contact_discouraged	false	-1	1	0	4			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_dlc09_weapon_abilities_venom_staff	artillery	artillery_default	wh_dlc09_weapon_abilities_venom_staff_explosion	shell_spin	2	low	200	10	88	60	10	5	0	100	false	false	1	1	100	0.1	0	0	0	wh2_dlc09_abilities_venom_staff		wh2_dlc09_abilities_venom_staff	1	false	wh_main_unit_contact_poison	false	-1	1	0	250	wh_dlc03_spell_beasts_amber_spear		1	true	true	45	low_magic	-1	false	true	false	true	1	false	false	true	false
wh_dlc09_weapon_abilities_venom_staff_mini	grenade	explosives	wh_dlc09_weapon_abilities_venom_staff_explosion_mini	grenade_spin	1	dual_low_fixed	22	5	88	15	10	0	0	66	true	false	0.2	9	50	2	0	0	0	wh2_dlc09_abilities_venom_staff_mini			-1	false	wh_main_unit_contact_poison	false	-1	1	0	3			1	false	false	25	very_low	-1	false	false	true	false	1	false	false	false	false
wh_dwf_bolt_thrower_bolt	artillery	artillery_default		none	1	low	340	8	40	70	30	0	28	116	false	false	0.1	13	265	2.9	0	0	30	wh_dwf_bolt_thrower_bolt		wh_bolt_thrower	-1	true		false	-1	1	0	50			0	false	true	45	large_3	700	false	false	false	false	1	false	false	false	true
wh_dwf_cannon_ball	artillery	artillery_default		none	1	low	440	10	40	100	30	0	84	336	true	false	0.1	22	265	7.8	0	0	0	wh_dwf_cannon_ball		wh_cannon_cannonball_normal	0.3	true		false	-1	1	0	350			0	false	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true
wh_dwf_copter_brimstone_shot	artillery	artillery_flammable		none	1	low	100	10	45	100	10	0	28	85	false	false	0.5	11	85	2.4	0	0	0	wh_dwf_copter_brimstone_shot		wh_bullet	0.5	false		false	-1	1	0	20			10	false	true	45	low	180	false	true	false	false	1	false	false	true	false
wh_dwf_crossow_bolt	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45	10	0	16	4	false	false	0.1	11	110	4.7	0	0	0	wh_dwf_crossbow_bolt		wh_crossbow_bolt_normal	-1	false		false	-1	1	0	5			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_dwf_drakegun_flame	musket	artillery_flammable	wh_main_dwf_drakegun_explosion	none	1	low	80	0	55	30	10	0	8	4	false	false	1	9	40	1.4	0	0	0	wh_dwf_drakegun_flame		wh_drakegun_flame	0	false	wh_main_unit_contact_morale	false	3	4	0.35	40			1	false	true	45	low	88	true	true	false	false	1	false	false	false	false
wh_dwf_drakegun_skolder	artillery	artillery_explosive	wh_dlc06_dwf_inf_drakegun_skolder_explosion	none	1	low	90	5	55	42	30	0	5	10	false	false	1	8	40	5	0	0	0	wh_dwf_drakegun_skolder		wh_steam_gun_steam	1	false		false	3	1	0	3			0	false	true	45	low	160	false	false	false	false	1	false	false	false	false
wh_dwf_drakegun_trollhammer	artillery	artillery_default	wh_main_dwf_trollhammer	none	1	dual_low_fixed	90	0	88	35	10	0	28	116	false	false	0.050000004	20	40	1.7	0	0	24	wh_dwf_drakegun_trollhammer		wh_drakegun_troll_hammer	-1	false		false	-1	1	0	220			0	false	true	45	very_low	160	false	true	false	false	1	false	false	false	false
wh_dwf_flame_cannon_flame	artillery	artillery_flammable	wh_main_dwf_flamecannon_explosion	none	1	fixed	230	7	35	43	20	0	160	75	false	false	1	10	120	15	0	0	0	wh_dwf_flame_cannon_blast		wh_flame_cannon_flame	1.6	true	wh_main_unit_contact_morale	false	10	1	0	300			1	false	true	23	very_low	270	false	false	false	true	1	false	false	false	true
wh_dwf_grudge_stone	artillery	artillery_default	wh_main_dwf_grudge_thrower_explosion	axe_spin	1	low	440	40	65	69	10	0	30	140	false	false	0.2	20	340	80	0	0	0	wh_dwf_grudge_stone		wh_catapult_rock_normal	0.6	true		false	-1	1	0	120			0	false	true	45	high	700	false	false	false	false	1	false	false	true	true
wh_dwf_grudge_stone_goblin	artillery	artillery_default	wh_main_dwf_grudge_thrower_explosion	grenade_spin	1	low	440	40	65	69	10	0	30	140	false	false	0.2	20	340	80	0	0	0	wh_dwf_grudge_stone_goblin		wh_doomdiver_goblin	0.6	true	wh_dlc06_unit_contact_discouraged	false	-1	1	0	150			0	false	true	45	high	700	false	false	false	false	1	false	false	true	true
wh_dwf_gyrobomber_clattergun_bullet	musket	small_arm_default	wh_main_dwf_clattergun	none	1	low	125	0	88	100	20	1	11	31	false	false	0.1	5	80	6	0	0	0	wh_dwf_bomber_clattergun_bullet		wh_bullet	-1	false		false	-1	1	0	10			0	false	true	45	low	160	false	false	false	false	8	false	false	false	false
wh_dwf_gyrocopter_steam_shot	artillery	artillery_explosive	wh_main_dwf_gyrocopter_steamgun_explosion	none	1	low	75	10	45	45	20	0	12	4	false	false	1	9	80	13	0	0	0	wh_dwf_gyrocopter_steam_shot		wh_steam_gun_steam	2.2	false		false	3	1	0	3			0	false	true	45	low	140	false	false	false	false	1	false	false	false	false
wh_dwf_ironbreakers_cinderblast_bomb	grenade	explosives	wh_main_dwf_cinderblast_explosion	grenade_spin	1	dual_low_fixed	60	7	88	28	10	0	1	0	true	false	0.1	9	50	2	0	0	0	wh_dwf_miners_blasting_charge		wh_miners_blasting_charge	-1	false		false	-1	1	0	3			0	false	false	35	very_low	-1	false	false	true	false	1	false	false	false	false
wh_dwf_master_engineer_rifle_bullet	musket	artillery_default		none	1	low	180	0	88	110	70	0	60	180	false	false	0.1	8	150	2	0	0	0	wh_dwf_rifle_bullet		wh_bullet_multi_impact	-1	false		false	-1	1	0	25			0	false	true	45	medium	-1	false	false	false	false	1	false	false	false	false
wh_dwf_miners_blasting_charge	grenade	explosives	wh_main_dwf_blasting_charge_explosion	grenade_spin	1	dual_low_fixed	55	7	88	28	10	0	1	0	true	false	0.2	9	50	2	0	0	0	wh_dwf_miners_blasting_charge		wh_miners_blasting_charge	-1	false		false	-1	1	0	3			10	false	false	55	very_low	-1	false	false	true	false	1	false	false	false	false
wh_dwf_organ_gun	artillery	artillery_default		none	1	low	300	0	35	100	20	0	22	68	true	false	0.1	12	170	8.2	0	0	0	wh_dwf_organ_gun_shot		wh_cannon_rock_cluster	-1	true		false	-1	1	0	25			0	false	true	45	very_high_low_entity	-1	false	false	true	false	4	false	false	false	true
wh_dwf_rifle_bullet	musket	small_arm_default		none	1	low	145	0	88	100	20	0	5	17	false	false	0.050000004	13	90	1.65	0	0	0	wh_dwf_rifle_bullet		wh_bullet	-1	false		false	-1	1	0	5			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_emp_crossbow_bolt	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45	10	0	16	4	false	false	0.1	11	120	5.1	0	0	0	wh_emp_crossbow_bolt		wh_crossbow_bolt_normal	-1	false		false	-1	1	0	5			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_emp_great_cannon_ball	artillery	artillery_default		none	1	low	450	10	40	100	25	0	88	352	true	false	0.1	22	275	8.5	0	0	0	wh_emp_cannon_ball		wh_cannon_cannonball_normal	0.3	true		false	-1	1	0	350			0	false	true	45	very_high_low_entity	700	false	false	true	false	1	false	false	true	true
wh_emp_grenade	arrow	explosives	wh_main_emp_grenade_explosion	grenade_spin	1	dual_low_fixed	100	7	88	40	10	0	10	2	false	false	0.050000004	10	100	10	0	0	0	wh_emp_grenade		wh_grenade	0.050000004	false		false	-1	1	0	1			0	false	false	55		230	false	false	false	false	1	false	false	false	false
wh_emp_helblaster_bullet	artillery	artillery_default		none	1	low	290	0	35	100	20	0	15	45	false	false	0.050000004	10	275	7	0	0	0	wh_emp_volley_gun_shot		wh_bullet	0.3	true		false	-1	1	0	8			0	false	true	45	medium_2	440	false	false	false	false	9	false	false	false	true
wh_emp_mortar_shell	artillery	artillery_explosive	wh_main_emp_mortar_explosion	axe_spin	1	fixed	380	60	56	68	10	0	100	30	false	false	0.16	19	300	380	0	0	0	wh_emp_mortar		wh_mortar_cannonball	0.2	true		false	-1	1	0	50			0	false	true	50	low	600	false	false	false	false	1	false	false	true	true
wh_emp_pistol_bullet	musket	small_arm_default		none	1	low	80	0	45	90	10	0	13	2	false	false	0.050000004	9	60	1.6	0	0	0	wh_emp_rifle_bullet		wh_bullet	-1	false		false	-1	1	0	2			0	false	true	45	low	-1	false	false	false	false	2	false	false	false	false
wh_emp_rifle_bullet	musket	small_arm_default		none	1	low	145	0	88	100	10	0	5	17	false	false	0.050000004	13	100	1.8	0	0	0	wh_emp_rifle_bullet		wh_bullet	-1	false		false	-1	1	0	5			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_emp_rifle_repeater_bullet	musket	small_arm_default		none	1	low	130	0	88	100	10	0	3	15	false	false	0.050000004	6	85	1.6	0	0	0	wh_emp_rifle_bullet		wh_bullet	-1	false		false	-1	1	0	5			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_emp_rocket	artillery	artillery_explosive	wh_main_emp_rocket_explosion	none	1	low	480	40	65	72	10	0	30	70	false	false	0.25	17	300	220	0	0	0	wh_emp_rocket		wh_helstorm_rocket	0.4	true		false	-1	1	0	1			0	false	true	45	low	800	false	false	false	false	3	false	false	false	true
wh_emp_steam_tank_cannon_ball	artillery	artillery_default		none	1	low	380	0	45	110	30	0	88	352	true	false	0.1	11	275	8	0	0	0	wh_emp_steamtank_cannon_ball		wh_cannon_cannonball_normal	0.3	true		false	-1	1	0	340			0	false	true	45	very_high_low_entity	500	false	false	true	false	1	true	false	true	true
wh_emp_steam_tank_steam_shot	artillery	artillery_explosive	wh_main_emp_steamtank_steamgun_explosion	none	1	low	70	5	45	40	20	0	20	5	false	false	0.5	6	80	6	0	0	0	wh_emp_steam_blast		wh_steam_gun_steam	1	true		false	3	1	0	5			0	false	true	45	very_low	140	false	false	false	false	1	false	false	false	true
wh_emp_witchhunter_boss_pistol	musket	small_arm_default	wh_main_emp_rocket_explosion	none	1	low	125	0	45	110	60	0	33	117	false	false	0.050000004	4	80	1.6	0	0	0	wh_emp_rifle_bullet		wh_bullet	-1	false		false	-1	1	0	6			0	false	true	45	medium_magic	-1	false	false	false	false	1	false	false	false	false
wh_emp_witchhunter_pistol	musket	small_arm_default		none	1	low	90	0	45	110	60	0	33	117	false	false	0.050000004	4	80	1.6	0	0	0	wh_emp_rifle_bullet		wh_bullet	-1	false		false	-1	1	0	6			0	true	true	45	medium	-1	false	false	false	false	1	false	false	false	false
wh_gen_animal_carcass_debris	misc	explosives		grenade_spin	1	low	50	25	88	10	10	0	0	5	false	true	0.1	20	50	1	0	0	0	wh_brt_cow_carcass_debris		wh_carcass_debris	-1	false		false	-1	1	0	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	false
wh_gen_explosive_shrapnel	misc	explosives		grenade_spin	1	low	25	0	70	10	10	3	0	0	true	false	0.1	20	50	1	0	0	0	wh_gen_stone_shrapnel		wh_shrapnel_fragment	-1	false		false	-1	1	0	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	false
wh_gen_stone_shrapnel	misc	explosives		grenade_spin	1	low	50	0	88	10	10	0	0	0	true	false	0.5	20	50	1	0	0	0	wh_gen_stone_shrapnel		wh_shrapnel_fragment	-1	false		false	-1	1	0	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	false
wh_gen_tower_flammable_rock	artillery	artillery_flammable		shell_spin	1	low	175	15	60	60	10	0	30	10	true	false	0.16	12	300	200	0	0	0	rock_flammable		wh_catapult_rock_flaming	0.3	true		false	-1	1	0	1			1	false	true	45	low	-1	false	false	true	false	1	false	false	true	true
wh_gen_tower_flammable_rock_short_range	artillery	artillery_flammable		shell_spin	1	low	80	15	60	60	10	0	30	10	true	false	0.16	12	300	200	0	0	0	rock_flammable		wh_catapult_rock_flaming	0.3	true		false	-1	1	0	1			1	false	true	45	low	-1	false	false	true	false	1	false	false	true	true
wh_grn_arachnarok_rider_arrow_poison	arrow	small_arm_default		none	1	dual_low_fixed	100	0	88	40	10	0	19	5	false	false	0.1	5	85	4.3	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	false	wh_main_unit_contact_poison	false	-1	1	0	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	false
wh_grn_doomdiver_goblin	artillery	artillery_default	wh_main_grn_doomdiver_goblin_explosion	none	1	fixed	400	20	35	-1	10	0	70	170	false	false	1	18	300	13	0	0	0	wh_grn_doomdiver_goblin		wh_doomdiver_goblin	1	true		false	5	1	0	80	wh_grn_doomdiver_goblin	doom_diver	0	false	true	35	medium	700	false	false	false	false	1	false	false	true	true
wh_grn_doomdiver_goblin_shrapnel	misc	explosives		grenade_spin	1	low	25	0	70	10	10	0	0	0	true	false	0.1	20	50	1	0	0	0	wh_grn_doomdiver_goblin_shrapnel			-1	false		false	-1	1	0	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	false
wh_grn_goblin_arrow	arrow	small_arm_default		none	1	dual_low_fixed	115	0	88	40	10	0	10	1	false	false	0.1	8	85	3.5	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	false		false	-1	1	0	3			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_grn_goblin_arrow_poison_night_goblin	arrow	small_arm_default		none	1	dual_low_fixed	115	0	88	40	10	0	10	1	false	false	0.1	8	85	3.5	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	false	wh_main_unit_contact_poison	false	-1	1	0	3			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_grn_goblin_arrow_poison_spider_mounted	arrow	small_arm_default		none	1	dual_low_fixed	100	0	88	40	10	0	9	2	false	false	0.1	8	85	4.3	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	false	wh_main_unit_contact_poison	false	-1	1	0	3			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_grn_goblin_arrow_sundered_night_goblin	arrow	small_arm_default		none	1	dual_low_fixed	115	0	88	40	30	0	10	1	false	false	0.1	8	85	3.5	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	false	wh_dlc06_unit_contact_sundered_armour	false	-1	1	0	3			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_grn_goblin_arrow_wolf_mounted	arrow	small_arm_default		none	1	dual_low_fixed	100	0	88	40	10	0	10	1	false	false	0.1	8	85	4.3	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	false		false	-1	1	0	3			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_grn_orc_arrow	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	40	10	0	14	6	false	false	0.1	11	85	4.1	0	0	0	wh_grn_orc_arrow		wh_bow_arrow_normal	-1	false		false	-1	1	0	5			0	false	true	45	very_low	300	false	false	false	false	1	false	false	false	false
wh_grn_wolf_chariot_arrow	arrow	small_arm_default		none	2	dual_low_fixed	115	0	88	40	10	1.2	19	3	false	false	0.1	6	50	1	0	0	0	wh_grn_goblin_arrow		wh_bow_arrow_normal	-1	false		false	-1	1	0	1			0	false	true	45	low	-1	false	false	false	false	1	false	false	false	false
wh_main_bound_spell_solheims_bolt_of_illumination	artillery	artillery_default	wh_main_bound_spell_solheims_bolt_of_illumination	none	1	low	300	20	45	100	100	0	495	855	false	false	1	22	200	1	0	0	0	wh_main_bound_spell_solheims_bolt_of_illumination		wh_magic_bolt_of_illumination	1	true		false	1	1	0	350	wh_main_bound_spell_solheims_bolt_of_illumination		1	true	true	45	medium_magic	-1	false	false	false	true	1	false	false	true	true
wh_main_grn_goblin_rock_lobber_rock	artillery	artillery_default	wh_main_grn_rock_lobber_explosion	axe_spin	1	low	400	35	60	67	10	0	35	135	false	false	0.2	18	300	90	0	0	0	wh_grn_idol		wh_catapult_rock_normal	0.5	true		false	-1	1	0	120			0	false	true	45	high	700	false	false	false	false	1	false	false	true	true
wh_main_grn_goblin_rock_lobber_rock_intro_battle	artillery	artillery_default	wh_main_grn_rock_lobber_explosion	axe_spin	1	low	380	35	60	67	10	0	1000	1000	false	false	0.2	20	300	120	0	0	0	wh_grn_idol		wh_catapult_rock_normal	0.5	true		false	-1	1	0	120			0	false	true	45	high	700	false	false	false	false	1	false	false	true	true
wh_main_lord_abilities_lord_of_the_storm	artillery	artillery_explosive	wh_main_lord_abilities_lord_of_the_storm	none	1	low	200	25	50	120	30	0	0	224	false	false	1.5	1	250	1	0	0	0	wh_main_lord_abilities_lord_of_the_storm			1.5	true		false	0.8	1	0	100			0	true	true	45	high_magic	-1	false	false	false	false	1	false	false	true	true
wh_main_spell_big_waaagh_gaze_of_mork	musket	small_arm_flaming	wh_main_spell_big_waaagh_gaze_of_mork	shell_spin	5	low	250	10	88	60	30	5	65	25	false	false	0.25	1	200	0.5	0	0	44	wh_main_spell_big_waaagh_gaze_of_mork		wh_magic_gaze_of_mork	0.25	false		false	5	1	1	50	wh_main_magic_missile		0	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	false
wh_main_spell_big_waaagh_gaze_of_mork_upgraded	musket	small_arm_flaming	wh_main_spell_big_waaagh_gaze_of_mork_upgraded	shell_spin	5	low	500	10	88	85	30	5	65	25	false	false	0.25	1	400	0.5	0	0	44	wh_main_spell_big_waaagh_gaze_of_mork		wh_magic_gaze_of_mork	0.25	false		false	5	1	1	50	wh_main_magic_missile		0	true	true	25	medium_magic	-1	false	false	false	true	1	false	false	false	false
wh_main_spell_bound_fireball	fireball	artillery_explosive	wh_main_spell_fire_fireball	shell_spin	1	low	300	10	88	30	30	0	475	200	false	false	1	15	250	1	0	0	0	wh_main_spell_fire_fireball		wh_magic_fireball	1	true		false	0.90000004	1	0	250	wh_main_spell_fire_fireball		1	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true
