special_ability_phases_tables	33
duration	effect_type	id	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_range_mod	ability_recharge_change	hp_change_frequency	heal_amount_duplicate	damage_chance	damage_amount	max_damaged_entities	heal_amount	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	recharge_time	is_hidden_in_ui	affects_allies	affects_enemies	replenish_ammo	composite_scene_group
12	negative	wh_dlc03_spell_wild_traitor_kin_upgraded		false	false	false	0	0	0	2	0	0.17000002	120	2	0	false	0	0	false	0		wh_dlc03_spell_wild_traitor_kin	wh_dlc03_spell_wild_traitor_kin	-1	false	true	true	0	
-1	positive	wh_dlc03_unit_abilities_slaughterers_call		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_unit_passive_bloodgreed		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc03_unit_passive_bloodgreed		-1	false	true	true	0	
-1	positive	wh_dlc03_unit_passive_drunken		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_unit_passive_primal_fury		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	negative	wh_dlc03_unit_passive_soul_eater		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
86	negative	wh_dlc03_unit_passive_unbinding_chaos_spawn		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_large		-1	false	true	true	0	
96	negative	wh_dlc03_unit_passive_unbinding_cygor		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_large		-1	false	true	true	0	
86	negative	wh_dlc03_unit_passive_unbinding_giant		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_large		-1	false	true	true	0	
91	negative	wh_dlc03_unit_passive_unbinding_manticore		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_manticore		-1	false	true	true	0	
46	positive	wh_dlc03_weapon_abilities_axe_of_men		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence_morale_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
41	positive	wh_dlc03_weapon_abilities_scourge		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0	wh_main_unit_contact_poison	wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
-1	positive	wh_dlc03_weapon_passive_everbleed		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0	wh_main_unit_contact_poison			-1	false	true	true	0	
-1	negative	wh_dlc03_weapon_passive_mangelder		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_weapon_passive_the_brass_cleaver		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc03_weapon_passive_the_middenland_runefang		false	false	false	0	0	0	0.5	4	0	0	0	4	false	0	0	false	0				-1	false	true	true	0	
-1	negative	wh_dlc04_hero_passive_divine_power		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
30	positive	wh_dlc04_item_abilities_the_carstein_ring		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_ward_save_all	wh_main_item_abilities_potion_of_healing	-1	false	true	true	0	
27	positive	wh_dlc04_item_abilities_the_liber_noctus		false	false	false	0	0	-60	1	0	0.7	24	1	0	false	0.45000002	30	false	0		wh2_main_generic_buff_wom_banner		-1	false	true	true	0	
-1	positive	wh_dlc04_item_passive_jade_griffon		false	false	false	0	0	0	0.5	4	0	0	0	4	false	0	0	false	0				-1	false	true	true	0	
44	negative	wh_dlc04_lord_abilities_beguile		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack_banner	wh_ability_negative_one_shot	-1	false	true	true	0	
-1	negative	wh_dlc04_lord_passive_aura_of_dark_majesty		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_morale_passive		-1	false	true	true	0	
5	negative	wh_dlc04_quest_abilities_servant_of_nagash		false	false	false	0	0	0	1	0	1	200	50	0	false	0	0	false	0				-1	false	true	true	0	
50	positive	wh_dlc04_spell_bound_hammer_of_sigmar_upgraded		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
50	positive	wh_dlc04_spell_bound_shield_of_faith_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_ward_save_all	wh_ability_positive	-1	false	true	true	0	
10	negative	wh_dlc04_unit_contact_helmans_blight		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0				-1	false	true	true	0	
-1	negative	wh_dlc04_unit_passive_balefire		false	false	false	0	0	0	0	0	0	0	-1	0	false	-0.030000001	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc04_unit_passive_blasphemous_tome		false	false	false	0	0	0	0	0	0	0	-1	0	false	0.060000002	0	false	0				-1	false	true	true	0	
-1	negative	wh_dlc04_unit_passive_chilling_aura		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_debuff_defence_passive		-1	false	true	true	0	
15	positive	wh_dlc04_unit_passive_strength_of_the_penitent		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc04_unit_passive_the_reliquary_binding		false	false	false	0	0	0	1	2	0	0	-1	2	false	0	0	false	0		wh_main_generic_hp_regen_passive		-1	false	true	true	0	
-1	negative	wh_dlc04_unit_passive_the_reliquary_corruption		false	false	false	0	0	0	1	0	1	4	4	0	false	0	0	false	0		wh_main_generic_hp_damage_passive		-1	false	true	true	0	
80	negative	wh_dlc04_unit_passive_unbinding_crypt_ghouls		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
72	negative	wh_dlc04_unit_passive_unbinding_crypt_horrors		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
81	negative	wh_dlc04_unit_passive_unbinding_grave_guard		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
112	negative	wh_dlc04_unit_passive_unbinding_wight_king		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
-1	positive	wh_dlc04_unit_passive_unholy_lodestone		false	false	false	0	0	0	1	2	0	0	-1	2	false	0	0	false	0		wh_main_generic_hp_regen_passive		-1	false	true	true	0	
-1	positive	wh_dlc04_unit_passive_vigour_mortis		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc04_weapon_passive_blood_drinker		false	false	false	0	0	0	0.5	4	0	0	0	4	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc05_banner_passive_banner_of_the_eternal_queen		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc05_banner_passive_banner_of_the_hunter_king		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
16	negative	wh_dlc05_character_abilities_pray_of_anath_raema		false	true	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_ability_pray_of_anath_raema	wh_ability_negative	-1	false	true	true	0	
-1	positive	wh_dlc05_hero_passive_blessing_of_the_ancients		false	false	false	0	0	0	0	0	0	0	-1	0	false	0.09	15	false	0				-1	false	true	true	0	
-1	positive	wh_dlc05_hero_passive_hawkish_finesse		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc05_hero_passive_hawkish_precision		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
24	positive	wh_dlc05_item_abilities_horn_of_the_wild_hunt		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
-1	positive	wh_dlc05_item_passive_cloak_of_isha		false	false	false	0	0	0	0.5	4	0	0	0	4	false	0	0	false	0		wh_main_generic_ward_save_all_passive		-1	false	true	true	0	
10	negative	wh_dlc05_lord_abilities_spirit_essence_of_chaos		false	false	false	0	0	0	1	0	1	500	100	0	false	0	0	false	0		wh_dlc03_spell_beast_flock_of_doom		-1	false	true	true	0	
-1	positive	wh_dlc05_lord_passive_call_of_the_woods		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc05_lord_passive_howl_of_the_forest		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc05_lord_passive_sight_beyond_sight		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc05_lord_passive_the_eye_of_kurnous		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
5	positive	wh_dlc05_lore_passive_life_bloom		false	false	false	0	0	0	0.5	4	0	0	-1	4	false	0	0	false	0				-1	false	true	true	0	
24	positive	wh_dlc05_lore_passive_smoke_and_mirrors		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
60	positive	wh_dlc05_quest_passive_aura_of_transmutation		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_abilities_aura_of_transmutation		-1	false	true	true	0	
240	positive	wh_dlc05_quest_passive_blessed_by_the_mage_queen		false	false	false	0	0	0	1	8	0	0	-1	8	false	0	0	false	0		wh_main_generic_hp_damage_passive		-1	false	true	true	0	
330	positive	wh_dlc05_quest_passive_blessed_by_the_mage_queen_1		false	false	false	0	0	0	1	12	0	0	-1	12	false	0	0	false	0		wh_main_generic_hp_damage_passive		-1	false	true	true	0	
-1	positive	wh_dlc05_quest_passive_blessed_by_the_mage_queen_2		false	false	false	0	0	0	1	16	0	0	-1	16	false	0	0	false	0		wh_main_generic_hp_damage_passive		-1	false	true	true	0	
240	negative	wh_dlc05_quest_passive_corruptor_of_the_shadowgave		false	false	false	0	0	0	1	0	0.15	8	1	0	false	0	0	false	0		wh_main_generic_hp_damage_passive		-1	false	true	true	0	
330	negative	wh_dlc05_quest_passive_corruptor_of_the_shadowgave_1		false	false	false	0	0	0	1	0	0.5	12	2	0	false	0	0	false	0		wh_main_generic_hp_damage_passive		-1	false	true	true	0	
-1	negative	wh_dlc05_quest_passive_corruptor_of_the_shadowgave_2		false	false	false	0	0	0	1	0	0.5	12	2	0	false	0	0	false	0		wh_main_generic_hp_damage_passive		-1	false	true	true	0	
10	positive	wh_dlc05_quest_passive_gift_of_slaanesh		false	false	false	0	0	0	1	0	1	2000	50	0	false	0	0	false	0				-1	false	true	true	0	
12	negative	wh_dlc05_spell_life_awakening_of_the_wood		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
7	positive	wh_dlc05_spell_life_earth_blood		false	false	false	0	0	0	0.5	24	0	0	0	24	false	0	0	false	0		wh_dlc05_spell_life_earth_blood	wh_dlc05_spell_life_earth_blood	-1	false	true	true	0	
14	positive	wh_dlc05_spell_life_earth_blood_upgraded		false	false	false	0	0	0	0.5	24	0	0	0	24	false	0	0	false	0		wh_dlc05_spell_life_earth_blood	wh_dlc05_spell_life_earth_blood	-1	false	true	true	0	
44	positive	wh_dlc05_spell_life_flesh_to_stone		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_spell_life_flesh_to_stone	wh_dlc05_spell_life_flesh_to_stone	-1	false	true	true	0	
88	positive	wh_dlc05_spell_life_flesh_to_stone_upgraded		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_spell_life_flesh_to_stone	wh_dlc05_spell_life_flesh_to_stone	-1	false	true	true	0	
29	positive	wh_dlc05_spell_life_regrowth		false	false	false	-1	0	0	0.5	24	0	0	0	24	false	0	0	false	0		wh_dlc05_spell_life_regrowth	wh_dlc05_spell_life_regrowth	-1	false	true	true	0	
29	positive	wh_dlc05_spell_life_regrowth_upgraded		false	false	false	-1	0	0	0.5	36	0	0	0	36	false	0	0	false	0		wh_dlc05_spell_life_regrowth	wh_dlc05_spell_life_regrowth	-1	false	true	true	0	
22	positive	wh_dlc05_spell_life_shield_of_thorns		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_spell_life_shield_of_thorns	wh_dlc05_spell_life_shield_of_thorns	-1	false	true	true	0	
22	positive	wh_dlc05_spell_life_shield_of_thorns_upgraded		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_spell_life_shield_of_thorns	wh_dlc05_spell_life_shield_of_thorns	-1	false	true	true	0	
2	negative	wh_dlc05_spell_life_the_dwellers_below		false	false	false	0	0	0	2	0	0.33	60	4	0	false	0	0	false	0				-1	false	true	true	0	
2	negative	wh_dlc05_spell_life_the_dwellers_below_upgraded		false	false	false	0	0	0	2	0	0.33	60	4	0	false	0	0	false	0				-1	false	true	true	0	
14	negative	wh_dlc05_spell_shadow_melkoths_mystifying_miasma		false	false	false	0	0	0	1	0	0.18	6	18	0	false	0	0	false	0		wh_dlc05_spell_shadow_melkoths_mystifying_miasma	wh_dlc05_spell_shadow_melkoths_mystifying_miasma	-1	false	true	true	0	
14	negative	wh_dlc05_spell_shadow_melkoths_mystifying_miasma_upgraded		false	false	false	0	0	0	1	0	0.18	6	18	0	false	0	0	false	0		wh_dlc05_spell_shadow_melkoths_mystifying_miasma	wh_dlc05_spell_shadow_melkoths_mystifying_miasma	-1	false	true	true	0	
28	positive	wh_dlc05_spell_shadow_okkams_mindrazor		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	true	0		wh_main_shadow_buff_attack_passive	wh_dlc05_spell_shadow_okkams_mindrazor	-1	false	true	true	0	
28	positive	wh_dlc05_spell_shadow_okkams_mindrazor_upgraded		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	true	0		wh_main_shadow_buff_attack_passive	wh_dlc05_spell_shadow_okkams_mindrazor	-1	false	true	true	0	
22	negative	wh_dlc05_spell_shadow_the_enfeebling_foe		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_spell_shadow_the_enfeebling_foe	wh_dlc05_spell_shadow_the_enfeebling_foe	-1	false	true	true	0	
44	negative	wh_dlc05_spell_shadow_the_enfeebling_foe_upgraded		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_spell_shadow_the_enfeebling_foe	wh_dlc05_spell_shadow_the_enfeebling_foe	-1	false	true	true	0	
40	negative	wh_dlc05_spell_shadow_the_withering		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_spell_shadow_the_withering	wh_dlc05_spell_shadow_the_withering	-1	false	true	true	0	
40	negative	wh_dlc05_spell_shadow_the_withering_upgraded		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_spell_shadow_the_withering	wh_dlc05_spell_shadow_the_withering	-1	false	true	true	0	
30	positive	wh_dlc05_unit_abilities_storm_of_blades		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack		-1	false	true	true	0	
30	positive	wh_dlc05_unit_abilities_the_shadows_coil		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence	wh_dlc05_ability_shadows_coil	-1	false	true	true	0	
30	positive	wh_dlc05_unit_abilities_woven_mist		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_ward_save_missile	wh_dlc05_ability_shadows_coil	-1	false	true	true	0	
-1	positive	wh_dlc05_unit_passive_guardians_of_the_wildwood		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
17	negative	wh_dlc05_weapon_abilities_daiths_sword		false	false	false	0	0	0	2	0	0.33	40	4	0	false	0	0	false	0		wh_main_generic_debuff_defence	wh_ability_negative	-1	false	true	true	0	
24	negative	wh_dlc05_weapon_abilities_el_syf		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_defence_passive	wh_ability_negative	-1	false	true	true	0	
13	negative	wh_dlc06_character_abilities_effagee_of_da_git		false	true	false	0	0	0	2	0	0.6	144	1	0	false	0	0	false	0		wh_dlc06_character_abilities_effagee_of_da_git	wh_dlc06_character_abilities_effagee_of_da_git	-1	false	true	true	0	
-1	positive	wh_dlc06_item_passive_squiggly_beast		false	false	false	0	0	0	0	0	0	0	-1	0	false	0.09	15	false	0				-1	false	true	true	0	
25	positive	wh_dlc06_lord_abilities_mighty_oath_stone		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence_morale	wh_ability_positive_one_shot	-1	false	true	true	0	
33	positive	wh_dlc06_lord_abilities_revenge_incarnate		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
21	positive	wh_dlc06_lord_abilities_spite_of_da_bad_moon		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence	wh_ability_positive	-1	false	true	true	0	
29	positive	wh_dlc06_lord_abilities_tricksy_traps		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_lil_waaagh_night_shroud	wh_main_spell_lil_waaagh_night_shroud	-1	false	true	true	0	
-1	positive	wh_dlc06_lord_passive_locus_of_power		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc06_lord_passive_sneaky_schemes		false	false	false	0	0	0	300	1	0	0	-1	1	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc06_lord_passive_warpaint_of_wurrzag		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	negative	wh_dlc06_lord_passive_wurrzags_revenge		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
60	positive	wh_dlc06_quest_abilities_grand_faiths_bastion		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_ward_save_all	wh_ability_positive	-1	false	true	true	0	
15	positive	wh_dlc06_quest_passive_inquisitor_of_sigmar		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
1	negative	wh_dlc06_quest_passive_squigs_go_boom		false	false	false	0	0	0	0.5	0	0.75	60	1	0	false	0	0	false	0				-1	false	true	true	0	
18	positive	wh_dlc06_rune_abilities_master_rune_of_negation		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_ward_save_all	wh_ability_positive	-1	false	true	true	0	
25	positive	wh_dlc06_rune_abilities_master_rune_of_oath_and_steel		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence	wh_ability_positive	-1	false	true	true	0	
36	negative	wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin		false	false	false	0	0	0	2	0	0.5	6	18	0	false	0	0	false	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1	false	true	true	0	
-1	negative	wh_dlc06_rune_passive_master_rune_of_slowness		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc06_rune_passive_rune_of_hearth_and_home		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence_morale_passive		-1	false	true	true	0	
28	negative	wh_dlc06_unit_abilities_marked_by_ulthar		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_defence		-1	false	true	true	0	
21	negative	wh_dlc06_unit_abilities_smoke_bomb		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack		-1	false	true	true	0	
10	negative	wh_dlc06_unit_contact_blinded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0				-1	false	true	true	0	
10	negative	wh_dlc06_unit_contact_discouraged		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0				-1	false	true	true	0	
10	negative	wh_dlc06_unit_contact_flammable		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0				-1	false	true	true	0	
10	negative	wh_dlc06_unit_contact_sundered_armour		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc06_unit_passive_liquid_fortification		false	false	false	0	0	0	0.5	2	0	0	0	2	false	0	0	false	0				-1	false	true	true	0	
15	positive	wh_dlc06_unit_passive_opportunist_murderer		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc06_unit_passive_power_of_the_dragonback		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0	wh_dlc06_unit_contact_flammable			-1	false	true	true	0	
-1	positive	wh_dlc06_unit_passive_squigs_go_wild		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
5	positive	wh_dlc06_unit_passive_the_old_grumblers		false	false	false	-0.09	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_hp_regen_passive		-1	false	true	true	0	
175	negative	wh_dlc06_unit_passive_unbinding_spider_hatchling		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
17	positive	wh_dlc06_weapon_passive_bonewoof_staff		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc06_weapon_passive_hammer_of_angrund		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
48	positive	wh_dlc07_hero_abilities_dolorous_blade		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
-1	positive	wh_dlc07_hero_passive_precise_control		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc07_hero_passive_sacred_guardian		false	false	false	0	0	0	0.5	2	0	0	0	2	false	0	0	false	0		wh_main_generic_hp_regen_passive		-1	false	true	true	0	
44	positive	wh_dlc07_lord_abilities_favour_of_the_fay		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_dlc07_ability_favour_of_the_fay	-1	false	true	true	0	
22	positive	wh_dlc07_lord_abilities_lions_shield		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_ward_save_magic	wh_ability_positive	-1	false	true	true	0	
-1	negative	wh_dlc07_lord_passive_mist_of_the_lady		false	false	false	0	0	0	1	0	1	4	4	0	false	0	0	false	0		wh_main_generic_hp_damage_passive		-1	false	true	true	0	
-1	positive	wh_dlc07_lord_passive_spirit_of_the_tempest		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc07_unit_formation_diamond		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc07_unit_formation_flying_wedge		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc07_unit_formation_lance		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
3	positive	wh_dlc07_unit_formation_lance_buffer		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc07_unit_passive_icon_of_devotion		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_morale_passive		-1	false	true	true	0	
24	negative	wh_dlc08_character_abilities_hunter_of_champions		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc08_spell_nor_hunter_of_champions	wh_ability_negative	-1	false	true	true	0	
-1	positive	wh_dlc08_hero_passive_frenzied_assault		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc08_hero_passive_ruinious_flesh		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc08_hero_passive_twisted_flesh_i		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc08_hero_passive_twisted_flesh_ii		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc08_hero_passive_twisted_flesh_iii		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc08_hero_passive_vicious_assault_i		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc08_hero_passive_vicious_assault_ii		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_dlc08_hero_passive_vicious_assault_iii		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
44	positive	wh_dlc08_item_abilities_terrorgheist_skull		false	false	false	0	0	-60	0	0	0	0	-1	0	false	0	0	false	0	wh_dlc06_unit_contact_blinded		wh_dlc08_ability_terrorgheist_skull	-1	false	true	true	0	
24	positive	wh_dlc08_item_abilities_the_wintertooth_crown		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_buff_defence_morale	wh_ability_positive	-1	false	true	true	0	
73	positive	wh_dlc08_item_abilities_vial_of_troll_blood		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_morale	wh_ability_positive	-1	false	true	true	0	
-1	positive	wh_dlc08_lord_passive_daring_deathblow		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	positive	wh_dlc08_lord_passive_determined_deathblow		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_passive		-1	false	true	true	0	
-1	negative	wh_dlc08_quest_abilities_soul_binding		false	false	false	0	0	0	0.5	0	1	150	8	0	false	0	0	false	0		wh_main_spell_death_soulblight	wh_main_spell_death_soulblight	-1	false	true	true	0	
-1	positive	wh_dlc08_quest_ancient_protector		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc08_life_ancient_protector_entity_buff		-1	false	true	true	0	
