building_chains_tables	6
key	tech_category_tab	encyclopedia_group	chain_category	in_encyclopedia	building_superchain	optional_tier_icon	optional_sort_order	optional_required_horde_commander
wh2_main_special_xlanhuapec_temple_of_mists			military	false	wh2_main_sch_special_xlanhuapec_temple_of_mists		0	
wh2_main_special_yvresse_amphitheatre			military	false	wh2_main_sch_special_yvresse_amphitheatre		0	
wh2_main_special_yvresse_amphitheatre_def			military	false	wh2_main_sch_special_yvresse_amphitheatre		0	
wh2_main_special_ziggurat_of_dawn_beacon			military	false	wh2_main_sch_special_ziggurat_of_dawn_beacon		0	
wh2_main_special_ziggurat_of_dawn_beacon_chs			military	false	wh2_main_sch_special_ziggurat_of_dawn_beacon		0	
wh2_main_special_ziggurat_of_dawn_beacon_skv			military	false	wh2_main_sch_special_ziggurat_of_dawn_beacon		0	
wh2_main_special_ziggurat_of_dawn_beacon_vmp			military	false	wh2_main_sch_special_ziggurat_of_dawn_beacon		0	
wh2_main_to_be_deleted			money	false	wh2_main_sch_infrastructure2_industry		20	
wh2_main_vmp_defence_norsca			military	false	wh2_main_sch_defence_norsca		0	
wh2_main_vmp_resource_spices			money	false	wh2_main_sch_resource_spices		10	
wh2_main_wef_eco_court			money	false	wh2_main_sch_wef_eco_court		8	
wh2_main_wef_oak_of_ages_occupied			money	true	wh_dlc05_sch_wef_oak_of_ages	data\UI\Buildings\tier_icons\tier_wood_elves_city_oak_of_ages.png	0	
wh2_main_wef_replenishment			money	true	wh2_main_sch_wef_eco_replenishment		7	
wh2_main_wef_resource_animals			money	false	wh2_main_sch_resource_animals		10	
wh2_main_wef_resource_gems			money	false	wh2_main_sch_human_resource_gems		10	
wh2_main_wef_resource_medicine			money	false	wh2_main_sch_resource_medicine		10	
wh2_main_wef_resource_obsidian			money	false	wh2_main_sch_resource_obsidian		10	
wh2_main_wef_resource_spices			money	false	wh2_main_sch_resource_spices		10	
wh_dlc03_BEASTMEN_port			money	false	wh_main_sch_port		0	
wh_dlc03_GRN-DWF_settlement_major_beastmenruin			abandoned	false	wh_main_sch_settlement_major		0	
wh_dlc03_GRN-DWF_settlement_major_beastmenruin_coast			abandoned	false	wh_main_sch_settlement_major_coast		0	
wh_dlc03_GRN-DWF_settlement_minor_beastmenruin			abandoned	false	wh_main_sch_settlement_minor		0	
wh_dlc03_GRN-DWF_settlement_minor_beastmenruin_coast			abandoned	false	wh_main_sch_settlement_minor_coast		0	
wh_dlc03_HUMAN_outpostnorsca_major_beastmenruin			abandoned	false	wh_main_sch_norsca_settlement_major		0	
wh_dlc03_HUMAN_outpostnorsca_major_beastmenruin_coast			abandoned	false	wh_main_sch_norsca_settlement_major_coast		0	
wh_dlc03_HUMAN_outpostnorsca_minor_beastmenruin			abandoned	false	wh_main_sch_norsca_settlement_minor		0	
wh_dlc03_HUMAN_outpostnorsca_minor_beastmenruin_coast			abandoned	false	wh_main_sch_norsca_settlement_minor_coast		0	
wh_dlc03_HUMAN_settlement_major_beastmenruin			abandoned	false	wh_main_sch_settlement_major		0	
wh_dlc03_HUMAN_settlement_major_beastmenruin_coast			abandoned	false	wh_main_sch_settlement_major_coast		0	
wh_dlc03_HUMAN_settlement_minor_beastmenruin			abandoned	false	wh_main_sch_settlement_minor		0	
wh_dlc03_HUMAN_settlement_minor_beastmenruin_coast			abandoned	false	wh_main_sch_settlement_minor_coast		0	
wh_dlc03_horde_beastmen_arcane			military	true	wh_dlc03_sch_horde_beastmen_arcane		6	
wh_dlc03_horde_beastmen_centigors			military	true	wh_dlc03_sch_horde_beastmen_centigors		3	
wh_dlc03_horde_beastmen_creatures			military	true	wh_dlc03_sch_horde_beastmen_creatures		2	
wh_dlc03_horde_beastmen_giants			military	true	wh_dlc03_sch_horde_beastmen_giants		7	
wh_dlc03_horde_beastmen_gors			military	true	wh_dlc03_sch_horde_beastmen_gors		1	
wh_dlc03_horde_beastmen_herd			military	true	wh_dlc03_sch_horde_beastmen_herd	data\UI\Buildings\tier_icons\tier_beastmen_warcamp.png	0	
wh_dlc03_horde_beastmen_minotaurs			military	true	wh_dlc03_sch_horde_beastmen_minotaurs		5	
wh_dlc03_horde_beastmen_razorgors			military	true	wh_dlc03_sch_horde_beastmen_razorgors		4	
wh_dlc03_horde_beastmen_ruination			money	true	wh_dlc03_sch_horde_beastmen_ruination		9	
wh_dlc03_horde_beastmen_weapons			money	true	wh_dlc03_sch_horde_beastmen_weapons		8	
wh_dlc03_special_city_altdorf_beastmenruin			abandoned	false	wh_main_sch_special_settlement_altdorf		0	
wh_dlc03_special_city_black_crag_beastmenruin			abandoned	false	wh_main_sch_special_settlement_black_crag		0	
wh_dlc03_special_city_castle_drakenhof_beastmenruin			abandoned	false	wh_main_sch_special_settlement_castle_drakenhof		0	
wh_dlc03_special_city_couronne_beastmenruin			abandoned	false	wh_main_sch_special_settlement_couronne		0	
wh_dlc03_special_city_eight_peaks_beastmenruin			abandoned	false	wh_main_sch_special_settlement_eight_peaks		0	
wh_dlc03_special_city_karaz_a_karak_beastmenruin			abandoned	false	wh_main_sch_special_settlement_karaz_a_karak		0	
wh_dlc03_special_city_kislev_beastmenruin			abandoned	false	wh_main_sch_special_settlement_kislev		0	
wh_dlc03_special_city_miragliano_beastmenruin			abandoned	false	wh_main_sch_special_settlement_miragliano		0	
wh_dlc05_special_bordeleaux_port_wef			money	false	wh_main_sch_bretonnia_legendary_bordeleaux		0	
wh_dlc05_special_city_altdorf_woodelves			money	false	wh_main_sch_special_settlement_altdorf		0	
wh_dlc05_special_city_black_crag_woodelves			money	false	wh_main_sch_special_settlement_black_crag		0	
wh_dlc05_special_city_castle_drakenhof_woodelves			money	false	wh_main_sch_special_settlement_castle_drakenhof		0	
wh_dlc05_special_city_couronne_woodelves			money	false	wh_main_sch_special_settlement_couronne		0	
wh_dlc05_special_city_eight_peaks_woodelves			money	false	wh_main_sch_special_settlement_eight_peaks		0	
wh_dlc05_special_city_karaz_a_karak_woodelves			money	false	wh_main_sch_special_settlement_karaz_a_karak		0	
wh_dlc05_special_city_kislev_woodelves			money	false	wh_main_sch_special_settlement_kislev		0	
wh_dlc05_special_city_miragliano_woodelves			money	false	wh_main_sch_special_settlement_miragliano		0	
wh_dlc05_special_erengrad_port_wef			money	false	wh_main_sch_special_erengrad_port		0	
wh_dlc05_special_marienburg_port_wef			money	false	wh_main_sch_special_marienburg_port		0	
wh_dlc05_wef_agent_protection			military	true	wh_dlc05_sch_wef_sdf_agents		3	
wh_dlc05_wef_armoury			military	true	wh_dlc05_sch_wef_sup_armoury		2	
wh_dlc05_wef_cavalry			military	true	wh_dlc05_sch_wef_mil_cavalry		3	
wh_dlc05_wef_dragons			military	true	wh_dlc05_sch_wef_mil_dragons		6	
wh_dlc05_wef_fletcher			military	true	wh_dlc05_sch_wef_sup_fletcher		3	
wh_dlc05_wef_flying			military	true	wh_dlc05_sch_wef_mil_flying		5	
wh_dlc05_wef_garrison			military	true	wh_dlc05_sch_wef_sdf_garrison		1	
wh_dlc05_wef_growth			money	true	wh_dlc05_sch_wef_eco_growth		1	
wh_dlc05_wef_income			money	true	wh_dlc05_sch_wef_eco_income		2	
wh_dlc05_wef_income_buff			money	true	wh_dlc05_sch_wef_eco_income_buff		4	
wh_dlc05_wef_melee			military	true	wh_dlc05_sch_wef_mil_melee		1	
wh_dlc05_wef_oak_of_ages			money	true	wh_dlc05_sch_wef_oak_of_ages	data\UI\Buildings\tier_icons\tier_wood_elves_city_oak_of_ages.png	0	
wh_dlc05_wef_oak_of_ages_mini			money	true	wh_dlc05_sch_wef_oak_of_ages_mini	data\UI\Buildings\tier_icons\tier_wood_elves_city_oak_of_ages.png	0	
wh_dlc05_wef_office_starlight_forge			money	true	wh_dlc05_sch_office_starlight_forge		9	
wh_dlc05_wef_office_the_wild_heath			money	true	wh_dlc05_sch_office_the_wild_heath		9	
wh_dlc05_wef_office_wardancer_feast_halls			money	true	wh_dlc05_sch_office_wardancer_feast_halls		9	
wh_dlc05_wef_office_wildwood_waystones			money	true	wh_dlc05_sch_office_wildwood_waystones		9	
wh_dlc05_wef_outpost_foraging			money	true	wh_dlc05_sch_wef_outpost_foraging		4	
wh_dlc05_wef_outpost_major_dwarfhold			money	false	wh_main_sch_dwarf_greenskin_settlement_major	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_major_dwarfhold_coast			money	false	wh_main_sch_dwarf_greenskin_settlement_major_coast	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_major_human			money	true	wh_main_sch_settlement_major	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_major_human_coast			money	false	wh_main_sch_settlement_major_coast	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_minor_dwarfhold			money	false	wh_main_sch_dwarf_greenskin_settlement_minor	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_minor_dwarfhold_coast			money	false	wh_main_sch_dwarf_greenskin_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_minor_human			money	true	wh_main_sch_settlement_minor	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_minor_human_coast			money	false	wh_main_sch_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_norsca_major			money	false	wh_main_sch_norsca_settlement_major	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_norsca_major_coast			money	false	wh_main_sch_norsca_settlement_major_coast	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_norsca_minor			money	false	wh_main_sch_norsca_settlement_minor	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_norsca_minor_coast			money	false	wh_main_sch_norsca_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_outpost_recruitment			military	true	wh_dlc05_sch_wef_outpost_recruitment		2	
wh_dlc05_wef_outpost_replenishment			military	true	wh_dlc05_sch_wef_outpost_replenishment		1	
wh_dlc05_wef_outpost_slaughter			military	false	wh_dlc05_sch_wef_outpost_slaughter		3	
wh_dlc05_wef_port			money	true	wh_main_sch_port		0	
wh_dlc05_wef_public_order			money	true	wh_dlc05_sch_wef_eco_public_order		3	
wh_dlc05_wef_ranged			military	true	wh_dlc05_sch_wef_mil_ranged		2	
wh_dlc05_wef_resource_dyes			money	false	wh_dlc05_sch_wef_resource_dyes		0	
wh_dlc05_wef_resource_furs			money	false	wh_dlc05_sch_wef_resource_furs		0	
wh_dlc05_wef_resource_gold			money	false	wh_dlc05_sch_wef_resource_gold		0	
wh_dlc05_wef_resource_iron			money	false	wh_dlc05_sch_wef_resource_iron		0	
wh_dlc05_wef_resource_marble			money	false	wh_dlc05_sch_wef_resource_marble		0	
wh_dlc05_wef_resource_pastures			money	false	wh_dlc05_sch_wef_resource_pastures		0	
wh_dlc05_wef_resource_pottery			money	false	wh_dlc05_sch_wef_resource_pottery		0	
wh_dlc05_wef_resource_salt			money	false	wh_dlc05_sch_wef_resource_salt		0	
wh_dlc05_wef_resource_timber			money	false	wh_dlc05_sch_wef_resource_timber		0	
wh_dlc05_wef_resource_wine			money	false	wh_dlc05_sch_wef_resource_wine		0	
wh_dlc05_wef_settlement_major			money	true	wh_dlc05_sch_wef_settlement_major	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_settlement_major_coast			money	false	wh_dlc05_sch_wef_settlement_major_coast	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_settlement_major_main			money	true	wh_dlc05_sch_wef_settlement_major_main	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_settlement_minor			money	true	wh_dlc05_sch_wef_settlement_minor	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_settlement_minor_coast			money	false	wh_dlc05_sch_wef_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_wood_elves_city.png	0	
wh_dlc05_wef_spellsingers			military	true	wh_dlc05_sch_wef_sup_spellsingers		1	
wh_dlc05_wef_temple_anath_raema			money	true	wh_dlc05_sch_temple_anath_raema		8	
wh_dlc05_wef_temple_ereth_khial			money	true	wh_dlc05_sch_temple_ereth_khial		8	
wh_dlc05_wef_temple_isha			money	true	wh_dlc05_sch_temple_isha		8	
wh_dlc05_wef_temple_kurnous			money	true	wh_dlc05_sch_temple_kurnous		8	
wh_dlc05_wef_tree_delliandra			money	true	wh_dlc05_sch_tree_delliandra		9	
wh_dlc05_wef_tree_druthandor			money	true	wh_dlc05_sch_tree_druthandor		9	
wh_dlc05_wef_tree_spirits			military	true	wh_dlc05_sch_wef_mil_tree_spirits		4	
wh_dlc05_wef_tree_talrennic			money	true	wh_dlc05_sch_tree_talrennic		9	
wh_dlc05_wef_tree_threllock			money	true	wh_dlc05_sch_tree_threllock		9	
wh_dlc05_wef_walls			military	true	wh_dlc05_sch_wef_sdf_walls		2	
wh_dlc06_DWARFS_eight_peaks			money	true	wh_dlc06_sch_special_eight_peaks	data\UI\Buildings\tier_icons\tier_dwarf_city_eight_peaks.png	9	
wh_dlc06_DWARFS_ranger_hub			military	true	wh2_main_sch_military4_monsters		1	
wh_dlc06_DWARFS_ranger_hub_all			military	true	wh2_main_sch_military4_monsters		1	
wh_dlc06_GREENSKINS_resource_animals			military	true	wh2_main_sch_resource_animals		11	
wh_dlc06_GREENSKIN_boars_skarsnik			military	true	wh_dlc06_sch_greenskin_boars_skarsnik		3	
wh_dlc06_GREENSKIN_eight_peaks			money	true	wh_dlc06_sch_special_eight_peaks	data\UI\Buildings\tier_icons\tier_greenskins_city_eight_peaks.png	9	
wh_dlc06_GREENSKIN_garrison_skarsnik			military	true	wh_main_sch_human_garrison		0	
wh_dlc06_GREENSKIN_garrison_wurrzag			military	true	wh_main_sch_human_garrison		0	
wh_dlc06_GREENSKIN_military_skarsnik			military	true	wh2_main_sch_military1_barracks		1	
wh_dlc06_GREENSKIN_outpostnorsca_major_coast_skarsnik			money	false	wh_main_sch_norsca_settlement_major_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_outpostnorsca_major_coast_wurrzag			money	false	wh_main_sch_norsca_settlement_major_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_outpostnorsca_major_skarsnik			money	true	wh_main_sch_norsca_settlement_major	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_outpostnorsca_major_wurrzag			money	true	wh_main_sch_norsca_settlement_major	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_outpostnorsca_minor_coast_skarsnik			money	false	wh_main_sch_norsca_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_outpostnorsca_minor_coast_wurrzag			money	false	wh_main_sch_norsca_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_outpostnorsca_minor_skarsnik			money	true	wh_main_sch_norsca_settlement_minor	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_outpostnorsca_minor_wurrzag			money	true	wh_main_sch_norsca_settlement_minor	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_settlement_major_coast_skarsnik			money	false	wh_main_sch_settlement_major_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_settlement_major_coast_wurrzag			money	false	wh_main_sch_settlement_major_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_settlement_major_skarsnik			money	true	wh_main_sch_settlement_major	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_settlement_major_wurrzag			money	true	wh_main_sch_settlement_major	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_settlement_minor_coast_skarsnik			money	false	wh_main_sch_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_settlement_minor_coast_wurrzag			money	false	wh_main_sch_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_settlement_minor_skarsnik			money	true	wh_main_sch_settlement_minor	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_settlement_minor_wurrzag			money	true	wh_main_sch_settlement_minor	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_dlc06_GREENSKIN_squigs			money	true	wh2_main_sch_military4_monsters		9	
wh_dlc06_GREENSKIN_walls_skarsnik			military	true	wh_main_sch_greenskin_walls		0	
wh_dlc06_GREENSKIN_walls_wurrzag			military	true	wh_main_sch_greenskin_walls		0	
wh_dlc06_special_savage_orc_camp_wurrzag			military	true	wh2_main_sch_support5_extra		0	
wh_dlc08_NORSCA_erengrad_unique			military	true	wh_main_sch_norsca_erengrad_unique		9	
wh_dlc08_special_bordeleaux_port_norsca			money	false	wh_main_sch_bretonnia_legendary_bordeleaux		0	
wh_dlc08_special_erengrad_port_norsca			money	false	wh_main_sch_special_erengrad_port		0	
wh_dlc08_special_marienburg_port_norsca			money	false	wh_main_sch_special_marienburg_port		0	
wh_main_BRETONNIA_barracks			military	true	wh2_main_sch_military1_barracks		1	
wh_main_BRETONNIA_carpenter			military	true	wh2_main_sch_military3_warmachines		1	
wh_main_BRETONNIA_farm_basic			money	true	wh2_main_sch_infrastructure1_farm		-6	
wh_main_BRETONNIA_farm_extra			money	true	wh2_main_sch_infrastructure4_energy		-5	
wh_main_BRETONNIA_garrison			military	true	wh_main_sch_human_garrison		0	
wh_main_BRETONNIA_hospital			happiness	true	wh2_main_sch_military4_monsters		-1	
wh_main_BRETONNIA_industry_basic			money	true	wh2_main_sch_infrastructure2_industry		-4	
wh_main_BRETONNIA_industry_extra			money	true	wh2_main_sch_infrastructure5_tradingspying		-3	
wh_main_BRETONNIA_outpostnorsca_major			money	true	wh_main_sch_norsca_settlement_major		0	
wh_main_BRETONNIA_outpostnorsca_major_coast			money	false	wh_main_sch_norsca_settlement_major_coast		0	
wh_main_BRETONNIA_outpostnorsca_minor			money	true	wh_main_sch_norsca_settlement_minor		0	
wh_main_BRETONNIA_outpostnorsca_minor_coast			money	false	wh_main_sch_norsca_settlement_minor_coast		0	
wh_main_BRETONNIA_port			money	true	wh_main_sch_port		0	
wh_main_BRETONNIA_resource_iron_military			military	true	wh_main_sch_human_resource_iron_military		11	
wh_main_BRETONNIA_resource_pastures_military			military	true	wh_main_sch_human_resource_pastures_military		11	
wh_main_BRETONNIA_resource_timber_military			military	true	wh_main_sch_human_resource_timber_military		11	
wh_main_BRETONNIA_settlement_major			money	true	wh_main_sch_settlement_major		0	
wh_main_BRETONNIA_settlement_major_coast			money	false	wh_main_sch_settlement_major_coast		0	
wh_main_BRETONNIA_settlement_minor			money	true	wh_main_sch_settlement_minor		0	
wh_main_BRETONNIA_settlement_minor_coast			money	false	wh_main_sch_settlement_minor_coast		0	
wh_main_BRETONNIA_smith			military	true	wh2_main_sch_support1_smith		3	
wh_main_BRETONNIA_stables			military	true	wh2_main_sch_military2_stables		2	
wh_main_BRETONNIA_tavern			happiness	true	wh2_main_sch_infrastructure3_order		-2	
wh_main_BRETONNIA_walls			military	true	wh_main_sch_bretonnia_walls		0	
wh_main_BRETONNIA_worship			military	true	wh2_main_sch_support2_worship		2	
wh_main_CHAOS_port			money	true	wh_main_sch_port		0	
wh_main_DWARFS_barracks			military	true	wh2_main_sch_military1_barracks		1	
wh_main_DWARFS_engineer			military	true	wh2_main_sch_support3_wizards		4	
wh_main_DWARFS_farm			money	true	wh2_main_sch_infrastructure1_farm		1	
wh_main_DWARFS_garrison			military	true	wh_main_sch_human_garrison		0	
wh_main_DWARFS_industry			money	true	wh2_main_sch_infrastructure2_industry		2	
wh_main_DWARFS_oaths			military	true	wh2_main_sch_military5		3	
wh_main_DWARFS_outpostnorsca_major			money	true	wh_main_sch_norsca_settlement_major	data\UI\Buildings\tier_icons\tier_dwarf_city.png	0	
wh_main_DWARFS_outpostnorsca_major_coast			money	false	wh_main_sch_norsca_settlement_major_coast	data\UI\Buildings\tier_icons\tier_dwarf_city.png	0	
wh_main_DWARFS_outpostnorsca_minor			money	true	wh_main_sch_norsca_settlement_minor	data\UI\Buildings\tier_icons\tier_dwarf_city.png	0	
wh_main_DWARFS_outpostnorsca_minor_coast			money	false	wh_main_sch_norsca_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_dwarf_city.png	0	
wh_main_DWARFS_resource_brine			money	true	wh_main_sch_human_resource_salt		10	
wh_main_DWARFS_resource_cinnabar			money	true	wh_main_sch_human_resource_dyes		10	
wh_main_DWARFS_resource_coal			money	true	wh_main_sch_human_resource_timber		10	
wh_main_DWARFS_resource_game			money	true	wh_main_sch_human_resource_furs		10	
wh_main_DWARFS_resource_gemstones			money	true	wh2_main_sch_human_resource_gems		10	
wh_main_DWARFS_resource_gold			money	true	wh_main_sch_human_resource_gold		10	
wh_main_DWARFS_resource_iron			money	true	wh_main_sch_human_resource_iron		10	
wh_main_DWARFS_resource_marble			money	true	wh_main_sch_human_resource_marble		10	
wh_main_DWARFS_resource_pastures			money	true	wh_main_sch_human_resource_pastures		10	
wh_main_DWARFS_resource_water			money	true	wh2_main_sch_human_resource_beer		10	
wh_main_DWARFS_settlement_major			money	true	wh_main_sch_settlement_major	data\UI\Buildings\tier_icons\tier_dwarf_city.png	0	
wh_main_DWARFS_settlement_major_coast			money	false	wh_main_sch_settlement_major_coast	data\UI\Buildings\tier_icons\tier_dwarf_city.png	0	
wh_main_DWARFS_settlement_minor			money	true	wh_main_sch_settlement_minor	data\UI\Buildings\tier_icons\tier_dwarf_city.png	0	
wh_main_DWARFS_settlement_minor_coast			money	false	wh_main_sch_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_dwarf_city.png	0	
wh_main_DWARFS_slayers			military	true	wh2_main_sch_support2_worship		3	
wh_main_DWARFS_smiths			military	true	wh2_main_sch_support1_smith		2	
wh_main_DWARFS_tavern			happiness	true	wh2_main_sch_infrastructure3_order		3	
wh_main_DWARFS_trade_depot			money	true	wh2_main_sch_infrastructure5_tradingspying		4	
wh_main_DWARFS_walls			military	true	wh_main_sch_dwarf_walls		0	
wh_main_DWARFS_workshops			military	true	wh2_main_sch_military3_warmachines		2	
wh_main_DWARF_port			money	true	wh_main_sch_port		0	
wh_main_DWARF_resource_iron_military			military	true	wh_main_sch_human_resource_iron_military		11	
wh_main_DWARF_resource_salt_military			military	true	wh_main_sch_human_resource_salt_military		11	
wh_main_EMPIRE_barracks			military	true	wh2_main_sch_military1_barracks		1	
wh_main_EMPIRE_farm_basic			money	true	wh2_main_sch_infrastructure1_farm		1	
wh_main_EMPIRE_forges			military	true	wh2_main_sch_military3_warmachines		3	
wh_main_EMPIRE_garrison			military	true	wh_main_sch_human_garrison		0	
wh_main_EMPIRE_industry_basic			money	true	wh2_main_sch_infrastructure2_industry		2	
wh_main_EMPIRE_outpostnorsca_major			money	true	wh_main_sch_norsca_settlement_major	data\UI\Buildings\tier_icons\tier_empire_city.png	0	
wh_main_EMPIRE_outpostnorsca_major_coast			money	false	wh_main_sch_norsca_settlement_major_coast	data\UI\Buildings\tier_icons\tier_empire_city.png	0	
wh_main_EMPIRE_outpostnorsca_minor			money	true	wh_main_sch_norsca_settlement_minor	data\UI\Buildings\tier_icons\tier_empire_city.png	0	
wh_main_EMPIRE_outpostnorsca_minor_coast			money	false	wh_main_sch_norsca_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_empire_city.png	0	
wh_main_EMPIRE_port			money	true	wh_main_sch_port		0	
wh_main_EMPIRE_resource_iron_military			military	true	wh_main_sch_human_resource_iron_military		11	
wh_main_EMPIRE_resource_pastures_military			military	true	wh_main_sch_human_resource_pastures_military		11	
wh_main_EMPIRE_resource_timber_military			military	true	wh_main_sch_human_resource_timber_military		11	
wh_main_EMPIRE_settlement_major			money	true	wh_main_sch_settlement_major	data\UI\Buildings\tier_icons\tier_empire_city.png	0	
wh_main_EMPIRE_settlement_major_coast			money	false	wh_main_sch_settlement_major_coast	data\UI\Buildings\tier_icons\tier_empire_city.png	0	
wh_main_EMPIRE_settlement_minor			money	true	wh_main_sch_settlement_minor	data\UI\Buildings\tier_icons\tier_empire_city.png	0	
wh_main_EMPIRE_settlement_minor_coast			money	false	wh_main_sch_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_empire_city.png	0	
wh_main_EMPIRE_smiths			military	true	wh2_main_sch_support1_smith		1	
wh_main_EMPIRE_stables			military	true	wh2_main_sch_military2_stables		2	
wh_main_EMPIRE_tavern			happiness	true	wh2_main_sch_infrastructure3_order		3	
wh_main_EMPIRE_walls			military	true	wh_main_sch_empire_walls		0	
wh_main_EMPIRE_wizards			military	true	wh2_main_sch_support3_wizards		3	
wh_main_EMPIRE_worship			military	true	wh2_main_sch_support2_worship		2	
wh_main_GREENSKINS_resource_gemstones			money	true	wh2_main_sch_human_resource_gems		10	
wh_main_GREENSKINS_resource_gold			money	true	wh_main_sch_human_resource_gold		10	
wh_main_GREENSKINS_resource_iron_military			military	true	wh_main_sch_human_resource_iron		11	
wh_main_GREENSKINS_resource_pastures_furs_military			military	true	wh2_main_sch_human_resource_furs_military		11	
wh_main_GREENSKINS_resource_timber_military			military	true	wh_main_sch_human_resource_timber		11	
wh_main_GREENSKIN_boars			military	true	wh2_main_sch_military3_warmachines		3	
wh_main_GREENSKIN_boss			military	true	wh2_main_sch_infrastructure3_order		0	
wh_main_GREENSKIN_boss_skarsnik			military	true	wh2_main_sch_infrastructure3_order		0	
wh_main_GREENSKIN_farm			money	true	wh2_main_sch_infrastructure1_farm		1	
wh_main_GREENSKIN_forest_beasts			military	true	wh2_main_sch_military2_stables		2	
wh_main_GREENSKIN_garrison			military	true	wh_main_sch_human_garrison		0	
wh_main_GREENSKIN_industry			money	true	wh2_main_sch_infrastructure2_industry		2	
wh_main_GREENSKIN_military			military	true	wh2_main_sch_military1_barracks		1	
wh_main_GREENSKIN_monsters			military	true	wh2_main_sch_support2_worship		0	
wh_main_GREENSKIN_outpostnorsca_major			money	true	wh_main_sch_norsca_settlement_major	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_main_GREENSKIN_outpostnorsca_major_coast			money	false	wh_main_sch_norsca_settlement_major_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_main_GREENSKIN_outpostnorsca_minor			money	true	wh_main_sch_norsca_settlement_minor	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_main_GREENSKIN_outpostnorsca_minor_coast			money	false	wh_main_sch_norsca_settlement_minor_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_main_GREENSKIN_port			money	true	wh_main_sch_port		0	
wh_main_GREENSKIN_settlement_major			money	true	wh_main_sch_settlement_major	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
wh_main_GREENSKIN_settlement_major_coast			money	false	wh_main_sch_settlement_major_coast	data\UI\Buildings\tier_icons\tier_greenskins_orc_city.png	0	
