campaign_map_attrition_faction_immunities_tables	0
vampire_territory	wh2_main_rogue_vauls_expedition
vampire_territory	wh2_main_rogue_vmp_heirs_of_mourkain
vampire_territory	wh2_main_rogue_wef_hunters_of_kurnous
vampire_territory	wh2_main_rogue_worldroot_rangers
vampire_territory	wh2_main_rogue_wrath_of_nature
vampire_territory	wh2_main_vmp_necrarch_brotherhood
vampire_territory	wh2_main_vmp_strygos_empire
vampire_territory	wh2_main_vmp_the_silver_host
vampire_territory	wh2_main_vmp_vampire_coast
vampire_territory	wh_dlc08_chs_chaos_challenger_khorne
vampire_territory	wh_dlc08_chs_chaos_challenger_nurgle
vampire_territory	wh_dlc08_chs_chaos_challenger_slaanesh
vampire_territory	wh_dlc08_chs_chaos_challenger_tzeentch
vampire_territory	wh_main_vmp_mousillon
vampire_territory	wh_main_vmp_rival_sylvanian_vamps
vampire_territory	wh_main_vmp_schwartzhafen
vampire_territory	wh_main_vmp_vampire_counts
vampire_territory	wh_main_vmp_vampire_rebels
vampire_territory	wh_main_vmp_waldenhof
very_low_morale	wh2_dlc10_def_blood_voyage
wasteland	wh2_dlc09_rogue_black_creek_raiders
wasteland	wh2_dlc09_rogue_dwellers_of_zardok
wasteland	wh2_dlc09_rogue_eyes_of_the_jungle
wasteland	wh2_dlc09_rogue_pilgrims_of_myrmidia
wasteland	wh2_dlc09_tmb_dune_kingdoms
wasteland	wh2_dlc09_tmb_exiles_of_nehek
wasteland	wh2_dlc09_tmb_followers_of_nagash
wasteland	wh2_dlc09_tmb_khemri
wasteland	wh2_dlc09_tmb_lybaras
wasteland	wh2_dlc09_tmb_numas
wasteland	wh2_dlc09_tmb_rakaph_dynasty
wasteland	wh2_dlc09_tmb_the_sentinels
wasteland	wh2_dlc09_tmb_tomb_kings_rebels
wasteland	wh2_dlc10_def_blood_voyage
wasteland	wh2_dlc11_brt_bretonnia_dil
wasteland	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
wasteland	wh2_dlc11_cst_noctilus
wasteland	wh2_dlc11_cst_noctilus_separatists
wasteland	wh2_dlc11_cst_pirates_of_sartosa
wasteland	wh2_dlc11_cst_pirates_of_sartosa_separatists
wasteland	wh2_dlc11_cst_rogue_bleak_coast_buccaneers
wasteland	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast
wasteland	wh2_dlc11_cst_rogue_freebooters_of_port_royale
wasteland	wh2_dlc11_cst_rogue_grey_point_scuttlers
wasteland	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights
wasteland	wh2_dlc11_cst_rogue_the_churning_gulf_raiders
wasteland	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
wasteland	wh2_dlc11_cst_shanty_dragon_spine_privateers
wasteland	wh2_dlc11_cst_shanty_middle_sea_brigands
wasteland	wh2_dlc11_cst_shanty_shark_straight_seadogs
wasteland	wh2_dlc11_cst_the_drowned
wasteland	wh2_dlc11_cst_the_drowned_separatists
wasteland	wh2_dlc11_cst_vampire_coast
wasteland	wh2_dlc11_cst_vampire_coast_rebellion_rebels
wasteland	wh2_dlc11_cst_vampire_coast_rebels
wasteland	wh2_dlc11_cst_vampire_coast_separatists
wasteland	wh2_dlc11_def_dark_elves_dil
wasteland	wh2_dlc11_emp_empire_dil
wasteland	wh2_dlc11_nor_norsca_dil
wasteland	wh2_dlc11_nor_norsca_qb4
wasteland	wh2_dlc11_vmp_the_barrow_legion
wasteland	wh2_main_grn_arachnos
wasteland	wh2_main_grn_arachnos_waaagh
wasteland	wh2_main_grn_blue_vipers
wasteland	wh2_main_grn_blue_vipers_waaagh
wasteland	wh2_main_rogue_abominations
wasteland	wh2_main_rogue_beastcatchas
wasteland	wh2_main_rogue_bernhoffs_brigands
wasteland	wh2_main_rogue_black_spider_tribe
wasteland	wh2_main_rogue_boneclubbers_tribe
wasteland	wh2_main_rogue_celestial_storm
wasteland	wh2_main_rogue_college_of_pyrotechnics
wasteland	wh2_main_rogue_def_chs_vashnaar
wasteland	wh2_main_rogue_def_mengils_manflayers
wasteland	wh2_main_rogue_doomseekers
wasteland	wh2_main_rogue_gerhardts_mercenaries
wasteland	wh2_main_rogue_hef_tor_elithis
wasteland	wh2_main_rogue_hung_warband
wasteland	wh2_main_rogue_jerrods_errantry
wasteland	wh2_main_rogue_mangy_houndz
wasteland	wh2_main_rogue_morrsliebs_howlers
wasteland	wh2_main_rogue_pirates_of_the_far_sea
wasteland	wh2_main_rogue_pirates_of_the_southern_ocean
wasteland	wh2_main_rogue_pirates_of_trantio
wasteland	wh2_main_rogue_scions_of_tesseninck
wasteland	wh2_main_rogue_scourge_of_aquitaine
wasteland	wh2_main_rogue_stuff_snatchers
wasteland	wh2_main_rogue_teef_snatchaz
wasteland	wh2_main_rogue_the_wandering_dead
wasteland	wh2_main_rogue_troll_skullz
wasteland	wh2_main_rogue_vauls_expedition
wasteland	wh2_main_rogue_vmp_heirs_of_mourkain
wasteland	wh2_main_rogue_wef_hunters_of_kurnous
wasteland	wh2_main_rogue_worldroot_rangers
wasteland	wh2_main_rogue_wrath_of_nature
wasteland	wh2_main_vmp_necrarch_brotherhood
wasteland	wh2_main_vmp_strygos_empire
wasteland	wh2_main_vmp_the_silver_host
wasteland	wh2_main_vmp_vampire_coast
wasteland	wh_dlc08_chs_chaos_challenger_khorne
wasteland	wh_dlc08_chs_chaos_challenger_nurgle
wasteland	wh_dlc08_chs_chaos_challenger_slaanesh
wasteland	wh_dlc08_chs_chaos_challenger_tzeentch
wasteland	wh_main_grn_black_venom
wasteland	wh_main_grn_black_venom_waaagh
wasteland	wh_main_grn_bloody_spearz
wasteland	wh_main_grn_bloody_spearz_waaagh
wasteland	wh_main_grn_broken_nose
wasteland	wh_main_grn_broken_nose_waaagh
wasteland	wh_main_grn_crooked_moon
wasteland	wh_main_grn_crooked_moon_waaagh
wasteland	wh_main_grn_greenskins
wasteland	wh_main_grn_greenskins_rebels
wasteland	wh_main_grn_greenskins_rebels_waaagh
wasteland	wh_main_grn_greenskins_waaagh
wasteland	wh_main_grn_necksnappers
wasteland	wh_main_grn_necksnappers_waaagh
wasteland	wh_main_grn_orcs_of_the_bloody_hand
wasteland	wh_main_grn_orcs_of_the_bloody_hand_waaagh
wasteland	wh_main_grn_red_eye
wasteland	wh_main_grn_red_eye_waaagh
wasteland	wh_main_grn_red_fangs
wasteland	wh_main_grn_red_fangs_waaagh
wasteland	wh_main_grn_scabby_eye
wasteland	wh_main_grn_scabby_eye_waaagh
wasteland	wh_main_grn_skull-takerz
wasteland	wh_main_grn_skull-takerz_waaagh
wasteland	wh_main_grn_skullsmasherz
wasteland	wh_main_grn_skullsmasherz_waaagh
wasteland	wh_main_grn_teef_snatchaz
wasteland	wh_main_grn_teef_snatchaz_waaagh
wasteland	wh_main_grn_top_knotz
wasteland	wh_main_grn_top_knotz_waaagh
wasteland	wh_main_vmp_mousillon
wasteland	wh_main_vmp_rival_sylvanian_vamps
wasteland	wh_main_vmp_schwartzhafen
wasteland	wh_main_vmp_vampire_counts
wasteland	wh_main_vmp_vampire_rebels
wasteland	wh_main_vmp_waldenhof
