variants_tables	6
variant_name	tech_folder	variant_filename	low_poly_filename	mount_scale	scale	scale_variation	super_low_poly_filename
wh_brt_spearmen_at_arms_shield		brt_spearmen_at_arms_shield	hu1\brt\brt_men_at_arms\low_poly\brt_spearmen_at_arms_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_brt_warhorses		brt_warhorses	hr1\emp\emp_horse\low_poly\emp_horse_lowlod	1	1	0.050000004	
wh_brt_warhorses_barded		brt_warhorses_barded	hr1\brt\brt_horse\imposter\brt_horse_armoured_random_colours_imposter	1	1	0.050000004	
wh_brt_warhorses_barded_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	brt_warhorses_barded	hr1\brt\brt_horse\imposter\brt_horse_armoured_random_colours_imposter	1	1	0	
wh_brt_warhorses_barded_faction_colours	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	brt_warhorses_barded_faction_colours	hr1\brt\brt_horse\imposter\brt_horse_armoured_imposter	1	1	0	
wh_brt_warhorses_barded_faction_colours_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	brt_warhorses_barded_faction_colours	hr1\brt\brt_horse\imposter\brt_horse_armoured_imposter	1	1	0	
wh_brt_warhorses_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	brt_warhorses	hr1\emp\emp_horse\low_poly\emp_horse_lowlod	1	1	0	
wh_bst_feral_manticore		bst_feral_manticore		1	1	0	
wh_campaign_bst_beastlord_razorgor_chariot	art\campaign\chariots\cam_rch1\bst\bst_beastlord_razorgor_chariot\tech	campaign_bst_beastlord_razorgor_chariot		1	1	0	
wh_campaign_emp_war_altar	art\campaign\chariots\cam_wa1\emp\emp_cam_war_altar\tech	campaign_emp_war_altar		1	1	0	
wh_campaign_grn_orc_warboss_boar_chariot	art\campaign\chariots\cam_bch1\grn\grn_orc_warboss_boar_chariot\tech	campaign_grn_orc_warboss_boar_chariot		1	1	0	
wh_campaign_nor_marauder_chariot	art\campaign\chariots\cam_cch1\chs_marauder_chariot\tech	campaign_chs_chariot		1	1	0	
wh_chs_barded_chaos_steed		chs_barded_chaos_steed	hr1\chs\chs_steed\low_poly\chs_steed_lowlod	1	1	0.050000004	
wh_chs_barded_chaos_steed_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	chs_barded_chaos_steed	hr1\chs\chs_steed\low_poly\chs_steed_lowlod	1	1	0	
wh_chs_ch_archaon		chs_ch_archaon		1	1.2	0.050000004	
wh_chs_ch_arzik		chs_ch_arzik		1	1.15	0	
wh_chs_ch_chaos_lord		chs_chaos_lord		1	1.15	0.050000004	
wh_chs_ch_chaos_lord_campaign_01		chs_chaos_lord_campaign_01		1	1.15	0.050000004	
wh_chs_ch_chaos_lord_campaign_02		chs_chaos_lord_campaign_02		1	1.15	0.050000004	
wh_chs_ch_chaos_lord_campaign_03		chs_chaos_lord_campaign_03		1	1.15	0.050000004	
wh_chs_ch_exalted_hero		chs_exalted_hero		1	1.15	0.050000004	
wh_chs_ch_exalted_hero_campaign_01		chs_exalted_hero_campaign_01		1	1.15	0.050000004	
wh_chs_ch_exalted_hero_campaign_02		chs_exalted_hero_campaign_02		1	1.15	0.050000004	
wh_chs_ch_exalted_hero_campaign_03		chs_exalted_hero_campaign_03		1	1.15	0.050000004	
wh_chs_ch_exalted_hero_campaign_04		chs_exalted_hero_campaign_04		1	1.15	0.050000004	
wh_chs_ch_exalted_hero_campaign_05		chs_exalted_hero_campaign_05		1	1.15	0.050000004	
wh_chs_ch_kholek_suneater		chs_kholek_suneater		1	2	0	
wh_chs_ch_kihar		chs_ch_kihar		1	1.15	0	
wh_chs_ch_lord_of_change		chs_lord_of_change		1	1.15	0	
wh_chs_ch_sigvald		chs_ch_sigvald		1	1.2	0.050000004	
wh_chs_ch_sorcerer		chs_sorcerer		1	1.15	0.050000004	
wh_chs_ch_sorcerer_campaign_01		chs_sorcerer_campaign_01		1	1.15	0.050000004	
wh_chs_ch_sorcerer_campaign_02		chs_sorcerer_campaign_02		1	1.15	0.050000004	
wh_chs_ch_sorcerer_campaign_03		chs_sorcerer_campaign_03		1	1.15	0.050000004	
wh_chs_ch_sorcerer_campaign_04		chs_sorcerer_campaign_04		1	1.15	0.050000004	
wh_chs_ch_sorcerer_lord		chs_sorcerer_lord		1	1.15	0.050000004	
wh_chs_ch_sorcerer_lord_campaign_01		chs_sorcerer_lord_campaign_01		1	1.15	0.050000004	
wh_chs_ch_sorcerer_lord_campaign_02		chs_sorcerer_lord_campaign_02		1	1.15	0.050000004	
wh_chs_ch_sorcerer_lord_campaign_03		chs_sorcerer_lord_campaign_03		1	1.15	0.050000004	
wh_chs_ch_sorcerer_lord_campaign_04		chs_sorcerer_lord_campaign_04		1	1.15	0.050000004	
wh_chs_chaos_dwarf_artillery_crew		chs_chaos_dwarf_artillery_crew		1	0.95	0.050000004	
wh_chs_chaos_knight_lance		chs_chaos_knight_lance	hu1c\chs\chs_warriors_of_chaos\low_poly\chs_warriors_knights_lance_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_chaos_spawn		chs_chaos_spawn		1	0.8	0	
wh_chs_chaos_steed		chs_chaos_steed	hr1\chs\chs_steed\low_poly\chs_steed_lowlod	1	1	0.050000004	
wh_chs_chaos_steed_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	chs_chaos_steed	hr1\chs\chs_steed\low_poly\chs_steed_lowlod	1	1	0	
wh_chs_charioteer		chs_charioteer	hu1c\chs\chs_marauders\low_poly\chs_marauder_chariot_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_charioteer_halberd		chs_charioteer_halberd	hu1c\chs\chs_warriors_of_chaos\low_poly\chs_warriors_halberd_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_dorghar		chs_dhorgar	hr1\chs\chs_steed\low_poly\chs_steed_lowlod	1	1	0.050000004	
wh_chs_dorghar_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	chs_dhorgar	hr1\chs\chs_steed\low_poly\chs_steed_lowlod	1	1	0	
wh_chs_dragon	VariantMeshes\_VariantModels\dragon01b\chs\chs_chaos_dragon\tech	chs_dragon		1	1.15	0	
wh_chs_dragon_ogre		chs_dragon_ogre	ce2\chaos\chs_dragon_ogre\low_poly\chs_dragon_ogre_lowlod	1	1	0.050000004	
wh_chs_dragon_ogre_shaggoth		chs_dragon_ogre_shaggoth	ce2\chaos\chs_dragon_ogre\low_poly\chs_dragon_ogre_lowlod	1	1.75	0	
wh_chs_forsaken		chs_forsaken	hu1c\chs\chs_forsaken\low_poly\chs_forsaken_lowlod	1	1.1	0.050000004	
wh_chs_giants		chs_giants		1	1	0	
wh_chs_gorebeast		chs_gorebeast		1	1	0.050000004	
wh_chs_knights		chs_knights	hu1c\chs\chs_warriors_of_chaos\low_poly\chs_warriors_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_manticore	VariantMeshes\_VariantModels\bigcat03\chaos_undivided\saddles\tech	chs_manticore		1	1	0	
wh_chs_marauder_horsemen		chs_marauder_horsemen	hu1c\chs\chs_marauders\low_poly\chs_marauder_horsemen_lowlod	1	0.95	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_marauder_horsemen_throwing_axe		chs_marauder_horsemen_throwing_axe	hu1c\chs\chs_marauders\low_poly\chs_marauder_horsemen_throwing_lowlod	1	0.95	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_marauders		chs_marauders	hu1c\chs\chs_marauders\low_poly\chs_marauder_lowlod	1	0.95	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_marauders_great_weapons		chs_marauders_great_weapons	hu1c\chs\chs_marauders\low_poly\chs_marauder_great_lowlod	1	0.95	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_trolls		chs_trolls		1	0.7	0	
wh_chs_trolls_mace		chs_trolls_mace		1	0.7	0	
wh_chs_warhorse		chs_warhorse	hr1\chs\chs_warhorse\low_poly\chs_warhorse_lowlod	1	1	0.050000004	
wh_chs_warhounds		chs_warhounds	wf1\chs\chs_warhounds\low_poly\chs_warhounds_lowlod	1	1	0.050000004	
wh_chs_warhounds_poison		chs_warhounds_poison	wf1\chs\chs_warhounds_poison\low_poly\chs_warhound_poison_lowlod	1	1	0.050000004	
wh_chs_warriors		chs_warriors	hu1c\chs\chs_warriors_of_chaos\low_poly\chs_warriors_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_warriors_chosen		chs_warriors_chosen	hu1c\chs\chs_chosen\low_poly\chs_chosen_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_warriors_chosen_great_weapons		chs_warriors_chosen_great_weapons	hu1c\chs\chs_chosen\low_poly\chs_chosen_great_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_warriors_chosen_halberd		chs_warriors_chosen_halberd	hu1c\chs\chs_chosen\low_poly\chs_chosen_halberd_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_warriors_great_weapons		chs_warriors_great_weapons	hu1c\chs\chs_warriors_of_chaos\low_poly\chs_warriors_great_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_chs_warriors_halberd		chs_warriors_halberd	hu1c\chs\chs_warriors_of_chaos\low_poly\chs_warriors_halberd_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_cst_zombie_deckhand_dual_swords		cst_zombie_deckhands_dual_swords	hu1/cst/cst_zombie_deckhands/cst_zombie_deckhands_imposter	1	1	0.050000004	
wh_cst_zombie_deckhand_halberd		cst_zombie_deckhand_halberd	hu1/cst/cst_zombie_deckhands/cst_zombie_deckhands_imposter	1	1	0.050000004	
wh_cst_zombie_deckhand_ror		cst_zombie_deckhands_ror	hu1/cst/cst_zombie_deckhands/cst_zombie_deckhands_imposter	1	1	0.050000004	
wh_cst_zombie_gunnery_sword_pistol		cst_zombie_gunnery_sword_pistol	hu1/cst/cst_zombie_gunnery/cst_zombie_gunnery_imposter	1	1	0.050000004	
wh_dlc02_vmp_blood_knights_steed		vmp_blood_knights_steed	hr1\vmp\vmp_barded_nightmare\low_lod\vmp_barded_nightmare_lowlod	1	1	0.050000004	
wh_dlc03_bst_bestigors		bst_bestigors	hu6\bst\bst_bestigors\low_poly\bst_bestigor_axe_lowlod	1	1.15	0.050000004	
wh_dlc03_bst_centigors		bst_centigors	ce1/bst/bst_centigor/low_poly/bst_centigor_spear_shield_lowlod	1	1	0.050000004	
wh_dlc03_bst_centigors_great_weapons		bst_centigors_great_weapons	ce1/bst/bst_centigor/low_poly/bst_centigor_great_spear_lowlod	1	1	0.050000004	
wh_dlc03_bst_centigors_throwing_axes		bst_centigors_throwing_axes	ce1/bst/bst_centigor/low_poly/bst_centigor_spear_axe_lowlod	1	1	0.050000004	
wh_dlc03_bst_ch_beastlords		bst_beastlords		1	1.3	0.050000004	
wh_dlc03_bst_ch_beastlords_campaign_01		bst_beastlords_campaign_01		1	1.15	0.050000004	
wh_dlc03_bst_ch_beastlords_campaign_02		bst_beastlords_campaign_02		1	1.15	0.050000004	
wh_dlc03_bst_ch_beastlords_campaign_03		bst_beastlords_campaign_03		1	1.15	0.050000004	
wh_dlc03_bst_ch_beastlords_campaign_04		bst_beastlords_campaign_04		1	1.15	0.050000004	
wh_dlc03_bst_ch_bray_shaman		bst_bray_shaman		1	1.15	0.050000004	
wh_dlc03_bst_ch_bray_shaman_campaign_01		bst_bray_shaman_campaign_01		1	1.15	0.050000004	
wh_dlc03_bst_ch_bray_shaman_campaign_02		bst_bray_shaman_campaign_02		1	1.15	0.050000004	
wh_dlc03_bst_ch_bray_shaman_campaign_03		bst_bray_shaman_campaign_03		1	1.15	0.050000004	
wh_dlc03_bst_ch_bray_shaman_campaign_04		bst_bray_shaman_campaign_04		1	1.15	0.050000004	
wh_dlc03_bst_ch_gorebull		bst_gorebulls		1	1.3	0	
wh_dlc03_bst_ch_gorebull_campaign_01		bst_gorebulls_campaign_01		1	1.3	0	
wh_dlc03_bst_ch_gorebull_campaign_02		bst_gorebulls_campaign_02		1	1.3	0	
wh_dlc03_bst_ch_gorebull_campaign_03		bst_gorebulls_campaign_03		1	1.3	0	
wh_dlc03_bst_ch_khazrak		bst_ch_khazrak		1	1.3	0	
wh_dlc03_bst_chaos_spawn		bst_chaos_spawn	hc02\bst\bst_chaos_spawn\low_poly\bst_chaos_spawn_lowlod	1	0.8	0	
wh_dlc03_bst_chaos_warhounds		bst_chaos_warhounds	wf1\bst\bst_warhounds\low_poly\bst_warhound_lowlod	1	1	0.050000004	
wh_dlc03_bst_chaos_warhounds_poison		bst_chaos_warhounds_poison	wf1\chs\chs_warhounds_poison\low_poly\chs_warhound_poison_lowlod	1	1	0.050000004	
wh_dlc03_bst_cygors		bst_cygors		1	1	0	
wh_dlc03_bst_giant		bst_giant		1	1	0	
wh_dlc03_bst_gors		bst_gors	hu\bst\bst_gor\low_poly\bst_gor_lowlod	1	1	0.050000004	
wh_dlc03_bst_gors_dual_axes		bst_gors_dual_axes	hu6\bst\bst_gor\low_poly\bst_gor_axe_axe_lowlod	1	1	0.050000004	
wh_dlc03_bst_gors_shields		bst_gors_shields	hu6\bst\bst_gor\low_poly\bst_gor_axe_shield_lowlod	1	1	0.050000004	
wh_dlc03_bst_malagor		bst_ch_malagor		1	1	0	
wh_dlc03_bst_minotaurs		bst_minotaurs	hu12\bst\bst_minotaurs\low_poly\bst_minotaur_axe_axe_lowlod	1	1.15	0	
wh_dlc03_bst_minotaurs_great_weapons		bst_minotaurs_great_weapons	hu12\bst\bst_minotaurs\low_poly\bst_minotaur_lowlod	1	1.15	0	
wh_dlc03_bst_minotaurs_shields		bst_minotaurs_shields	hu12\bst\bst_minotaurs\low_poly\bst_minotaur_axe_shield_lowlod	1	1.15	0	
wh_dlc03_bst_razorgor_chariot		bst_razorgors	bo1\bst\bst_razorgor\low_poly\bst_razorgor_lowlod	1	1.3	0	
wh_dlc03_bst_razorgor_mount		bst_razorgors	bo1\bst\bst_razorgor\low_poly\bst_razorgor_lowlod	1	1.3	0	
wh_dlc03_bst_razorgors		bst_razorgors	bo1\bst\bst_razorgor\low_poly\bst_razorgor_lowlod	1	1.3	0.1	
wh_dlc03_bst_ungor_raiders		bst_ungor_raiders	hu6b\bst\bst_ungor\low_poly\bst_ungor_lowlod	1	1	0.050000004	
wh_dlc03_bst_ungor_spearmen		bst_ungor_spearmen	hu6b\bst\bst_ungor\low_poly\bst_ungor_spear_lowlod	1	1	0.050000004	
wh_dlc03_bst_ungor_spearmen_shields		bst_ungor_spearmen_shield	hu6b\bst\bst_ungor\low_poly\bst_ungor_spear_shield_lowlod	1	1	0.050000004	
wh_dlc03_bst_ungors_shield		bst_ungors_shield	hu6b\bst\bst_ungor\low_poly\bst_ungor_axe_shield_lowlod	1	1	0.050000004	
wh_dlc03_emp_amber_wizard_griffon	VariantMeshes\wh_variantmodels\bc2\emp\emp_imperial_griffon\tech	emp_amber_wizard_griffon		1	1.667	0	
wh_dlc03_emp_ch_boris_todbringer		emp_ch_boris_todbringer		1	1.2	0	
wh_dlc03_emp_ch_boris_todbringer_visor		emp_ch_boris_todbringer_visor		1	1.2	0	
wh_dlc03_emp_ch_wizard_beasts		emp_wizard_beasts		1	1.15	0.050000004	
wh_dlc03_emp_ch_wizard_beasts_campaign_01		emp_wizard_beasts_campaign_01		1	1.15	0.050000004	
wh_dlc03_emp_ch_wizard_beasts_campaign_02		emp_wizard_beasts_campaign_02		1	1.15	0.050000004	
wh_dlc04_campaign_vmp_corpse_cart	art\campaign\chariots\cam_cc1\vmp\vmp_campaign_corpse_cart\tech	campaign_vmp_corpse_cart		1	1	0	
wh_dlc04_campaign_vmp_corpse_cart_balefire	art\campaign\chariots\cam_cc1\vmp\vmp_campaign_corpse_cart\tech	campaign_vmp_corpse_cart_balefire		1	1	0	
wh_dlc04_campaign_vmp_corpse_cart_helman	art\campaign\chariots\cam_cc1\vmp\vmp_campaign_corpse_cart\tech	campaign_vmp_corpse_cart_helman		1	1	0	
wh_dlc04_campaign_vmp_corpse_cart_lodestone	art\campaign\chariots\cam_cc1\vmp\vmp_campaign_corpse_cart\tech	campaign_vmp_corpse_cart_lodestone		1	1	0	
wh_dlc04_emp_arch_lector		emp_arch_lector		1	1.15	0.050000004	
wh_dlc04_emp_arch_lector_campaign_01		emp_arch_lector_campaign_01		1	1.15	0.050000004	
wh_dlc04_emp_arch_lector_campaign_02		emp_arch_lector_campaign_02		1	1.15	0.050000004	
wh_dlc04_emp_arch_lector_campaign_03		emp_arch_lector_campaign_03		1	1.15	0.050000004	
wh_dlc04_emp_arch_lector_campaign_04		emp_arch_lector_campaign_04		1	1.15	0.050000004	
wh_dlc04_emp_ch_volkmar		emp_ch_volkmar		1	1.2	0	
wh_dlc04_emp_demigryph_altdorf		emp_demigryph_altdorf	bc2\emp\emp_demigryph\low_poly\emp_demigryph_altdorf_lowlod	1	1	0.050000004	
wh_dlc04_emp_flagellants		emp_flagellants	hu1\emp\emp_flagellants\low_poly\emp_flagellants_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc04_emp_flagellants_tattersouls		emp_flagellants_tattersouls	hu1\emp\emp_flagellants\low_poly\emp_flagellants_tattersouls_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc04_emp_free_company_militia		emp_free_company_militia	hu1\emp\emp_free_company\low_poly\emp_free_company_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc04_emp_free_company_militia_stirland		emp_free_company_militia_stirland	hu1\emp\emp_free_company\low_poly\emp_free_company_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc04_emp_knight_blazing_sun_warhorse		emp_knight_blazing_sun_warhorse	hr1\emp\emp_horse\low_poly\emp_horse_blazing_lowlod	1	1	0.050000004	
wh_dlc04_emp_knights_blazing_sun		emp_knights_blazing_sun	hu1\emp\emp_blazing_sun\low_poly\emp_blazing_sun_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc04_emp_knights_demigryph_altdorf		emp_demigryph_knights_altdorf	hu1\emp\low_poly\emp_demigryph_knight_halbred_lowlod	1	1	0.050000004	
wh_dlc04_emp_state_troops_handgunners_silver		emp_state_troops_handgunners_silver	hu1\emp\low_poly\emp_state_troops_sigmar_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc04_emp_state_troops_sigmar		emp_state_troops_sigmar	hu1\emp\low_poly\emp_state_troops_sigmar_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc04_emp_warhorse_armoured_war_altar		emp_warhorse_armoured_war_altar		1	1	0.050000004	
wh_dlc04_emp_warhorse_reiksguard_zintlers		emp_warhorse_reiksguard_zintlers	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1	1	0.050000004	
wh_dlc04_emp_zintlers_reiksguard		emp_knights_reiksguard_zintlers	hu1/emp/low_poly/emp_reiksguard_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc04_vmp_ch_master_necromancer_helman		vmp_ch_master_necromancer_helman		1	1.2	0	
wh_dlc04_vmp_ch_vlad		vmp_ch_vlad		1	1.2	0	
wh_dlc04_vmp_dire_wolves_direpack		vmp_dire_wolves_direpack	wf1\vmp\vmp_dire_wolf\low_poly\vmp_dire_wolf_lowlod	1	1.15	0.050000004	
wh_dlc04_vmp_necromancer_corpsemaster		vmp_necromancer_corpsemaster		1	1	0.050000004	
wh_dlc04_vmp_skeleton_stalkers		vmp_stalkers	hu1\vmp\vmp_skeleton_warriors\low_poly\vmp_skeleton_warriors_stalkers_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc04_vmp_sternsmen		vmp_sternsmen	hu1\vmp\vmp_black_knights\low_poly\vmp_grave_guards_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc04_vmp_strigoi		vmp_strigoi		1	1.15	0	
wh_dlc04_vmp_strigoi_campaign_01		vmp_strigoi_campaign_01		1	1.15	0	
wh_dlc04_vmp_strigoi_campaign_02		vmp_strigoi_campaign_02		1	1.15	0	
wh_dlc04_vmp_strigoi_campaign_03		vmp_strigoi_campaign_03		1	1.15	0	
wh_dlc04_vmp_zombie_corpse_cart		vmp_zombie_corpse_cart		1	1	0.050000004	
wh_dlc04_vmp_zombie_tithe		vmp_zombie_tithe	hu1\vmp\vmp_zombies\low_poly\vmp_zombie_tithe_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc05_brt_armand_aquitaine		brt_armand_aquitaine		1	1	0	
wh_dlc05_bst_ch_morghur		bst_ch_morghur		1	1.3	0	
wh_dlc05_bst_ch_morghur_boss		bst_ch_morghur		1	1.8	0	
wh_dlc05_bst_harpies		bst_harpies		1	1	0.15	
wh_dlc05_dwf_darthon_ironbeard		dwf_darthon_ironbeard		1	1	0	
wh_dlc05_emp_ch_wizard_life		emp_wizard_life		1	1.15	0.050000004	
wh_dlc05_emp_ch_wizard_life_campaign_01		emp_wizard_life_campaign_01		1	1.15	0	
wh_dlc05_emp_ch_wizard_life_campaign_02		emp_wizard_life_campaign_02		1	1.15	0	
wh_dlc05_emp_ch_wizard_shadows		emp_shadow_wizard		1	1.15	0.050000004	
wh_dlc05_emp_ch_wizard_shadows_campaign_01		emp_shadow_wizard_campaign_01		1	1.15	0	
wh_dlc05_emp_ch_wizard_shadows_campaign_02		emp_shadow_wizard_campaign_02		1	1.15	0	
wh_dlc05_grn_snorko_one_finger		grn_snorko_one_finger		1	1	0	
wh_dlc05_vmp_the_red_duke		vmp_the_red_duke		1	1.2	0	
wh_dlc05_wef_ancient_treeman		wef_ancient_treeman		1	1	0.050000004	
wh_dlc05_wef_branchwraith		wef_branchwraith		1	1.3	0.050000004	
wh_dlc05_wef_deepwood_scouts		wef_deepwood_scouts	hu1d\wef\wef_waystalkers\imposter\wef_waystalkers_imposter	1	1	0.050000004	
wh_dlc05_wef_dryad		wef_dryad	hu20\wef\wef_dryad\imposter\wef_dryads_imposter	1	1.1	0.2	hu1\imposter\humanoid_imposter
wh_dlc05_wef_durthu		wef_durthu		1	1	0	
wh_dlc05_wef_elven_steed	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	wef_elven_steed	hr1\wef\elven_steed\imposter\wef_elven_steed_imposter	1	1	0	
wh_dlc05_wef_eternal_guard		wef_eternal_guard	hu1d\wef\wef_eternal_guard\imposter\wef_eternal_guard_spear_imposter	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc05_wef_eternal_guard_shield		wef_eternal_guard_shield	hu1d\wef\wef_eternal_guard\imposter\wef_eternal_guard_shield_imposter	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc05_wef_female_glade_lord		wef_glade_female_lord_sword_bow		1	1.15	0.050000004	
wh_dlc05_wef_female_glade_lord_01		wef_glade_female_lord_sword_bow_campaign_01		1	1.15	0.050000004	
wh_dlc05_wef_female_glade_lord_02		wef_glade_female_lord_sword_bow_campaign_02		1	1.15	0.050000004	
wh_dlc05_wef_female_glade_lord_03		wef_glade_female_lord_sword_bow_campaign_03		1	1.15	0.050000004	
wh_dlc05_wef_female_glade_lord_04		wef_glade_female_lord_sword_bow_campaign_04		1	1.15	0.050000004	
wh_dlc05_wef_female_glade_lord_05		wef_glade_female_lord_sword_bow_campaign_05		1	1.15	0.050000004	
wh_dlc05_wef_forest_dragon	VariantMeshes\wh_variantmodels\dr1\wef\wef_forest_dragon\tech	wef_forest_dragon		1	1	0	
wh_dlc05_wef_forest_dragon_saddle	VariantMeshes\wh_variantmodels\dr1\wef\wef_forest_dragon\tech	wef_forest_dragon_saddle		1	1	0	
wh_dlc05_wef_glade_guard		wef_glade_guard	hu1d\wef\wef_glade_guard\imposter\wef_glade_guard_imposter	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc05_wef_glade_lord		wef_glade_lord_sword_bow		1	1.15	0.050000004	
wh_dlc05_wef_glade_lord_01		wef_glade_lord_sword_bow_campaign_01		1	1.15	0.050000004	
wh_dlc05_wef_glade_lord_02		wef_glade_lord_sword_bow_campaign_02		1	1.15	0.050000004	
wh_dlc05_wef_glade_lord_03		wef_glade_lord_sword_bow_campaign_03		1	1.15	0.050000004	
wh_dlc05_wef_glade_lord_04		wef_glade_lord_sword_bow_campaign_04		1	1.15	0.050000004	
wh_dlc05_wef_glade_lord_05		wef_glade_lord_sword_bow_campaign_05		1	1.15	0.050000004	
wh_dlc05_wef_great_eagle		wef_great_eagle		1	1	0	
wh_dlc05_wef_great_eagle_character	VariantMeshes\wh_variantmodels\bi1\wef\wef_great_eagle\body\tech	wef_great_eagle_character		1	1	0	
wh_dlc05_wef_hawk		wef_hawk		0.6	1	0	
wh_dlc05_wef_hawk_rider		wef_hawk_rider	hu1d\wef\wef_hawkriders\imposter\wef_hawkrider_sword_imposter	1	1	0.050000004	
wh_dlc05_wef_orion		wef_orion		1	1	0	
wh_dlc05_wef_sisters_thorn		wef_sister_thorn	hu1b\wef\wef_sisters_of_the_thorn\imposter\wef_sisters_of_the_thorn_spear_spear_imposter	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc05_wef_spellsinger		wef_spellsinger		1	1.1	0.050000004	
wh_dlc05_wef_spellsinger_campaign_01		wef_spellsinger_campaign_01		1	1.1	0.050000004	
wh_dlc05_wef_spellsinger_campaign_02		wef_spellsinger_campaign_02		1	1.1	0.050000004	
wh_dlc05_wef_spellsinger_campaign_03		wef_spellsinger_campaign_03		1	1.1	0.050000004	
wh_dlc05_wef_spellsinger_campaign_04		wef_spellsinger_campaign_04		1	1.1	0.050000004	
wh_dlc05_wef_spellsinger_campaign_05		wef_spellsinger_campaign_05		1	1.1	0.050000004	
wh_dlc05_wef_spellsinger_mounted		wef_spellsinger_mounted		1	1	0.050000004	
wh_dlc05_wef_spellsinger_mp_mounted_01		wef_spellsinger_mp_mounted_01		1	1	0.050000004	
wh_dlc05_wef_spellsinger_mp_mounted_02		wef_spellsinger_mp_mounted_02		1	1	0.050000004	
wh_dlc05_wef_spellsinger_mp_mounted_03		wef_spellsinger_mp_mounted_03		1	1	0.050000004	
wh_dlc05_wef_steed_of_isha		wef_steed_of_isha	st1\wef\wef_steed_of_kurnous\imposter\wef_steed_of_kurnous_isha_imposter	1	1	0.050000004	
wh_dlc05_wef_steed_of_kurnous		wef_steed_of_kurnous	st1\wef\wef_steed_of_kurnous\imposter\wef_steed_of_kurnous_imposter	1	1	0	
wh_dlc05_wef_treekin		wef_treekin	hc02\wef\wef_treekin\imposter\wef_treekin_imposter	1	1	0.050000004	
wh_dlc05_wef_treeman		wef_treeman		1	1	0	
wh_dlc05_wef_unicorn	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	wef_unicorn		1	1	0	
wh_dlc05_wef_wardancer		wef_wardancer	hu1b\wef\wef_wardancers\imposter\wef_wardancers_sword_sword_imposter	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_dlc05_wef_wardancer_spear		wef_wardancer_spear	hu1b\wef\wef_wardancers\imposter\wef_wardancers_spear_imposter	1	1	0.050000004	
wh_dlc05_wef_waystalkers		wef_waystalkers	hu1d\wef\wef_waystalkers\imposter\wef_waystalkers_sword_sword_imposter	1	1.15	0.050000004	
wh_dlc05_wef_waystalkers_campaign_01		wef_waystalkers_campaign_01		1	1.15	0.050000004	
wh_dlc05_wef_waystalkers_campaign_02		wef_waystalkers_campaign_02		1	1.15	0.050000004	
