building_set_to_building_junctions_tables	0
building_chain	building_level	building_set	exclude
wh2_main_special_settlement_khemri_savage		wh_main_set_settlement_major	false
wh2_main_special_settlement_khemri_skv		wh_main_set_settlement_major	false
wh2_main_special_settlement_khemri_vmp		wh_main_set_settlement_major	false
wh2_main_special_settlement_khemri_wef		wh_main_set_settlement_major	false
wh2_main_special_settlement_kislev_cst		wh_main_set_settlement_major	false
wh2_main_special_settlement_kislev_def		wh_main_set_settlement_major	false
wh2_main_special_settlement_kislev_dwf		wh_main_set_settlement_major	false
wh2_main_special_settlement_kislev_grn		wh_main_set_settlement_major	false
wh2_main_special_settlement_kislev_hef		wh_main_set_settlement_major	false
wh2_main_special_settlement_kislev_lzd		wh_main_set_settlement_major	false
wh2_main_special_settlement_kislev_norsca		wh_main_set_settlement_major	false
wh2_main_special_settlement_kislev_other		wh_main_set_settlement_major	false
wh2_main_special_settlement_kislev_savage		wh_main_set_settlement_major	false
wh2_main_special_settlement_kislev_skv		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_brt		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_cst		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_def		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_dwf		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_emp		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_grn		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_hef		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_lzd		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_norsca		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_norscaruin_khorne		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_norscaruin_nurgle		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_other		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_savage		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_skv		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_vmp		wh_main_set_settlement_major	false
wh2_main_special_settlement_lahmia_wef		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_brt		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_cst		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_def		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_dwf		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_emp		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_grn		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_lzd		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_norsca		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_norscaruin_khorne		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_norscaruin_nurgle		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_other		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_savage		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_skv		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_vmp		wh_main_set_settlement_major	false
wh2_main_special_settlement_lothern_wef		wh_main_set_settlement_major	false
wh2_main_special_settlement_miragliano_cst		wh_main_set_settlement_major	false
wh2_main_special_settlement_miragliano_def		wh_main_set_settlement_major	false
wh2_main_special_settlement_miragliano_dwf		wh_main_set_settlement_major	false
wh2_main_special_settlement_miragliano_grn		wh_main_set_settlement_major	false
wh2_main_special_settlement_miragliano_hef		wh_main_set_settlement_major	false
wh2_main_special_settlement_miragliano_lzd		wh_main_set_settlement_major	false
wh2_main_special_settlement_miragliano_norsca		wh_main_set_settlement_major	false
wh2_main_special_settlement_miragliano_other		wh_main_set_settlement_major	false
wh2_main_special_settlement_miragliano_savage		wh_main_set_settlement_major	false
wh2_main_special_settlement_miragliano_skv		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_brt		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_cst		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_dwf		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_emp		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_grn		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_hef		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_lzd		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_norsca		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_norscaruin_khorne		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_norscaruin_nurgle		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_other		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_savage		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_skv		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_vmp		wh_main_set_settlement_major	false
wh2_main_special_settlement_naggarond_wef		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_brt		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_cst		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_def		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_dwf		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_emp		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_grn		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_hef		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_lzd		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_norsca		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_savage		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_skv		wh_main_set_settlement_major	false
wh2_main_special_settlement_pyramid_of_nagash_vmp		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_brt		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_cst		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_def		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_dwf		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_emp		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_grn		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_hef		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_lzd		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_norsca		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_norscaruin_khorne		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_norscaruin_nurgle		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_other		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_savage		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_skv		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_tmb		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_vmp		wh_main_set_settlement_major	false
wh2_main_special_settlement_sartosa_wef		wh_main_set_settlement_major	false
wh2_main_special_settlement_skavenblight		wh_main_set_settlement_major	false
wh2_main_special_settlement_skavenblight_cst		wh_main_set_settlement_major	false
wh2_main_special_settlement_skavenblight_norsca		wh_main_set_settlement_major	false
wh2_main_special_settlement_skavenblight_norscaruin_khorne		wh_main_set_settlement_major	false
wh2_main_special_settlement_skavenblight_norscaruin_nurgle		wh_main_set_settlement_major	false
wh2_main_special_settlement_skavenblight_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh2_main_special_settlement_skavenblight_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh2_main_special_settlement_skavenblight_other		wh_main_set_settlement_major	false
wh2_main_special_settlement_skavenblight_wef		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_brt		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_cst		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_def		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_dwf		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_emp		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_grn		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_hef		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_lzd		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_norsca		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_norscaruin_khorne		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_norscaruin_nurgle		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_other		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_savage		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_skv		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_tmb		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_vmp		wh_main_set_settlement_major	false
wh2_main_special_settlement_the_awakening_wef		wh_main_set_settlement_major	false
wh2_main_wef_oak_of_ages_occupied		wh_main_set_settlement_major	false
wh_dlc03_GRN-DWF_settlement_major_beastmenruin		wh_main_set_settlement_major	false
wh_dlc03_GRN-DWF_settlement_major_beastmenruin_coast		wh_main_set_settlement_major	false
wh_dlc03_HUMAN_outpostnorsca_major_beastmenruin		wh_main_set_settlement_major	false
wh_dlc03_HUMAN_outpostnorsca_major_beastmenruin_coast		wh_main_set_settlement_major	false
wh_dlc03_HUMAN_settlement_major_beastmenruin		wh_main_set_settlement_major	false
wh_dlc03_HUMAN_settlement_major_beastmenruin_coast		wh_main_set_settlement_major	false
wh_dlc03_special_city_altdorf_beastmenruin		wh_main_set_settlement_major	false
wh_dlc03_special_city_black_crag_beastmenruin		wh_main_set_settlement_major	false
wh_dlc03_special_city_castle_drakenhof_beastmenruin		wh_main_set_settlement_major	false
wh_dlc03_special_city_couronne_beastmenruin		wh_main_set_settlement_major	false
wh_dlc03_special_city_karaz_a_karak_beastmenruin		wh_main_set_settlement_major	false
wh_dlc03_special_city_kislev_beastmenruin		wh_main_set_settlement_major	false
wh_dlc03_special_city_miragliano_beastmenruin		wh_main_set_settlement_major	false
wh_dlc05_special_city_altdorf_woodelves		wh_main_set_settlement_major	false
wh_dlc05_special_city_black_crag_woodelves		wh_main_set_settlement_major	false
wh_dlc05_special_city_castle_drakenhof_woodelves		wh_main_set_settlement_major	false
wh_dlc05_special_city_couronne_woodelves		wh_main_set_settlement_major	false
wh_dlc05_special_city_eight_peaks_woodelves		wh_main_set_settlement_major	false
wh_dlc05_special_city_karaz_a_karak_woodelves		wh_main_set_settlement_major	false
wh_dlc05_special_city_kislev_woodelves		wh_main_set_settlement_major	false
wh_dlc05_special_city_miragliano_woodelves		wh_main_set_settlement_major	false
wh_dlc05_wef_oak_of_ages		wh_main_set_settlement_major	false
wh_dlc05_wef_oak_of_ages_mini		wh_main_set_settlement_major	false
wh_dlc05_wef_outpost_major_dwarfhold		wh_main_set_settlement_major	false
wh_dlc05_wef_outpost_major_dwarfhold_coast		wh_main_set_settlement_major	false
wh_dlc05_wef_outpost_major_human		wh_main_set_settlement_major	false
wh_dlc05_wef_outpost_major_human_coast		wh_main_set_settlement_major	false
wh_dlc05_wef_outpost_norsca_major		wh_main_set_settlement_major	false
wh_dlc05_wef_outpost_norsca_major_coast		wh_main_set_settlement_major	false
wh_dlc05_wef_settlement_major		wh_main_set_settlement_major	false
wh_dlc05_wef_settlement_major_coast		wh_main_set_settlement_major	false
wh_dlc05_wef_settlement_major_main		wh_main_set_settlement_major	false
wh_dlc06_GREENSKIN_outpostnorsca_major_coast_skarsnik		wh_main_set_settlement_major	false
wh_dlc06_GREENSKIN_outpostnorsca_major_coast_wurrzag		wh_main_set_settlement_major	false
wh_dlc06_GREENSKIN_outpostnorsca_major_skarsnik		wh_main_set_settlement_major	false
wh_dlc06_GREENSKIN_outpostnorsca_major_wurrzag		wh_main_set_settlement_major	false
wh_dlc06_GREENSKIN_settlement_major_coast_skarsnik		wh_main_set_settlement_major	false
wh_dlc06_GREENSKIN_settlement_major_coast_wurrzag		wh_main_set_settlement_major	false
wh_dlc06_GREENSKIN_settlement_major_skarsnik		wh_main_set_settlement_major	false
wh_dlc06_GREENSKIN_settlement_major_wurrzag		wh_main_set_settlement_major	false
wh_main_BRETONNIA_outpostnorsca_major		wh_main_set_settlement_major	false
wh_main_BRETONNIA_outpostnorsca_major_coast		wh_main_set_settlement_major	false
wh_main_BRETONNIA_settlement_major		wh_main_set_settlement_major	false
wh_main_BRETONNIA_settlement_major_coast		wh_main_set_settlement_major	false
wh_main_DWARFS_outpostnorsca_major		wh_main_set_settlement_major	false
wh_main_DWARFS_outpostnorsca_major_coast		wh_main_set_settlement_major	false
wh_main_DWARFS_settlement_major		wh_main_set_settlement_major	false
wh_main_DWARFS_settlement_major_coast		wh_main_set_settlement_major	false
wh_main_EMPIRE_outpostnorsca_major		wh_main_set_settlement_major	false
wh_main_EMPIRE_outpostnorsca_major_coast		wh_main_set_settlement_major	false
wh_main_EMPIRE_settlement_major		wh_main_set_settlement_major	false
wh_main_EMPIRE_settlement_major_coast		wh_main_set_settlement_major	false
wh_main_GREENSKIN_outpostnorsca_major		wh_main_set_settlement_major	false
wh_main_GREENSKIN_outpostnorsca_major_coast		wh_main_set_settlement_major	false
wh_main_GREENSKIN_settlement_major		wh_main_set_settlement_major	false
wh_main_GREENSKIN_settlement_major_coast		wh_main_set_settlement_major	false
wh_main_GRN-DWF_settlement_major_chaosruin		wh_main_set_settlement_major	false
wh_main_GRN-DWF_settlement_major_chaosruin_coast		wh_main_set_settlement_major	false
wh_main_HUMAN_outpostnorsca_major_chaosruin		wh_main_set_settlement_major	false
wh_main_HUMAN_outpostnorsca_major_chaosruin_coast		wh_main_set_settlement_major	false
wh_main_HUMAN_settlement_major_chaosruin		wh_main_set_settlement_major	false
wh_main_HUMAN_settlement_major_chaosruin_coast		wh_main_set_settlement_major	false
wh_main_NORSCA_outpost_major_human		wh_main_set_settlement_major	false
wh_main_NORSCA_outpost_major_human_coast		wh_main_set_settlement_major	false
wh_main_NORSCA_settlement_major		wh_main_set_settlement_major	false
wh_main_NORSCA_settlement_major_coast		wh_main_set_settlement_major	false
wh_main_NORSCA_settlement_major_coast_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_NORSCA_settlement_major_coast_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_NORSCA_settlement_major_coast_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_NORSCA_settlement_major_coast_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_NORSCA_settlement_major_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_NORSCA_settlement_major_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_NORSCA_settlement_major_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_NORSCA_settlement_major_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_SAVAGEORC_outpostnorsca_major		wh_main_set_settlement_major	false
wh_main_SAVAGEORC_outpostnorsca_major_coast		wh_main_set_settlement_major	false
wh_main_SAVAGEORC_settlement_major		wh_main_set_settlement_major	false
wh_main_SAVAGEORC_settlement_major_coast		wh_main_set_settlement_major	false
wh_main_VAMPIRES_outpostnorsca_major		wh_main_set_settlement_major	false
wh_main_VAMPIRES_outpostnorsca_major_coast		wh_main_set_settlement_major	false
wh_main_VAMPIRES_settlement_major		wh_main_set_settlement_major	false
wh_main_VAMPIRES_settlement_major_coast		wh_main_set_settlement_major	false
wh_main_oak_of_ages_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_oak_of_ages_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_oak_of_ages_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_oak_of_ages_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_settlement_major_coast_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_settlement_major_coast_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_settlement_major_coast_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_settlement_major_coast_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_settlement_major_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_settlement_major_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_settlement_major_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_settlement_major_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_special_settlement_altdorf		wh_main_set_settlement_major	false
wh_main_special_settlement_altdorf_bretonnia		wh_main_set_settlement_major	false
wh_main_special_settlement_altdorf_chaosruin		wh_main_set_settlement_major	false
wh_main_special_settlement_altdorf_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_special_settlement_altdorf_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_special_settlement_altdorf_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_special_settlement_altdorf_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_special_settlement_altdorf_vampires		wh_main_set_settlement_major	false
wh_main_special_settlement_black_crag		wh_main_set_settlement_major	false
wh_main_special_settlement_black_crag_chaosruin		wh_main_set_settlement_major	false
wh_main_special_settlement_black_crag_dwarf		wh_main_set_settlement_major	false
wh_main_special_settlement_black_crag_norsca		wh_main_set_settlement_major	false
wh_main_special_settlement_black_crag_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_special_settlement_black_crag_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_special_settlement_black_crag_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_special_settlement_black_crag_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_special_settlement_black_crag_savage		wh_main_set_settlement_major	false
wh_main_special_settlement_castle_drakenhof		wh_main_set_settlement_major	false
wh_main_special_settlement_castle_drakenhof_bretonnia		wh_main_set_settlement_major	false
wh_main_special_settlement_castle_drakenhof_chaosruin		wh_main_set_settlement_major	false
wh_main_special_settlement_castle_drakenhof_empire		wh_main_set_settlement_major	false
wh_main_special_settlement_castle_drakenhof_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_special_settlement_castle_drakenhof_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_special_settlement_castle_drakenhof_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_special_settlement_castle_drakenhof_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_special_settlement_couronne		wh_main_set_settlement_major	false
wh_main_special_settlement_couronne_chaosruin		wh_main_set_settlement_major	false
wh_main_special_settlement_couronne_empire		wh_main_set_settlement_major	false
wh_main_special_settlement_couronne_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_special_settlement_couronne_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_special_settlement_couronne_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_special_settlement_couronne_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_special_settlement_couronne_vampires		wh_main_set_settlement_major	false
wh_main_special_settlement_eight_peaks		wh_main_set_settlement_major	false
wh_main_special_settlement_eight_peaks_dwarf		wh_main_set_settlement_major	false
wh_main_special_settlement_eight_peaks_norsca		wh_main_set_settlement_major	false
wh_main_special_settlement_eight_peaks_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_special_settlement_eight_peaks_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_special_settlement_eight_peaks_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_special_settlement_eight_peaks_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_special_settlement_eight_peaks_savage		wh_main_set_settlement_major	false
wh_main_special_settlement_karaz_a_karak		wh_main_set_settlement_major	false
wh_main_special_settlement_karaz_a_karak_chaosruin		wh_main_set_settlement_major	false
wh_main_special_settlement_karaz_a_karak_greenskins		wh_main_set_settlement_major	false
wh_main_special_settlement_karaz_a_karak_norsca		wh_main_set_settlement_major	false
wh_main_special_settlement_karaz_a_karak_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_special_settlement_karaz_a_karak_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_special_settlement_karaz_a_karak_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_special_settlement_karaz_a_karak_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_special_settlement_karaz_a_karak_savage		wh_main_set_settlement_major	false
wh_main_special_settlement_kislev		wh_main_set_settlement_major	false
wh_main_special_settlement_kislev_bretonnia		wh_main_set_settlement_major	false
wh_main_special_settlement_kislev_chaosruin		wh_main_set_settlement_major	false
wh_main_special_settlement_kislev_empire		wh_main_set_settlement_major	false
wh_main_special_settlement_kislev_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_special_settlement_kislev_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_special_settlement_kislev_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_special_settlement_kislev_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_special_settlement_kislev_vampires		wh_main_set_settlement_major	false
wh_main_special_settlement_miragliano		wh_main_set_settlement_major	false
wh_main_special_settlement_miragliano_bretonnia		wh_main_set_settlement_major	false
wh_main_special_settlement_miragliano_chaosruin		wh_main_set_settlement_major	false
wh_main_special_settlement_miragliano_empire		wh_main_set_settlement_major	false
wh_main_special_settlement_miragliano_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_special_settlement_miragliano_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_special_settlement_miragliano_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_special_settlement_miragliano_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_special_settlement_miragliano_vampires		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_coast_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_coast_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_coast_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_coast_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_main_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_main_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_main_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_main_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_norscaruin_khorne		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_norscaruin_nurgle		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_norscaruin_slaanesh		wh_main_set_settlement_major	false
wh_main_wef_settlement_major_norscaruin_tzeentch		wh_main_set_settlement_major	false
wh2_dlc09_tmb_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh2_dlc09_tmb_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh2_dlc09_tmb_settlement_minor		wh_main_set_settlement_minor	false
wh2_dlc09_tmb_settlement_minor_coast		wh_main_set_settlement_minor	false
wh2_dlc11_cst_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh2_dlc11_cst_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh2_dlc11_vampirecoast_settlement_minor		wh_main_set_settlement_minor	false
wh2_dlc11_vampirecoast_settlement_minor_coast		wh_main_set_settlement_minor	false
wh2_main_def_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh2_main_def_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh2_main_def_settlement_minor		wh_main_set_settlement_minor	false
wh2_main_def_settlement_minor_coast		wh_main_set_settlement_minor	false
wh2_main_hef_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh2_main_hef_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh2_main_hef_settlement_minor		wh_main_set_settlement_minor	false
wh2_main_hef_settlement_minor_coast		wh_main_set_settlement_minor	false
wh2_main_lzd_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh2_main_lzd_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh2_main_lzd_settlement_minor		wh_main_set_settlement_minor	false
wh2_main_lzd_settlement_minor_coast		wh_main_set_settlement_minor	false
wh2_main_rogue_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh2_main_rogue_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh2_main_skv_outpostnorsca_minor		wh_main_set_settlement_minor	false
wh2_main_skv_outpostnorsca_minor_coast		wh_main_set_settlement_minor	false
wh2_main_skv_settlement_minor		wh_main_set_settlement_minor	false
wh2_main_skv_settlement_minor_coast		wh_main_set_settlement_minor	false
wh2_main_special_settlement_colony_minor_hef		wh_main_set_settlement_minor	false
wh2_main_special_settlement_colony_minor_norscaruin_khorne		wh_main_set_settlement_minor	false
wh2_main_special_settlement_colony_minor_norscaruin_nurgle		wh_main_set_settlement_minor	false
wh2_main_special_settlement_colony_minor_norscaruin_slaanesh		wh_main_set_settlement_minor	false
wh2_main_special_settlement_colony_minor_norscaruin_tzeentch		wh_main_set_settlement_minor	false
wh2_main_special_settlement_colony_minor_other		wh_main_set_settlement_minor	false
wh2_main_special_settlement_colony_minor_wef		wh_main_set_settlement_minor	false
wh_dlc03_GRN-DWF_settlement_minor_beastmenruin		wh_main_set_settlement_minor	false
wh_dlc03_GRN-DWF_settlement_minor_beastmenruin_coast		wh_main_set_settlement_minor	false
wh_dlc03_HUMAN_outpostnorsca_minor_beastmenruin		wh_main_set_settlement_minor	false
wh_dlc03_HUMAN_outpostnorsca_minor_beastmenruin_coast		wh_main_set_settlement_minor	false
wh_dlc03_HUMAN_settlement_minor_beastmenruin		wh_main_set_settlement_minor	false
wh_dlc03_HUMAN_settlement_minor_beastmenruin_coast		wh_main_set_settlement_minor	false
wh_dlc05_wef_outpost_minor_dwarfhold		wh_main_set_settlement_minor	false
wh_dlc05_wef_outpost_minor_dwarfhold_coast		wh_main_set_settlement_minor	false
wh_dlc05_wef_outpost_minor_human		wh_main_set_settlement_minor	false
wh_dlc05_wef_outpost_minor_human_coast		wh_main_set_settlement_minor	false
wh_dlc05_wef_outpost_norsca_minor		wh_main_set_settlement_minor	false
wh_dlc05_wef_outpost_norsca_minor_coast		wh_main_set_settlement_minor	false
wh_dlc05_wef_settlement_minor		wh_main_set_settlement_minor	false
wh_dlc05_wef_settlement_minor_coast		wh_main_set_settlement_minor	false
wh_dlc06_GREENSKIN_outpostnorsca_minor_coast_skarsnik		wh_main_set_settlement_minor	false
wh_dlc06_GREENSKIN_outpostnorsca_minor_coast_wurrzag		wh_main_set_settlement_minor	false
