cdir_events_dilemma_option_junctions_tables	2
dilemma_key	id	option_key	value
wh_main_all_under_the_dark_moons_glare	31233	CND_CULTURE	wh_main_dwf_dwarfs
wh_main_all_under_the_dark_moons_glare	31239	CND_CULTURE	wh_main_grn_greenskins
wh_main_all_a_stranger_comes	31240	GEN_TARGET_NONE	
wh_main_all_a_stranger_comes	31249	CND_CULTURE	wh_main_emp_empire
wh_main_all_a_stranger_comes	31255	VAR_CHANCE	5
wh_main_all_a_stranger_comes	31261	CND_FIRST_ROUND	7
wh_main_all_a_stranger_comes	31269	CND_ROUNDS_UNTIL_NEXT	25
wh_main_all_a_stranger_comes	31279	CND_CULTURE	wh_main_dwf_dwarfs
wh_main_all_a_stranger_comes	31283	CND_CULTURE	wh_main_grn_greenskins
wh_main_all_a_stranger_comes_vmp	31291	GEN_TARGET_NONE	
wh_main_all_a_stranger_comes_vmp	31298	CND_CULTURE	wh_main_vmp_vampire_counts
wh_main_all_a_stranger_comes_vmp	31302	VAR_CHANCE	5
wh_main_all_a_stranger_comes_vmp	31308	CND_FIRST_ROUND	7
wh_main_all_a_stranger_comes_vmp	31317	CND_ROUNDS_UNTIL_NEXT	25
wh_main_all_the_migration	31325	GEN_TARGET_NONE	
wh_main_all_the_migration	31328	VAR_CHANCE	8
wh2_main_dilemma_loyalty_positive_skv_keg_of_boom	313292935	GEN_TARGET_MODEL	
wh_main_all_the_migration	31331	CND_FIRST_ROUND	7
wh_main_all_the_migration	31337	CND_ROUNDS_UNTIL_NEXT	25
wh_main_all_the_migration	31341	CND_CULTURE	wh_main_dwf_dwarfs
wh2_dlc11_th_puzzle_3_1	313480724	GEN_TARGET_MODEL	
wh_main_all_the_migration	31352	CND_CULTURE	wh_main_vmp_vampire_counts
wh_main_all_the_migration	31360	CND_CULTURE	wh_main_emp_empire
wh_main_all_foolish_vainglory	31370	GEN_TARGET_NONE	
wh_main_all_foolish_vainglory	31373	VAR_CHANCE	5
wh_main_all_foolish_vainglory	31380	CND_FIRST_ROUND	7
wh_main_all_foolish_vainglory	31389	CND_ROUNDS_UNTIL_NEXT	25
wh_main_all_foolish_vainglory	31393	CND_CULTURE	wh_main_dwf_dwarfs
wh_main_all_foolish_vainglory	31398	CND_CULTURE	wh_main_grn_greenskins
wh_main_all_foolish_vainglory	31402	CND_CULTURE	wh_main_vmp_vampire_counts
wh2_main_dilemma_loyalty_positive_def_the_hermit	314022790	CND_ROUNDS_UNTIL_NEXT	10
wh_main_all_foolish_vainglory	31410	CND_CULTURE	wh_main_emp_empire
wh_main_all_the_gods_are_angry	31420	GEN_TARGET_NONE	
wh_main_all_the_gods_are_angry	31430	VAR_CHANCE	4
wh_main_all_the_gods_are_angry	31432	CND_FIRST_ROUND	7
wh_main_all_the_gods_are_angry	31435	CND_ROUNDS_UNTIL_NEXT	25
wh_main_all_the_gods_are_angry	31441	CND_CULTURE	wh_main_dwf_dwarfs
wh_main_all_the_gods_are_angry	31448	CND_CULTURE	wh_main_grn_greenskins
wh_main_all_the_gods_are_angry	31454	CND_CULTURE	wh_main_vmp_vampire_counts
wh_main_all_the_gods_are_angry	31460	CND_CULTURE	wh_main_emp_empire
wh_main_vmp_feasting_on_the_smallfolk	31463	CND_CULTURE	wh_main_vmp_vampire_counts
wh_main_vmp_feasting_on_the_smallfolk	31472	CND_FIRST_ROUND	7
wh_main_vmp_feasting_on_the_smallfolk	31474	VAR_CHANCE	8
wh_main_vmp_feasting_on_the_smallfolk	31483	GEN_TARGET_FACTION	
wh_main_vmp_feasting_on_the_smallfolk	31491	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
wh_main_vmp_feasting_on_the_smallfolk	31497	GEN_CND_DIPLOMACY_AVAILABLE	
wh2_dlc11_vor_cst_dilemma_ocean_of_opportunities	315007751	GEN_TARGET_NONE	
wh2_dlc09_tmb_dilemma_soulless_sphinx	315014985	CND_CAN_RECRUIT_UNIT	wh2_dlc09_tmb_mon_necrosphinx_0
wh_main_vmp_feasting_on_the_smallfolk	31506	CND_ROUNDS_UNTIL_NEXT	25
wh_main_vmp_legacy_of_nagash	31512	GEN_TARGET_NONE	
wh_main_vmp_legacy_of_nagash	31513	VAR_CHANCE	10
wh_main_vmp_legacy_of_nagash	31516	CND_CULTURE	wh_main_vmp_vampire_counts
wh_main_vmp_legacy_of_nagash	31520	CND_ROUNDS_UNTIL_NEXT	25
wh_main_vmp_legacy_of_nagash	31521	CND_FIRST_ROUND	7
wh_main_vmp_legacy_of_nagash	31527	CND_AT_WAR_SUBCULTURE	wh_main_sc_vmp_vampire_counts
wh_main_vmp_the_prince_of_nothing	31530	GEN_TARGET_NONE	
wh_main_vmp_the_prince_of_nothing	31538	VAR_CHANCE	13
wh_main_vmp_the_prince_of_nothing	31545	CND_CULTURE	wh_main_vmp_vampire_counts
wh_main_vmp_the_prince_of_nothing	31549	CND_ROUNDS_UNTIL_NEXT	25
wh_main_vmp_the_prince_of_nothing	31559	CND_FIRST_ROUND	7
wh_main_vmp_the_prince_of_nothing	31567	CND_AT_WAR_SUBCULTURE	wh_main_sc_dwf_dwarfs
wh_main_vmp_the_bloody_princes	31573	GEN_TARGET_NONE	
wh_main_vmp_the_bloody_princes	31576	VAR_CHANCE	15
wh_main_vmp_the_bloody_princes	31579	CND_CULTURE	wh_main_vmp_vampire_counts
wh_main_vmp_the_bloody_princes	31580	CND_ROUNDS_UNTIL_NEXT	25
wh_main_vmp_the_bloody_princes	31589	CND_FIRST_ROUND	7
wh_main_vmp_the_bloody_princes	31597	CND_AT_WAR_SUBCULTURE	wh_main_sc_teb_teb
wh_main_vmp_an_enemy_within	31598	GEN_TARGET_NONE	
wh_main_vmp_an_enemy_within	31604	VAR_CHANCE	8
wh_main_vmp_an_enemy_within	31612	CND_CULTURE	wh_main_vmp_vampire_counts
wh_main_vmp_an_enemy_within	31615	CND_ROUNDS_UNTIL_NEXT	25
wh_main_vmp_an_enemy_within	31625	CND_FIRST_ROUND	7
wh_main_vmp_an_enemy_within	31630	CND_HAS_AGENT	champion;spy;dignitary;wizard
wh_main_grn_lootas	31634	GEN_CND_NOT_WAAAGH	
wh_main_dwf_empire_in_flames	31639	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
wh_main_dwf_empire_in_flames	31647	GEN_CND_DIPLOMACY_AVAILABLE	
wh_dlc03_bst_the_enemy_within	31650	GEN_TARGET_NONE	
wh2_main_lzd_which_hero	316513034	CND_CULTURE	wh2_main_lzd_lizardmen
wh_dlc03_bst_the_enemy_within	31655	VAR_CHANCE	5
wh_dlc03_bst_the_enemy_within	31658	CND_FIRST_ROUND	10
wh_dlc03_bst_the_enemy_within	31672	CND_ROUNDS_UNTIL_NEXT	50
wh_dlc03_bst_the_enemy_within	31679	CND_ARMY_IN_ENEMY_REGION	
wh_dlc03_bst_the_enemy_within	31682	CND_CULTURE	wh_dlc03_bst_beastmen
wh_dlc03_bst_command_of_the_herd	31685	GEN_TARGET_NONE	
wh_dlc03_bst_command_of_the_herd	31688	VAR_CHANCE	5
wh_dlc03_bst_command_of_the_herd	31697	CND_FIRST_ROUND	10
wh_dlc03_bst_command_of_the_herd	31710	CND_ROUNDS_UNTIL_NEXT	50
wh_dlc03_bst_command_of_the_herd	31722	CND_CULTURE	wh_dlc03_bst_beastmen
wh_dlc03_bst_gluttony	31725	GEN_TARGET_NONE	
wh_dlc03_bst_gluttony	31733	VAR_CHANCE	5
wh_dlc03_bst_gluttony	31740	CND_FIRST_ROUND	10
wh_dlc03_bst_gluttony	31749	CND_CULTURE	wh_dlc03_bst_beastmen
wh_dlc03_bst_gluttony	31758	CND_ROUNDS_UNTIL_NEXT	50
wh_dlc03_bst_gaze_of_darkness	31760	GEN_TARGET_NONE	
wh_dlc03_bst_gaze_of_darkness	31764	VAR_CHANCE	5
wh_dlc03_bst_gaze_of_darkness	31773	CND_FIRST_ROUND	10
wh_dlc03_bst_gaze_of_darkness	31790	CND_CULTURE	wh_dlc03_bst_beastmen
wh_dlc03_bst_gaze_of_darkness	31794	CND_ROUNDS_UNTIL_NEXT	50
wh_dlc03_bst_blasphemy	31798	GEN_TARGET_NONE	
wh_dlc03_bst_blasphemy	31803	VAR_CHANCE	5
wh_dlc03_bst_blasphemy	31812	CND_FIRST_ROUND	10
wh_dlc03_bst_blasphemy	31818	CND_CULTURE	wh_dlc03_bst_beastmen
wh2_dlc11_th_puzzle_4_2	318246714	GEN_TARGET_MODEL	
wh_dlc03_bst_blasphemy	31828	CND_ROUNDS_UNTIL_NEXT	50
wh_dlc03_bst_blasphemy	31829	CND_ARMY_IN_ENEMY_REGION	
wh_dlc03_bst_the_brayherd_calls	31830	GEN_TARGET_NONE	
wh_dlc03_bst_the_brayherd_calls	31838	VAR_CHANCE	5
wh_dlc03_bst_the_brayherd_calls	31843	CND_FIRST_ROUND	10
wh2_main_great_vortex_skv_queek_headtaker_warp_shard_armour_stage_3	318548320	VAR_FOLLOWUP_CHANCE	100
wh_dlc03_bst_the_brayherd_calls	31858	CND_CULTURE	wh_dlc03_bst_beastmen
wh_dlc03_bst_the_brayherd_calls	31862	CND_ROUNDS_UNTIL_NEXT	50
wh_dlc03_bst_ruinous_rituals	31865	GEN_TARGET_NONE	
wh_dlc03_bst_ruinous_rituals	31866	VAR_CHANCE	5
wh_dlc03_bst_ruinous_rituals	31872	CND_FIRST_ROUND	10
wh_dlc03_bst_ruinous_rituals	31875	CND_CULTURE	wh_dlc03_bst_beastmen
wh_dlc03_bst_ruinous_rituals	31880	CND_ROUNDS_UNTIL_NEXT	50
wh_dlc03_bst_into_the_heart_of_the_dark	31890	GEN_TARGET_NONE	
wh_dlc03_bst_into_the_heart_of_the_dark	31899	VAR_CHANCE	5
wh_dlc03_bst_into_the_heart_of_the_dark	31907	CND_FIRST_ROUND	10
wh_dlc03_bst_into_the_heart_of_the_dark	31913	CND_CULTURE	wh_dlc03_bst_beastmen
wh_dlc03_bst_into_the_heart_of_the_dark	31923	CND_ROUNDS_UNTIL_NEXT	50
wh_dlc03_bst_blood_or_flesh	31927	GEN_TARGET_NONE	
wh_dlc03_bst_blood_or_flesh	31930	VAR_CHANCE	10
wh_dlc03_bst_blood_or_flesh	31935	CND_FIRST_ROUND	8
wh_dlc03_bst_blood_or_flesh	31944	CND_CULTURE	wh_dlc03_bst_beastmen
wh_dlc03_bst_blood_or_flesh	31950	CND_ROUNDS_UNTIL_NEXT	50
wh_dlc03_bst_dont_lick_a_toad	31953	GEN_TARGET_NONE	
wh_dlc03_bst_dont_lick_a_toad	31962	VAR_CHANCE	5
wh_dlc03_bst_dont_lick_a_toad	31989	CND_CULTURE	wh_dlc03_bst_beastmen
wh_dlc03_bst_dont_lick_a_toad	31996	CND_ROUNDS_UNTIL_NEXT	50
wh_dlc03_bst_dont_lick_a_toad	32003	CND_FIRST_ROUND	10
wh2_dlc11_th_puzzle_2_5	320366207	VAR_CHANCE	100
wh2_dlc11_cst_dilemma_salvage_supplies	320571919	GEN_TARGET_NONE	
wh_main_all_the_gods_are_angry	32076	CND_MIN_TREASURY	1000
wh_main_emp_tax_riots	32077	CND_MIN_TREASURY	1000
wh_main_chs_the_eye_closes	32079	CND_MIN_TREASURY	10000
wh_main_all_under_the_dark_moons_glare	32081	CND_MIN_TREASURY	1500
wh_main_vmp_legacy_of_nagash	32083	CND_MIN_TREASURY	2000
wh_main_grn_get_out_of_da_way	32084	CND_MIN_TREASURY	750
wh_main_grn_lootas	32085	GEN_CND_NOT_WAR	
wh_dlc03_full_moon_preparations_full_moon_1	32116	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_1	32119	VAR_CHANCE	100
wh2_main_def_names_of_power_ar_1_sacrifice	321469819	GEN_TARGET_MODEL	
wh2_main_hef_intrigue_the_folly_of_youth	321603712	CND_MIN_TREASURY	3000
wh_dlc03_bst_blood_or_flesh	32165	CND_WAR_WITH	wh_main_emp_empire
wh2_dlc11_cst_dilemma_salvage_supplies	321691150	CND_HAS_ARMY	
wh_dlc03_bst_blood_or_flesh	32171	CND_WAR_WITH	wh_main_brt_bretonnia
wh_dlc03_full_moon_preparations_full_moon_2	32190	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_2	32197	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_3	32211	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_3	32217	VAR_CHANCE	100
wh2_dlc08_confederate_wh_dlc08_nor_norsca	32230516	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_4	32233	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_4	32237	VAR_CHANCE	100
wh2_main_def_names_of_power_co_5_hex	32251135	GEN_TARGET_MODEL	
wh_dlc03_full_moon_preparations_full_moon_5	32255	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_5	32265	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_6	32282	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_6	32285	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_7	32302	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_7	32308	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_8	32317	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_8	32323	VAR_CHANCE	100
wh2_dlc11_th_puzzle_3_3	323321081	GEN_TARGET_MODEL	
wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2	32383	VAR_CHANCE	100
wh_dlc03_agent_choice	32384	VAR_CHANCE	5
wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2	32387	GEN_TARGET_NONE	
wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2	32388	VAR_FOLLOWUP_CHANCE	100
wh_dlc03_agent_choice	32396	CND_UNIQUE	
wh_dlc03_full_moon_preparations_lunar_eclipse_1	32397	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_2	32400	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_2	32406	VAR_CHANCE	100
wh_dlc03_agent_choice	32409	CND_CULTURE	wh_dlc03_bst_beastmen
wh_dlc03_full_moon_preparations_lunar_eclipse_3	32412	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_3	32415	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_4	32419	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_4	32429	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_5	32432	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_5	32442	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_6	32449	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_6	32454	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_7	32461	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_7	32464	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_8	32469	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_8	32477	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_1	32481	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_1	32489	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_2	32499	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_2	32507	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_3	32510	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_3	32515	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_4	32516	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_4	32520	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_5	32526	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_5	32533	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_6	32534	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_6	32540	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_7	32542	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_7	32543	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_8	32546	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_8	32548	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_9	32552	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_9	32561	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_10	32571	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_10	32576	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_11	32581	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_11	32590	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_12	32593	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_12	32594	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_13	32599	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_13	32608	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_14	32618	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_14	32624	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_15	32633	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_15	32642	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_16	32645	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_16	32654	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_17	32655	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_17	32659	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_18	32664	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_18	32670	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_19	32671	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_19	32676	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_full_moon_20	32683	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_full_moon_20	32686	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_9	32693	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_9	32694	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_10	32697	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_10	32700	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_11	32709	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_11	32716	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_12	32717	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_12	32724	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_13	32728	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_13	32736	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_14	32745	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_14	32746	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_15	32754	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_15	32759	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_16	32760	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_16	32767	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_17	32771	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_17	32777	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_18	32780	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_18	32784	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_19	32792	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_19	32797	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_lunar_eclipse_20	32799	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_lunar_eclipse_20	32809	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_9	32811	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_9	32812	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_10	32818	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_10	32822	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_11	32827	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_11	32837	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_12	32847	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_12	32849	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_13	32856	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_13	32864	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_14	32870	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_14	32873	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_15	32877	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_15	32880	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_16	32889	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_16	32897	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_17	32899	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_17	32907	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_18	32913	GEN_TARGET_NONE	
wh2_dlc09_great_vortex_skv_tretch_lucky_skullhelm_stage_3	329165634	GEN_TARGET_CHARACTER	
wh_dlc03_full_moon_preparations_solar_eclipse_18	32922	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_19	32925	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_19	32928	VAR_CHANCE	100
wh_dlc03_full_moon_preparations_solar_eclipse_20	32933	GEN_TARGET_NONE	
wh_dlc03_full_moon_preparations_solar_eclipse_20	32943	VAR_CHANCE	100
wh_dlc03_agent_choice	33041	GEN_TARGET_NONE	
wh_dlc03_agent_choice	33044	CND_FIRST_ROUND	4
wh_pro01_dwf_grombrindal_amour_of_glimril_scales_stage_3	33046	VAR_CHANCE	100
wh_pro01_dwf_grombrindal_amour_of_glimril_scales_stage_3	33053	GEN_TARGET_NONE	
wh_pro01_dwf_grombrindal_amour_of_glimril_scales_stage_3	33058	VAR_FOLLOWUP_CHANCE	100
wh_pro01_dwf_grombrindal_god_choice_white_dwarf_25	33061	VAR_CHANCE	100
wh2_main_skv_queek_headtaker_warp_shard_armour_stage_3	33062	VAR_CHANCE	100
wh_pro01_dwf_grombrindal_god_choice_white_dwarf_25	33068	GEN_TARGET_NONE	
wh2_main_skv_queek_headtaker_warp_shard_armour_stage_3	33072	GEN_TARGET_NONE	
wh2_main_skv_queek_headtaker_warp_shard_armour_stage_3	33080	VAR_FOLLOWUP_CHANCE	100
wh_pro01_dwf_grombrindal_god_choice_grimnir_25	33081	VAR_CHANCE	100
wh_pro01_dwf_grombrindal_god_choice_grimnir_25	33089	GEN_TARGET_NONE	
wh_pro01_dwf_grombrindal_god_choice_grungni_25	33100	VAR_CHANCE	100
wh_pro01_dwf_grombrindal_god_choice_grungni_25	33106	GEN_TARGET_NONE	
wh_pro01_dwf_grombrindal_god_choice_valaya_25	33123	VAR_CHANCE	100
wh_pro01_dwf_grombrindal_god_choice_valaya_25	33131	GEN_TARGET_NONE	
wh_pro01_dwf_grombrindal_god_choice_white_dwarf_15	33134	VAR_CHANCE	100
wh_pro01_dwf_grombrindal_god_choice_white_dwarf_15	33143	GEN_TARGET_NONE	
wh_pro01_dwf_grombrindal_god_choice_grimnir_15	33148	VAR_CHANCE	100
wh_pro01_dwf_grombrindal_god_choice_grimnir_15	33156	GEN_TARGET_NONE	
wh_pro01_dwf_grombrindal_god_choice_grungni_15	33157	VAR_CHANCE	100
wh_pro01_dwf_grombrindal_god_choice_grungni_15	33167	GEN_TARGET_NONE	
wh_pro01_dwf_grombrindal_god_choice_valaya_15	33176	VAR_CHANCE	100
wh_pro01_dwf_grombrindal_god_choice_valaya_15	33186	GEN_TARGET_NONE	
wh_dlc05_wef_asrai_asur_druchii	33188	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_the_cursed_sword	33193	GEN_CND_HUMAN	
wh_dlc05_wef_children_of_eternity	33196	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_the_cursed_sword	33202	VAR_CHANCE	100
wh_dlc05_wef_festival_of_the_equinox	33204	GEN_TARGET_NONE	
wh_dlc05_wef_heavens_or_the_underworld	33206	GEN_TARGET_NONE	
wh_dlc05_wef_shape_shifters	33211	GEN_TARGET_FACTION	
wh_dlc05_wef_the_dreaming_wood	33215	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_the_cursed_sword	33216	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_the_cursed_sword	33220	GEN_TARGET_NONE	
wh_dlc05_wef_the_fate_of_the_body	33225	GEN_TARGET_NONE	
wh_dlc05_wef_the_great_stag	33229	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_barracks	33231	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_barracks	33235	GEN_CND_HUMAN	
wh_dlc05_wef_the_night_glens	33238	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_battlefield	33242	GEN_TARGET_MODEL	
wh_dlc05_wef_vaults_of_winter	33245	GEN_TARGET_NONE	
wh2_main_dilemma_treasure_hunt_battlefield	33248	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_battlefield	33251	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_battlefield	33253	GEN_CND_HUMAN	
wh_dlc05_wef_asrai_asur_druchii	33254	VAR_CHANCE	5
wh2_main_dilemma_treasure_hunt_black_dragons_nest	33259	GEN_TARGET_MODEL	
wh_dlc05_wef_children_of_eternity	33260	VAR_CHANCE	5
wh_dlc05_wef_festival_of_the_equinox	33266	VAR_CHANCE	5
wh2_main_dilemma_treasure_hunt_black_dragons_nest	33268	VAR_CHANCE	100
wh2_main_dilemma_treasure_hunt_black_dragons_nest	33270	VAR_FOLLOWUP_CHANCE	100
wh2_main_dilemma_treasure_hunt_black_dragons_nest	33271	GEN_CND_HUMAN	
wh_dlc05_wef_heavens_or_the_underworld	33276	VAR_CHANCE	5
wh2_main_dilemma_treasure_hunt_dwarfen_vaults	33277	GEN_TARGET_MODEL	
wh_dlc05_wef_shape_shifters	33285	VAR_CHANCE	5
wh2_main_dilemma_treasure_hunt_dwarfen_vaults	33286	VAR_CHANCE	100
wh_dlc05_wef_the_dreaming_wood	33288	VAR_CHANCE	5
wh_dlc05_wef_the_fate_of_the_body	33290	VAR_CHANCE	5
wh2_main_dilemma_loyalty_skv_pestilential_proposition_2_a	332926317	CND_CULTURE	wh2_main_skv_skaven
