campaign_character_arts_tables	7
art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	id	religion	land_animation_vfx_filter	sea_animation_vfx_filter	navy_animation_vfx_filter
wh_main_art_set_chs_sorcerer_lord_metal_04	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_03			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	5141		0	0	0
wh_main_art_set_chs_sorcerer_metal_02	0	0		none	wh_main_uniform_chs_sorcerer_campaign_02			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	5148		0	0	0
wh_main_art_set_chs_sorcerer_metal_03	0	0		none	wh_main_uniform_chs_sorcerer_campaign_03			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	5151		0	0	0
wh_main_art_set_chs_sorcerer_metal_04	0	0		none	wh_main_uniform_chs_sorcerer_campaign_04			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	5152		0	0	0
wh_main_art_set_chs_sorcerer_lord_fire_02	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_02			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	5155		0	0	0
wh_main_art_set_chs_sorcerer_lord_fire_03	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_04			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	5164		0	0	0
wh_main_art_set_chs_sorcerer_lord_fire_04	0	0		none	wh_main_uniform_chs_sorcerer_lord_campaign_03			wh_main_campaign_chs_ship_heavy	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_heavy_ship_04	cam_heavy_ship_04	5165		0	0	0
wh_main_art_set_chs_sorcerer_fire_02	0	0		none	wh_main_uniform_chs_sorcerer_campaign_02			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	5175		0	0	0
wh_main_art_set_chs_sorcerer_fire_03	0	0		none	wh_main_uniform_chs_sorcerer_campaign_03			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	5179		0	0	0
wh2_dlc09_art_set_tmb_tomb_prince_04	0	0		none	wh2_dlc09_uniform_tmb_tomb_prince_04			wh2_dlc09_campaign_tmb_ship_transport	wh2_dlc09_campaign_tmb_ship_transport	cam_lord_hu1_tomb_halberd_and_shield	cam_transport_ship_06	cam_transport_ship_06	518193833		0	0	0
wh_main_art_set_chs_sorcerer_fire_04	0	0		none	wh_main_uniform_chs_sorcerer_campaign_04			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	5189		0	0	0
wh_main_qb_art_set_grn_goblin_big_boss_01_general	0	0		none	wh_main_uniform_grn_goblin_big_boss_campaign_01			wh_main_campaign_grn_ship_light	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_light_ship_02	cam_heavy_ship_02	5197		0	0	0
wh_main_qb_art_set_emp_captain_01_general	0	0		none	wh_main_uniform_emp_captain_campaign_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_light_ship_01	cam_heavy_ship_01	5200		0	0	0
wh2_main_art_set_lzd_skink_chief_02	0	0		none	wh2_main_uniform_lzd_skink_chief_02			wh2_main_campaign_lzd_ship_agent	wh2_main_campaign_lzd_ship_agent	cam_hero_hu7_skink_club_and_blowpipe	cam_transport_ship_04	cam_transport_ship_04	520076466		0	0	0
wh_main_qb_art_set_emp_light_wizard_general	0	0		none	wh_main_uniform_emp_light_wizard_campaign_02			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	5211		0	0	0
wh_dlc07_art_set_brt_prophetess_heavens_01	0	0		none	wh_dlc07_uniform_brt_prophetess_01			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	5212		0	0	0
wh_dlc06_art_set_dwf_belegar	0	0		none	wh_dlc06_uniform_dwf_belegar_ironhammer			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	5213		0	0	0
wh_dlc06_art_set_dwf_runelord_01	0	0		none	wh_dlc06_uniform_dwf_runelord_01			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_heavy_ship_03	cam_heavy_ship_03	5217		0	0	0
wh_dlc04_art_set_emp_volkmar	0	0		none	wh_dlc04_uniform_emp_volkmar_the_grim			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_volkmar_staff_and_hammer	cam_heavy_ship_01	cam_heavy_ship_01	5224		0	0	0
wh_dlc06_art_set_grn_night_goblin_warboss_01	0	0		none	wh_dlc06_uniform_grn_night_goblin_warboss_01			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	5226		0	0	0
wh_dlc06_art_set_grn_skarsnik	0	0		none	wh_dlc06_uniform_grn_skarsnik			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_sk1_skarsnik_and_gobbla	cam_heavy_ship_02	cam_heavy_ship_02	5235		0	0	0
wh_dlc04_art_set_vmp_helman_ghorst	0	0		none	wh_dlc04_uniform_vmp_helman_ghorst			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	5245		0	0	0
wh_dlc04_art_set_vmp_strigoi_ghoul_king_01	0	0		none	wh_dlc04_uniform_vmp_strigoi_ghoul_king_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu8_strigoi	cam_heavy_ship_01	cam_heavy_ship_01	5249		0	0	0
wh_dlc07_art_set_brt_green_knight	0	0		none	wh_dlc07_uniform_brt_green_knight			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	5255		0	0	0
wh2_dlc09_art_set_tmb_tomb_prince_03	0	0		none	wh2_dlc09_uniform_tmb_tomb_prince_03			wh2_dlc09_campaign_tmb_ship_transport	wh2_dlc09_campaign_tmb_ship_transport	cam_lord_hu1_tomb_halberd_and_shield	cam_transport_ship_06	cam_transport_ship_06	527135742		0	0	0
wh_dlc04_art_set_grn_vlad_von_carstein	0	0		none	wh_dlc04_uniform_vmp_vlad_von_carstein			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu1_vlad_sword	cam_heavy_ship_01	cam_heavy_ship_01	5272		0	0	0
wh_dlc06_art_set_grn_wurrzag_da_green_prophet	0	0		none	wh_dlc06_uniform_grn_wurrzag			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu2_orc_staff_and_sword	cam_heavy_ship_02	cam_heavy_ship_02	5273		0	0	0
wh2_dlc11_art_set_vmp_bloodline_strigoi_01	0	0		none	wh2_dlc11_uniform_vmp_bloodline_strigoi_01			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu8_strigoi	cam_heavy_ship_01	cam_heavy_ship_01	527578715		0	0	0
wh_main_art_set_emp_general_03	0	0		none	wh_main_uniform_emp_general_campaign_03			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	5281		0	0	0
wh_main_art_set_emp_general_04	0	0		none	wh_main_uniform_emp_general_campaign_04			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	5283		0	0	0
wh_main_art_set_emp_general_05	0	0		none	wh_main_uniform_emp_general_campaign_05			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	5284		0	0	0
wh_dlc03_art_set_emp_boris_todbringer	0	0		none	wh_dlc03_uniform_emp_boris_todbringer			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	5301		0	0	0
wh_main_art_set_nor_marauder_chieftain_02	0	0		none	wh_main_uniform_nor_marauder_chieftain_campaign_02			wh_dlc08_campaign_nor_ship_transport	wh_dlc08_campaign_nor_ship_transport	cam_hu1c_chaos_axe_and_shield	cam_transport_ship_05	cam_transport_ship_05	5302		0	0	0
wh_main_art_set_nor_marauder_chieftain_03	0	0		none	wh_main_uniform_nor_marauder_chieftain_campaign_03			wh_dlc08_campaign_nor_ship_transport	wh_dlc08_campaign_nor_ship_transport	cam_hu1c_chaos_axe_and_shield	cam_transport_ship_05	cam_transport_ship_05	5307		0	0	0
wh_main_art_set_nor_marauder_chieftain_04	0	0		none	wh_main_uniform_nor_marauder_chieftain_campaign_04			wh_dlc08_campaign_nor_ship_transport	wh_dlc08_campaign_nor_ship_transport	cam_hu1c_chaos_axe_and_shield	cam_transport_ship_05	cam_transport_ship_05	5311		0	0	0
wh_main_art_set_chs_sorcerer_death_01_general	0	0		none	wh_main_uniform_chs_sorcerer_campaign_01			wh_main_campaign_chs_ship_light	wh_main_campaign_chs_ship_heavy	cam_hu1c_chaos_staff_and_sword	cam_light_ship_04	cam_heavy_ship_04	5319		0	0	0
wh_dlc03_art_set_bst_malagor	0	0		none	wh_dlc03_uniform_bst_malagor			wh_dlc03_campaign_bst_ship_heavy	wh_dlc03_campaign_bst_ship_transport	cam_hu6_gor_staff_and_sword	cam_beastmen_ship01	cam_beastmen_ship01	5320		0	0	0
wh_dlc03_art_set_emp_amber_wizard_01	0	0		none	wh_dlc03_uniform_emp_amber_wizard_campaign_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	5322		0	0	0
wh_dlc03_art_set_emp_amber_wizard_02	0	0		none	wh_dlc03_uniform_emp_amber_wizard_campaign_02			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	5323		0	0	0
wh_dlc03_art_set_bst_beastlord_02	0	0		none	wh_dlc03_uniform_bst_beastlord_02			wh_dlc03_campaign_bst_ship_heavy	wh_dlc03_campaign_bst_ship_transport	cam_hu6_gor_axe	cam_beastmen_ship01	cam_beastmen_ship01	5327		0	0	0
wh_dlc03_art_set_bst_beastlord_03	0	0		none	wh_dlc03_uniform_bst_beastlord_03			wh_dlc03_campaign_bst_ship_heavy	wh_dlc03_campaign_bst_ship_transport	cam_hu6_gor_axe	cam_beastmen_ship01	cam_beastmen_ship01	5333		0	0	0
wh_dlc03_art_set_bst_beastlord_04	0	0		none	wh_dlc03_uniform_bst_beastlord_04			wh_dlc03_campaign_bst_ship_heavy	wh_dlc03_campaign_bst_ship_transport	cam_hu6_gor_axe	cam_beastmen_ship01	cam_beastmen_ship01	5343		0	0	0
wh_dlc03_art_set_bst_bray_shaman_02	0	0		none	wh_dlc03_uniform_bst_bray_shaman_02			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_agent	cam_hu6_gor_staff_and_sword	cam_beastmen_ship01	cam_beastmen_ship01	5344		0	0	0
wh_dlc03_art_set_bst_bray_shaman_03	0	0		none	wh_dlc03_uniform_bst_bray_shaman_03			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_agent	cam_hu6_gor_staff_and_sword	cam_beastmen_ship01	cam_beastmen_ship01	5353		0	0	0
wh_dlc03_art_set_bst_bray_shaman_04	0	0		none	wh_dlc03_uniform_bst_bray_shaman_04			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_agent	cam_hu6_gor_staff_and_sword	cam_beastmen_ship01	cam_beastmen_ship01	5359		0	0	0
wh2_dlc10_art_set_def_supreme_sorceress_dark_03	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_03			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	538362468		0	0	0
wh_dlc03_art_set_bst_gorebull_02	0	0		none	wh_dlc03_uniform_bst_gorebull_02			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_agent	cam_hu12_minotaur_2handed_axe	cam_beastmen_ship01	cam_beastmen_ship01	5410		0	0	0
wh_dlc03_art_set_bst_gorebull_03	0	0		none	wh_dlc03_uniform_bst_gorebull_03			wh_dlc03_campaign_bst_ship_light	wh_dlc03_campaign_bst_ship_agent	cam_hu12_minotaur_2handed_axe	cam_beastmen_ship01	cam_beastmen_ship01	5411		0	0	0
wh_dlc03_art_set_emp_boris_todbringer_visor	0	0		none	wh_dlc03_uniform_emp_boris_todbringer_visor			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_sword_and_shield	cam_heavy_ship_01	cam_heavy_ship_01	5418		0	0	0
wh_dlc04_art_set_emp_arch_lector_01	0	0		none	wh_dlc04_uniform_emp_arch_lector_01			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	5422		0	0	0
wh_dlc04_art_set_emp_arch_lector_02	0	0		none	wh_dlc04_uniform_emp_arch_lector_02			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	5428		0	0	0
wh_dlc04_art_set_emp_arch_lector_03	0	0		none	wh_dlc04_uniform_emp_arch_lector_03			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	5434		0	0	0
wh_dlc04_art_set_emp_arch_lector_04	0	0		none	wh_dlc04_uniform_emp_arch_lector_04			wh_main_campaign_emp_ship_heavy	wh_main_campaign_emp_ship_heavy	cam_hu1_arch_lector_dual_hammer	cam_heavy_ship_01	cam_heavy_ship_01	5435		0	0	0
wh_dlc04_art_set_vmp_strigoi_ghoul_king_02	0	0		none	wh_dlc04_uniform_vmp_strigoi_ghoul_king_02			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu8_strigoi	cam_heavy_ship_01	cam_heavy_ship_01	5440		0	0	0
wh_dlc04_art_set_vmp_strigoi_ghoul_king_03	0	0		none	wh_dlc04_uniform_vmp_strigoi_ghoul_king_03			wh_main_campaign_vmp_ship_heavy	wh_main_campaign_vmp_ship_heavy	cam_hu8_strigoi	cam_heavy_ship_01	cam_heavy_ship_01	5448		0	0	0
wh_pro01_art_set_dwf_grombrindal	0	0		none	wh_pro01_uniform_dwf_grombrindal			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_and_shield	cam_heavy_ship_03	cam_heavy_ship_03	5450		0	0	0
wh_dlc06_art_set_grn_night_goblin_warboss_02	0	0		none	wh_dlc06_uniform_grn_night_goblin_warboss_02			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	5451		0	0	0
wh_dlc06_art_set_grn_night_goblin_warboss_03	0	0		none	wh_dlc06_uniform_grn_night_goblin_warboss_03			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	5457		0	0	0
wh_dlc06_art_set_grn_night_goblin_warboss_04	0	0		none	wh_dlc06_uniform_grn_night_goblin_warboss_04			wh_main_campaign_grn_ship_heavy	wh_main_campaign_grn_ship_heavy	cam_hu5_goblin_spear_and_shield	cam_heavy_ship_02	cam_heavy_ship_02	5465		0	0	0
wh_dlc06_art_set_dwf_runelord_02	0	0		none	wh_dlc06_uniform_dwf_runelord_02			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_heavy_ship_03	cam_heavy_ship_03	5469		0	0	0
wh_dlc06_art_set_dwf_runelord_03	0	0		none	wh_dlc06_uniform_dwf_runelord_03			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_heavy_ship_03	cam_heavy_ship_03	5470		0	0	0
wh_dlc06_art_set_dwf_runelord_04	0	0		none	wh_dlc06_uniform_dwf_runelord_04			wh_main_campaign_dwf_ship_heavy	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_heavy_ship_03	cam_heavy_ship_03	5471		0	0	0
wh_dlc06_art_set_dwf_runesmith_ghost_01	0	0		none	wh_dlc06_uniforn_dwf_runesmith_ghost_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_hammer	cam_light_ship_03	cam_heavy_ship_03	5472		0	0	0
wh2_dlc10_art_set_def_supreme_sorceress_shadow_04	0	0		none	wh2_dlc10_uniform_def_supreme_sorceress_04			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1b_elf_staff_and_sword	cam_light_ship_05	cam_light_ship_05	547234373		0	0	0
wh_dlc06_art_set_dwf_engineer_ghost_01	0	0		none	wh_dlc06_uniforn_dwf_master_engineer_ghost_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_2handed_hammer_and_rifle	cam_light_ship_03	cam_heavy_ship_03	5479		0	0	0
wh_dlc07_art_set_brt_fay_enchantress	0	0		none	wh_dlc07_uniform_brt_fay_enchantress			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_elf_spellsinger	cam_heavy_ship_01	cam_heavy_ship_01	5480		0	0	0
wh_dlc05_art_set_emp_jade_wizard_01	0	0		none	wh_dlc05_uniform_emp_jade_wizard_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	5484		0	0	0
wh_dlc06_art_set_dwf_thane_ghost_01	0	0		none	wh_dlc06_uniforn_dwf_thane_ghost_01			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_shield_and_crossbow	cam_light_ship_03	cam_heavy_ship_03	5486		0	0	0
wh_dlc06_art_set_dwf_thane_ghost_02	0	0		none	wh_dlc06_uniforn_dwf_thane_ghost_02			wh_main_campaign_dwf_ship_light	wh_main_campaign_dwf_ship_heavy	cam_hu3_dwarf_axe_shield_and_crossbow	cam_light_ship_03	cam_heavy_ship_03	5488		0	0	0
wh_dlc05_art_set_emp_jade_wizard_02	0	0		none	wh_dlc05_uniform_emp_jade_wizard_02			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	5494		0	0	0
wh_dlc07_art_set_brt_prophetess_heavens_02	0	0		none	wh_dlc07_uniform_brt_prophetess_02			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	5496		0	0	0
wh_dlc07_art_set_brt_prophetess_heavens_03	0	0		none	wh_dlc07_uniform_brt_prophetess_03			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	5499		0	0	0
wh_dlc07_art_set_brt_prophetess_heavens_04	0	0		none	wh_dlc07_uniform_brt_prophetess_04			wh_main_campaign_brt_ship_heavy	wh_main_campaign_brt_ship_heavy	cam_hu1b_bretonnian_staff_and_sword	cam_heavy_ship_01	cam_heavy_ship_01	5506		0	0	0
wh_dlc05_art_set_wef_durthu	0	0		none	wh_dlc05_uniform_wef_durthu			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu21_treeman_sword	cam_transport_ship_03	cam_transport_ship_03	5514		0	0	0
wh_dlc05_art_set_wef_spellsinger_04	0	0		none	wh_dlc05_uniform_wef_spellsinger_04			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1b_elf_spellsinger	cam_transport_ship_03	cam_transport_ship_03	5521		0	0	0
wh_dlc05_art_set_wef_spellsinger_05	0	0		none	wh_dlc05_uniform_wef_spellsinger_05			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1b_elf_spellsinger	cam_transport_ship_03	cam_transport_ship_03	5529		0	0	0
wh2_main_art_set_def_malekith	0	0		none	wh2_main_uniform_def_malekith			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1d_def_sword_and_shield	cam_light_ship_05	cam_light_ship_05	5530		0	0	0
wh_dlc05_art_set_wef_waystalker_02	0	0		none	wh_dlc05_uniform_wef_waystalker_02			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	5538		0	0	0
wh2_main_art_set_hef_tyrion	0	0		none	wh2_main_uniform_hef_tyrion			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_elf_sword	cam_medium_ship_05	cam_medium_ship_05	5540		23	0	0
wh_dlc05_art_set_wef_waystalker_03	0	0		none	wh_dlc05_uniform_wef_waystalker_03			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	5544		0	0	0
wh2_main_art_set_def_black_ark	0	0		none	wh2_main_uniform_def_dreadlord_01			wh2_main_uniform_def_black_ark	wh2_main_uniform_def_black_ark	cam_lord_hu1d_elf_sword_crossbow	cam_black_ark_01	cam_black_ark_01	5546		0	0	0
wh2_main_art_set_hef_teclis	0	0		none	wh2_main_uniform_hef_teclis			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_elf_staff_and_sword	cam_medium_ship_05	cam_medium_ship_05	5549		0	0	0
wh_dlc05_art_set_wef_waystalker_04	0	0		none	wh_dlc05_uniform_wef_waystalker_04			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	5551		0	0	0
wh2_main_art_set_skv_lord_skrolk	0	0		none	wh2_main_uniform_skv_lord_skrolk			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_censer	cam_medium_ship_06	cam_medium_ship_06	5555		0	0	0
wh2_dlc11_art_set_cst_gunnery_wight_02	0	0		none	wh2_dlc11_uniform_cst_gunnery_wight_campaign_02			wh2_dlc11_campaign_cst_ship_agent	wh2_dlc11_campaign_cst_ship_agent	cam_hero_hu1_cst_gunnery_rifle	cam_cst_transport_ship_01	cam_agent_ship_01	55552568		0	0	0
wh_dlc05_art_set_wef_waystalker_05	0	0		none	wh_dlc05_uniform_wef_waystalker_05			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu1d_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	5556		0	0	0
wh2_main_art_set_skv_queek_headtaker	0	0		none	wh2_main_uniform_skv_queek_headtaker			wh2_main_campaign_skv_ship_transport	wh2_main_campaign_skv_ship_transport	cam_hu17_skaven_dual_sword	cam_medium_ship_06	cam_medium_ship_06	5558		0	0	0
wh_dlc05_art_set_wef_ancient_treeman	0	0		none	wh_dlc05_uniform_wef_ancient_treeman			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu21_treeman	cam_transport_ship_03	cam_transport_ship_03	5560		0	0	0
wh_dlc05_art_set_wef_glade_lord_fem_01	0	0		none	wh_dlc05_uniform_wef_glade_lord_fem_01			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1b_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	5564		0	0	0
wh_dlc05_art_set_emp_grey_wizard_01	0	0		none	wh_dlc05_uniform_emp_grey_wizard_01			wh_main_campaign_emp_ship_light	wh_main_campaign_emp_ship_heavy	cam_hu1_empire_staff_and_sword	cam_light_ship_01	cam_heavy_ship_01	5565		0	0	0
wh_dlc05_wef_branchwraith	0	0		none	wh_dlc05_uniform_wef_branchwraith_01			wh_dlc05_campaign_wef_ship_agent	wh_dlc05_campaign_wef_ship_agent	cam_hu20_dryads	cam_transport_ship_03	cam_transport_ship_03	5568		0	0	0
wh2_main_art_set_lzd_kroq_gar	0	0		none	wh2_main_uniform_lzd_kroq_gar			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu7b_saurus_spear	cam_transport_ship_04	cam_transport_ship_04	5570		7	0	0
wh2_main_art_set_hef_prince_01	0	0		none	wh2_main_uniform_hef_prince_01			wh2_main_campaign_hef_ship_transport	wh2_main_campaign_hef_ship_transport	cam_hu1d_elf_sword_and_shield	cam_medium_ship_05	cam_medium_ship_05	5574		0	0	0
wh_dlc05_art_set_wef_glade_lord_fem_03	0	0		none	wh_dlc05_uniform_wef_glade_lord_fem_03			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1b_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	5582		0	0	0
wh2_main_art_set_lzd_saurus_old_blood_01	0	0		none	wh2_main_uniform_lzd_saurus_old_blood_01			wh2_main_campaign_lzd_ship_transport	wh2_main_campaign_lzd_ship_transport	cam_lord_hu7b_saurus_club_and_shield	cam_transport_ship_04	cam_transport_ship_04	5584		0	0	0
wh2_main_art_set_def_dreadlord_01	0	0		none	wh2_main_uniform_def_dreadlord_01			wh2_main_campaign_def_ship_army	wh2_main_campaign_def_ship_army	cam_lord_hu1d_elf_sword_crossbow	cam_light_ship_05	cam_light_ship_05	5590		0	0	0
wh_dlc05_art_set_wef_glade_lord_fem_04	0	0		none	wh_dlc05_uniform_wef_glade_lord_fem_04			wh_dlc05_campaign_wef_ship_transport	wh_dlc05_campaign_wef_ship_transport	cam_hu1b_elf_sword_and_bow	cam_transport_ship_03	cam_transport_ship_03	5591		0	0	0
