unit_abilities_to_additional_ui_effects_juncs_tables	0
wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	wh_main_all_strong_against_units
wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	wh_main_all_weak_against_single
wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	wh_main_spell_upgraded_ap_damage
wh_dlc05_spell_shadow_the_penumbral_pendulum	wh2_main_all_magical_damage_massive
wh_dlc05_spell_shadow_the_penumbral_pendulum	wh2_main_spell_small_wind
wh_dlc05_spell_shadow_the_penumbral_pendulum	wh_main_all_strong_against_units
wh_dlc05_spell_shadow_the_penumbral_pendulum	wh_main_all_weak_against_single
wh_dlc05_spell_shadow_the_withering_upgraded	wh_main_spell_upgraded_added_effect_range
wh_dlc05_weapon_abilities_daiths_sword	wh_main_all_direct_damage
wh_dlc05_weapon_abilities_daiths_sword	wh_main_all_direct_damage_resist
wh_dlc05_weapon_abilities_daiths_sword	wh_main_all_strong_against_multiple
wh_dlc05_weapon_abilities_daiths_sword	wh_main_all_weak_against_single
wh_dlc05_weapon_abilities_hawks_talon	wh2_main_all_good_against_armour
wh_dlc05_weapon_abilities_hawks_talon	wh2_main_all_magical_damage_moderate
wh_dlc05_weapon_abilities_hawks_talon	wh2_main_bombardment_medium_strike_aoe
wh_dlc05_weapon_abilities_hawks_talon	wh_main_all_strong_against_unit
wh_dlc05_weapon_abilities_hawks_talon	wh_main_all_weak_against_single
wh_dlc05_weapon_abilities_spear_of_kurnous	wh_main_all_armour_piercing
wh_dlc05_weapon_abilities_spear_of_kurnous	wh_main_projectile_effective_all_ranges
wh_dlc05_weapon_abilities_spear_of_kurnous	wh_main_projectile_friendly_fire
wh_dlc05_weapon_abilities_spear_of_kurnous	wh_main_projectile_high_penetration
wh_dlc05_weapon_abilities_stave_of_ruinous_corruption	wh_dlc01_all_summon_spawn
wh_dlc05_weapon_abilities_stave_of_ruinous_corruption	wh_dlc04_all_summon_melee_expert
wh_dlc05_weapon_abilities_stave_of_ruinous_corruption	wh_main_all_direct_damage_unbinding
wh_dlc05_weapon_abilities_the_bow_of_loren	wh_main_all_magical
wh_dlc05_weapon_abilities_the_bow_of_loren	wh_main_all_strong_against_unit
wh_dlc05_weapon_abilities_the_bow_of_loren	wh_main_all_weak_against_single
wh_dlc05_weapon_abilities_the_bow_of_loren	wh_main_bombardment_large_strike_aoe
wh_dlc06_character_abilities_effagee_of_da_git	wh_main_all_direct_damage
wh_dlc06_character_abilities_effagee_of_da_git	wh_main_all_direct_damage_resist
wh_dlc06_character_abilities_effagee_of_da_git	wh_main_all_strong_against_single
wh_dlc06_character_abilities_effagee_of_da_git	wh_main_all_weak_against_multiple
wh_dlc06_item_passive_squiggly_beast	wh_main_all_improved_recharge_rate
wh_dlc06_item_passive_squiggly_beast	wh_main_all_increased_max_power
wh_dlc06_quest_passive_inquisitor_of_sigmar	wh_dlc06_projectile_cause_explosion
wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin	wh_main_all_direct_damage
wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin	wh_main_all_direct_damage_resist
wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin	wh_main_all_strong_against_multiple
wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin	wh_main_all_weak_against_single
wh_dlc06_spell_bound_vindictive_glare	wh2_main_all_magical_damage_moderate
wh_dlc06_spell_bound_vindictive_glare	wh2_main_all_weak_against_armour
wh_dlc06_spell_bound_vindictive_glare	wh_main_all_good_vs_large
wh_dlc06_spell_bound_vindictive_glare	wh_main_all_strong_against_single
wh_dlc06_spell_bound_vindictive_glare	wh_main_projectile_good_high_angle
wh_dlc06_unit_abilities_maternal_instinct	wh_dlc06_all_defend_vs_charge
wh_dlc06_unit_abilities_maternal_instinct	wh_dlc06_all_summon_spider_hatchlings
wh_dlc06_unit_abilities_maternal_instinct	wh_main_all_direct_damage_unbinding
wh_dlc06_unit_abilities_skyhammer_bomb	wh_main_all_strong_against_multiple
wh_dlc06_unit_abilities_skyhammer_bomb	wh_main_all_weak_against_single
wh_dlc06_unit_abilities_skyhammer_bomb	wh_main_bombardment_large_strike_aoe
wh_dlc06_unit_abilities_skyhammer_bomb	wh_main_projectile_powerful_explosion
wh_dlc06_unit_abilities_the_loons_of_eight_peaks	wh_main_all_armour_piercing
wh_dlc06_unit_abilities_the_loons_of_eight_peaks	wh_main_all_small_aoe
wh_dlc06_unit_abilities_the_loons_of_eight_peaks	wh_main_all_strong_against_units
wh_dlc06_unit_abilities_the_loons_of_eight_peaks	wh_main_all_weak_against_single
wh_dlc06_unit_abilities_the_loons_of_eight_peaks	wh_main_vortex_unpredictable
wh_dlc06_unit_passive_liquid_fortification	wh_main_all_replenish
wh_dlc06_unit_passive_squigs_go_wild	wh2_main_ability_range_30m
wh_dlc06_unit_passive_unbinding_spider_hatchling	wh_main_all_direct_damage_unbinding
wh_dlc06_weapon_abilities_skarsniks_prodder	wh_dlc06_projectile_shrapnels
wh_dlc06_weapon_abilities_skarsniks_prodder	wh_main_all_strong_against_multiple
wh_dlc06_weapon_abilities_skarsniks_prodder	wh_main_all_weak_against_units
wh_dlc06_weapon_abilities_skarsniks_prodder	wh_main_projectile_effective_long_range
wh_dlc06_weapon_abilities_skarsniks_prodder	wh_main_projectile_powerful_explosion
wh_dlc06_weapon_passive_bonewood_staff	wh_dlc05_spell_trigger_when_casting
wh_dlc07_hero_passive_sacred_guardian	wh_main_all_replenish
wh_dlc07_item_abilities_chalice_of_potions	wh2_main_all_good_against_armour
wh_dlc07_item_abilities_chalice_of_potions	wh2_main_all_huge_static_aoe
wh_dlc07_item_abilities_chalice_of_potions	wh2_main_all_magical_damage_massive
wh_dlc07_item_abilities_chalice_of_potions	wh_main_all_strong_against_units
wh_dlc07_item_abilities_chalice_of_potions	wh_main_bombardment_large_strike_aoe
wh_dlc07_item_abilities_wrath_of_manann	wh2_main_all_good_against_armour
wh_dlc07_item_abilities_wrath_of_manann	wh2_main_all_magical_damage_moderate
wh_dlc07_item_abilities_wrath_of_manann	wh2_main_spell_medium_wind
wh_dlc07_item_abilities_wrath_of_manann	wh_main_all_can_disrupt_formation
wh_dlc07_item_abilities_wrath_of_manann	wh_main_all_strong_against_units
wh_dlc07_lord_passive_mist_of_the_lady	wh_main_all_direct_damage
wh_dlc08_item_abilities_ancient_frost_wyrm_scale	wh_main_all_weak_against_single
wh_dlc08_item_abilities_ancient_frost_wyrm_scale	wh_main_vortex_large_moving_aoe
wh_dlc08_item_abilities_arachnarok_eggs	wh_dlc06_all_defend_vs_charge
wh_dlc08_item_abilities_arachnarok_eggs	wh_dlc06_all_summon_spider_hatchlings
wh_dlc08_item_abilities_arachnarok_eggs	wh_main_all_direct_damage_unbinding
wh_dlc08_item_abilities_great_horn_of_dragon_ogre	wh_main_all_magical
wh_dlc08_item_abilities_great_horn_of_dragon_ogre	wh_main_all_strong_against_multiple
wh_dlc08_item_abilities_great_horn_of_dragon_ogre	wh_main_all_weak_against_single
wh_dlc08_item_abilities_great_horn_of_dragon_ogre	wh_main_bombardment_small_strike_aoe
wh_dlc08_lord_abilities_copious_vomit	wh2_main_all_good_against_armour
wh_dlc08_lord_abilities_copious_vomit	wh_main_all_strong_against_unit
wh_dlc08_lord_abilities_copious_vomit	wh_main_projectile_powerful_explosion
wh_dlc08_lord_abilities_seafang	wh2_main_all_magical_damage_massive
wh_dlc08_lord_abilities_seafang	wh2_main_spell_small_wind
wh_dlc08_lord_abilities_seafang	wh_main_all_strong_against_units
wh_dlc08_quest_abilities_howling_winter	wh_main_all_weak_against_single
wh_dlc08_quest_abilities_howling_winter	wh_main_vortex_large_moving_aoe
wh_dlc08_quest_abilities_master_of_souls	wh_dlc08_quest_abilities_summon_skeletons
wh_dlc08_quest_abilities_soul_binding	wh_main_all_direct_damage_high
wh_dlc08_quest_passive_lightening_down	wh_main_all_magical
wh_dlc08_quest_passive_lightening_down	wh_main_all_strong_against_multiple
wh_dlc08_quest_passive_lightening_down	wh_main_all_weak_against_single
wh_dlc08_quest_passive_lightening_down	wh_main_bombardment_small_strike_aoe
wh_dlc08_quest_passive_minor_lightening_down	wh_main_all_magical
wh_dlc08_quest_passive_minor_lightening_down	wh_main_all_strong_against_multiple
wh_dlc08_quest_passive_minor_lightening_down	wh_main_all_weak_against_single
wh_dlc08_quest_passive_minor_lightening_down	wh_main_bombardment_small_strike_aoe
wh_dlc08_spell_bound_flock_of_doom	wh_dlc08_direct_damage_massive_unit
wh_dlc08_spell_bound_flock_of_doom	wh_main_all_direct_damage
wh_dlc08_spell_bound_the_dwellers_below	wh_dlc08_direct_damage_elite_unit
wh_dlc08_spell_bound_the_dwellers_below	wh_main_all_direct_damage_high
wh_dlc08_spell_bound_the_dwellers_below	wh_main_vortex_large_static_aoe
wh_dlc08_spell_death_the_fate_of_bjuna_arzik	wh_dlc08_direct_damage_medium_unit
wh_dlc08_spell_death_the_fate_of_bjuna_arzik	wh_main_all_direct_damage_high
wh_dlc08_spell_fire_fireball_kihar	wh2_main_all_magical_and_flaming_medium
wh_dlc08_spell_fire_fireball_kihar	wh2_main_all_weak_against_armour
wh_dlc08_spell_fire_fireball_kihar	wh_main_all_strong_against_multiple
wh_dlc08_spell_fire_fireball_kihar	wh_main_projectile_effective_long_range
wh_dlc08_spell_fire_fireball_kihar	wh_main_projectile_powerful_explosion
wh_dlc08_spell_metal_final_transmutation_arzik	wh_dlc08_direct_damage_character_unit
wh_dlc08_spell_metal_final_transmutation_arzik	wh_main_all_direct_damage_high
wh_dlc08_spell_metal_gehennas_golden_hounds_arzik	wh2_main_all_magical_damage_major
wh_dlc08_spell_metal_gehennas_golden_hounds_arzik	wh2_main_spell_medium_vortex
wh_dlc08_spell_metal_gehennas_golden_hounds_arzik	wh_main_all_strong_against_units
wh_dlc08_spell_metal_gehennas_golden_hounds_arzik	wh_main_all_weak_against_single
wh_dlc08_spell_metal_searing_doom_arzik	wh2_main_all_magical_damage_moderate
wh_dlc08_spell_metal_searing_doom_arzik	wh2_main_bombardment_medium_strike_aoe
wh_dlc08_spell_metal_searing_doom_arzik	wh_main_all_strong_against_unit
wh_dlc08_spell_metal_searing_doom_arzik	wh_main_all_weak_against_single
wh_dlc08_spell_shadow_pit_of_shades_kihar	wh2_main_all_good_against_armour
wh_dlc08_spell_shadow_pit_of_shades_kihar	wh2_main_all_magical_damage_moderate
wh_dlc08_spell_shadow_pit_of_shades_kihar	wh2_main_spell_stationary_aoe
wh_dlc08_spell_shadow_pit_of_shades_kihar	wh_main_all_can_disrupt_formation
wh_dlc08_spell_shadow_pit_of_shades_kihar	wh_main_all_strong_against_units
wh_dlc08_spell_shadow_the_penumbral_pendulum_kihar	wh2_main_all_magical_damage_massive
wh_dlc08_spell_shadow_the_penumbral_pendulum_kihar	wh2_main_spell_small_wind
wh_dlc08_spell_shadow_the_penumbral_pendulum_kihar	wh_main_all_strong_against_units
wh_dlc08_spell_shadow_the_penumbral_pendulum_kihar	wh_main_all_weak_against_single
wh_main_character_abilities_arcane_conduit	wh_main_all_improved_recharge_rate
wh_main_character_abilities_arcane_conduit	wh_main_all_increased_max_power
wh_main_character_passive_master_of_the_dead	wh_main_all_replenish
wh_main_hero_abilities_immortal_will	wh_main_all_replenish
wh_main_item_abilities_black_periapt	wh_main_all_improved_recharge_rate_high
wh_main_item_abilities_black_periapt	wh_main_all_increased_max_power_high
wh_main_item_abilities_fiery_ring_of_thori	wh2_main_all_magical_and_flaming_major
wh_main_item_abilities_fiery_ring_of_thori	wh2_main_all_weak_against_armour
wh_main_item_abilities_fiery_ring_of_thori	wh_main_all_strong_against_units
wh_main_item_abilities_fiery_ring_of_thori	wh_main_vortex_large_breath_long
wh_main_item_abilities_forbidden_rod	wh_main_all_direct_damage_self
wh_main_item_abilities_forbidden_rod	wh_main_all_improved_recharge_rate_high
wh_main_item_abilities_forbidden_rod	wh_main_all_increased_max_power_high
wh_main_item_abilities_potion_of_healing	wh_main_all_replenish
wh_main_item_abilities_potion_of_toughness	wh_main_all_replenish
wh_main_item_abilities_power_stone	wh_main_all_improved_recharge_rate
wh_main_item_abilities_power_stone	wh_main_all_increased_max_power
wh_main_item_abilities_regenerating_flesh	wh_main_all_replenish
wh_main_item_abilities_scroll_of_leeching	wh_main_all_reduced_recharge_rate_high
wh_main_item_abilities_skull_of_katam	wh_main_all_reduced_recharge_rate
wh_main_item_abilities_staff_of_volans	wh_main_all_improved_recharge_rate_high
wh_main_item_abilities_staff_of_volans	wh_main_all_increased_max_power_high
wh_main_item_abilities_wand_of_jet	wh_main_all_improved_recharge_rate
wh_main_item_abilities_wand_of_jet	wh_main_all_increased_max_power
wh_main_item_passive_seed_of_rebirth	wh_main_all_replenish
wh_main_lord_abilities_lord_of_the_storm	wh_main_all_magical
wh_main_lord_abilities_lord_of_the_storm	wh_main_all_strong_against_multiple
wh_main_lord_abilities_lord_of_the_storm	wh_main_all_weak_against_single
wh_main_lord_abilities_lord_of_the_storm	wh_main_bombardment_small_strike_aoe
wh_main_lord_abilities_master_of_the_black_arts	wh_main_all_improved_recharge_rate
wh_main_lord_abilities_master_of_the_black_arts	wh_main_all_increased_max_power
wh_main_lord_passive_the_hunger	wh_main_all_replenish
wh_main_lord_passive_the_ladys_champion	wh_main_all_replenish
wh_main_lore_passive_life_leeching	wh_main_all_improved_recharge_rate
wh_main_lore_passive_power_of_da_waaagh	wh_main_all_improved_recharge_rate
wh_main_lore_passive_sneaky_stealin	wh_main_all_reduced_recharge_rate
wh_main_lore_passive_the_curse_of_undeath	wh_main_all_replenish_high
wh_main_lore_passive_the_curse_of_undeath	wh_main_all_resurrect
wh_main_lore_passive_the_curse_of_undeath	wh_main_all_resurrect_hp
wh_main_mount_abilities_locus_of_hysh	wh_main_all_reduced_recharge_rate
wh_main_rune_abilities_rune_of_wrath_and_ruin	wh_main_all_direct_damage
wh_main_rune_abilities_rune_of_wrath_and_ruin	wh_main_all_direct_damage_resist
wh_main_rune_abilities_rune_of_wrath_and_ruin	wh_main_all_strong_against_multiple
wh_main_rune_abilities_rune_of_wrath_and_ruin	wh_main_all_weak_against_single
wh_main_spell_big_waaagh_brain_bursta_upgraded	wh2_main_all_magical_damage_moderate
wh_main_spell_big_waaagh_brain_bursta_upgraded	wh_main_all_strong_against_unit
wh_main_spell_big_waaagh_brain_bursta_upgraded	wh_main_all_weak_against_single
wh_main_spell_big_waaagh_brain_bursta_upgraded	wh_main_spell_upgraded_ap_damage_explosion_ranged
wh_main_spell_big_waaagh_brain_bursta_upgraded	wh_main_spell_upgraded_cast_range
wh_main_spell_big_waaagh_brain_bursta_upgraded	wh_main_vortex_large_static_aoe
wh_main_spell_big_waaagh_brain_bursta	wh2_main_all_magical_damage_moderate
wh_main_spell_big_waaagh_brain_bursta	wh2_main_all_weak_against_armour
wh_main_spell_big_waaagh_brain_bursta	wh_main_all_strong_against_unit
wh_main_spell_big_waaagh_brain_bursta	wh_main_all_weak_against_single
wh_main_spell_big_waaagh_brain_bursta	wh_main_vortex_large_static_aoe
wh_main_spell_big_waaagh_eadbutt_upgraded	wh2_main_all_magical_damage_moderate
wh_main_spell_big_waaagh_eadbutt_upgraded	wh2_main_all_weak_against_armour
wh_main_spell_big_waaagh_eadbutt_upgraded	wh_main_all_can_disrupt_formation
wh_main_spell_big_waaagh_eadbutt_upgraded	wh_main_all_strong_against_unit
wh_main_spell_big_waaagh_eadbutt_upgraded	wh_main_spell_upgraded_damage
wh_main_spell_big_waaagh_eadbutt_upgraded	wh_main_vortex_large_breath_short
wh_main_spell_big_waaagh_eadbutt	wh2_main_all_magical_damage_moderate
wh_main_spell_big_waaagh_eadbutt	wh2_main_all_weak_against_armour
wh_main_spell_big_waaagh_eadbutt	wh_main_all_can_disrupt_formation
wh_main_spell_big_waaagh_eadbutt	wh_main_all_strong_against_unit
wh_main_spell_big_waaagh_eadbutt	wh_main_vortex_large_breath_short
wh_main_spell_big_waaagh_foot_of_gork_upgraded	wh2_main_all_huge_static_aoe
wh_main_spell_big_waaagh_foot_of_gork_upgraded	wh2_main_all_magical_damage_massive
wh_main_spell_big_waaagh_foot_of_gork_upgraded	wh_main_all_can_disrupt_formation
wh_main_spell_big_waaagh_foot_of_gork_upgraded	wh_main_all_strong_against_units
wh_main_spell_big_waaagh_foot_of_gork_upgraded	wh_main_all_weak_against_single
wh_main_spell_big_waaagh_foot_of_gork_upgraded	wh_main_spell_upgraded_ap_damage_explosion_ranged
wh_main_spell_big_waaagh_foot_of_gork_upgraded	wh_main_spell_upgraded_damage_explosion
wh_main_spell_big_waaagh_foot_of_gork	wh2_main_all_huge_static_aoe
wh_main_spell_big_waaagh_foot_of_gork	wh2_main_all_magical_damage_massive
wh_main_spell_big_waaagh_foot_of_gork	wh_main_all_can_disrupt_formation
wh_main_spell_big_waaagh_foot_of_gork	wh_main_all_strong_against_units
wh_main_spell_big_waaagh_foot_of_gork	wh_main_all_weak_against_single
wh_main_spell_big_waaagh_gaze_of_mork_upgraded	wh2_main_all_magical_damage_moderate
wh_main_spell_big_waaagh_gaze_of_mork_upgraded	wh2_main_all_weak_against_armour
wh_main_spell_big_waaagh_gaze_of_mork_upgraded	wh_main_all_good_vs_large
wh_main_spell_big_waaagh_gaze_of_mork_upgraded	wh_main_all_strong_against_single
wh_main_spell_big_waaagh_gaze_of_mork_upgraded	wh_main_projectile_good_high_angle
wh_main_spell_big_waaagh_gaze_of_mork_upgraded	wh_main_spell_upgraded_cast_range
wh_main_spell_big_waaagh_gaze_of_mork	wh2_main_all_magical_damage_moderate
wh_main_spell_big_waaagh_gaze_of_mork	wh2_main_all_weak_against_armour
wh_main_spell_big_waaagh_gaze_of_mork	wh_main_all_good_vs_large
wh_main_spell_big_waaagh_gaze_of_mork	wh_main_all_strong_against_single
wh_main_spell_big_waaagh_gaze_of_mork	wh_main_projectile_good_high_angle
wh_main_spell_bound_chain_lightning_ror	wh2_main_all_good_against_armour
wh_main_spell_bound_chain_lightning_ror	wh2_main_all_magical_damage_major
wh_main_spell_bound_chain_lightning_ror	wh2_main_spell_large_vortex
wh_main_spell_bound_chain_lightning_ror	wh_main_all_strong_against_units
wh_main_spell_bound_chain_lightning_ror	wh_main_all_weak_against_single
wh_main_spell_bound_fireball	wh2_main_all_magical_and_flaming_medium
wh_main_spell_bound_fireball	wh2_main_all_weak_against_armour
wh_main_spell_bound_fireball	wh_main_all_strong_against_multiple
wh_main_spell_bound_fireball	wh_main_projectile_effective_long_range
wh_main_spell_bound_fireball	wh_main_projectile_powerful_explosion
wh_main_spell_bound_hammer_of_sigmar	wh_dlc04_spell_battle_prayer
wh_main_spell_bound_shield_of_faith	wh_dlc04_spell_battle_prayer
wh_main_spell_bound_shield_of_faith	wh_dlc07_spell_ignores_ap
wh_main_spell_bound_soulfire	wh2_main_all_magical_damage_moderate
wh_main_spell_bound_soulfire	wh_dlc04_spell_battle_prayer
wh_main_spell_bound_soulfire	wh_main_all_weak_against_single
wh_main_spell_bound_soulfire	wh_main_bombardment_large_strike_aoe
wh_main_spell_death_aspect_of_the_dreadknight_upgraded	wh_main_spell_upgraded_added_effect_range
wh_main_spell_death_aspect_of_the_dreadknight_upgraded	wh_main_spell_upgraded_duration
wh_main_spell_death_doom_and_darkness_upgraded	wh_main_spell_upgraded_added_effect_range
wh_main_spell_death_soulblight_upgraded	wh_main_spell_upgraded_duration
wh_main_spell_death_spirit_leech_upgraded	wh_main_all_direct_damage
wh_main_spell_death_spirit_leech_upgraded	wh_main_all_direct_damage_resist
wh_main_spell_death_spirit_leech_upgraded	wh_main_all_strong_against_single
wh_main_spell_death_spirit_leech_upgraded	wh_main_all_weak_against_multiple
wh_main_spell_death_spirit_leech_upgraded	wh_main_spell_upgraded_cast_range
wh_main_spell_death_spirit_leech	wh_main_all_direct_damage
wh_main_spell_death_spirit_leech	wh_main_all_direct_damage_resist
wh_main_spell_death_spirit_leech	wh_main_all_strong_against_single
wh_main_spell_death_spirit_leech	wh_main_all_weak_against_multiple
wh_main_spell_death_the_fate_of_bjuna	wh_main_all_direct_damage
wh_main_spell_death_the_fate_of_bjuna	wh_main_all_direct_damage_resist
wh_main_spell_death_the_fate_of_bjuna	wh_main_all_strong_against_multiple
wh_main_spell_death_the_fate_of_bjuna	wh_main_all_weak_against_single
wh_main_spell_death_the_purple_sun_of_xereus_upgraded	wh2_main_all_good_against_armour
wh_main_spell_death_the_purple_sun_of_xereus_upgraded	wh2_main_all_magical_damage_major
wh_main_spell_death_the_purple_sun_of_xereus_upgraded	wh2_main_spell_huge_vortex
wh_main_spell_death_the_purple_sun_of_xereus_upgraded	wh_main_all_can_disrupt_formation
wh_main_spell_death_the_purple_sun_of_xereus_upgraded	wh_main_all_strong_against_units
wh_main_spell_death_the_purple_sun_of_xereus_upgraded	wh_main_spell_upgraded_duration
wh_main_spell_death_the_purple_sun_of_xereus	wh2_main_all_good_against_armour
wh_main_spell_death_the_purple_sun_of_xereus	wh2_main_all_magical_damage_major
wh_main_spell_death_the_purple_sun_of_xereus	wh2_main_spell_huge_vortex
wh_main_spell_death_the_purple_sun_of_xereus	wh_main_all_can_disrupt_formation
wh_main_spell_death_the_purple_sun_of_xereus	wh_main_all_strong_against_units
wh_main_spell_fire_fireball_upgraded	wh2_main_all_magical_and_flaming_medium
wh_main_spell_fire_fireball_upgraded	wh2_main_all_weak_against_armour
wh_main_spell_fire_fireball_upgraded	wh_main_all_strong_against_multiple
wh_main_spell_fire_fireball_upgraded	wh_main_projectile_effective_long_range
wh_main_spell_fire_fireball_upgraded	wh_main_projectile_powerful_explosion
wh_main_spell_fire_fireball_upgraded	wh_main_spell_upgraded_ap_damage_explosion_ranged
wh_main_spell_fire_fireball_upgraded	wh_main_spell_upgraded_damage
wh_main_spell_fire_fireball	wh2_main_all_magical_and_flaming_medium
wh_main_spell_fire_fireball	wh2_main_all_weak_against_armour
wh_main_spell_fire_fireball	wh_main_all_strong_against_multiple
wh_main_spell_fire_fireball	wh_main_projectile_effective_long_range
wh_main_spell_fire_fireball	wh_main_projectile_powerful_explosion
wh_main_spell_fire_flame_storm_upgraded	wh2_main_all_magical_and_flaming_major
wh_main_spell_fire_flame_storm_upgraded	wh2_main_spell_large_vortex
wh_main_spell_fire_flame_storm_upgraded	wh_main_all_strong_against_units
wh_main_spell_fire_flame_storm_upgraded	wh_main_all_weak_against_single
wh_main_spell_fire_flame_storm_upgraded	wh_main_spell_upgraded_damage
wh_main_spell_fire_flame_storm_upgraded	wh_main_spell_upgraded_duration
wh_main_spell_fire_flame_storm	wh2_main_all_magical_and_flaming_major
wh_main_spell_fire_flame_storm	wh2_main_spell_medium_vortex
wh_main_spell_fire_flame_storm	wh_main_all_strong_against_units
wh_main_spell_fire_flame_storm	wh_main_all_weak_against_single
wh_main_spell_fire_flaming_sword_of_rhuin_upgraded	wh_main_spell_upgraded_duration
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	wh2_main_all_good_against_armour
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	wh2_main_all_magical_and_flaming_major
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	wh_main_all_strong_against_unit
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	wh_main_bombardment_large_strike_aoe
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	wh_main_spell_upgraded_projectiles
wh_main_spell_fire_piercing_bolts_of_burning_upgraded	wh_main_spell_upgraded_strike_area
wh_main_spell_fire_piercing_bolts_of_burning	wh2_main_all_good_against_armour
wh_main_spell_fire_piercing_bolts_of_burning	wh2_main_all_magical_and_flaming_major
wh_main_spell_fire_piercing_bolts_of_burning	wh2_main_bombardment_medium_strike_aoe
wh_main_spell_fire_piercing_bolts_of_burning	wh_main_all_strong_against_unit
wh_main_spell_fire_the_burning_head_upgraded	wh2_main_all_magical_and_flaming_major
wh_main_spell_fire_the_burning_head_upgraded	wh2_main_all_weak_against_armour
wh_main_spell_fire_the_burning_head_upgraded	wh2_main_spell_medium_wind
wh_main_spell_fire_the_burning_head_upgraded	wh_main_all_strong_against_units
wh_main_spell_fire_the_burning_head_upgraded	wh_main_spell_upgraded_area
wh_main_spell_fire_the_burning_head	wh2_main_all_magical_and_flaming_major
wh_main_spell_fire_the_burning_head	wh2_main_all_weak_against_armour
wh_main_spell_fire_the_burning_head	wh2_main_spell_small_wind
wh_main_spell_fire_the_burning_head	wh_main_all_strong_against_units
wh_main_spell_heavens_chain_lightning	wh2_main_all_good_against_armour
wh_main_spell_heavens_chain_lightning	wh2_main_all_magical_damage_major
wh_main_spell_heavens_chain_lightning	wh2_main_spell_large_vortex
wh_main_spell_heavens_chain_lightning	wh_main_all_strong_against_units
wh_main_spell_heavens_chain_lightning	wh_main_all_weak_against_single
wh_main_spell_heavens_comet_of_casandora_upgraded	wh2_main_all_good_against_armour
wh_main_spell_heavens_comet_of_casandora_upgraded	wh2_main_all_huge_static_aoe
wh_main_spell_heavens_comet_of_casandora_upgraded	wh2_main_all_magical_damage_massive
wh_main_spell_heavens_comet_of_casandora_upgraded	wh_main_all_strong_against_units
wh_main_spell_heavens_comet_of_casandora_upgraded	wh_main_bombardment_large_strike_aoe
wh_main_spell_heavens_comet_of_casandora_upgraded	wh_main_spell_upgraded_ap_damage_explosion_ranged
wh_main_spell_heavens_comet_of_casandora	wh2_main_all_good_against_armour
wh_main_spell_heavens_comet_of_casandora	wh2_main_all_huge_static_aoe
wh_main_spell_heavens_comet_of_casandora	wh2_main_all_magical_damage_massive
wh_main_spell_heavens_comet_of_casandora	wh_main_all_strong_against_units
wh_main_spell_heavens_comet_of_casandora	wh_main_bombardment_large_strike_aoe
wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded	wh_main_spell_upgraded_duration
wh_main_spell_heavens_harmonic_convergence_upgraded	wh_main_spell_upgraded_added_armour
wh_main_spell_heavens_urannons_thunderbolt_upgraded	wh2_main_all_good_against_armour
wh_main_spell_heavens_urannons_thunderbolt_upgraded	wh2_main_all_magical_damage_major
wh_main_spell_heavens_urannons_thunderbolt_upgraded	wh_main_all_good_vs_artillery
wh_main_spell_heavens_urannons_thunderbolt_upgraded	wh_main_all_strong_against_multiple
wh_main_spell_heavens_urannons_thunderbolt_upgraded	wh_main_bombardment_small_strike_aoe
wh_main_spell_heavens_urannons_thunderbolt_upgraded	wh_main_spell_upgraded_ap_damage_explosion_ranged
wh_main_spell_heavens_urannons_thunderbolt_upgraded	wh_main_spell_upgraded_ap_damage_ranged
wh_main_spell_heavens_urannons_thunderbolt	wh2_main_all_good_against_armour
wh_main_spell_heavens_urannons_thunderbolt	wh2_main_all_magical_damage_major
wh_main_spell_heavens_urannons_thunderbolt	wh_main_all_good_vs_artillery
wh_main_spell_heavens_urannons_thunderbolt	wh_main_all_strong_against_multiple
wh_main_spell_heavens_urannons_thunderbolt	wh_main_bombardment_small_strike_aoe
wh_main_spell_heavens_wind_blast_upgraded	wh2_main_all_magical_damage_moderate
wh_main_spell_heavens_wind_blast_upgraded	wh_main_all_can_disrupt_formation
wh_main_spell_heavens_wind_blast_upgraded	wh_main_all_strong_against_units
wh_main_spell_heavens_wind_blast_upgraded	wh_main_all_weak_against_single
wh_main_spell_heavens_wind_blast_upgraded	wh_main_spell_upgraded_ap_damage_ranged
wh_main_spell_heavens_wind_blast_upgraded	wh_main_vortex_large_breath
wh_main_spell_heavens_wind_blast	wh2_main_all_magical_damage_moderate
wh_main_spell_heavens_wind_blast	wh2_main_all_weak_against_armour
wh_main_spell_heavens_wind_blast	wh_main_all_can_disrupt_formation
wh_main_spell_heavens_wind_blast	wh_main_all_strong_against_units
wh_main_spell_heavens_wind_blast	wh_main_vortex_large_breath
wh_main_spell_light_banishment_upgraded	wh2_main_all_good_against_armour
