main_units_tables	36
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	-1	generic	3	true	wh_main_emp_inf_greatswords	140	0	800	wh_main_emp_shp_greatship	1	15	140	0	800			wh_main_emp_shp_greatship	200	heavy		false	false	0	10347	true		wh_main_vo_culture_Empire	infantry_sword	infantry_sword	0	false	default		false	true		800	0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	generic	1	true	wh_main_emp_cha_general_0	1	0	800	wh_main_emp_shp_greatship	1	1	100	0	800			wh_main_emp_shp_greatship_general	200	heavy		false	false	0	11475	true		wh_main_vo_culture_Empire	lord_infantry_sword	lord_infantry_sword	0	true	emp_general_foot		true	false		800	0	false	vo_culture_None	false	wh_main_vo_actor_Empire_General	0	true	false	0	false	false	
	-1	generic	1	true	wh_main_emp_inf_spearmen_0	100	0	200	wh_main_emp_shp_wargalley	1	15	60	0	200			wh_main_emp_shp_wargalley	50	light		false	false	0	10358	true		wh_main_vo_culture_Empire	infantry_sword	infantry_sword	0	false	default		false	true		200	0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	generic	2	true	wh_main_emp_inf_swordsmen	60	0	400	wh_main_emp_shp_wolfship	1	15	100	0	400			wh_main_emp_shp_wolfship	100	medium		false	false	0	10367	true		wh_main_vo_culture_Empire	infantry_sword	infantry_sword	0	false	default		false	true		400	0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
wh_main_emp_forges_3	-1	chariot	3	false	wh_main_emp_veh_luminark_of_hysh_0	2	0	1700	wh_main_shp_transport	1	1	2	0	1700			wh_main_emp_veh_luminark_of_hysh_0	425	medium		false	false	0	9907	true		wh_main_vo_culture_Empire	magic_chariot	magic_chariot	5	true	emp_luminark		true	false	composite_scene\porthole\luminark01_porthole_01.csc	170	1530	true	vo_culture_None	false	wh_main_vo_actor_Empire_LightWizard	0	true	false	2	false	false	
wh_main_emp_smiths_2	-1	chariot	3	false	wh_main_emp_veh_steam_tank_driver	1	0	2200	wh_main_shp_transport	1	1	1	0	2200			wh_main_emp_veh_steam_tank	550	heavy		false	false	0	6962	true		wh_main_vo_culture_Empire	emp_steam_tank	emp_steam_tank	5	true	emp_steam_tank		true	false		660	1540	true	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	2	false	false	
	-1	warmachine	3	false	wh_main_grn_art_doom_diver_catapult	44	0	900	wh_main_shp_transport	1	1	44	0	900			wh_main_grn_art_doom_diver_catapult	225	heavy		false	false	0	6668	true		wh_main_vo_culture_Goblin	grn_doomdiver	grn_doomdiver	3	false	grn_goblin_15_degrees		false	true		90	810	true	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	warmachine	1	false	wh_main_grn_art_goblin_rock_lobber	44	0	600	wh_main_shp_transport	1	1	44	0	600			wh_main_grn_art_goblin_rock_lobber	150	heavy		false	false	0	10737	true		wh_main_vo_culture_Goblin	catapult	catapult	2	false	grn_goblin_15_degrees		false	true		60	540	true	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	melee_cavalry	1	false	wh_main_grn_cav_forest_goblin_spider_riders_0	60	0	400	wh_main_shp_transport	1	1	60	0	400			wh_main_grn_cav_forest_goblin_spider_riders_0	100	medium		false	false	0	6692	true		wh_main_vo_culture_Spider_Small	cavalry_spider	cavalry_spider	3	false	grn_goblin_spider_rider		false	true		400	0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	6	false	false	
	-1	missile_cavalry	1	false	wh_main_grn_cav_forest_goblin_spider_riders_1	60	0	450	wh_main_shp_transport	1	1	60	0	450			wh_main_grn_cav_forest_goblin_spider_riders_1	112	medium		false	false	0	9543	true		wh_main_vo_culture_Spider_Small	missile_cavalry_bow_spider	missile_cavalry_bow_spider	3	false	grn_goblin_spider_rider		false	true		90	360	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	5	false	false	
	-1	chariot	1	false	wh_main_grn_cav_goblin_wolf_chariot	24	0	500	wh_main_shp_transport	1	1	24	0	600			wh_main_grn_cav_goblin_wolf_chariot	150	heavy		false	false	0	6697	true		wh_main_vo_culture_Goblin	missile_chariot	missile_chariot	3	true	grn_wolf_chariot		false	true	composite_scene\porthole\goblin_wolf_chariot_bows_porthole_01.csc	80	320	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	5	false	false	
	-1	melee_cavalry	1	false	wh_main_grn_cav_goblin_wolf_riders_0	80	0	300	wh_main_shp_transport	1	1	80	0	300			wh_main_grn_cav_goblin_wolf_riders_0	75	light		false	false	0	6706	true		wh_main_vo_culture_Goblin	cavalry_wolf	cavalry_wolf	2	false	grn_goblin_wolf_rider		false	true		300	0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	missile_cavalry	1	false	wh_main_grn_cav_goblin_wolf_riders_1	80	0	350	wh_main_shp_transport	1	1	80	0	350			wh_main_grn_cav_goblin_wolf_riders_1	87	light		false	false	0	9536	true		wh_main_vo_culture_Goblin	missile_cavalry_bow_wolf	missile_cavalry_bow_wolf	2	false	grn_goblin_wolf_rider		false	true		56	224	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	5	false	false	
	-1	melee_cavalry	2	false	wh_main_grn_cav_orc_boar_boy_big_uns	60	0	950	wh_main_shp_transport	1	1	60	0	950			wh_main_grn_cav_orc_boar_boy_big_uns	237	heavy		false	false	0	6717	true		wh_main_vo_culture_Orc	shock_cavalry_boar	shock_cavalry_boar	4	false	grn_orc_boar_rider		false	true		950	0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	melee_cavalry	2	false	wh_main_grn_cav_orc_boar_boyz	60	0	650	wh_main_shp_transport	1	1	60	0	650			wh_main_grn_cav_orc_boar_boyz	162	heavy		false	false	0	6712	true		wh_main_vo_culture_Orc	shock_cavalry_boar	shock_cavalry_boar	3	false	grn_orc_boar_rider		false	true		650	0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	chariot	1	false	wh_main_grn_cav_orc_boar_chariot	8	0	1000	wh_main_shp_transport	1	1	8	0	1000			wh_main_grn_cav_orc_boar_chariot	250	heavy		false	false	0	6721	true		wh_main_vo_culture_Orc	chariot	chariot	4	true	grn_boar_chariot		false	true	composite_scene\porthole\orc_boar_chariot_spear_porthole_01.csc	1000	0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	melee_cavalry	2	false	wh_main_grn_cav_savage_orc_boar_boy_big_uns	60	0	1100	wh_main_shp_transport	1	1	60	0	1100			wh_main_grn_cav_savage_orc_boar_boy_big_uns	275	heavy		false	false	0	6726	true		wh_main_vo_culture_Orc	shock_cavalry_boar	shock_cavalry_boar	4	false	grn_orc_boar_rider		false	true		1100	0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	melee_cavalry	2	false	wh_main_grn_cav_savage_orc_boar_boyz	60	0	750	wh_main_shp_transport	1	1	60	0	750			wh_main_grn_cav_savage_orc_boar_boyz	187	heavy		false	false	0	6728	true		wh_main_vo_culture_Orc	shock_cavalry_boar	shock_cavalry_boar	3	false	grn_orc_boar_rider		false	true		750	0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	lord	1	false	wh_main_grn_cha_azhag_the_slaughterer_0	1	0	900	wh_main_shp_transport	1	1	1	0	1200			wh_main_grn_cha_azhag_the_slaughterer_0	300	heavy		false	false	0	6732	false		wh_main_vo_culture_Orc	lord_wizard_death	lord_wizard_death	0	true	grn_warboss		true	false		900	0	false	vo_culture_None	true	wh_main_vo_actor_Orc_AzhagTheSlaughterer	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_grn_cha_azhag_the_slaughterer_1	1	0	1600	wh_main_shp_transport	1	1	1	0	1600			wh_main_grn_cha_azhag_the_slaughterer_1	400	very_heavy		false	false	0	7240	false		wh_main_vo_culture_Orc	lord_wizard_death	lord_wizard_death	0	true	grn_warboss	wh_main_cam_mnt_grn_skullmuncha	true	false		1600	0	true	vo_culture_None	true	wh_main_vo_actor_Orc_AzhagTheSlaughterer	0	true	false	0	false	false	
	-1	hero	1	false	wh_main_grn_cha_goblin_big_boss_0	1	0	300	wh_main_shp_transport	1	1	1	0	500			wh_main_grn_cha_goblin_big_boss_0	125	light		false	false	0	6741	false		wh_main_vo_culture_Goblin	grn_goblin_bigboss	grn_goblin_bigboss	0	true	grn_goblin_15_degrees		true	false		300	0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_BigBoss	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_grn_cha_goblin_big_boss_1	1	0	400	wh_main_shp_transport	1	1	1	0	600			wh_main_grn_cha_goblin_big_boss_1	150	light		false	false	0	7301	false		wh_main_vo_culture_Goblin	grn_goblin_bigboss_cavalry	grn_goblin_bigboss_cavalry	0	true	grn_goblin_15_degrees	wh_main_cam_mnt_grn_giant_wolf_armoured	true	false		400	0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_BigBoss	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_grn_cha_goblin_big_boss_2	1	0	500	wh_main_shp_transport	1	1	1	0	700			wh_main_grn_cha_goblin_big_boss_2	175	medium		false	false	0	7309	false		wh_main_vo_culture_Goblin	grn_goblin_bigboss_cavalry	grn_goblin_bigboss_cavalry	0	true	grn_goblin_15_degrees	wh_main_cam_mnt_grn_giant_spider	true	false		500	0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_BigBoss	0	true	false	2	false	false	
	-1	lord	1	false	wh_main_grn_cha_goblin_great_shaman_0	1	0	350	wh_main_shp_transport	1	1	1	0	1000			wh_main_grn_cha_goblin_great_shaman_0	250	light		false	false	0	9910	false		wh_main_vo_culture_Goblin	lord_wizard_lil_waaagh	lord_wizard_lil_waaagh	0	true	grn_goblin_15_degrees		true	false		350	0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_GreatShaman	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_grn_cha_goblin_great_shaman_1	1	0	550	wh_main_shp_transport	1	1	1	0	1100			wh_main_grn_cha_goblin_great_shaman_1	275	light		false	false	0	9915	false		wh_main_vo_culture_Goblin	lord_wizard_lil_waaagh	lord_wizard_lil_waaagh	0	true	grn_goblin_15_degrees	wh_main_cam_mnt_grn_giant_wolf_armoured	true	false		550	0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_GreatShaman	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_grn_cha_grimgor_ironhide	1	0	1350	wh_main_shp_transport	1	1	12	0	1200			wh_main_grn_cha_grimgor_ironhide	300	heavy		false	false	0	6753	false		wh_main_vo_culture_Orc	lord_infantry_axe_great	lord_infantry_axe_great	0	false	grn_warboss		true	false		1400	0	false	vo_culture_None	true	wh_main_vo_actor_Orc_GrimgorIronhide	0	true	false	0	false	false	
	-1	hero	1	false	wh_main_grn_cha_night_goblin_shaman	1	0	150	wh_main_shp_transport	1	1	1	0	1000			wh_main_grn_cha_night_goblin_shaman	250	light		false	false	0	6739	false		wh_main_vo_culture_Goblin	wizard_lil_waaagh	wizard_lil_waaagh	0	true	grn_goblin_15_degrees		true	false		150	0	false	vo_culture_None	true	wh_main_vo_actor_Goblin_NightShaman	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_grn_cha_orc_shaman_0	1	0	300	wh_main_shp_transport	1	1	1	0	1000			wh_main_grn_cha_orc_shaman_0	250	medium		false	false	0	6783	false		wh_main_vo_culture_Orc	wizard_big_waaagh	wizard_big_waaagh	0	true	grn_orc_30_degrees		true	false		300	0	false	vo_culture_None	true	wh_main_vo_actor_Orc_Shaman	0	true	false	2	false	false	
	-1	hero	1	false	wh_main_grn_cha_orc_shaman_1	1	0	600	wh_main_shp_transport	1	1	1	0	1100			wh_main_grn_cha_orc_shaman_1	275	heavy		false	false	0	7412	false		wh_main_vo_culture_Orc	wizard_big_waaagh_cavalry	wizard_big_waaagh_cavalry	0	true	grn_orc_30_degrees	wh_main_cam_mnt_grn_warboar	true	false		600	0	false	vo_culture_None	true	wh_main_vo_actor_Orc_Shaman	0	true	false	2	false	false	
	-1	lord	1	false	wh_main_grn_cha_orc_warboss_0	1	0	900	wh_main_shp_transport	1	1	1	0	1000			wh_main_grn_cha_orc_warboss_0	250	heavy		false	false	0	6790	false		wh_main_vo_culture_Orc	lord_infantry_sword	lord_infantry_sword	0	true	grn_orc_30_degrees		true	false		950	0	false	vo_culture_None	true	wh_main_vo_actor_Orc_Warboss	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_grn_cha_orc_warboss_1	1	0	1600	wh_main_shp_transport	1	1	1	0	1600			wh_main_grn_cha_orc_warboss_1	400	very_heavy		false	false	0	7287	false		wh_main_vo_culture_Orc	lord_dragon	lord_dragon	0	true	grn_orc_30_degrees	wh_main_cam_mnt_grn_wyvern	true	false		1600	0	false	vo_culture_None	true	wh_main_vo_actor_Orc_Warboss	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_grn_cha_orc_warboss_2	1	0	1200	wh_main_shp_transport	1	1	1	0	1100			wh_main_grn_cha_orc_warboss_2	275	heavy		false	false	0	7292	false		wh_main_vo_culture_Orc	lord_cavalry	lord_cavalry	0	true	grn_orc_30_degrees	wh_main_cam_mnt_grn_warboar_armoured	true	false		1250	0	false	vo_culture_None	true	wh_main_vo_actor_Orc_Warboss	0	true	false	0	false	false	
	-1	melee_infantry	2	false	wh_main_grn_inf_black_orcs	80	0	1150	wh_main_shp_transport	1	1	100	0	1200			wh_main_grn_inf_black_orcs	300	heavy		false	false	0	6806	true		wh_main_vo_culture_Orc	infantry_axe_great	infantry_axe_great	4	false	grn_orc_0_degrees		false	true		1150	0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	missile_infantry	1	false	wh_main_grn_inf_goblin_archers	120	0	375	wh_main_shp_transport	1	1	120	0	375			wh_main_grn_inf_goblin_archers	94	light		false	false	0	6811	true		wh_main_vo_culture_Goblin	missile_infantry_bow	missile_infantry_bow	2	false	grn_goblin_15_degrees		false	true		38	338	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	melee_infantry	1	false	wh_main_grn_inf_goblin_spearmen	160	0	300	wh_main_shp_transport	1	1	160	0	300			wh_main_grn_inf_goblin_spearmen	75	light		false	false	0	6820	true		wh_main_vo_culture_Goblin	infantry_spear	infantry_spear	1	false	grn_goblin_15_degrees		false	true		300	0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	missile_infantry	1	false	wh_main_grn_inf_night_goblin_archers	120	0	475	wh_main_shp_transport	1	1	120	0	475			wh_main_grn_inf_night_goblin_archers	118	light		false	false	0	6832	true		wh_main_vo_culture_Goblin	missile_infantry_bow	missile_infantry_bow	3	false	grn_goblin_45_degrees		false	true		50	425	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	melee_infantry	1	false	wh_main_grn_inf_night_goblin_fanatics	160	0	450	wh_main_shp_transport	1	1	160	0	450			wh_main_grn_inf_night_goblin_fanatics	113	light		false	false	0	6842	true		wh_main_vo_culture_Goblin	infantry_sword	infantry_sword	4	false	grn_goblin_45_degrees		false	true		450	0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	missile_infantry	1	false	wh_main_grn_inf_night_goblin_fanatics_1	120	0	525	wh_main_shp_transport	1	1	160	0	525			wh_main_grn_inf_night_goblin_fanatics_1	132	light		false	false	0	11100	true		wh_main_vo_culture_Goblin	missile_infantry_bow	missile_infantry_bow	4	false	grn_goblin_45_degrees		false	true		55	470	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	melee_infantry	1	false	wh_main_grn_inf_night_goblins	160	0	400	wh_main_shp_transport	1	1	160	0	400			wh_main_grn_inf_night_goblins	100	light		false	false	0	6850	true		wh_main_vo_culture_Goblin	infantry_sword	infantry_sword	3	false	grn_goblin_45_degrees		false	true		400	0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	missile_infantry	1	false	wh_main_grn_inf_orc_arrer_boyz	90	0	500	wh_main_shp_transport	1	1	120	0	500			wh_main_grn_inf_orc_arrer_boyz	125	heavy		false	false	0	6854	true		wh_main_vo_culture_Orc	missile_infantry_bow	missile_infantry_bow	2	false	grn_orc_45_degrees		false	true		150	350	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	melee_infantry	2	false	wh_main_grn_inf_orc_big_uns	100	0	800	wh_main_shp_transport	1	1	100	0	800			wh_main_grn_inf_orc_big_uns	200	heavy		false	false	0	6862	true		wh_main_vo_culture_Orc	infantry_sword	infantry_sword	3	false	grn_orc_45_degrees		false	true		800	0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	melee_infantry	1	false	wh_main_grn_inf_orc_boyz	120	0	450	wh_main_shp_transport	1	1	120	0	450			wh_main_grn_inf_orc_boyz	112	heavy		false	false	0	6864	true		wh_main_vo_culture_Orc	infantry_sword	infantry_sword	1	false	grn_orc_30_degrees		false	true		450	0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	missile_infantry	1	false	wh_main_grn_inf_savage_orc_arrer_boyz	90	0	550	wh_main_shp_transport	1	1	120	0	550			wh_main_grn_inf_savage_orc_arrer_boyz	138	heavy		false	false	0	6875	true		wh_main_vo_culture_Orc	missile_infantry_bow	missile_infantry_bow	2	false	grn_orc_0_degrees		false	true		165	385	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	melee_infantry	2	false	wh_main_grn_inf_savage_orc_big_uns	100	0	900	wh_main_shp_transport	1	1	100	0	900			wh_main_grn_inf_savage_orc_big_uns	225	heavy		false	false	0	6876	true		wh_main_vo_culture_Orc	infantry_axe	infantry_axe	3	false	grn_orc_30_degrees		false	true		900	0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	melee_infantry	1	false	wh_main_grn_inf_savage_orcs	120	0	550	wh_main_shp_transport	1	1	120	0	550			wh_main_grn_inf_savage_orcs	138	heavy		false	false	0	6894	true		wh_main_vo_culture_Orc	infantry_axe	infantry_axe	1	false	grn_orc_30_degrees		false	true		550	0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	monster	3	false	wh_main_grn_mon_arachnarok_spider_0	8	0	1900	wh_main_shp_transport	1	1	8	0	1900			wh_main_grn_mon_arachnarok_spider_0	475	very_heavy		false	false	0	6909	true		wh_main_vo_culture_Spider_Small	grn_arachnarok	grn_arachnarok	4	true	grn_aracknarok		true	false	composite_scene\porthole\arachnarok_porthole_01.csc	1900	0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false	
	-1	monster	3	false	wh_main_grn_mon_giant	1	0	1600	wh_main_shp_transport	1	1	1	0	1600			wh_main_grn_mon_giant	400	very_heavy		false	false	0	6913	true		wh_main_vo_culture_Giant	giant	giant	5	true	grn_giant		true	false		1600	0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false	
	-1	monster	1	false	wh_main_grn_mon_giant_qb_tall_roff	1	0	1100	wh_main_shp_transport	1	1	1	0	1100			wh_main_grn_mon_giant_qb_tall_roff	275	very_heavy		false	false	0	11465	false		wh_main_vo_culture_Giant	giant	giant	0	true	grn_giant		true	false		1100	0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	0	false	false	
	-1	monstrous_infantry	2	false	wh_main_grn_mon_trolls	16	0	800	wh_main_shp_transport	1	1	16	0	800			wh_main_grn_mon_trolls	200	very_heavy		false	false	0	6934	true		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	3	false	grn_troll		false	true		800	0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	generic	2	true	wh_main_grn_inf_orc_boyz	100	0	400	wh_main_grn_shp_bigchukka	1	15	100	0	400			wh_main_grn_shp_bigchukka	100	medium		false	false	0	10431	true		wh_main_vo_culture_Orc	infantry_sword	infantry_sword	0	false	default		false	true		400	0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	false	0	false	false	
	-1	generic	1	true	wh_main_grn_inf_goblin_spearmen	60	0	200	wh_main_grn_shp_drillakilla	1	15	60	0	200			wh_main_grn_shp_drillakilla	50	light		false	false	0	10441	true		wh_main_vo_culture_Goblin	infantry_sword	infantry_sword	0	false	default		false	true		200	0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	0	false	false	
	-1	generic	3	true	wh_main_grn_inf_black_orcs	140	0	800	wh_main_grn_shp_hulk	1	15	140	0	800			wh_main_grn_shp_hulk	200	heavy		false	false	0	10447	true		wh_main_vo_culture_Orc	infantry_sword	infantry_sword	0	false	default		false	true		800	0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	false	0	false	false	
	-1	generic	1	true	wh_main_grn_cha_orc_warboss_0	1	0	800	wh_main_grn_shp_hulk	1	1	100	0	800			wh_main_grn_shp_hulk_general	200	heavy		false	false	0	11529	true		wh_main_vo_culture_Orc	lord_infantry_sword	lord_infantry_sword	0	true	default		true	false		800	0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Warboss	0	true	false	0	false	false	
	-1	hero	1	false	wh_main_ksl_cha_captain_0	1	0	800	wh_main_shp_transport	1	1	1	0	1000			wh_main_ksl_cha_captain_0	250	medium		false	false	0	8523	false		wh_main_vo_culture_Empire	emp_captain	emp_captain	0	true	default		true	false		800	0	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	hero	1	false	wh_main_ksl_cha_captain_1	1	0	900	wh_main_shp_transport	1	1	1	0	1100			wh_main_ksl_cha_captain_1	275	medium		false	false	0	8527	false		wh_main_vo_culture_Empire	emp_captain_cavalry	emp_captain_cavalry	0	true	default	wh_main_cam_mnt_emp_warhorse	true	false		900	0	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	hero	1	false	wh_main_ksl_cha_captain_2	1	0	1000	wh_main_shp_transport	1	1	1	0	1200			wh_main_ksl_cha_captain_2	300	medium		false	false	0	8536	false		wh_main_vo_culture_Empire	emp_captain_cavalry	emp_captain_cavalry	0	true	default	wh_main_cam_mnt_emp_barded_warhorse	true	false		1000	0	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_ksl_cha_general_0	1	0	800	wh_main_shp_transport	1	1	1	0	1000			wh_main_ksl_cha_general_0	250	medium		false	false	0	8537	false		wh_main_vo_culture_Empire	lord_infantry_sword	lord_infantry_sword	0	true	default		true	false		800	0	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_ksl_cha_general_1	1	0	900	wh_main_shp_transport	1	1	1	0	1100			wh_main_ksl_cha_general_1	275	heavy		false	false	0	8542	false		wh_main_vo_culture_Empire	lord_cavalry	lord_cavalry	0	true	default	wh_main_cam_mnt_emp_warhorse	true	false		900	0	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	lord	1	false	wh_main_ksl_cha_general_2	1	0	1000	wh_main_shp_transport	1	1	1	0	1200			wh_main_ksl_cha_general_2	300	heavy		false	false	0	8543	false		wh_main_vo_culture_Empire	lord_cavalry	lord_cavalry	0	true	default	wh_main_cam_mnt_emp_barded_warhorse	true	false		1000	0	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	hero	1	false	wh_main_ksl_cha_wizard_0	1	0	250	wh_main_shp_transport	1	1	1	0	1000			wh_main_ksl_cha_wizard_0	250	heavy		false	false	0	8548	false		wh_main_vo_culture_Empire	wizard_heavens	wizard_heavens	0	true	default		true	false		250	0	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	hero	1	false	wh_main_ksl_cha_wizard_1	1	0	450	wh_main_shp_transport	1	1	1	0	1100			wh_main_ksl_cha_wizard_1	275	heavy		false	false	0	8554	false		wh_main_vo_culture_Empire	wizard_heavens_cavalry	wizard_heavens_cavalry	0	true	default	wh_main_cam_mnt_emp_warhorse	true	false		450	0	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	generic	1	true	wh_main_emp_inf_greatswords	140	0	800	wh_main_emp_shp_greatship	1	15	140	0	800			wh_main_ksl_shp_greatship	200	heavy		false	false	0	10506	true		wh_main_vo_culture_Empire	infantry_sword	infantry_sword	0	false	default		false	true		800	0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	generic	1	true	wh_main_ksl_cha_general_0	1	0	800	wh_main_emp_shp_greatship	1	1	100	0	800			wh_main_ksl_shp_greatship_general	200	heavy		false	false	0	11494	true		wh_main_vo_culture_Empire	lord_infantry_sword	lord_infantry_sword	0	true	default		true	false		800	0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	generic	1	true	wh_main_emp_inf_spearmen_0	100	0	200	wh_main_emp_shp_wargalley	1	15	60	0	200			wh_main_ksl_shp_wargalley	50	light		false	false	0	10509	true		wh_main_vo_culture_Empire	infantry_sword	infantry_sword	0	false	default		false	true		200	0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
	-1	generic	1	true	wh_main_emp_inf_swordsmen	60	0	400	wh_main_emp_shp_wolfship	1	15	100	0	400			wh_main_ksl_shp_wolfship	100	medium		false	false	0	10511	true		wh_main_vo_culture_Empire	infantry_sword	infantry_sword	0	false	default		false	true		400	0	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false	
wh_main_nor_smith_1	-1	generic	1	false	wh_main_nor_cav_chaos_chariot	8	0	775	wh_main_shp_transport	1	1	12	0	775			wh_main_nor_cav_chaos_chariot	195	heavy		false	false	0	9042	true		wh_main_vo_culture_Chaos	chariot	chariot	2	true	default		false	true	composite_scene\porthole\chaos_chariot_porthole_01.csc	750	0	false	vo_culture_None	false	wh_main_vo_actor_Chaos_Marauder	0	true	false	6	false	false	
