missions_tables	6
generate	key	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised	event_category	set_piece_battle	location_x	location_y	quest_mission	trigger_radius	quest_character	quest_mission_final	sticky_by_default
false	wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean	The flow of Greenskins towards the north must be halted. Make haste, for any concentration of grobi spells trouble for Dwarfen kind. If the Orcs and Goblins were of a mind to ambush the king's army, however, then Thundering Falls would be a good place to do it...	Ambush at the Thundering Falls	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	dwf/generic	true	Quest	wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean	515	284	true	10		false	false
false	wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_4_battle_of_high_pass	As the throng marches north, Ungrim finds his step matching itself to an ever more insistent rhythm. What began as the faintest flutter has now swelled into a pulsing cadence that drives him on. As the Slayer King crests a ridge near High Pass, a crashing discordancy rises within the symphony yet still aligns itself with the overall construction. Climbing to the summit of the pass is a great Ruinous host marching beneath the dread banner of a mighty Lord of Chaos. Ungrim’s gaze falls upon the Chaos Lord, his adversary's head snaps up and their eyes lock. The symphony rises to a crescendo and Ungrim’s axe pulses in his hands as he screams his battle cry.	The Axe of Dargo	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	dwf/generic	true	Quest	wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_battle_of_high_pass	505	448	true	10	566443942	true	false
false	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2_battle_of_broken_leg_gully	The Greenskin horde is heading for Broken Leg Gully, which links with Karak Kadrin nearby. As Ungrim considers these tidings, the war horns sound. The Waaagh! has come!	Dragon Cloak of Fyrskar	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	dwf/generic	true	Quest	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2_battle_of_broken_leg_gully	489	366	true	10	566443942	true	false
false	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_battle_of_broken_leg_gully	The Greenskins have taken Ungrim's bait and an immense horde has boiled out of the Badlands, heading north for Broken Leg Gully. If truth be told, Ungrim Ironfist hasn’t particularly enjoyed the tasks that his High King has set before him up until this point. There is an underhandedness to them that is a murky mirror to the vile nature of the urks and grobi. The Slayer King prefers the clean simplicity of the shieldwall, and now he will cleanse himself in a battle of annihilation on the slopes of Broken Leg Gully.	Dragon Cloak of Fyrskar	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	dwf/generic	true	Quest	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_battle_of_broken_leg_gully	489	366	true	10	566443942	true	false
false	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_4_leitziger_ford	Having pursued the enemy for several days, Ungrim's throng finally tracks them down to an ill-omened shrine near the River Stir on the borders of Talabecland and Stirland. There is no sign of a dragon cave and it would seem that this force was merely a distraction. Nevertheless, they are a threat that needs dealing with. The Undead horde are arrayed for battle around the shrine, before which some sort of summoning ritual is being conducted by a black-robed figure. Desperate to interrupt the evil rite, the Dwarfs charge.	The Slayer Crown	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	dwf/generic	true	Quest	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_4_leitziger_ford	402	347	true	10	566443942	false	false
false	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_6_ancient_dragon_cave	After a hard march, even for the doughty Dwarfs, they come upon the Undead. Their numbers are higher than Ungrim had anticipated. It would seem that the two forces that crossed Sylvania's border have combined into one great army of the dead. Facing the entrance to a great cave, a pale figure in a black cloak stands with arms upraised, a pale nimbus of liche-light surrounding him. Eerie words of summoning drift upon the chill wind. Though the Vampire Lord seems absorbed with his rite, the dead who serve him are not. They adopt a defensive stance around their Lord. Pale skeletal warriors await the Dwarfs in a silence broken only by mindless moans of numberless Zombies and the feral cackling of Ghouls and other nameless horrors.	The Slayer Crown	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	dwf/generic	true	Quest	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_6_ancient_dragon_cave	329	396	true	10	566443942	true	false
false	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb	A torrid sun beats down on the troops as they traverse the dusty plains before the Estalian foothills. Strangely though, the men feel a growing chill in their marrow the closer the ominous peaks come. When the Supreme Patriarch signals a halt before a cleft in a cliff, many hardened veterans can barely master their fear at the waves of freezing enmity emanating from the dark opening. Gelt himself seems unaffected though, apart from a grim satisfaction that this is surely the tomb he seeks.	Amulet of Sea Gold	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb	244	195	true	10	2140783648	true	false
false	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.2_marbads_tomb	As Gelt leads his men beneath the rough stone lintel of the ancient barrow mound, the shadows crowd in upon him, dimming even the light emanating from his raised staff. Creeping despair wreathes the hearts of the warriors as they descend, tightening its coils as ominous sounds echo in the gloom: bone on stone, pitted blade on rusted scabbard. It seems that the loyalty of the buried king's ancient retainers remains firm even in death.	Amulet of Sea Gold	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.2_marbads_tomb	322	369	true	10	2140783648	false	false
false	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.1_battle_of_broken_leg_gully	With the route scouted ahead, Gelt sets out for Broken Leg Gully to claim the Gromril for his own. The Dwarfs can keep their secrets, Gelt will discover the means himself! 	Cloak of Molten Metal	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.1_battle_of_broken_leg_gully	489	366	true	10	2140783648	false	false
false	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.2_battle_of_broken_leg_gully	With the route scouted ahead, Gelt sets out for Broken Leg Gully to claim the Gromril for his own. The Dwarfs can keep their secrets, Gelt will discover the means himself! 	Cloak of Molten Metal	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.2_battle_of_broken_leg_gully	489	366	true	10	2140783648	false	false
false	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave	It seems that the process of transmutation is dangerously unpredictable, and Gelt has barely survived the resulting explosion. However, his first-hand experience of the forces involved gives him an insight into an artefact that may reduce the risk. Gelt’s researches lead him to the location of an ill-omened cave, shunned by any unfortunate enough to live in its vicinity.	Cloak of Molten Metal	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave	329	396	true	10	2140783648	true	false
false	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_2_battle_of_high_pass	Gelt's contact reports that the recent storms are almost certainly due to the activities of a Chaos host rumoured to be attempting the conjuration of the mighty Dragon Ogre Shaggoth, Kholek Suneater, the so-called "Herald of the Tempest", somewhere high in the southern-most tip of the World's Edge Mountains. Gelt persuades the Emperor that this represents a threat to the Empire and sets off at the head of an army to intervene.	Staff of Volans	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_2_battle_of_high_pass	505	448	true	10	2140783648	false	false
false	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods	The wild storm activity around the battle site yields a lodestone of magnificent proportions. Satisfied with his bounty, Gelt retraces his steps to Altdorf, confident that this will see off Orr’s challenge. The rival Light Wizard, however, has other ideas. He ambushes Gelt and a ferocious eldritch battle ensues.	Staff of Volans	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods	348	351	true	10	2140783648	false	false
false	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods_mpc	The wild storm activity around the battle site yields a lodestone of magnificent proportions. Satisfied with his bounty, Gelt retraces his steps to Altdorf, confident that this will see off Orr’s challenge. The rival Light Wizard, however, has other ideas. He ambushes Gelt and a ferocious eldritch battle ensues.	Staff of Volans	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods	348	351	true	10	2140783648	false	false
false	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass	Hoping that his Dwarfen allies will arrive in time to aid him, Karl Franz prepares to face the Greenskin onslaught, aware that this is the greatest test that he has yet faced in his reign as Emperor.	Ghal Maraz	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass	424	289	true	10	2140783388	true	false
false	wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods	Those that would break away from the rule of the Emperor are nothing but tenacious. They have sent a request for assistance to their allies in the north, and this appeal has been answered with covert detachments of men. Our spies have revealed the massing of a military force in the Bloodpine Woods. Take the fight to them before they can grow into an army.	Battle of Bloodpine Woods	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods	344	353	true	10		false	false
false	wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north	With a massive Norscan force en route to Nordland's shores, the Emperor must show that his reign is one of military strength; that none should doubt the power of the Emperor. He must drive the Norscan army back into the Sea of Claws!	The Reikland Runefang	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north	328	439	true	10	2140783388	true	false
false	wh_main_qb_emp_karl_franz_silver_seal_stage_3.1_shrine_of_ill_omen	The Vampiress (for such she seems to be) has chosen to fight near a shrine of ill omen. She has raised an army of corpses to defend herself with.	The Silver Seal	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_karl_franz_silver_seal_stage_3.1_shrine_of_ill_omen	414	351	true	10	2140783388	true	false
false	wh_main_qb_emp_karl_franz_silver_seal_stage_3.2_shrine_of_ill_omen	Trapped by the waters, the Vampiress (for such she seems to be) has been brought to bay near a shrine of ill omen. She is raising an army of corpses to defend herself with.	The Silver Seal	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	emp/generic	true	Quest	wh_main_qb_emp_karl_franz_silver_seal_stage_3.2_shrine_of_ill_omen	414	351	true	10	2140783388	true	false
false	wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_burial_mound_of_grudsnik_da_magnificent	Word has come back from Azhag's sneak-thief scout. Down in Bretonnia, those stoopid humies prance about on their ponies on the burial mound of Grudsnik. No wonder the gods ain't 'appy, dat's 'allowed ground. Go give 'em a big slap...	Azhag's 'Ard Armour	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	grn/generic	true	Quest	wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_burial_mound_of_grudsnik_da_magnificent	298	240	true	10	2140783606	true	false
false	wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_todtheim	The crown awaits, and already Azhag can hear a faint whispering voice of ancient evil drawing him onwards.	The Crown of Sorcery	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	grn/generic	true	Quest	wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_todtheim	521	459	true	10	2140783606	true	false
false	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_2_leitziger_ford	Again Azhag's strange decisions have borne fruit. The scout he send out reports that finally, the humie fugitives gather in numbers great enough to offer battle at a place called Butcher's Hill. Azhag laughs as he surveys their forces, then twitches and thumps his iron crown, "Shuddup iron 'at, we'll go south later. I got some bizniss 'ere first!".	Slagga's Slashas	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	grn/generic	true	Quest	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_2_leitziger_ford	402	347	true	10	2140783606	false	false
false	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_barrier_idols	In the Southern Badlands the primitive Savage Orcs gather to hinder Azhag’s horde. The Slaughterer needs to dominate these tribes, so forces the Savage Orcs, led by some git called ‘Slagga’, to acknowledge him!	Slagga's Slashas	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	grn/generic	true	Quest	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_barrier_idols	401	116	true	10	2140783606	true	false
false	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_2_battle_of_broken_leg_gully	Shrewdly concluding that reporting in person again to Grimgor would likely have fatal consequences, the Goblin agent has instead sent word via a naive (and doomed) Snotling messenger. It seems that the Dwarfs have got wind of a Chaos Warband returning from the Dark Lands to the East where they have collected a consignment of equipment from the wicked Chaos Dwarfs. The Dwarfs have gathered several throngs to intercept them as they pass through the northern World's Edge Mountains. One of these throngs is en route through Broken Leg Gully. Grimgor seizes his axe and marches forth immediately, pausing only to boot the Snotling out of his path. His bodyguard, Da Immortulz, follow, with the rest of the Greenskins a safe-ish distance behind them.	Blood-Forged Armour	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	grn/generic	true	Quest	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_2_battle_of_broken_leg_gully	489	366	true	10	2140782841	false	false
false	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_battle_of_high_pass	The scout reports that a force of Chaos Warriors is approaching High Pass in the northern World's Edge Mountains. They are clearly returning north from the Dark Lands where they are known to trade with the wicked Chaos Dwarfs for items of power. On course from the south is a second force, this one belonging to the Dwarfs and clearly intent on intercepting the first army. With the scent of battle in his nostrils, Grimgor marches over the reporting scout, heading north.	Blood-Forged Armour	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	grn/generic	true	Quest	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_battle_of_high_pass	505	448	true	10	2140782841	true	false
false	wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass	With his mob following a safe distance behind him, Grimgor stomps toward Black Fire Pass, a murderous red gleam in his eye. Any boyz reckless enough to come near, hear him growling, "I'm gonna stomp 'em to dust, I'm gonna grind their bones. I'm gonna pile 'em up inna big fire and roast 'em. I'm gonna bash 'eads, break faces and jump up and down on da bits dat are left. An' den I'm gonna get really mean."	Gitsnik	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	grn/generic	true	Quest	wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass	424	289	true	10	2140782841	true	false
false	wh_main_qb_grn_grimgor_ironhide_intro_subterranean	A Dwarfen artillery brigade was foolish enough to leave the safety of its keep, marching too close to the Greenskin host. Smash them from front and back before they can even load their guns!	Battle at the Thundering Falls	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	grn/generic	true	Quest	wh_main_qb_grn_grimgor_ironhide_intro_subterranean	466	249	true	10		false	false
false	wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_glacial_lake	Having haunted the Vaults for several days, Kemmler’s forces have intercepted several warbands of Chaos Raiders. Their presence suggests some hidden purpose. Kemmler traces their movements onto a glacier in the high peaks. Lost memories return to Kemmler and he recalls tales of a great Champion of Chaos slain by the hand of Sigmar himself in battle. Could this be the tomb of Krell?	Chaos Tomb Blade	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	vmp/generic	true	Quest	wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_glacial_lake	317	221	true	10	2140783651	true	false
false	wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_marbads_tomb	Kemmler receives word of a likely location for Marbad’s tomb in southern Middenland. On the fringes of the forest lies a barrow mound so huge that it can easily be mistaken for a natural hill. However, places of death are not easily disguised against those who serve death. Though its exact nature is unclear to most, the barrow’s innate power has drawn others to it, and the agent reports that a local tribe of Forest Goblins uses its summit for their rituals. It seems likely that any attempt by Kemmler to disturb Marbad’s eternal rest will also stir up the Greenskins. However, no challenge is sufficiently daunting to deny the Lichemaster an opportunity to paw through a trove of ancient grave goods in his unending search for power.	Cloak of Mists & Shadows	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	vmp/generic	true	Quest	wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_marbads_tomb	321	369	true	10	2140783651	true	false
false	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3.2_la_maisontaal_abbey	Having summoned a lesser Vampire from Sylvania, Kemmler dispatches her to la Maisontaal. Her task is to use her exotic beauty to beguile the leader of the mercenaries into accepting a contract to attack the abbey's defenders. Within hours, she returns and reports that the mercenaries will launch their attack the following night. Kemmler readies his force and as the sounds of battle rise from the abbey he signals for his Undead horde to move in for the kill. The abbey will fall, and the Lichemaster's eyes glitter at the prospect of the power he will unearth within its walls.	Skull Staff	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	vmp/generic	true	Quest	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_la_maisontaal_abbey	300	305	true	10	2140783651	true	false
false	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_la_maisontaal_abbey	A sickly moon hangs low over the foothills of the Grey Mountains, casting a corpse-pale light on the plains beyond. The Lichemaster stands atop a ridge, watching as an Empire army emerges from Axe Bite Pass and marches toward the Abbey. Across the plain, the tiny figure of a Bretonnian rider can be dimly discerned as he rides frantically along the road from the Abbey to the fortress of Montfort. Kemmler’s plan has worked even better than he could have hoped! The fools of both blind nations are each other's throats thanks to his machinations! As the two forces clash, Kemmler signals for his Undead horde to move in for the kill. The abbey will fall, and the Lichemaster’s eyes glitter at the prospect of the power he will unearth within its walls.	Skull Staff	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	vmp/generic	true	Quest	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_la_maisontaal_abbey	300	305	true	10	2140783651	true	false
false	wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_3_barrier_idols	The Necromancer returns and makes his sly obeisance before Count Mannfred. He has travelled throughout the Badlands, conducting dark summoning rituals at the many battle sites to be found there. Having questioned the spirits of countless slain warriors, he eventually located a likely site on the southern border of the region. Unfortunately, he has been unable to investigate the area fully due to the presence of large numbers of primitive Savage Orc tribes who roam the plains there, watched over by the crude idols of their gods. It seems that the Vampire Count will need to reconnoitre the area in force if he is to gain the answers he seeks, since the Savage Orcs are unlikely to let any intrusion into their territory go unchallenged.	Armour of Templehof	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	vmp/generic	true	Quest	wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_3_barrier_idols	401	116	true	10	2140782847	false	false
false	wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_6_burial_mound_of_grudsnik_da_magnificent	The Necromancer sends word that Grudsnik’s mound lies to the east of Castle Carcassonne whose duke commands a powerful garrison. Doubtless this puny mortal will try to interfere with Mannfred's plans, but no matter; his corpse will serve the count as well as that of any other man.	Armour of Templehof	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	vmp/generic	true	Quest	wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_6_burial_mound_of_grudsnik_da_magnificent	298	240	true	10	2140782847	true	false
false	wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn	An expeditionary force of soldiers have been sighted at Hel Fenn. The Empire will regret deploying troops this far from home. The Vampire Counts must crush their army, drive the terrified survivors from your lands, and raise their dead into your service.	Battle of Hel Fenn	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	vmp/generic	true	Quest	wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn	457	355	true	10		false	false
false	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_the_pillar_of_bone	The thrall reports that the Greenskins have gathered in great numbers around the Pillar of Bone and that their Shamans are engaged in one of their primitive rituals to their gods, Gork and Mork. Mannfred fingers his sword thoughtfully then calls to his Wight King captains to ready the army.	Sword of Unholy Power	FIGHT_SET_PIECE_BATTLE	rom_event_mission.png	vmp/generic	true	Quest	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_the_pillar_of_bone	456	133	true	10	2140782847	true	false
false	wh_main_short_victory	Success	Short Campaign	CAPTURE_REGIONS	event_province_positive.png	emp/generic	false	VictoryCondition		0	0	false	0		false	false
false	wh_main_ultimate_victory	Success	Ultimate Campaign	CAPTURE_REGIONS	event_province_positive.png	emp/generic	false	VictoryCondition		0	0	false	0		false	false
false	wh_main_vmp_heinrich_kemmler_chaos_tomb_blade_stage_1	Having realised the limits that mortality placed on him, Heinrich Kemmler made it his life’s work to escape them. He became a great and much-feared Necromancer... until his rivals brought him to his knees. Now he wanders the land, his body broken and his mind blasted. However, somewhere within, his innate lust for power still burns. As his faltering steps take him close to an ancient barrow he hears a whisper that cuts through the chaotic whirl of his shattered thoughts. Almost unbidden, the words of summoning form on Kemmler’s lips.	Chaos Tomb Blade	EMBED_AGENT	rom_event_mission.png	vmp/generic	false	Quest		0	0	true	0	2140783651	false	false
false	wh_main_vmp_heinrich_kemmler_chaos_tomb_blade_stage_2	“What iss thy will, Masssster?” the thoughts enter Kemmler’s head, resonating like the echoes of a crypt. The Necromancer’s unfocused gaze shifts to take in an imposing figure, clad in tarnished gold and bronze armour, which stands before the barrow’s broken door stone. The blazing eyes of the Wight King are a fixed point around which Kemmler’s thoughts coalesce and steady themselves. Though covered in sores and clad in beggar’s rags, the black tendrils of necromantic power wind through his frame and he is the Lichemaster once more. “Bring… the others” he croaks.	Chaos Tomb Blade	ARMY_CONTAINS_N_UNITS_OF_TYPE	rom_event_mission.png	vmp/generic	false	Quest		0	0	true	0	2140783651	false	false
false	wh_main_vmp_heinrich_kemmler_chaos_tomb_blade_stage_3	Heinrich Kemmler, his mind restored, surveys the silent groups of armoured Wights arrayed before him. He raises his eyes to the distant mountain peaks which he wandered for so long during his madness. Some impulse draws him back there. Possibly it is a last vestige of the once-mad, but his days of plundering Wizard's towers and temples in his search for dark truths have taught him to trust his instincts. Some source of power lies in those peaks, and Kemmler intends to find it.	Chaos Tomb Blade	RAID_REGION	rom_event_mission.png	vmp/generic	false	Quest		0	0	true	0	2140783651	false	false
false	wh_main_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4a	Some vestiges of Kemmler's old power have begun to leech back into his emaciated form. He feels ready to seek out the nexus he sensed. Sending a scout to establish its precise location, Kemmler readies himself for the challenge to come.	Chaos Tomb Blade	MOVE_TO_REGION	rom_event_mission.png	vmp/generic	false	Quest		0	0	true	0	2140783651	false	false
false	wh_main_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4a_mpc	Some vestiges of Kemmler's old power have begun to leech back into his emaciated form. He feels ready to seek out the nexus he sensed. Sending a scout to establish its precise location, Kemmler readies himself for the challenge to come.	Chaos Tomb Blade	MOVE_TO_REGION	rom_event_mission.png	vmp/generic	false	Quest		0	0	true	0	2140783651	false	false
false	wh_main_vmp_heinrich_kemmler_cloak_of_mists_stage_1	Morbidly questing after the secrets of death, a Necromancer deeply steeped in the lore of the dead stands on the threshold between worlds, neither wholly alive, nor one of the Undead. As a Master Necromancer, Heinrich Kemmler’s thirst for power has seen him plunder countless lichyards and sacred tombs in search of ominous artefacts or the raw materials for his hideous arcane experiments. Now the Lichemaster is on the trail of the resting place of an ancient tribal king: Marbad of the Endal tribe. Marbad fought alongside Sigmar himself in the great wars that saw the birth of the Empire. A once-powerful man, his tomb will doubtless contain vestiges of his great spirit, and Kemmler intends to bend this to his own purposes. The search begins in the libraries and archives of the Empire.	Cloak of Mists & Shadows	OCCUPY_LOOT_RAZE_OR_SACK_X_SETTLEMENTS	rom_event_mission.png	vmp/generic	false	Quest		0	0	true	0	2140783651	false	false
false	wh_main_vmp_heinrich_kemmler_cloak_of_mists_stage_1.2	The ravaged lands are in turmoil. Refugees and fugitives clog the roads, attempting to flee the area. Kemmler has received word that many ancient tomes from the great archive in Altdorf have been loaded into wagons to be taken to safety. By intercepting travellers in the area, Kemmler hopes to lay his hands on the load and find the clues he seeks.	Cloak of Mists & Shadows	RAID_REGION	rom_event_mission.png	vmp/generic	false	Quest		0	0	true	0	2140783651	false	false
false	wh_main_vmp_heinrich_kemmler_cloak_of_mists_stage_2	King Marbad fought alongside Sigmar himself in the great wars that saw the birth of the Empire. He fell in battle against a Greenskin horde, sacrificing himself to save the man who would unite the tribes of men into the Empire. Such greatness of spirit is a noble thing for most men, but to Kemmler it represents only a potential source of power waiting to be tapped. The tomb will doubtless contain vestiges of Marbad’s spirit, and Kemmler intends to bend this to his own purposes. Texts looted from the Empire’s scriptoriums indicate a location somewhere in Middenland, but the exact site remains a secret, almost certainly to deter the activities of fiends such as Kemmler. He despatches an agent to search Middenland for further clues.	Cloak of Mists & Shadows	MOVE_TO_PROVINCE	rom_event_mission.png	vmp/generic	false	Quest		0	0	true	0	2140783651	false	false
false	wh_main_vmp_heinrich_kemmler_cloak_of_mists_stage_2a	King Marbad fought alongside Sigmar himself in the great wars that saw the birth of the Empire. He fell in battle against a Greenskin horde, sacrificing himself to save the man who would unite the tribes of men into the Empire. Such greatness of spirit is a noble thing for most men, but to Kemmler it represents only a potential source of power waiting to be tapped. Marbad's tomb will doubtless contain vestiges of his spirit, and Kemmler intends to bend this to his own purposes. Texts looted from the Empire’s scriptoriums indicate a location somewhere in Middenland, but the exact site remains a secret, almost certainly to deter the activities of fiends such as Kemmler. He despatches an agent to search Middenland for further clues.	Cloak of Mists & Shadows	MOVE_TO_PROVINCE	rom_event_mission.png	vmp/generic	false	Quest		0	0	true	0	2140783651	false	false
false	wh_main_vmp_heinrich_kemmler_cloak_of_mists_stage_2a_mpc	King Marbad fought alongside Sigmar himself in the great wars that saw the birth of the Empire. He fell in battle against a Greenskin horde, sacrificing himself to save the man who would unite the tribes of men into the Empire. Such greatness of spirit is a noble thing for most men, but to Kemmler it represents only a potential source of power waiting to be tapped. Marbad's tomb will doubtless contain vestiges of his spirit, and Kemmler intends to bend this to his own purposes. Texts looted from the Empire’s scriptoriums indicate a location somewhere in Middenland, but the exact site remains a secret, almost certainly to deter the activities of fiends such as Kemmler. He despatches an agent to search Middenland for further clues.	Cloak of Mists & Shadows	MOVE_TO_PROVINCE	rom_event_mission.png	vmp/generic	false	Quest		0	0	true	0	2140783651	false	false
false	wh_main_vmp_heinrich_kemmler_skull_staff_stage_1.1	The abbey at La Maisontaal in northern Bretonnia has long held Heinrich Kemmler’s interest. It is a major centre of worship for the Nature-God, Taal, and is therefore worthy of destruction in Kemmler’s eyes. More significantly, it serves as a repository for several powerful artefacts. Unfortunately, the abbey is well defended by the forces of the local duke, meaning that any straightforward attack upon it would prove costly. Fortunately the Lichemaster has a plan of pleasingly wicked deviousness. First of all he requires raw materials.	Skull Staff	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	vmp/generic	false	Quest		0	0	true	0	2140783651	false	false
