units_custom_battle_permissions_tables	7
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character
wh_main_brt_bordeleaux	false	wh_main_brt_inf_peasant_bowmen	true	true			
wh_main_brt_bretonnia	false	wh_main_brt_inf_peasant_bowmen	true	true			
wh_main_brt_carcassonne	false	wh_main_brt_inf_peasant_bowmen	true	true			
wh_main_brt_bordeleaux	false	wh_main_brt_inf_spearmen_at_arms	true	true			
wh_main_brt_bretonnia	false	wh_main_brt_inf_spearmen_at_arms	true	true			
wh_main_brt_carcassonne	false	wh_main_brt_inf_spearmen_at_arms	true	true			
wh_main_chs_chaos	false	wh_main_chs_art_hellcannon	true	true			
wh_main_chs_chaos	false	wh_main_chs_cav_chaos_chariot	true	true			
wh_main_chs_chaos	false	wh_main_chs_cav_chaos_knights_0	true	true			
wh_main_chs_chaos	false	wh_main_chs_cav_chaos_knights_1	true	true			
wh_main_chs_chaos	false	wh_main_chs_cav_marauder_horsemen_0	true	true			
wh_main_chs_chaos	false	wh_main_chs_cav_marauder_horsemen_1	true	true			
wh_main_chs_chaos	true	wh_main_chs_cha_archaon_the_everchosen_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_ch_archaon_0.png		wh_main_chs_cha_archaon_the_everchosen_0
wh_main_chs_chaos	true	wh_main_chs_cha_archaon_the_everchosen_1	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_ch_archaon_0.png		wh_main_chs_cha_archaon_the_everchosen_1
wh_main_chs_chaos	true	wh_main_chs_cha_chaos_lord_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_01_0.png	wh_main_uniform_chs_lord_campaign_01	wh_main_chs_cha_chaos_lord_0
wh_main_chs_chaos	true	wh_main_chs_cha_chaos_lord_11	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_01_0.png	wh_main_uniform_chs_lord_campaign_01	wh_main_chs_cha_chaos_lord_11
wh_main_chs_chaos	true	wh_main_chs_cha_chaos_lord_12	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_01_0.png	wh_main_uniform_chs_lord_campaign_01	wh_main_chs_cha_chaos_lord_12
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_death_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_02_0.png	wh_main_uniform_chs_sorcerer_campaign_02	wh_main_chs_cha_chaos_sorcerer_death_0
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_death_10	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_02_0.png	wh_main_uniform_chs_sorcerer_campaign_02	wh_main_chs_cha_chaos_sorcerer_death_10
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_death_11	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_02_0.png	wh_main_uniform_chs_sorcerer_campaign_02	wh_main_chs_cha_chaos_sorcerer_death_11
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_death_9	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_02_0.png	wh_main_uniform_chs_sorcerer_campaign_02	wh_main_chs_cha_chaos_sorcerer_death_9
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_fire_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_03_0.png	wh_main_uniform_chs_sorcerer_campaign_03	wh_main_chs_cha_chaos_sorcerer_fire_0
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_fire_10	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_03_0.png	wh_main_uniform_chs_sorcerer_campaign_03	wh_main_chs_cha_chaos_sorcerer_fire_10
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_fire_11	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_03_0.png	wh_main_uniform_chs_sorcerer_campaign_03	wh_main_chs_cha_chaos_sorcerer_fire_11
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_fire_9	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_03_0.png	wh_main_uniform_chs_sorcerer_campaign_03	wh_main_chs_cha_chaos_sorcerer_fire_9
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_metal_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_01_0.png	wh_main_uniform_chs_sorcerer_campaign_01	wh_main_chs_cha_chaos_sorcerer_metal_0
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_metal_10	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_01_0.png	wh_main_uniform_chs_sorcerer_campaign_01	wh_main_chs_cha_chaos_sorcerer_metal_10
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_metal_11	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_01_0.png	wh_main_uniform_chs_sorcerer_campaign_01	wh_main_chs_cha_chaos_sorcerer_metal_11
wh_main_chs_chaos	false	wh_main_chs_cha_chaos_sorcerer_metal_9	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_campaign_01_0.png	wh_main_uniform_chs_sorcerer_campaign_01	wh_main_chs_cha_chaos_sorcerer_metal_9
wh_main_chs_chaos	false	wh_main_chs_cha_exalted_hero_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_exalted_hero_campaign_01_0.png	wh_main_uniform_chs_exalted_hero_campaign_01	wh_main_chs_cha_exalted_hero_0
wh_main_chs_chaos	false	wh_main_chs_cha_exalted_hero_12	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_exalted_hero_campaign_01_0.png	wh_main_uniform_chs_exalted_hero_campaign_01	wh_main_chs_cha_exalted_hero_12
wh_main_chs_chaos	false	wh_main_chs_cha_exalted_hero_13	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_exalted_hero_campaign_01_0.png	wh_main_uniform_chs_exalted_hero_campaign_01	wh_main_chs_cha_exalted_hero_13
wh_main_chs_chaos	true	wh_main_chs_cha_lord_of_change_0	true	true	UI/Portraits/Portholes/wh_main_chs_chaos/chs_lord_of_change_0.png	wh_main_uniform_chs_lord_of_change	wh_main_chs_cha_lord_of_change_0
wh_main_chs_chaos	false	wh_main_chs_inf_chaos_marauders_0	true	true			
wh_main_chs_chaos	false	wh_main_chs_inf_chaos_marauders_1	true	true			
wh_main_chs_chaos	false	wh_main_chs_inf_chaos_warriors_0	true	true			
wh_main_chs_chaos	false	wh_main_chs_inf_chaos_warriors_1	true	true			
wh_main_chs_chaos	false	wh_main_chs_inf_chosen_0	true	true			
wh_main_chs_chaos	false	wh_main_chs_inf_chosen_1	true	true			
wh_main_chs_chaos	false	wh_main_chs_mon_chaos_spawn	true	true			
wh_main_chs_chaos	false	wh_main_chs_mon_chaos_warhounds_0	true	true			
wh_main_chs_chaos	false	wh_main_chs_mon_chaos_warhounds_1	true	true			
wh_main_chs_chaos	false	wh_main_chs_mon_giant	true	true			
wh_main_chs_chaos	false	wh_main_chs_mon_trolls	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_art_cannon	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_art_cannon	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_art_cannon	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_art_flame_cannon	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_art_flame_cannon	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_art_flame_cannon	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_art_grudge_thrower	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_art_grudge_thrower	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_art_grudge_thrower	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_art_organ_gun	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_art_organ_gun	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_art_organ_gun	true	true			
wh_main_dwf_dwarfs	true	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_throne_of_power_0.png		wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1
wh_main_dwf_dwarfs	true	wh_main_dwf_cha_lord_0	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_lord_campaign_01_0.png	wh_main_uniform_dwf_lord_campaign_01	wh_main_dwf_cha_lord_0
wh_main_dwf_karak_izor	true	wh_main_dwf_cha_lord_0	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_lord_campaign_01_0.png	wh_main_uniform_dwf_lord_campaign_01	wh_main_dwf_cha_lord_0
wh_main_dwf_karak_kadrin	true	wh_main_dwf_cha_lord_0	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_lord_campaign_01_0.png	wh_main_uniform_dwf_lord_campaign_01	wh_main_dwf_cha_lord_0
wh_main_dwf_dwarfs	false	wh_main_dwf_cha_master_engineer_0	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_master_engineer_campaign_01_0.png	wh_main_uniform_dwf_master_engineer_campaign_01	wh_main_dwf_cha_master_engineer_0
wh_main_dwf_karak_izor	false	wh_main_dwf_cha_master_engineer_0	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_master_engineer_campaign_01_0.png	wh_main_uniform_dwf_master_engineer_campaign_01	wh_main_dwf_cha_master_engineer_0
wh_main_dwf_karak_kadrin	false	wh_main_dwf_cha_master_engineer_0	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_master_engineer_campaign_01_0.png	wh_main_uniform_dwf_master_engineer_campaign_01	wh_main_dwf_cha_master_engineer_0
wh_main_dwf_dwarfs	false	wh_main_dwf_cha_rune_smith_0	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_runesmith_campaign_01_0.png	wh_main_uniform_dwf_runesmith_campaign_01	wh_main_dwf_cha_rune_smith_0
wh_main_dwf_karak_izor	false	wh_main_dwf_cha_rune_smith_0	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_runesmith_campaign_01_0.png	wh_main_uniform_dwf_runesmith_campaign_01	wh_main_dwf_cha_rune_smith_0
wh_main_dwf_karak_kadrin	false	wh_main_dwf_cha_rune_smith_0	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_runesmith_campaign_01_0.png	wh_main_uniform_dwf_runesmith_campaign_01	wh_main_dwf_cha_rune_smith_0
wh_main_dwf_dwarfs	false	wh_main_dwf_cha_thane	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thane_campaign_01_0.png	wh_main_uniform_dwf_thane_campaign_01	wh_main_dwf_cha_thane
wh_main_dwf_karak_izor	false	wh_main_dwf_cha_thane	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thane_campaign_01_0.png	wh_main_uniform_dwf_thane_campaign_01	wh_main_dwf_cha_thane
wh_main_dwf_karak_kadrin	false	wh_main_dwf_cha_thane	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thane_campaign_01_0.png	wh_main_uniform_dwf_thane_campaign_01	wh_main_dwf_cha_thane
wh_main_dwf_dwarfs	true	wh_main_dwf_cha_ungrim_ironfist	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_ch_ungrim_0.png		wh_main_dwf_cha_ungrim_ironfist
wh_main_dwf_karak_kadrin	true	wh_main_dwf_cha_ungrim_ironfist	true	true	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_ch_ungrim_0.png		wh_main_dwf_cha_ungrim_ironfist
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_dwarf_warrior_0	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_dwarf_warrior_0	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_dwarf_warrior_0	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_dwarf_warrior_1	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_dwarf_warrior_1	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_dwarf_warrior_1	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_hammerers	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_hammerers	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_hammerers	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_ironbreakers	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_ironbreakers	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_ironbreakers	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_irondrakes_0	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_irondrakes_0	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_irondrakes_0	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_irondrakes_2	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_irondrakes_2	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_irondrakes_2	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_longbeards_1	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_longbeards_1	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_longbeards_1	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_longbeards	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_longbeards	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_longbeards	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_miners_0	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_miners_0	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_miners_0	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_miners_1	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_miners_1	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_miners_1	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_quarrellers_0	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_quarrellers_0	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_quarrellers_0	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_quarrellers_1	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_quarrellers_1	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_quarrellers_1	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_slayers	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_slayers	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_slayers	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_inf_thunderers_0	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_inf_thunderers_0	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_inf_thunderers_0	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_veh_gyrobomber	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_veh_gyrobomber	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_veh_gyrobomber	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_veh_gyrocopter_0	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_veh_gyrocopter_0	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_veh_gyrocopter_0	true	true			
wh_main_dwf_dwarfs	false	wh_main_dwf_veh_gyrocopter_1	true	true			
wh_main_dwf_karak_izor	false	wh_main_dwf_veh_gyrocopter_1	true	true			
wh_main_dwf_karak_kadrin	false	wh_main_dwf_veh_gyrocopter_1	true	true			
wh_main_emp_empire	false	wh_main_emp_art_great_cannon	true	true			
wh_main_emp_middenland	false	wh_main_emp_art_great_cannon	true	true			
wh_main_emp_empire	false	wh_main_emp_art_helblaster_volley_gun	true	true			
wh_main_emp_middenland	false	wh_main_emp_art_helblaster_volley_gun	true	true			
wh_main_emp_empire	false	wh_main_emp_art_helstorm_rocket_battery	true	true			
wh_main_emp_middenland	false	wh_main_emp_art_helstorm_rocket_battery	true	true			
wh_main_emp_empire	false	wh_main_emp_art_mortar	true	true			
wh_main_emp_middenland	false	wh_main_emp_art_mortar	true	true			
wh_main_emp_empire	false	wh_main_emp_cav_demigryph_knights_0	true	true			
wh_main_emp_middenland	false	wh_main_emp_cav_demigryph_knights_0	true	true			
wh_main_emp_empire	false	wh_main_emp_cav_demigryph_knights_1	true	true			
wh_main_emp_middenland	false	wh_main_emp_cav_demigryph_knights_1	true	true			
wh_main_emp_empire	false	wh_main_emp_cav_empire_knights	true	true			
wh_main_emp_middenland	false	wh_main_emp_cav_empire_knights	true	true			
wh_main_emp_empire	false	wh_main_emp_cav_outriders_0	true	true			
wh_main_emp_middenland	false	wh_main_emp_cav_outriders_0	true	true			
wh_main_ksl_kislev	false	wh_main_emp_cav_outriders_0	true	true			
wh_main_teb_border_princes	false	wh_main_emp_cav_outriders_0	true	true			
wh_main_teb_estalia	false	wh_main_emp_cav_outriders_0	true	true			
wh_main_teb_tilea	false	wh_main_emp_cav_outriders_0	true	true			
wh_main_emp_empire	false	wh_main_emp_cav_outriders_1	true	true			
wh_main_emp_middenland	false	wh_main_emp_cav_outriders_1	true	true			
wh_main_ksl_kislev	false	wh_main_emp_cav_outriders_1	true	true			
wh_main_teb_border_princes	false	wh_main_emp_cav_outriders_1	true	true			
wh_main_teb_estalia	false	wh_main_emp_cav_outriders_1	true	true			
wh_main_teb_tilea	false	wh_main_emp_cav_outriders_1	true	true			
wh_main_emp_empire	false	wh_main_emp_cav_pistoliers_1	true	true			
wh_main_emp_middenland	false	wh_main_emp_cav_pistoliers_1	true	true			
wh_main_ksl_kislev	false	wh_main_emp_cav_pistoliers_1	true	true			
wh_main_teb_border_princes	false	wh_main_emp_cav_pistoliers_1	true	true			
wh_main_teb_estalia	false	wh_main_emp_cav_pistoliers_1	true	true			
wh_main_teb_tilea	false	wh_main_emp_cav_pistoliers_1	true	true			
wh_main_emp_empire	false	wh_main_emp_cav_reiksguard	true	true			
wh_main_emp_empire	true	wh_main_emp_cha_balthasar_gelt_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_balthasar_0.png		wh_main_emp_cha_balthasar_gelt_0
wh_main_emp_empire	true	wh_main_emp_cha_balthasar_gelt_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_balthasar_0.png		wh_main_emp_cha_balthasar_gelt_1
wh_main_emp_empire	true	wh_main_emp_cha_balthasar_gelt_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_balthasar_0.png		wh_main_emp_cha_balthasar_gelt_2
wh_main_emp_empire	true	wh_main_emp_cha_balthasar_gelt_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_ch_balthasar_0.png		wh_main_emp_cha_balthasar_gelt_3
wh_main_emp_empire	false	wh_main_emp_cha_captain_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0
wh_main_emp_middenland	false	wh_main_emp_cha_captain_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0
wh_main_ksl_kislev	false	wh_main_emp_cha_captain_0	true	true			wh_main_emp_cha_captain_0
wh_main_teb_border_princes	false	wh_main_emp_cha_captain_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0
wh_main_teb_estalia	false	wh_main_emp_cha_captain_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0
wh_main_teb_tilea	false	wh_main_emp_cha_captain_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_0
wh_main_emp_empire	false	wh_main_emp_cha_captain_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_1
wh_main_emp_middenland	false	wh_main_emp_cha_captain_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_1
wh_main_ksl_kislev	false	wh_main_emp_cha_captain_1	true	true			wh_main_emp_cha_captain_1
wh_main_teb_border_princes	false	wh_main_emp_cha_captain_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_1
wh_main_teb_estalia	false	wh_main_emp_cha_captain_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_1
wh_main_teb_tilea	false	wh_main_emp_cha_captain_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_1
wh_main_emp_empire	false	wh_main_emp_cha_captain_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_2
wh_main_emp_middenland	false	wh_main_emp_cha_captain_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_2
wh_main_ksl_kislev	false	wh_main_emp_cha_captain_2	true	true			wh_main_emp_cha_captain_2
wh_main_teb_border_princes	false	wh_main_emp_cha_captain_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_2
wh_main_teb_estalia	false	wh_main_emp_cha_captain_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_2
wh_main_teb_tilea	false	wh_main_emp_cha_captain_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_2
wh_main_emp_empire	false	wh_main_emp_cha_captain_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_3
wh_main_emp_middenland	false	wh_main_emp_cha_captain_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_captains_campaign_01_0.png	wh_main_uniform_emp_captain_campaign_01	wh_main_emp_cha_captain_3
wh_main_emp_empire	true	wh_main_emp_cha_general_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_0
wh_main_emp_middenland	true	wh_main_emp_cha_general_0	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_0
wh_main_ksl_kislev	true	wh_main_emp_cha_general_0	true	true	ui/portraits/portholes/wh_main_emp_empire/ksl_general_0.png	wh_main_uniform_ksl_general	wh_main_emp_cha_general_0
wh_main_teb_border_princes	true	wh_main_emp_cha_general_0	true	true	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_0
wh_main_teb_estalia	true	wh_main_emp_cha_general_0	true	true	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_0
wh_main_teb_tilea	true	wh_main_emp_cha_general_0	true	true	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_0
wh_main_emp_empire	true	wh_main_emp_cha_general_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_1
wh_main_emp_middenland	true	wh_main_emp_cha_general_1	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_1
wh_main_ksl_kislev	true	wh_main_emp_cha_general_1	true	true	ui/portraits/portholes/wh_main_emp_empire/ksl_general_0.png	wh_main_uniform_ksl_general	wh_main_emp_cha_general_1
wh_main_teb_border_princes	true	wh_main_emp_cha_general_1	true	true	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_1
wh_main_teb_estalia	true	wh_main_emp_cha_general_1	true	true	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_1
wh_main_teb_tilea	true	wh_main_emp_cha_general_1	true	true	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_1
wh_main_emp_empire	true	wh_main_emp_cha_general_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_2
wh_main_emp_middenland	true	wh_main_emp_cha_general_2	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_2
wh_main_ksl_kislev	true	wh_main_emp_cha_general_2	true	true	ui/portraits/portholes/wh_main_emp_empire/ksl_general_0.png	wh_main_uniform_ksl_general	wh_main_emp_cha_general_2
wh_main_teb_border_princes	true	wh_main_emp_cha_general_2	true	true	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_2
wh_main_teb_estalia	true	wh_main_emp_cha_general_2	true	true	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_2
wh_main_teb_tilea	true	wh_main_emp_cha_general_2	true	true	ui/portraits/portholes/wh_main_emp_empire/teb_general_0.png	wh_main_uniform_teb_general	wh_main_emp_cha_general_2
wh_main_emp_empire	true	wh_main_emp_cha_general_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_3
wh_main_emp_middenland	true	wh_main_emp_cha_general_3	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_3
wh_main_emp_empire	true	wh_main_emp_cha_general_4	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_4
wh_main_emp_middenland	true	wh_main_emp_cha_general_4	true	true	ui/portraits/portholes/wh_main_emp_empire/emp_generals_campaign_01_0.png	wh_main_uniform_emp_general_campaign_01	wh_main_emp_cha_general_4
