unit_special_abilities_tables	46
key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	assume_specific_behaviour	clear_current_order	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active
wh_dlc08_spell_fire_fireball_kihar	-1	29	-1	0	false	0	0	false	0	wh_main_spell_fire_fireball	false	true	false	300		true	1	false	1397906430			cast_forward_short	5	0	wh_spell_generic_missile	wh_spell_generic_missile				0		projectile	wh_main_spell_fire_fireball	fire_short	vo_battle_special_ability_spell_cast_negative	0	80				false	false	true	false		
wh_dlc08_spell_fire_flaming_sword_of_rhuin_kihar	19	44	-1	40	false	-1	0	true	0		true	false	true	200		false	3	false	309511637			cast_up_medium	8	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_melee	wh_main_spell_fire_flaming_sword_of_rhuin	fire_medium	vo_battle_special_ability_spell_cast_positive	79	79				false	false	true	true		
wh_dlc08_spell_metal_final_transmutation_arzik	8	54	-1	30	false	0	-1	true	0		false	true	true	100		false	5	false	1402977602			cast_up_long	18	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage_active			0		aoe	wh_main_spell_metal_final_transmutation	metal_long	vo_battle_special_ability_spell_cast_negative	115	115				false	false	true	false		
wh_dlc08_spell_metal_gehennas_golden_hounds_arzik	13	45	-1	0	false	0	0	false	0		false	true	true	150		false	3	false	1542531884			cast_up_medium	8	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_main_spell_metal_gehennas_golden_hounds	0		vortex	wh_main_spell_metal_gehennas_golden_hounds	metal_medium	vo_battle_special_ability_spell_cast_negative	0	158				false	false	true	false		
wh_dlc08_spell_metal_plague_of_rust_kihar	44	28	-1	0	false	0	1	false	0		false	true	false	200		false	1	false	1696139378			cast_up_short	4	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_armour	wh_main_spell_metal_plague_of_rust	metal_short	vo_battle_special_ability_spell_cast_negative	40	40				false	false	true	false		
wh_dlc08_spell_metal_searing_doom_arzik	9	30	-1	0	false	0	0	false	0		false	true	true	200		false	1	false	1366895914	wh_main_spell_metal_searing_doom		cast_up_short	6	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh_main_spell_metal_searing_doom	metal_short	vo_battle_special_ability_spell_cast_negative	0	81				false	false	true	false		
wh_dlc08_spell_metal_transmutation_of_lead_kihar	38	47	-1	40	false	0	-1	true	0		false	true	true	200		false	5	false	654861772			cast_up_long	11	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		hex_melee_area	wh_main_spell_metal_transmutation_of_lead	metal_long	vo_battle_special_ability_spell_cast_negative	252	0				false	false	true	false		
wh_dlc08_spell_shadow_pit_of_shades_kihar	13	49	-1	0	false	0	1	false	0		false	true	true	200		false	5	false	270680380			cast_up_long	13	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_dlc05_spell_shadow_pit_of_shades	0		aoe	wh_dlc05_spell_shadow_pit_of_shades	shadow_long	vo_battle_special_ability_spell_cast_wef_shadow	0	236				false	false	true	false		
wh_dlc08_spell_shadow_the_penumbral_pendulum_kihar	2	40	-1	0	false	0	1	false	0		false	true	true	200		false	3	false	2071487035			cast_up_medium	13	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh_dlc05_spell_shadow_the_penumbral_pendulum	0		vortex_wind	wh_dlc05_spell_shadow_the_penumbral_pendulum	shadow_medium	vo_battle_special_ability_spell_cast_wef_shadow	0	155				false	false	true	false		
wh_dlc08_unit_abilities_giver_of_glory	16	60	-1	0	false	1	0	false	0		true	false	false	25		false	0	false	926637721				0	0						0			wh_dlc08_abilities_giver_of_glory		vo_battle_special_ability_generic_response	78	78				false	false	true	true		
wh_dlc08_unit_passive_berserk	90	30	-1	0	true	0	0	false	30		false	false	false	0		false	0	true	838086777				0	0						0					vo_battle_special_ability_generic_response	40	0				false	false	true	false		
wh_dlc08_unit_passive_favour_of_the_ruinous_powers	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	1847944122				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	119	119				false	false	true	false		
wh_dlc08_unit_passive_from_the_mist	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	1712515809				0	0						0					vo_battle_special_ability_generic_response	39	39				false	false	true	false		
wh_dlc08_unit_passive_rage	135	45	-1	0	true	0	0	false	45		false	false	false	0		false	0	true	1071545028				0	0						0					vo_battle_special_ability_generic_response	30	0				false	false	true	false		
wh_dlc08_weapon_abilities_stinky_giant_club	57	120	-1	0	true	1	0	false	0		false	false	false	0		false	0	false	1596948307				0	0	wh_abilities_generic_debuff					0.1	wh_dlc08_weapon_passive_stinky_giant_club		wh_group_character		vo_battle_special_ability_generic_response	80	161				false	false	true	false		
wh_dlc08_weapon_abilities_sword_of_torgald	44	120	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	810021999				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_weapon_sharp		vo_battle_special_ability_spell_cast_positive	238	0				false	false	true	false		
wh_dlc08_weapon_passive_flaming_axe_of_cormac	-1	-1	-1	0	true	1	0	false	-1		false	false	false	0		false	0	true	1314889490				0	0						0					vo_battle_special_ability_generic_response	60	181				false	false	true	false		
wh_main_banner_passive_banner_of_eternal_flame	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	699				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	41	41				false	false	true	false		
wh_main_banner_passive_banner_of_lost_holds	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	1846				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	158	0				false	false	true	false		
wh_main_banner_passive_banner_of_rage	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	2435				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	162	0				false	false	true	false		
wh_main_banner_passive_gleaming_pennant	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	1853				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	41	41				false	false	true	false		
wh_main_banner_passive_griffon_banner	-1	-1	-1	40	false	0	-1	true	-1		false	false	false	0		false	0	true	1857				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_banner_passive_scarecrow_banner	-1	-1	-1	55	false	0	-1	true	-1		false	false	false	0		false	0	true	1864				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	37	37				false	false	true	false		
wh_main_banner_passive_spider_banner	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	1865				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	41	41				false	false	true	false		
wh_main_banner_passive_the_screaming_banner	-1	-1	-1	40	false	0	-1	true	-1		false	false	false	0		false	0	true	1866				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_character_abilities_arcane_conduit	40	90	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	1917				0	0	wh_abilities_generic_buff_wom_no_ring					0		augment_spellcasting	wh_group_magic_wand		vo_battle_special_ability_generic_response	80	80				false	false	true	false		
wh_main_character_abilities_blood_lust	33	60	-1	0	true	1	0	false	0		true	false	false	100		false	0	false	2688				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_dark_magic		vo_battle_special_ability_spell_cast_positive	82	0				false	false	true	true		
wh_main_character_abilities_deadly_onslaught	31	90	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2062				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_character		vo_battle_special_ability_generic_response	158	0				false	false	true	false		
wh_main_character_abilities_foe_seeker	25	60	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2067				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_character		vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_character_abilities_get_back_ere	14	60	-1	40	true	-1	0	true	0		false	false	false	0		false	0	false	2698				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_morale_area	wh_group_lord_ability		vo_battle_special_ability_spell_cast_positive	40	40				false	false	true	false		
wh_main_character_abilities_heroic_killing_blow	25	90	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	807				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_hero		vo_battle_special_ability_generic_response	160	0				false	false	true	false		
wh_main_character_abilities_magical_animus	14	60	-1	40	true	-1	0	true	0		false	false	false	0		false	0	false	2073				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_morale	wh_group_magic_wand		vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_character_abilities_rally	14	60	-1	40	true	-1	0	true	0		false	false	false	0		false	0	false	2076				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_morale_area	wh_group_character		vo_battle_special_ability_spell_cast_positive	40	40				false	false	true	false		
wh_main_character_abilities_red_fury	31	90	-1	0	true	1	0	false	0		true	false	false	100		false	0	false	2084				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_dark_magic		vo_battle_special_ability_spell_cast_positive	121	40				false	false	true	true		
wh_main_character_abilities_stand_or_die	18	90	-1	40	true	-1	0	false	0		false	false	false	0		false	0	false	2087				0	0	wh_abilities_generic_buff					0		augment_melee_area	wh_group_lord_ability		vo_battle_special_ability_generic_response	109	53				false	false	true	false		
wh_main_character_abilities_stand_your_ground	18	90	-1	40	true	-1	0	false	0		false	false	false	0		false	0	false	2094				0	0	wh_abilities_generic_buff					0		augment_melee_area	wh_group_lord_ability		vo_battle_special_ability_generic_response	109	53				false	false	true	false		
wh_main_character_abilities_undeath_resurgent	18	90	-1	40	true	-1	0	false	0		false	false	false	0		false	0	false	2095				0	0	wh_abilities_generic_buff					0		augment_melee_area	wh_group_character		vo_battle_special_ability_generic_response	109	53				false	false	true	false		
wh_main_character_abilities_waaagh	30	90	-1	-1	true	-1	0	false	0		false	false	false	0		false	0	false	2099				0	0						0		augment_melee_area	wh_group_waaagh		vo_battle_special_ability_generic_response	160	0				false	false	true	false		
wh_main_character_passive_benediction	-1	-1	-1	30	true	-1	0	true	-1		false	false	false	0		false	0	true	1919				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	79	79				false	false	true	false		
wh_main_character_passive_dark_benediction	-1	-1	-1	30	true	-1	0	true	-1		false	false	false	0		false	0	true	1925				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	79	79				false	false	true	false		
wh_main_character_passive_evasion	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	1935				0	0						0					vo_battle_special_ability_generic_response	40	41				false	false	true	false		
wh_main_character_passive_master_of_the_dead	-1	-1	-1	30	true	-1	0	true	-1		false	false	false	0		false	0	true	1941				0	0	wh_abilities_generic_regeneration					0					vo_battle_special_ability_generic_response	38	38				false	false	true	false		
wh_main_hero_abilities_accusation	20	90	3	0	false	0	1	false	0		false	true	false	75		false	0	false	2104				0	0	wh_abilities_generic_direct_damage_no_ring					0		hex_melee	wh_group_hero		vo_battle_special_ability_spell_cast_negative	0	160				false	false	true	false		
wh_main_hero_abilities_ballistics_calibration	32	90	-1	40	true	-1	0	false	0		false	false	false	0		false	0	false	2380				0	0	wh_abilities_generic_buff					0		augment_ranged_area	wh_group_hero		vo_battle_special_ability_generic_response	0	160				false	false	true	false		
wh_main_hero_abilities_faiths_bastion	22	60	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2387				0	0	wh_abilities_generic_buff_no_ring					0		augment_defense	wh_group_item		vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_hero_abilities_immortal_will	13	60	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2123				0	0	wh_abilities_generic_regeneration_no_ring					0		healing	wh_group_dark_magic		vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_hero_abilities_mad_cap_mushrooms	50	90	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	751				0	0	wh_abilities_generic_buff_no_ring					0.25	wh_main_lil_waaagh_miscast	augment_defense	wh_group_item		vo_battle_special_ability_spell_cast_negative	80	80				false	false	true	false		
wh_main_hero_abilities_slippery	25	60	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2144				0	0	wh_abilities_generic_buff_no_ring					0		augment_defense	wh_group_hero		vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_hero_passive_aura_of_the_lady	-1	-1	-1	30	false	-1	0	true	-1		false	false	false	0		false	0	true	1799				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	41	41				false	false	true	false		
wh_main_hero_passive_extra_powder	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	687				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	0	83				false	false	true	false		
wh_main_hero_passive_forgefire	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	1970				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	158	0				false	false	true	false		
wh_main_hero_passive_swarm_of_flies	-1	-1	-1	30	false	0	-1	true	-1		false	false	false	0		false	0	true	2153				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	79	0				false	false	true	false		
wh_main_item_abilities_black_periapt	30	120	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2257				0	0	wh_abilities_generic_buff_wom_no_ring					0		augment_spellcasting	wh_group_magic_wand		vo_battle_special_ability_generic_response	120	120				false	false	true	false		
wh_main_item_abilities_channelling_staff	29	60	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	709				0	0	wh_abilities_generic_buff_no_ring					0		augment_spellcasting	wh_group_magic_wand		vo_battle_special_ability_generic_response	41	41				false	false	true	false		
wh_main_item_abilities_cloak_of_mists_and_shadows	24	120	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	716				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_dark_magic		vo_battle_special_ability_generic_response	120	120				false	false	true	false		
wh_main_item_abilities_crown_of_command	30	90	-1	0	true	1	0	false	0		true	false	false	100		false	0	false	2225				0	0	wh_abilities_generic_buff_no_ring					0		augment_morale	wh_group_item		vo_battle_special_ability_spell_cast_positive	80	80				false	false	true	true		
wh_main_item_abilities_daemonic_strength	22	60	1	0	true	0	0	false	0		false	false	false	0		false	0	false	2377				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_character		vo_battle_special_ability_generic_response	81	0				false	false	true	false		
wh_main_item_abilities_dark_fortune	57	60	1	0	true	0	0	false	0		false	false	false	0		false	0	false	2368				0	0	wh_abilities_generic_buff_no_ring					0		augment_defense	wh_group_dark_magic		vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_item_abilities_earthing_rod	36	60	1	0	true	0	0	false	0		false	false	false	0		false	0	false	721				0	0	wh_abilities_generic_buff_no_ring					0		augment_spellcasting	wh_group_magic_wand		vo_battle_special_ability_generic_response	37	37				false	false	true	false		
wh_main_item_abilities_fiery_ring_of_thori	7	90	3	0	false	0	0	false	0		false	true	true	100		true	1	false	1788				0	0	wh_abilities_generic_breath_long	wh_abilities_generic_breath_long			wh_main_item_abilities_fiery_ring_of_thori	0		vortex_breath	wh_group_item		vo_battle_special_ability_spell_cast_negative	0	163				false	false	true	false		
wh_main_item_abilities_forbidden_rod	40	90	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	735				0	0	wh_abilities_generic_buff_wom_no_ring					0		augment_spellcasting	wh_group_magic_wand		vo_battle_special_ability_generic_response	80	80				false	false	true	false		
wh_main_item_abilities_opal_amulet	22	60	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2287				0	0	wh_abilities_generic_buff_no_ring					0		augment_defense	wh_group_item		vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_item_abilities_pendant_of_slaanesh	42	90	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	756				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_item		vo_battle_special_ability_generic_response	156	0				false	false	true	false		
wh_main_item_abilities_potion_of_foolhardiness	31	60	1	0	true	0	0	false	0		false	false	false	0		false	0	false	2292				0	0	wh_abilities_generic_buff_no_ring					0		augment_morale	wh_group_potion		vo_battle_special_ability_generic_response	46	31				false	false	true	false		
wh_main_item_abilities_potion_of_healing	33	60	1	0	true	0	0	false	0		false	false	false	0		false	0	false	2300				0	0	wh_abilities_generic_regeneration_no_ring					0		healing_single_use	wh_group_potion		vo_battle_special_ability_generic_response	38	38				false	false	true	false		
wh_main_item_abilities_potion_of_speed	36	60	1	0	true	0	0	false	0		false	false	false	0		false	0	false	2308				0	0	wh_abilities_generic_buff_no_ring					0		augment_defense	wh_group_potion		vo_battle_special_ability_generic_response	42	32				false	false	true	false		
wh_main_item_abilities_potion_of_strength	33	60	1	0	true	0	0	false	0		false	false	false	0		false	0	false	2314				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_potion		vo_battle_special_ability_generic_response	80	0				false	false	true	false		
wh_main_item_abilities_potion_of_toughness	21	60	1	0	true	0	0	false	0		false	false	false	0		false	0	false	2315				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee_healing_single_use	wh_group_potion		vo_battle_special_ability_generic_response	46	31				false	false	true	false		
wh_main_item_abilities_power_stone	50	60	1	0	true	0	0	false	0		false	false	false	0		false	0	false	2262				0	0	wh_abilities_generic_buff_wom_no_ring					0		augment_spellcasting	wh_group_magic_wand		vo_battle_special_ability_generic_response	38	38				false	false	true	false		
wh_main_item_abilities_regenerating_flesh	33	60	1	0	true	0	0	false	0		false	false	false	0		false	0	false	2375				0	0	wh_abilities_generic_regeneration_no_ring					0		healing	wh_group_dark_magic		vo_battle_special_ability_generic_response	38	38				false	false	true	false		
wh_main_item_abilities_sceptre_of_stability	22	60	-1	0	true	1	0	false	0		true	false	false	100		false	0	false	1809				0	0	wh_abilities_generic_buff_no_ring					0		augment_defense	wh_group_item		vo_battle_special_ability_spell_cast_positive	40	40				false	false	true	true		
wh_main_item_abilities_scroll_of_leeching	44	60	1	0	false	0	1	false	0		false	true	false	100		false	0	false	2233				0	0	wh_abilities_generic_debuff_wom_no_ring					0		hex_spellcaster	wh_group_item		vo_battle_special_ability_spell_cast_negative	40	40				false	false	true	false		
wh_main_item_abilities_scroll_of_power	57	60	1	0	true	0	0	false	0		false	false	false	0		false	0	false	2321				0	0	wh_abilities_generic_buff_no_ring					1	wh_main_generic_miscast	augment_spellcasting	wh_group_item		vo_battle_special_ability_generic_response	37	37				false	false	false	false		
wh_main_item_abilities_scroll_of_shielding	57	60	1	0	true	1	0	false	0		true	false	false	100		false	0	false	2243				0	0	wh_abilities_generic_buff_no_ring					0		augment_defense	wh_group_item		vo_battle_special_ability_spell_cast_positive	40	40				false	false	true	true		
wh_main_item_abilities_silver_horn_of_vengeance	22	60	-1	40	true	-1	0	false	0		false	false	false	0		false	0	false	2330				0	0	wh_abilities_generic_buff					0		augment_self_area	wh_group_lord_ability		vo_battle_special_ability_generic_response	79	16				false	false	true	false		
wh_main_item_abilities_skull_of_katam	36	60	-1	0	false	0	1	false	0		false	true	false	100		false	0	false	2253				0	0	wh_abilities_generic_debuff_wom_no_ring					0		hex_spellcaster	wh_group_dark_magic		vo_battle_special_ability_spell_cast_negative	40	40				false	false	true	false		
wh_main_item_abilities_skull_wand_of_kaloth	27	120	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2339				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_magic_wand		vo_battle_special_ability_generic_response	242	0				false	false	true	false		
wh_main_item_abilities_staff_of_volans	24	120	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2263				0	0	wh_abilities_generic_buff_wom_no_ring					0		augment_spellcasting	wh_group_magic_wand		vo_battle_special_ability_generic_response	120	125				false	false	true	false		
wh_main_item_abilities_tricksters_shard	16	90	-1	40	false	0	-1	true	0		false	true	true	500		false	0	false	802				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		hex_spellcaster	wh_group_dark_magic		vo_battle_special_ability_spell_cast_negative	81	81				false	false	true	false		
wh_main_item_abilities_van_horstmanns_speculum	16	90	-1	40	false	0	-1	false	0		false	false	false	0		false	0	false	2358				0	0	wh_abilities_generic_debuff					0		hex_melee_area	wh_group_dark_magic		vo_battle_special_ability_generic_response	162	0				false	false	true	false		
wh_main_item_abilities_wand_of_jet	57	60	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2272				0	0	wh_abilities_generic_buff_wom_no_ring					0		augment_spellcasting	wh_group_magic_wand		vo_battle_special_ability_generic_response	38	38				false	false	true	false		
wh_main_item_passive_featherfoe_torc	-1	-1	-1	55	false	0	-1	true	-1		false	false	false	0		false	0	true	729				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	77	0				false	false	true	false		
wh_main_item_passive_pidgeon_plucker_pendant	-1	-1	-1	40	false	0	-1	true	-1		false	false	false	0		false	0	true	2024				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	77	0				false	false	true	false		
wh_main_item_passive_seed_of_rebirth	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	778				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_generic_response	39	39				false	false	true	false		
wh_main_item_passive_the_great_book_of_grudges	-1	-1	-1	55	true	-1	0	true	-1		false	false	false	0		false	0	true	2031				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	239	0				false	false	true	false		
wh_main_item_passive_the_other_tricksters_shard	-1	-1	-1	55	false	0	-1	true	-1		false	false	false	0		false	0	true	2033				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	117	117				false	false	true	false		
wh_main_item_passive_the_white_cloak_of_ulric	-1	-1	-1	40	false	0	-1	true	-1		false	false	false	0		false	0	true	2040				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	163	80				false	false	true	false		
wh_main_lord_abilities_lord_of_the_storm	11	90	3	0	false	0	0	false	0		false	true	true	200		false	1	false	1775	wh_main_lord_abilities_lord_of_the_storm		cast_up_short	0	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh_group_magic_wand	heavens_short	vo_battle_special_ability_spell_cast_negative	0	167				false	false	true	false		
wh_main_lord_abilities_master_of_the_black_arts	20	60	-1	0	true	0	0	false	0		false	false	false	0		false	0	false	2128				0	0	wh_abilities_generic_buff_wom_no_ring					0		augment_spellcasting	wh_group_dark_magic		vo_battle_special_ability_generic_response	26	54				false	false	true	false		
wh_main_lord_passive_beloved_son_of_bretonnia	-1	-1	-1	-1	false	-1	0	true	-1		false	false	false	0		false	0	true	1871				0	0						0					vo_battle_special_ability_generic_response	78	78				false	false	true	false		
wh_main_lord_passive_deathblow	-1	-1	-1	0	true	0	0	true	-1		false	false	false	0		false	0	true	2481				0	0						0					vo_battle_special_ability_generic_response	38	0				false	false	true	false		
wh_main_lord_passive_get_on_wiv_it	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	1972				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	79	0				false	false	true	false		
wh_main_lord_passive_high_king	-1	-1	-1	-1	false	-1	0	true	-1		false	false	false	0		false	0	true	1881				0	0						0					vo_battle_special_ability_generic_response	78	78				false	false	true	false		
wh_main_lord_passive_hold_the_line	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	2116				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	54	27				false	false	true	false		
wh_main_lord_passive_the_blessing_of_the_lady	-1	-1	1	0	true	0	0	true	-1		false	false	false	0		false	0	true	1819				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	0	0				false	false	true	false		
wh_main_lord_passive_the_hunger	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	1979				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_generic_response	81	81				false	false	true	false		
wh_main_lord_passive_the_ladys_champion	-1	-1	1	0	true	0	0	false	-1		false	false	false	0		false	0	true	1983				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_generic_response	39	39				false	false	true	false		
wh_main_lore_passive_exorcism	-1	-1	-1	-1	false	0	-1	true	-1		false	false	false	0		false	0	true	2474				0	0	wh_abilities_generic_debuff_no_ring					0					vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_lore_passive_kindleflame	-1	-1	-1	-1	false	0	-1	true	-1		false	false	false	0		false	0	true	2471				0	0	wh_abilities_generic_debuff_no_ring					0					vo_battle_special_ability_generic_response	44	44				false	false	true	false		
wh_main_lore_passive_life_leeching	-1	-1	-1	0	true	0	0	true	-1		false	false	false	0		false	0	true	2466				0	0	wh_abilities_generic_buff_wom_no_ring					0					vo_battle_special_ability_generic_response	35	35				false	false	true	false		
wh_main_lore_passive_metalshifting	-1	-1	-1	-1	true	-1	0	true	-1		false	false	false	0		false	0	true	2473				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	81	0				false	false	true	false		
wh_main_lore_passive_power_of_da_waaagh	-1	-1	-1	0	true	0	0	true	-1		false	false	false	0		false	0	true	764				0	0	wh_abilities_generic_buff_wom_no_ring					0					vo_battle_special_ability_generic_response	39	39				false	false	true	false		
wh_main_lore_passive_roiling_skies	-1	-1	-1	-1	false	0	-1	true	-1		false	false	false	0		false	0	true	2475				0	0	wh_abilities_generic_debuff_no_ring					0					vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_lore_passive_sneaky_stealin	-1	-1	-1	-1	false	0	1	true	-1		false	false	false	0		false	0	true	1942				0	0	wh_abilities_generic_debuff_wom_no_ring					0					vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_lore_passive_the_curse_of_undeath	-1	-1	-1	-1	true	-1	0	true	-1		false	false	false	0		false	0	true	1956				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_generic_response	38	38				false	false	true	false		
wh_main_mark_passive_mark_of_khorne	-1	-1	-1	0	true	0	0	false	-1		false	false	false	0		false	0	true	1888				0	0						0					vo_battle_special_ability_generic_response	81	0				false	false	true	false		
wh_main_mount_abilities_locus_of_hysh	-1	0	-1	-1	false	0	-1	false	0		false	false	false	0		false	0	true	743				0	0	wh_abilities_generic_debuff_wom					0					vo_battle_special_ability_generic_response	40	40				false	false	true	false		
wh_main_mount_passive_aura_of_protection	-1	-1	-1	40	true	-1	0	true	-1		false	false	false	0		false	0	true	673				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	41	41				false	false	true	false		
