cdir_events_mission_issuer_junctions_tables	0
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_hef
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_lzd
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_skv
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_wef
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_brt
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_bst
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_chs
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_def
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_dwf
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_emp
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_grn
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_hef
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_brt
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_bst
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_chs
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_def
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_dwf
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_emp
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_grn
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_hef
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_lzd
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_skv
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_vmp
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_invading_wef
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_lzd
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_skv
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_vmp
CLAN_ELDERS	wh2_main_mis_hef_engage_force_army_wef
CLAN_ELDERS	wh2_main_mis_hef_make_alliance_0
CLAN_ELDERS	wh2_main_mis_hef_raise_force_army
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_brt
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_def
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_dwf
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_emp
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_grn
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_hef
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_lzd
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_skv
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_vmp
CLAN_ELDERS	wh2_main_mis_hef_raze_sack_settlement_wef
CLAN_ELDERS	wh2_main_mis_hef_recruit_agent_champion
CLAN_ELDERS	wh2_main_mis_hef_recruit_agent_runesmith
CLAN_ELDERS	wh2_main_mis_hef_recruit_agent_wizard
CLAN_ELDERS	wh2_main_mis_hef_recruit_unit_land_artillery
CLAN_ELDERS	wh2_main_mis_hef_recruit_unit_land_cavalry
CLAN_ELDERS	wh2_main_mis_hef_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh2_main_mis_hef_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh2_main_mis_hef_recruit_unit_land_war_beast
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_brt
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_bst
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_chs
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_def
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_dwf
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_emp
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_grn
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_hef
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_lzd
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_skv
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_vmp
CLAN_ELDERS	wh2_main_mis_lzd_assassinate_character_agent_wef
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_brt
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_def
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_dwf
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_emp
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_grn
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_hef
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_lzd
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_skv
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_vmp
CLAN_ELDERS	wh2_main_mis_lzd_capture_regions_wef
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_brt
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_bst
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_chs
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_def
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_dwf
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_emp
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_grn
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_hef
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_lzd
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_skv
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_vmp
CLAN_ELDERS	wh2_main_mis_lzd_declare_war_wef
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_brt
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_def
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_hef
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_lzd
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_skv
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_wef
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_brt
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_def
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_hef
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_lzd
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_skv
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_wef
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_brt
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_bst
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_chs
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_def
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_dwf
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_emp
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_grn
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_hef
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_brt
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_bst
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_chs
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_def
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_dwf
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_emp
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_grn
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_hef
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_lzd
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_skv
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_vmp
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_invading_wef
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_lzd
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_skv
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_vmp
CLAN_ELDERS	wh2_main_mis_lzd_engage_force_army_wef
CLAN_ELDERS	wh2_main_mis_lzd_make_alliance_0
CLAN_ELDERS	wh2_main_mis_lzd_raise_force_army
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_brt
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_def
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_dwf
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_emp
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_grn
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_hef
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_lzd
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_skv
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_vmp
CLAN_ELDERS	wh2_main_mis_lzd_raze_sack_settlement_wef
CLAN_ELDERS	wh2_main_mis_lzd_recruit_agent_champion
CLAN_ELDERS	wh2_main_mis_lzd_recruit_agent_spy
CLAN_ELDERS	wh2_main_mis_lzd_recruit_agent_wizard
CLAN_ELDERS	wh2_main_mis_lzd_recruit_unit_land_cavalry
CLAN_ELDERS	wh2_main_mis_lzd_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh2_main_mis_lzd_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh2_main_mis_lzd_recruit_unit_land_war_beast
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_brt
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_bst
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_chs
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_def
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_dwf
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_emp
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_grn
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_hef
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_lzd
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_skv
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_vmp
CLAN_ELDERS	wh2_main_mis_skv_assassinate_character_agent_wef
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_brt
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_def
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_dwf
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_emp
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_grn
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_hef
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_lzd
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_skv
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_vmp
CLAN_ELDERS	wh2_main_mis_skv_capture_regions_wef
CLAN_ELDERS	wh2_main_mis_skv_declare_war_brt
CLAN_ELDERS	wh2_main_mis_skv_declare_war_bst
CLAN_ELDERS	wh2_main_mis_skv_declare_war_chs
CLAN_ELDERS	wh2_main_mis_skv_declare_war_def
CLAN_ELDERS	wh2_main_mis_skv_declare_war_dwf
CLAN_ELDERS	wh2_main_mis_skv_declare_war_emp
CLAN_ELDERS	wh2_main_mis_skv_declare_war_grn
CLAN_ELDERS	wh2_main_mis_skv_declare_war_hef
CLAN_ELDERS	wh2_main_mis_skv_declare_war_lzd
CLAN_ELDERS	wh2_main_mis_skv_declare_war_skv
CLAN_ELDERS	wh2_main_mis_skv_declare_war_vmp
CLAN_ELDERS	wh2_main_mis_skv_declare_war_wef
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_brt
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_def
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_hef
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_lzd
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_skv
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_wef
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_brt
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_def
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_hef
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_lzd
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_skv
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_wef
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_brt
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_bst
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_chs
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_def
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_dwf
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_emp
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_grn
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_hef
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_brt
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_bst
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_chs
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_def
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_dwf
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_emp
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_grn
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_hef
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_lzd
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_skv
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_vmp
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_invading_wef
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_lzd
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_skv
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_vmp
CLAN_ELDERS	wh2_main_mis_skv_engage_force_army_wef
CLAN_ELDERS	wh2_main_mis_skv_make_alliance_0
CLAN_ELDERS	wh2_main_mis_skv_raid_region_brt
CLAN_ELDERS	wh2_main_mis_skv_raid_region_def
CLAN_ELDERS	wh2_main_mis_skv_raid_region_dwf
CLAN_ELDERS	wh2_main_mis_skv_raid_region_emp
CLAN_ELDERS	wh2_main_mis_skv_raid_region_grn
CLAN_ELDERS	wh2_main_mis_skv_raid_region_hef
CLAN_ELDERS	wh2_main_mis_skv_raid_region_lzd
CLAN_ELDERS	wh2_main_mis_skv_raid_region_skv
CLAN_ELDERS	wh2_main_mis_skv_raid_region_vmp
CLAN_ELDERS	wh2_main_mis_skv_raid_region_wef
CLAN_ELDERS	wh2_main_mis_skv_raise_force_army
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_brt
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_def
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_dwf
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_emp
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_grn
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_hef
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_lzd
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_skv
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_vmp
CLAN_ELDERS	wh2_main_mis_skv_raze_sack_settlement_wef
CLAN_ELDERS	wh2_main_mis_skv_recruit_agent_engineer
CLAN_ELDERS	wh2_main_mis_skv_recruit_agent_spy
CLAN_ELDERS	wh2_main_mis_skv_recruit_agent_wizard
CLAN_ELDERS	wh2_main_mis_skv_recruit_unit_land_artillery
CLAN_ELDERS	wh2_main_mis_skv_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh2_main_mis_skv_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh2_main_mis_skv_recruit_unit_land_war_beast
CLAN_ELDERS	wh2_main_mis_skv_recruit_unit_land_war_machine
CLAN_ELDERS	wh2_main_qb_final_battle_def
CLAN_ELDERS	wh2_main_qb_final_battle_def_ai_hef
CLAN_ELDERS	wh2_main_qb_final_battle_def_ai_lzd
CLAN_ELDERS	wh2_main_qb_final_battle_def_ai_skv
CLAN_ELDERS	wh2_main_qb_final_battle_def_head_to_head
CLAN_ELDERS	wh2_main_qb_final_battle_def_hellebron
CLAN_ELDERS	wh2_main_qb_final_battle_def_lokhir
CLAN_ELDERS	wh2_main_qb_final_battle_def_morathi
CLAN_ELDERS	wh2_main_qb_final_battle_hef
CLAN_ELDERS	wh2_main_qb_final_battle_hef_ai_def
CLAN_ELDERS	wh2_main_qb_final_battle_hef_ai_lzd
CLAN_ELDERS	wh2_main_qb_final_battle_hef_ai_skv
CLAN_ELDERS	wh2_main_qb_final_battle_hef_alarielle
CLAN_ELDERS	wh2_main_qb_final_battle_hef_alith_anar
CLAN_ELDERS	wh2_main_qb_final_battle_hef_head_to_head
CLAN_ELDERS	wh2_main_qb_final_battle_hef_teclis
CLAN_ELDERS	wh2_main_qb_final_battle_lzd
CLAN_ELDERS	wh2_main_qb_final_battle_lzd_ai_def
CLAN_ELDERS	wh2_main_qb_final_battle_lzd_ai_hef
CLAN_ELDERS	wh2_main_qb_final_battle_lzd_ai_skv
CLAN_ELDERS	wh2_main_qb_final_battle_lzd_head_to_head
CLAN_ELDERS	wh2_main_qb_final_battle_lzd_kroq_gar
CLAN_ELDERS	wh2_main_qb_final_battle_lzd_tehenhauin
CLAN_ELDERS	wh2_main_qb_final_battle_lzd_tiktaqto
CLAN_ELDERS	wh2_main_qb_final_battle_skv
CLAN_ELDERS	wh2_main_qb_final_battle_skv_ai_def
CLAN_ELDERS	wh2_main_qb_final_battle_skv_ai_hef
CLAN_ELDERS	wh2_main_qb_final_battle_skv_ai_lzd
CLAN_ELDERS	wh2_main_qb_final_battle_skv_head_to_head
CLAN_ELDERS	wh2_main_qb_final_battle_skv_ikit_claw
CLAN_ELDERS	wh2_main_qb_final_battle_skv_lord_skrolk
CLAN_ELDERS	wh2_main_qb_final_battle_skv_tretch
CLAN_ELDERS	wh2_main_skv_queek_headtaker_dwarfgouger_stage_1
CLAN_ELDERS	wh2_main_skv_queek_headtaker_dwarfgouger_stage_2
CLAN_ELDERS	wh2_main_skv_queek_headtaker_dwarfgouger_stage_3
CLAN_ELDERS	wh2_main_skv_queek_headtaker_dwarfgouger_stage_4
CLAN_ELDERS	wh2_main_skv_queek_headtaker_warp_shard_armour_stage_1
CLAN_ELDERS	wh2_main_skv_queek_headtaker_warp_shard_armour_stage_2
CLAN_ELDERS	wh2_main_skv_queek_headtaker_warp_shard_armour_stage_4
CLAN_ELDERS	wh2_main_skv_queek_headtaker_warp_shard_armour_stage_5
CLAN_ELDERS	wh2_main_skv_queek_headtaker_warp_shard_armour_stage_6
CLAN_ELDERS	wh2_main_skv_skrolk_liber_bubonicus_stage_1
CLAN_ELDERS	wh2_main_skv_skrolk_liber_bubonicus_stage_2
CLAN_ELDERS	wh2_main_skv_skrolk_liber_bubonicus_stage_3
CLAN_ELDERS	wh2_main_skv_skrolk_rod_of_corruption_stage_1
CLAN_ELDERS	wh2_main_skv_skrolk_rod_of_corruption_stage_2
CLAN_ELDERS	wh2_main_skv_skrolk_rod_of_corruption_stage_3
BLESSED_SPAWNING	wh2_main_spawning_ambush_army
BLESSED_SPAWNING	wh2_main_spawning_assassinate_character
BLESSED_SPAWNING	wh2_main_spawning_capture_regions
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives_late
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives_late_rare
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives_mid
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives_mid_rare
BLESSED_SPAWNING	wh2_main_spawning_capture_x_battle_captives_rare
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction_late
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction_late_rare
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction_mid
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction_mid_rare
BLESSED_SPAWNING	wh2_main_spawning_defeat_n_armies_of_faction_rare
BLESSED_SPAWNING	wh2_main_spawning_defeat_rogue_army
BLESSED_SPAWNING	wh2_main_spawning_income_at_least_x
BLESSED_SPAWNING	wh2_main_spawning_income_at_least_x_late
BLESSED_SPAWNING	wh2_main_spawning_income_at_least_x_mid
BLESSED_SPAWNING	wh2_main_spawning_issue_province_initiative
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities_late
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities_late_rare
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities_mid
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities_mid_rare
BLESSED_SPAWNING	wh2_main_spawning_kill_x_entities_rare
BLESSED_SPAWNING	wh2_main_spawning_make_trade_agreement
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including_late
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including_late_rare
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including_mid
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including_mid_rare
BLESSED_SPAWNING	wh2_main_spawning_raze_or_sack_n_different_settlements_including_rare
BLESSED_SPAWNING	wh2_main_spawning_search_ruins
FELICION	wh2_main_vortex_narrative_def_a_torturer_has_many_tools
FELICION	wh2_main_vortex_narrative_def_an_age_of_blood
FELICION	wh2_main_vortex_narrative_def_ark_wright
FELICION	wh2_main_vortex_narrative_def_betray_them_later
FELICION	wh2_main_vortex_narrative_def_beyond_the_watchtowers
FELICION	wh2_main_vortex_narrative_def_call_the_sisterhood
FELICION	wh2_main_vortex_narrative_def_cities_without_end
FELICION	wh2_main_vortex_narrative_def_declaw_them
FELICION	wh2_main_vortex_narrative_def_do_what_we_do_best
FELICION	wh2_main_vortex_narrative_def_hekartis_texts
FELICION	wh2_main_vortex_narrative_def_hoteks_levy
FELICION	wh2_main_vortex_narrative_def_kill_the_rabble
FELICION	wh2_main_vortex_narrative_def_muster_the_guard
FELICION	wh2_main_vortex_narrative_def_pest_infestation
FELICION	wh2_main_vortex_narrative_def_prey_in_the_ruins
FELICION	wh2_main_vortex_narrative_def_raid_and_enslave
FELICION	wh2_main_vortex_narrative_def_reptile_nuisance
FELICION	wh2_main_vortex_narrative_def_return_of_the_sundered
FELICION	wh2_main_vortex_narrative_def_rites_of_power
FELICION	wh2_main_vortex_narrative_def_the_rich_raid
FELICION	wh2_main_vortex_narrative_def_the_stronger_you_are
FELICION	wh2_main_vortex_narrative_def_this_one_is_mine
FELICION	wh2_main_vortex_narrative_def_vengence_of_malekith
FELICION	wh2_main_vortex_narrative_def_war_comes
FELICION	wh2_main_vortex_narrative_def_you_are_king
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_alabaster_cities
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_alliance_of_order
SQUIRE_GALIFREIUS	wh2_main_vortex_narrative_hef_appease_the_warmongers
SQUIRE_GALIFREIUS	wh2_main_vortex_narrative_hef_battle_for_the_shadows
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_cold_blooded_aggression
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_control_the_phoenix_court
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_higher_purpose
SQUIRE_GALIFREIUS	wh2_main_vortex_narrative_hef_infestation
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_irresistible_force
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_lord_of_the_deeps
SQUIRE_GALIFREIUS	wh2_main_vortex_narrative_hef_lost_fragments
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_love_and_hate_collide
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_scroll_taker
SQUIRE_GALIFREIUS	wh2_main_vortex_narrative_hef_seek_enlightenment
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_slann_der
LOREMASTER_TALARIAN	wh2_main_vortex_narrative_hef_the_eclipse_wars
