cai_construction_system_synergies_tables	1
existing_building_chain_key	existing_building_level_inclusive_end	existing_building_level_inclusive_start	potential_buiding_chain_key	potential_building_level_inclusive_end	potential_building_level_inclusive_start	synergy_level_key	synergy_policy_key	existing_building_instance	existing_building_super_chain	potential_building_instance	potential_building_super_chain	synergy_scope_key
wh_main_BRETONNIA_settlement_minor_coast	wh_main_brt_settlement_minor_3_coast	wh_main_brt_settlement_minor_1_coast	wh_main_BRETONNIA_smith	wh_main_brt_smiths_2	wh_main_brt_smiths_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor_coast		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_BRETONNIA_settlement_minor_coast	wh_main_brt_settlement_minor_3_coast	wh_main_brt_settlement_minor_1_coast	wh_main_BRETONNIA_stables	wh_main_brt_stables_3	wh_main_brt_stables_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor_coast		wh_main_sch_human_stables	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_BRETONNIA_settlement_minor	wh_main_brt_settlement_minor_3	wh_main_brt_settlement_minor_1	wh_main_BRETONNIA_barracks	wh_main_brt_barracks_3	wh_main_brt_barracks_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor		wh_main_sch_human_barracks	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_BRETONNIA_settlement_minor	wh_main_brt_settlement_minor_3	wh_main_brt_settlement_minor_1	wh_main_BRETONNIA_smith	wh_main_brt_smiths_2	wh_main_brt_smiths_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_BRETONNIA_settlement_minor	wh_main_brt_settlement_minor_3	wh_main_brt_settlement_minor_1	wh_main_BRETONNIA_stables	wh_main_brt_stables_3	wh_main_brt_stables_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor		wh_main_sch_human_stables	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_BRETONNIA_stables	wh_main_brt_stables_3	wh_main_brt_stables_1	wh_main_BRETONNIA_smith	wh_main_brt_smiths_2	wh_main_brt_smiths_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_human_stables		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_DWARFS_barracks	wh_main_dwf_barracks_3	wh_main_dwf_barracks_1	wh_main_DWARFS_smiths	wh_main_dwf_smith_3	wh_main_dwf_smith_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_dwarf_barracks		wh_main_sch_dwarf_smith	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_DWARFS_workshops	wh_main_dwf_workshop_4	wh_main_dwf_workshop_1	wh_main_DWARFS_engineer	wh_main_dwf_engineer_2	wh_main_dwf_engineer_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_dwarf_workshops		wh_main_sch_dwarf_engineer	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_EMPIRE_barracks	wh_main_emp_barracks_3	wh_main_emp_barracks_1	wh_main_EMPIRE_forges	wh_main_emp_forges_3	wh_main_emp_forges_1	cai_cs_synergy_level_low	cai_cs_synergy_policy_default		wh_main_sch_human_barracks		wh_main_sch_human_forges	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_EMPIRE_barracks	wh_main_emp_barracks_3	wh_main_emp_barracks_1	wh_main_EMPIRE_smiths	wh_main_emp_smiths_2	wh_main_emp_smiths_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_human_barracks		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_EMPIRE_forges	wh_main_emp_forges_3	wh_main_emp_forges_1	wh_main_EMPIRE_barracks	wh_main_emp_barracks_3	wh_main_emp_barracks_1	cai_cs_synergy_level_low	cai_cs_synergy_policy_default		wh_main_sch_human_forges		wh_main_sch_human_barracks	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_EMPIRE_forges	wh_main_emp_forges_3	wh_main_emp_forges_1	wh_main_EMPIRE_settlement_minor_coast	wh_main_emp_settlement_minor_3_coast	wh_main_emp_settlement_minor_1_coast	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_human_forges		wh_main_sch_settlement_minor_coast	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_forges	wh_main_emp_forges_3	wh_main_emp_forges_1	wh_main_EMPIRE_settlement_minor	wh_main_emp_settlement_minor_3	wh_main_emp_settlement_minor_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_human_forges		wh_main_sch_settlement_minor	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_forges	wh_main_emp_forges_3	wh_main_emp_forges_1	wh_main_EMPIRE_stables	wh_main_emp_stables_3	wh_main_emp_stables_1	cai_cs_synergy_level_low	cai_cs_synergy_policy_default		wh_main_sch_human_forges		wh_main_sch_human_stables	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_EMPIRE_industry_basic	wh_main_emp_industry_basic_3	wh_main_emp_industry_basic_1	wh2_main_EMPIRE_roads	wh2_main_emp_roads_2	wh2_main_emp_roads_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh2_main_sch_infrastructure2_industry		wh2_main_sch_infrastructure4_energy	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_EMPIRE_settlement_major_coast	wh_main_emp_settlement_major_5_coast	wh_main_emp_settlement_major_1_coast	wh_main_EMPIRE_barracks	wh_main_emp_barracks_3	wh_main_emp_barracks_1	cai_cs_negative_level_low	cai_cs_synergy_policy_default		wh_main_sch_settlement_major_coast		wh_main_sch_human_barracks	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_settlement_major_coast	wh_main_emp_settlement_major_5_coast	wh_main_emp_settlement_major_1_coast	wh_main_EMPIRE_smiths	wh_main_emp_smiths_2	wh_main_emp_smiths_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_settlement_major_coast		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_settlement_major_coast	wh_main_emp_settlement_major_5_coast	wh_main_emp_settlement_major_5_coast	wh_main_EMPIRE_farm_basic	wh_main_emp_farm_basic_3	wh_main_emp_farm_basic_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_settlement_major_coast		wh_main_sch_human_farm_basic	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_EMPIRE_settlement_major	wh_main_emp_settlement_major_5	wh_main_emp_settlement_major_1	wh_main_EMPIRE_barracks	wh_main_emp_barracks_3	wh_main_emp_barracks_1	cai_cs_negative_level_low	cai_cs_synergy_policy_default		wh_main_sch_settlement_major		wh_main_sch_human_barracks	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_settlement_major	wh_main_emp_settlement_major_5	wh_main_emp_settlement_major_1	wh_main_EMPIRE_smiths	wh_main_emp_smiths_2	wh_main_emp_smiths_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_settlement_major		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_settlement_major	wh_main_emp_settlement_major_5	wh_main_emp_settlement_major_5	wh_main_EMPIRE_farm_basic	wh_main_emp_farm_basic_3	wh_main_emp_farm_basic_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_settlement_major		wh_main_sch_human_farm_basic	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_EMPIRE_settlement_minor_coast	wh_main_emp_settlement_minor_3_coast	wh_main_emp_settlement_minor_1_coast	wh_main_EMPIRE_forges	wh_main_emp_forges_3	wh_main_emp_forges_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor_coast		wh_main_sch_human_forges	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_settlement_minor_coast	wh_main_emp_settlement_minor_3_coast	wh_main_emp_settlement_minor_1_coast	wh_main_EMPIRE_smiths	wh_main_emp_smiths_2	wh_main_emp_smiths_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor_coast		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_settlement_minor_coast	wh_main_emp_settlement_minor_3_coast	wh_main_emp_settlement_minor_1_coast	wh_main_EMPIRE_stables	wh_main_emp_stables_3	wh_main_emp_stables_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor_coast		wh_main_sch_human_stables	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_settlement_minor	wh_main_emp_settlement_minor_3	wh_main_emp_settlement_minor_1	wh_main_EMPIRE_barracks	wh_main_emp_barracks_3	wh_main_emp_barracks_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor		wh_main_sch_human_barracks	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_settlement_minor	wh_main_emp_settlement_minor_3	wh_main_emp_settlement_minor_1	wh_main_EMPIRE_forges	wh_main_emp_forges_3	wh_main_emp_forges_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor		wh_main_sch_human_forges	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_settlement_minor	wh_main_emp_settlement_minor_3	wh_main_emp_settlement_minor_1	wh_main_EMPIRE_smiths	wh_main_emp_smiths_2	wh_main_emp_smiths_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_settlement_minor	wh_main_emp_settlement_minor_3	wh_main_emp_settlement_minor_1	wh_main_EMPIRE_stables	wh_main_emp_stables_3	wh_main_emp_stables_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_settlement_minor		wh_main_sch_human_stables	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_stables	wh_main_emp_stables_3	wh_main_emp_stables_1	wh_main_EMPIRE_forges	wh_main_emp_forges_3	wh_main_emp_forges_1	cai_cs_synergy_level_low	cai_cs_synergy_policy_default		wh_main_sch_human_stables		wh_main_sch_human_forges	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_EMPIRE_stables	wh_main_emp_stables_3	wh_main_emp_stables_1	wh_main_EMPIRE_settlement_minor_coast	wh_main_emp_settlement_minor_3_coast	wh_main_emp_settlement_minor_1_coast	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_human_stables		wh_main_sch_settlement_minor_coast	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_stables	wh_main_emp_stables_3	wh_main_emp_stables_1	wh_main_EMPIRE_settlement_minor	wh_main_emp_settlement_minor_3	wh_main_emp_settlement_minor_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_human_stables		wh_main_sch_settlement_minor	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_EMPIRE_stables	wh_main_emp_stables_3	wh_main_emp_stables_1	wh_main_EMPIRE_smiths	wh_main_emp_smiths_2	wh_main_emp_smiths_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_human_stables		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_GREENSKIN_industry	wh_main_grn_industry_3	wh_main_grn_industry_1	wh2_main_grn_raiders	wh2_main_grn_raiders_1	wh2_main_grn_raiders_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_greenskin_industry		wh2_main_sch_infrastructure4_energy	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_chaos	wh_main_nor_chaos_2	wh_main_nor_chaos_1	wh_main_NORSCA_smith	wh_main_nor_smith_3	wh_main_nor_smith_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_chaos		wh_main_sch_norsca_smith	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_creatures	wh_main_nor_creatures_3	wh_main_nor_creatures_1	wh_main_NORSCA_offerings	wh_main_nor_offerings_2	wh_main_nor_offerings_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_creatures		wh_main_sch_norsca_offerings	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_military	wh_main_nor_military_3	wh_main_nor_military_1	wh_main_NORSCA_smith	wh_main_nor_smith_3	wh_main_nor_smith_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_military		wh_main_sch_norsca_smith	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_offerings	wh_main_nor_offerings_2	wh_main_nor_offerings_1	wh_main_NORSCA_creatures	wh_main_nor_creatures_3	wh_main_nor_creatures_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_offerings		wh_main_sch_norsca_creatures	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_outpost_experience	wh_main_nor_outpost_experience_3	wh_main_nor_outpost_experience_1	wh_main_NORSCA_outpost_military	wh_main_nor_outpost_military_3	wh_main_nor_outpost_military_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_outpost_experience		wh_main_sch_norsca_outpost_military	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_outpost_military	wh_main_nor_outpost_military_3	wh_main_nor_outpost_military_1	wh_main_NORSCA_outpost_experience	wh_main_nor_outpost_experience_3	wh_main_nor_outpost_experience_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_outpost_military		wh_main_sch_norsca_outpost_experience	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_major_coast	wh_main_nor_settlement_major_5_coast	wh_main_nor_settlement_major_1_coast	wh_main_NORSCA_creatures	wh_main_nor_creatures_3	wh_main_nor_creatures_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major_coast		wh_main_sch_norsca_offerings	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_major_coast	wh_main_nor_settlement_major_5_coast	wh_main_nor_settlement_major_1_coast	wh_main_NORSCA_military	wh_main_nor_military_3	wh_main_nor_military_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major_coast		wh_main_sch_norsca_military	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_NORSCA_settlement_major_coast	wh_main_nor_settlement_major_5_coast	wh_main_nor_settlement_major_1_coast	wh_main_NORSCA_offerings	wh_main_nor_offerings_2	wh_main_nor_offerings_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major_coast		wh_main_sch_norsca_creatures	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_major_coast	wh_main_nor_settlement_major_5_coast	wh_main_nor_settlement_major_1_coast	wh_main_NORSCA_smith	wh_main_nor_smith_3	wh_main_nor_smith_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major_coast		wh_main_sch_norsca_chaos	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_major_coast	wh_main_nor_settlement_major_5_coast	wh_main_nor_settlement_major_1_coast	wh_main_NORSCA_stables	wh_main_nor_stables_3	wh_main_nor_stables_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major_coast		wh_main_sch_norsca_stables	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_NORSCA_settlement_major_coast	wh_main_nor_settlement_major_5_coast	wh_main_nor_settlement_major_1_coast	wh_main_NORSCA_worship	wh_main_nor_worship_4	wh_main_nor_worship_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major_coast		wh_main_sch_norsca_worship	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_major	wh_main_nor_settlement_major_5	wh_main_nor_settlement_major_1	wh_main_NORSCA_creatures	wh_main_nor_creatures_3	wh_main_nor_creatures_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major		wh_main_sch_norsca_offerings	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_major	wh_main_nor_settlement_major_5	wh_main_nor_settlement_major_1	wh_main_NORSCA_military	wh_main_nor_military_3	wh_main_nor_military_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major		wh_main_sch_norsca_military	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_NORSCA_settlement_major	wh_main_nor_settlement_major_5	wh_main_nor_settlement_major_1	wh_main_NORSCA_offerings	wh_main_nor_offerings_2	wh_main_nor_offerings_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major		wh_main_sch_norsca_creatures	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_major	wh_main_nor_settlement_major_5	wh_main_nor_settlement_major_1	wh_main_NORSCA_smith	wh_main_nor_smith_3	wh_main_nor_smith_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major		wh_main_sch_norsca_chaos	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_major	wh_main_nor_settlement_major_5	wh_main_nor_settlement_major_1	wh_main_NORSCA_stables	wh_main_nor_stables_3	wh_main_nor_stables_1	cai_cs_negative_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major		wh_main_sch_norsca_stables	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_NORSCA_settlement_major	wh_main_nor_settlement_major_5	wh_main_nor_settlement_major_1	wh_main_NORSCA_worship	wh_main_nor_worship_4	wh_main_nor_worship_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_major		wh_main_sch_norsca_worship	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_minor_coast	wh_main_nor_settlement_minor_3_coast	wh_main_nor_settlement_minor_1_coast	wh_main_NORSCA_creatures	wh_main_nor_creatures_3	wh_main_nor_creatures_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_minor_coast		wh_main_sch_norsca_offerings	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_minor_coast	wh_main_nor_settlement_minor_3_coast	wh_main_nor_settlement_minor_1_coast	wh_main_NORSCA_military	wh_main_nor_military_3	wh_main_nor_military_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_minor_coast		wh_main_sch_norsca_military	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_NORSCA_settlement_minor_coast	wh_main_nor_settlement_minor_3_coast	wh_main_nor_settlement_minor_1_coast	wh_main_NORSCA_offerings	wh_main_nor_offerings_2	wh_main_nor_offerings_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_minor_coast		wh_main_sch_norsca_creatures	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_minor_coast	wh_main_nor_settlement_minor_3_coast	wh_main_nor_settlement_minor_1_coast	wh_main_NORSCA_smith	wh_main_nor_smith_3	wh_main_nor_smith_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_minor_coast		wh_main_sch_norsca_chaos	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_minor_coast	wh_main_nor_settlement_minor_3_coast	wh_main_nor_settlement_minor_1_coast	wh_main_NORSCA_stables	wh_main_nor_stables_3	wh_main_nor_stables_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_minor_coast		wh_main_sch_norsca_stables	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_NORSCA_settlement_minor	wh_main_nor_settlement_minor_3	wh_main_nor_settlement_minor_1	wh_main_NORSCA_creatures	wh_main_nor_creatures_3	wh_main_nor_creatures_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_minor		wh_main_sch_norsca_offerings	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_minor	wh_main_nor_settlement_minor_3	wh_main_nor_settlement_minor_1	wh_main_NORSCA_military	wh_main_nor_military_3	wh_main_nor_military_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_minor		wh_main_sch_norsca_military	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_NORSCA_settlement_minor	wh_main_nor_settlement_minor_3	wh_main_nor_settlement_minor_1	wh_main_NORSCA_offerings	wh_main_nor_offerings_2	wh_main_nor_offerings_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_minor		wh_main_sch_norsca_creatures	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_minor	wh_main_nor_settlement_minor_3	wh_main_nor_settlement_minor_1	wh_main_NORSCA_smith	wh_main_nor_smith_3	wh_main_nor_smith_1	cai_cs_negative_level_high	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_minor		wh_main_sch_norsca_chaos	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_settlement_minor	wh_main_nor_settlement_minor_3	wh_main_nor_settlement_minor_1	wh_main_NORSCA_stables	wh_main_nor_stables_3	wh_main_nor_stables_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_settlement_minor		wh_main_sch_norsca_stables	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_NORSCA_smith	wh_main_nor_smith_3	wh_main_nor_smith_1	wh_main_NORSCA_chaos	wh_main_nor_chaos_2	wh_main_nor_chaos_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_smith		wh_main_sch_norsca_chaos	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_smith	wh_main_nor_smith_3	wh_main_nor_smith_1	wh_main_NORSCA_military	wh_main_nor_military_3	wh_main_nor_military_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_smith		wh_main_sch_norsca_military	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_smith	wh_main_nor_smith_3	wh_main_nor_smith_1	wh_main_NORSCA_stables	wh_main_nor_stables_3	wh_main_nor_stables_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_smith		wh_main_sch_norsca_stables	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_NORSCA_stables	wh_main_nor_stables_3	wh_main_nor_stables_1	wh_main_NORSCA_smith	wh_main_nor_smith_3	wh_main_nor_smith_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_norsca_stables		wh_main_sch_norsca_smith	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_SAVAGEORC_military	wh_main_savage_military_3	wh_main_savage_military_1	wh_main_GREENSKIN_boars	wh_main_grn_boars_2	wh_main_grn_boars_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_greenskin_military		wh_main_sch_greenskin_boars	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_VAMPIRES_armoury	wh_main_vmp_armoury_2	wh_main_vmp_armoury_1	wh_main_VAMPIRES_bindingcircle	wh_main_vmp_bindingcircle_3	wh_main_vmp_bindingcircle_1	cai_cs_synergy_level_low	cai_cs_synergy_policy_default		wh_main_sch_human_smiths		wh_main_sch_human_stables	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_VAMPIRES_armoury	wh_main_vmp_armoury_2	wh_main_vmp_armoury_1	wh_main_VAMPIRES_cemetary	wh_main_vmp_cemetary_3	wh_main_vmp_cemetary_1	cai_cs_synergy_level_low	cai_cs_synergy_policy_default		wh_main_sch_human_smiths		wh_main_sch_vampires_vampires	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_VAMPIRES_armoury	wh_main_vmp_armoury_2	wh_main_vmp_armoury_1	wh_main_VAMPIRES_vampires	wh_main_vmp_vampires_2	wh_main_vmp_vampires_1	cai_cs_synergy_level_low	cai_cs_synergy_policy_default		wh_main_sch_human_smiths		wh_main_sch_vampires_vampires	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_VAMPIRES_bindingcircle	wh_main_vmp_bindingcircle_3	wh_main_vmp_bindingcircle_1	wh_main_VAMPIRES_armoury	wh_main_vmp_armoury_2	wh_main_vmp_armoury_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_human_stables		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_VAMPIRES_cemetary	wh_main_vmp_cemetary_3	wh_main_vmp_cemetary_1	wh_main_VAMPIRES_armoury	wh_main_vmp_armoury_2	wh_main_vmp_armoury_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_vampires_vampires		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_VAMPIRES_forest	wh_main_vmp_forest_2	wh_main_vmp_forest_1	wh_main_VAMPIRES_vampires	wh_main_vmp_vampires_2	wh_main_vmp_vampires_1	cai_cs_synergy_level_medium	cai_cs_synergy_policy_default		wh_main_sch_vampires_forest		wh_main_sch_vampires_vampires	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_special_reiksfort	wh_main_special_reiksfort	wh_main_special_reiksfort	wh_main_EMPIRE_smiths	wh_main_emp_smiths_2	wh_main_emp_smiths_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_special_reiksfort		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_PROVINCEWIDE
wh_main_special_settlement_altdorf	wh_main_special_settlement_altdorf_5_emp	wh_main_special_settlement_altdorf_1_emp	wh_main_EMPIRE_barracks	wh_main_emp_barracks_3	wh_main_emp_barracks_1	cai_cs_negative_level_low	cai_cs_synergy_policy_default		wh_main_sch_special_settlement_altdorf		wh_main_sch_human_barracks	CAI_SYNERGY_SCOPE_REGIONWIDE
wh_main_special_settlement_altdorf	wh_main_special_settlement_altdorf_5_emp	wh_main_special_settlement_altdorf_1_emp	wh_main_EMPIRE_smiths	wh_main_emp_smiths_2	wh_main_emp_smiths_1	cai_cs_synergy_level_high	cai_cs_synergy_policy_default		wh_main_sch_special_settlement_altdorf		wh_main_sch_human_smiths	CAI_SYNERGY_SCOPE_REGIONWIDE
