dilemmas_tables	5
generate	key	localised_description	localised_title	ui_image	prioritized	event_category	sound_popup_override	sound_click_override
false	wh_dlc03_full_moon_preparations_solar_eclipse_11	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_12	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_13	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_14	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_15	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_16	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_17	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_18	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_19	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_2	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_20	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_3	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_4	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_5	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_6	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_7	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_8	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc03_full_moon_preparations_solar_eclipse_9	Morrslieb is ascendant, usurping the sun's revered place in the firmament! The world is awash with its sick and terrible hue. Such an event is almost unheard of - it is a call to the Beastmen; a sign that the herd has an opportunity to dominate. Lead them, Beastlord - seize glory!	The Dark Moon	solar_eclipse_loop	true	dark_moon	UI_CAM_EVENT_Dilemma_Full_Moon	UI_CAM_HUD_Dilemma_Full_Moon
false	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2	Vlad has kept his revivification a secret from the general populace - both mortal and living - so far, as this serves to further his machinations, but now it is time to make the Midnight Aristocracy either quail in fear of domination or flock to his banner. But how best to display such power? Through a bloody massacre or the tempting of Dark Magic and the promise to share?	The Carstein Ring	generic	false	Quest		
true	wh_dlc05_wef_asrai_asur_druchii	Carried by elegantly-hewn ships, our cousins have travelled from the distant lands of Ulthuan to visit us. After so many long years, they have finally deigned to visit their forest brethren. Is this a gracious visit, or an omen of arrogance? Do you consider this a slight or a blessing? Will you grant them an audience with the Elven Council?	Asrai, Asur, Druchii	diplomacy	false	Event		
true	wh_dlc05_wef_children_of_eternity	The Asrai have long had a… patchy relationship with the denizens of the forest. Whilst often the two peoples get along harmoniously, there have been issues. Lately, malevolent Dryads have taken to kidnapping Elven children for fun. When brought to justice they remain unrepentant - it is their forest, they say. To burn them would anger the forest, but surely they must be made to pay for their crimes against the Asrai?	Children of Eternity	politics	false	Event		
true	wh_dlc05_wef_festival_of_the_equinox	Interlopers into the Trickster's Woods have been caught and brought before you to face justice. The sentence is clear: death. Yet before you can pass judgement, one of the captives issues a brazen challenge; if he can last one hour in battle with a Wardancer, then he and his friends go free. If not, he accepts your sentence. It is a... bold request, but one you have no obligation to accept.	Festival of the Equinox	politics	false	Event		
true	wh_dlc05_wef_heavens_or_the_underworld	The Asrai wish to erect a new shrine within Athel Loren, to give praise to the gods they so faithfully serve. Yet the question is posed - to whom should this shrine be dedicated? The two frontrunners are Asuryan or Khaine, yet ultimately the choice is yours. Do you wish honour the Phoenix King, Asuryan, the wise and just ruler of the Elven pantheon, or his brother Khaine; harsh and ruthless God of Battle?	Heavens or the Underworld?	diplomacy	false	Event		
true	wh_dlc05_wef_shape_shifters	The Elves of the Skymark Reaches, Cavaroc, come to you with a proposal. These subjects of Lord Edrael have ever been brash; always the first into battle and the last to apologise, yet their latest endeavours are somewhat more… nefarious. They wish to subvert the Bretonnian dukedom of Quenelles by planting shapeshifting forest spirits amongst the court as Damsels. Such a sneaky scheme is sure to wreak havoc amongst the Bretonnians, which may be to our advantage. Do you wish to aid them, or not?	Shape-Shifters	messenger	false	Event		
true	wh_dlc05_wef_the_dreaming_wood	A young Glade Lord, full of hope and naivety, wishes to journey into the Dreaming Wood to recover a lost artefact. Headstrong and confident, perhaps to the point of arrogance; the Dreaming Wood is a twisted domain ruled by the Prince of Pleasure, Slaanesh - to enter is to dance with the Chaos God of madness and desire. Most who enter never return, claimed body and soul by the forces of Ruin. Yet this Glade Lord seems self-assured - do you allow them to recover this item or forbid the journey?	The Dreaming Wood	generic	false	Event		
true	wh_dlc05_wef_the_fate_of_the_body	As with all things of the natural world, a denizen of the forest has shed their mortal shell and become one with the woods. Yet the question remains of how to honour the body, now that they have passed. They could be sacrificed in the flames, immolated as Orion is each year - a warrior's pyre - or the body could be planted deep within the ground, allowing the hungry roots of the Deepwood to draw strength from the mouldering remains...	The Fate of the Body	funeral	false	Event		
true	wh_dlc05_wef_the_great_stag	The Great Stag is a revered and treasured creature of Athel Loren; renowned for its magical, ethereal properties, many say it represents the soul of the forest itself. On a hunt one day, you come across one of the majestic creatures, presenting you with a unique opportunity. It is the way of the forest to hunt, a part of the natural cycle of life. If you could claim the antlers of such a great beast, you would be honoured as true master of the Hunt. Yet there is much to be said for staying your hand, and leaving the beast in peace...	The Great Stag	civilisation_up	false	Event		
true	wh_dlc05_wef_the_night_glens	Lady Morlanna and Lord Arlas have been turning a blind eye to the practises of their subjects, and hence the shadowed Night Glens are awash with forbidden and arcane magics. The Elven subjects are ever-accommodating, and invite you to join them, perhaps in the hope that you may spare them retribution, and even learn something for your trouble...?	The Night Glens	army_morale_up	false	Event		
true	wh_dlc05_wef_vaults_of_winter	Arranoc lies under the eternal summer sun, scarcely knowing night. The guests to this mystical and radiant part of the forest have been feasting endlessly, fattening themselves for the coming sacrifice. Many whisper that this time is now, yet the guests could yet continue to feast themselves into a greater state of readiness. What do you think, my lord?	Vaults of Winter	civilisation_up	false	Event		
true	wh_dlc07_brt_a_noble_feast	Following a great feast with much revelry, there is a glut of leftovers. The peasants grumble about 'hunger' and 'starving', but aren't they always? What to do with this surplus, then?	A Noble Feast	celebration	false	Event		
false	wh_dlc07_brt_confederation_artois	The forested realm of Artois has notable significance in Bretonnia’s history – it was the location of the first Gathering of the Companions, where the fourteen newly-united dukedoms were first legitimised. Emblazoned on the Heraldry of Artois is the head of the monstrous boar Morthanok, symbol of Lord Folgar, the first Duke of Artois. A renowned hunter and lancer, Folgar's skills made him an invaluable Companion Knight who fought in several Great Battles alongside Gilles le Breton. Morthanok’s image is a reminder of the inaugural feast of the Companions, for which Folgar hunted down and slew the dangerous beast.	Heraldry of Artois	politics	true	Event	UI_CAM_EVENT_Dilemma	
false	wh_dlc07_brt_confederation_bastonne	Prior to the Lady appearing before the Uniter and his fellow Grail Knights, the young Gilles rode out to cleanse his homeland Bastonne of the foul beasts wreaking havoc there. After slaying one such beast – the ancient Dragon Smearghus – he not only adopted its image on his Heraldry, but also wore its skin as part of his armour during all his Great Battles. To this day, the beast’s image and its pelt are revered in Bastonne, with the armour still kept and worn by the duke ceremoniously as well as in warfare.	Heraldry of Bastonne	politics	true	Event	UI_CAM_EVENT_Dilemma	
false	wh_dlc07_brt_confederation_bordeleaux	Bordeleaux is a land peacefully split over religious matters. Those residing on the coastlines assert that the Lady’s domain ends where the water turns salt – where the domain of Manann begins. The tempestuous Sea God’s tri-forked symbol is a reminder of the bond he forged with the bloodline of the Bordelen dukes, during the Tenth Great Battle, against the sea-raiders from the North. Lord Marcus, the first Duke of Bordeleaux, was said to have fought alongside Manann himself that day, ending the battle by challenging and defeating the giant warrior in command of the Norscans that day.	Heraldry of Bordeleaux	politics	true	Event	UI_CAM_EVENT_Dilemma	
false	wh_dlc07_brt_confederation_bretonnia	King Leoncoeur's homeland of Couronne currently flies the heraldry of Bretonnia. The heritage of Couronne’s dukedom has ties to the original Grail Companions of Gilles the Uniter – their first duke was the heroic Carleond, saviour of the city and older brother of the most devoted Companion of them all, Thierulf of Lyonesse. As children, the two brothers were said to have miraculously slain a great lion together, which is why the heraldries of Lyonesse and Couronne – and hence, the heraldry of Bretonnia – display a lion’s image.	Heraldry of Bretonnia	politics	true	Event	UI_CAM_EVENT_Dilemma	
false	wh_dlc07_brt_confederation_carcassonne	It was Duke Lambard of Carcassonne, one of the famed Companions of Gilles the Uniter, who first adopted the image of the sword for his nation’s heraldry. Although Carcassonne was one of few Bretonnian provinces that did not see a Great Battle on its lands, Lambard rode out to fight victoriously in nine of them. The blade symbolises Carcassonne’s warrior-culture, attested by their centuries-old tradition of gifting every newborn son a freshly-forged sword, which they are made to touch as soon as they enter the world. It is then ornamentally placed above their cots until it can be wielded.	Heraldry of Carcassonne	politics	true	Event	UI_CAM_EVENT_Dilemma	
false	wh_dlc07_brt_confederation_lyonesse	The Heraldry of Lyonesse was originally adopted by Thierulf, the most devoted of Gilles le Breton’s Grail Companions. In the years before the Great Battles, Thierulf of Lyonesse married Gilles’ sister and became his brother-in-law’s most trusted friend. He would later be one of the two Companions blessed by the Lady alongside Gilles himself, going on to fight victoriously in all twelve of the Great Battles with him. Lyonesse's Lion-symbol represents Thierhulf’s courageous nature in battle, and also the beast that he and his brother are said to have miraculously slain as children.	Heraldry of Lyonesse	politics	true	Event	UI_CAM_EVENT_Dilemma	
false	wh_dlc07_brt_confederation_parravon	Adorning the family standard of the dukes of Parravon is the pegasus rampant, the ultimate symbol of wealth for any Knight fortunate enough to acquire one. This Heraldry was adopted by Lord Agilgar, first Duke of Parravon and one of the famed Companions of Gilles the Uniter. It is said to be a likeness of his winged steed Glorfinial, lord and sire of all Royal pegasi, whom he befriended. It was atop his friend Glorfinial that Agilgar was carried into the Fifth Great Battle – the liberation of Parravon – paving his way to Companionhood by his actions that day.	Heraldry of Parravon	politics	true	Event	UI_CAM_EVENT_Dilemma	
true	wh_dlc07_brt_dedicated_service	The noble Knights and aristocrats who keep the realm at peace deserve a token of our thanks, but how best to reward them?	Dedicated Service	generic	false	Event		
false	wh_dlc07_brt_final_battle_choice	Bretonnia stands strong as the protector of honour and chivalry. Yet one last challenge must still be met, in the wastes of the Old World. Our king prepares for battle on the grandest of scales and calls forth an Errantry War. I ask  you now to bestow your great virtues upon us and lead the Knightly Orders to their final victory over our enemy!	Wars of Errantry	errant_war	true	Event		
true	wh_dlc07_brt_food_hoarder	A treasonous peasant was discovered siphoning extra grain for himself and family, who are apparently 'starving'. The clerics say we should make an example of him; what do you think?	Food Hoarder	politics	false	Event		
true	wh_dlc07_brt_gifted_children	Whilst absently observing the noble children at play in the castle grounds, a squire observed some displaying a certain magical affinity. Could their latent talents be harnessed?	Gifted Children	messenger	false	Event		
true	wh_dlc07_brt_hidden_statue	On his travels a Knight, by happenstance, has stumbled upon a statue of the Lady, forged of solid gold. Many in the court suggest we bring it back to the city as a monument, but locals near the forest say it protects them from dark forces. What shall we do?	Hidden Statue	messenger	false	Event		
true	wh_dlc07_brt_hunting_grounds	Your nobles have stumbled upon lush fields, filled with game; a beautiful hunting ground. The local peasants say it is 'farmland', but the nobles do so want to hunt…	Hunting Grounds	generic	false	Event		
true	wh_dlc07_brt_knowledge_from_the_lady	The Servants of the Lady wish to pilgrimage to holy sites around the realm; a quest of knowledge and faith. They have asked that you donate to their worthy cause.	Knowledge from the Lady	politics	false	Event		
true	wh_dlc07_brt_mockery_of_our_vows	Gossip has spread throughout the court that a foreign Lord has been openly mocking the Bretonnian vows; will you let such a slur stand?	Mockery of our Vows	diplomacy	false	Event		
true	wh_dlc07_brt_pimples_and_brown_spots	Plague regularly visits Bretonnia, so we must be ever vigilant. Some nobles and peasants have shown peculiar discolouration on their skin, a potential sign of the Green Pox…	Pimples & Brown Spots	civilisation_down	false	Event		
true	wh_dlc07_brt_prosperous_harvest	An unusually bountiful harvest has left us with a rare and excessive surplus. This can be distributed immediately or stored for the future…	Prosperous Harvest	civilisation_up	false	Event		
false	wh_dlc07_brt_qb_alberic_trident_of_manann_stage_5	Although funds have been raised and a search party deployed, the results are as thin as a peasant in Winter. Alberic feels the clawing miasma of failure seeping in, and his questing dreams evaporating. However, when all seems lost, a suspicious man arrives in Bordeleaux, offering information on the whereabouts of the thieves. As these men always do, however, he seeks a price for the knowledge in gold or silver.	Trident of Manann	messenger	true	Quest		
true	wh_dlc07_brt_the_price_of_chivalry	The Damsels and Priests have come forth, claiming 'The  Lady is watching'. They speak with the words of the Enchantress, and so we must know - what great deeds shall we perform for her?	The Price of Chivalry	faction	false	Event		
true	wh_dlc07_brt_whispers_of_witchcraft	Panic has gripped the peasantry as rumours of a curse-hurling, child-snatching witch abound in local villages.	Whispers of Witchcraft	civilisation_down	false	Event		
false	wh_dlc08_nor_archaon_choice	The scars you rend deep in the lands and to their peoples and tribes has caught the attention of not just your fell Gods, but one who serves them above all others.\nThe Everchosen has deigned to summon you forth. He has use for such a warlord, and ‘requests’ you fight at his side in the war to come. Your armies shall march with his legions as he ravages the southern realms - the rewards will be great... And yet, such destruction will be in his name. Forging your own bloody path is surely the quickest way to Daemonhood? Even if it risks the wrath of Archaon.	The Everchosen’s Summons	chaos_invasion	true	Event		
true	wh_dlc08_nor_avalanche	As your warriors file through a pass high in the mountainous wastes, an avalanche hits! The snow moves with the speed of a raging behemoth, ready to swallow everything in its path. The men must shed most of what they carry if they are to outrun the deadly wall of white. If they do not, they will all perish. 	Avalanche!	civilisation_down	false	Event		
true	wh_dlc08_nor_bestial_servants	Your warriors can be even more effective when mounted. On the back of a beast they will charge the enemy with greater ferocity and cut deeper into their lines. But should they break in wild horses or gain the obedience of a wolf pack?	Bestial Servants	generic	false	Event		
true	wh_dlc08_nor_blood_iron	Your warrior smiths come to you with an intriguing idea. If they mix blood from the most recent sacrifices into the very metal they are working, they believe the Gods will approve, and either make the weapons stronger, or make the armour more effective. But how should they use the blood iron: for arms or for armour? 	Blood Iron	messenger	false	Event		
true	wh_dlc08_nor_eager_for_blood	Your warriors have not seen enough action recently. They grow restless and crave the screams and panic of southerners fleeing the mayhem your warhirds love to bring. The men care not whether they raid farms or cities, they just want to cause havoc and honour the Gods with the agonies of their enemies. Send them somewhere quickly, before they turn on each other!	Eager for Blood	army_morale_up	false	Event		
true	wh_dlc08_nor_grim_visions	Your Seers come to you with a warning. They have received strong, if vague, visions of impending danger. The Gods do not tell you which path to take, but they wish you to know that most paths will bring pain - and not the pain of your enemies. Proceed with caution or you will find the way ahead drenched in the blood of your own warriors.	Grim Visions	politics	false	Event		
true	wh_dlc08_nor_hidden_fissure	Amongst the high, snowy peaks, a scouting party has uncovered a dark passage leading into the heart of the mountain. Your shamans say this is no ordinary cave: it is a gate to the void, giving direct access to Chaos energies. They say they hear the Gods themselves whispering from within, promising that those who dare approach may be granted new and terrible strength. You should send someone to investigate…	Hidden Fissure	faction	false	Event		
false	wh_dlc08_nor_monster_hunt_0_dilemma_reward	The legendary monster has been slain! The tribesmen flock to catch a glimpse of the fallen beast, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	true	Quest		
false	wh_dlc08_nor_monster_hunt_1_dilemma_reward	The legendary monsters have been slain! The tribesmen flock to catch a glimpse of the fallen beasts, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	true	Quest		
false	wh_dlc08_nor_monster_hunt_2_dilemma_reward	The legendary monster has been slain! The tribesmen flock to catch a glimpse of the fallen beast, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	true	Quest		
false	wh_dlc08_nor_monster_hunt_3_dilemma_reward	The legendary monsters have been slain! The tribesmen flock to catch a glimpse of the fallen beasts, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	true	Quest		
false	wh_dlc08_nor_monster_hunt_4_dilemma_reward	The legendary monster has been slain! The tribesmen flock to catch a glimpse of the fallen beast, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	true	Quest		
false	wh_dlc08_nor_monster_hunt_5_dilemma_reward	The legendary monster has been slain! The tribesmen flock to catch a glimpse of the fallen beast, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	true	Quest		
false	wh_dlc08_nor_monster_hunt_6_dilemma_reward	Having successfully claimed the valuable Mammoth calves for yourself, you are still required to make a sacrificial offering to a Norscan God of your choosing. So the defeated Dwarfs will have to be offered up instead!\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	true	Quest		
false	wh_dlc08_nor_monster_hunt_7_dilemma_reward	The legendary monster has been slain! The tribesmen flock to catch a glimpse of the fallen beast, bearing witness to your glorious achievement. The bounty must now be ceremoniously offered up to a Norscan God of your choosing.\n\nTo which God do you offer this sacrifice?	A Monstrous Offering	celebration	true	Quest		
true	wh_dlc08_nor_prove_their_worth	During an attack on a rival village some of those defending it are awed by the mighty prowess of your warriors. They show some skill of their own, and ask to join your forces. But they are healthy and fit enough to make good slaves, too. If they want to be part of your army they will need to prove they are worthy of the honour!	Prove their Worth	civilisation_up	false	Event		
true	wh_dlc08_nor_rare_metal	If your armies are to bring Chaos to the world and honour the Gods with their bloodletting, then you will need more weapons. Yet your reserves of iron are pitifully low. You have no choice but to melt down some of your stores of armour in order to make new blades to be bloodied. It must be either foot armour or arm guards.	Rare Metal	generic	false	Event		
true	wh_dlc08_nor_sacrificial_altars	Your seers discover a pair of sacrificial altars, with strange and unknown runes on them. One altar is shaped like a ravenous beast. The other is in the form of a peculiar reptilian creature. Both are ancient, and the power in them has slumbered for years untold. Both need blood to awaken them - but which altar should your seers sacrifice slaves upon?	Sacrificial Altars	faction	false	Event		
true	wh_dlc08_nor_shrine_or_shine	This weather is brutal even by northern standards.  A vicious hailstorm blows up from nowhere; as it howls down upon your settlement you realise you have neither the time nor the materials to reinforce all of your buildings. Will you have your people try and save the shrines, or secure the loot piles?	Shrine or Shine	civilisation_down	false	Event		
true	wh_dlc08_nor_surfeit_of_loot	While raiding across the sea your warriors discover rich pickings in a coastal village that was easily overcome. So rich, it turns out, that your ships, already heavy with earlier plunder, cannot carry all you wish to take. What should they load up with, and what should they leave behind?	A Surfeit of Loot	generic	false	Event		
true	wh_dlc08_nor_the_dying_skald	Out in the remote depths of the icy wastes, your men find an aged skald, dying of wounds inflicted by wild beasts. He is the last of his people and before he goes to the Gods he wishes to pass on the knowledge of his ancestors, knowledge thought long lost, as his tribe have lived apart in the wilderness for many generations. But his time is short: what should your men ask him? 	The Dying Skald	civilisation_up	false	Event		
false	wh_dlc08_qb_nor_monster_hunt_0_stage_2	The weather around the Tower of Khrakk is even more inhospitable than first thought. This unusually harsh climate is seemingly unbearable for most things to dwell in too long. The tundra is devoid of life, which may also be evidence that the mighty Frigustrex is nearby, usurping all other predators in the vicinity. Further reconnaissance is needed, but if you are to dwell in the extreme weather you require the help of those who are most at home in this harsh, snowy habitat. Who will you choose to serve you for this task?	Monster Hunt: Frigustrex, Scion of the Cold-Void	faction	true	Event		
false	wh_dlc08_qb_nor_monster_hunt_2_stage_2	After days of searching, an enticing lead is uncovered. A slave languishing in a thrall pen up in the Goromadny Mountains is found repetitively mumbling stories about a ruthless and powerful Shaggoth with frightening power. Although clearly gone insane, it is plain to see that the pitiful man has experienced a terrible encounter in battle, missing an eye and an arm. But most importantly, he bears a tattoo known to be the mark of the fallen tribe.\n\nThe slave may be able to help you find your bounty, but his owner is asking an extortionate price for what is otherwise a useless, broken man. You could either pay the very dear price to buy the slave, or instead, pillage the entire enclave and take ownership of him and his owner by force!	Monster Hunt: Traygard Mountain-Cleaver	faction	true	Quest		
false	wh_dlc08_qb_nor_monster_hunt_4_stage_2	As you pillage Bretonnian lands you find out that the herb collector you seek had been there, but had recently been taken hostage by some Goblins on a raid. These nasty Goblins are still nearby, but if you were to approach them with your entire army, the spineless green fools might do what they do best – scurry away and hide – and the hostage may be lost. A different approach is needed, and one which doesn’t involve violence. You can either send messengers to attempt to buy the man from the Goblins on your behalf, or you could try a sneaky snatch-and-grab rescue attempt. Which do you choose?	Monster Hunt: Blorgar the Mad Titan	faction	true	Event		
true	wh_main_all_a_stranger_comes	A cloaked stranger, from the mist-shrouded land of Albion, approaches with a request. He is of sinister aspect but assures you that his intentions are good.	A Stranger Comes	messenger	false	Event		
true	wh_main_all_a_stranger_comes_vmp	A cloaked stranger, from the mist-shrouded land of Albion, approaches with a request. He is of sinister aspect but assures you that his intentions are good.	A Stranger Comes	messenger	false	Event		
true	wh_main_all_foolish_vainglory	They say you revel in victory. They say you spend more time erecting monuments to battles past than managing the realm. They say you are a fool.	Foolish Vainglory	politics	false	Event		
true	wh_main_all_the_gods_are_angry	The omens are ill - something you have done has angered the gods! Yet they are fickle; they may forgive you in time... or more immediate appeasement might be necessary!	The Gods are Angry	civilisation_down	false	Event		
true	wh_main_all_the_migration	A great migration comes to our borders, demanding shelter from larger threats abroad. Do we let them cross into our territory or turn them away?	The Migration	generic	false	Event		
true	wh_main_all_under_the_dark_moons_glare	Your warriors range deep into hostile lands, but all is not well. There are dark omens abroad, as if the shadow of some horned god was watching from the evil moon above. The army is fettered by Morrslieb's glare.	Under Morrslieb's Glare	faction	false	Event		
false	wh_main_azhag_the_slaughterer_azhags_ard_armour_stage_1	Azhag's Armour is alright. It's got spikes in the right places, the odd skull here and there and is decorated with the crusted blood of countless broken enemies. But it's missing something, and Azhag can't quite put his finger on what that is. He summons his Shamans to demand answers.	Azhag's 'Ard Armour	generic	false	Quest		
false	wh_main_brt_border_dispute	Our wine factors have fallen out with Empire traders over something to do with extra customs levies on our wine. Swords have yet to be drawn, but if no deal is struck this could escalate. How should we settle this?	Border Dispute	generic	false	Event		
