battles_tables	13
key	type	is_naval	specification	screenshot_path	map_path	team_size_1	team_size_2	release	multiplayer	singleplayer	intro_movie	year	defender_funds_ratio	has_key_buildings	matchmaking	playable_area_width	playable_area_height	is_large_settlement	has_15m_walls	is_underground	catchment_name	tile_upgrade	battle_environment	battle_environment_audio
wh_main_qb_qb_cliff_of_beasts	classic	false	terrain\battles\qb_cliff_of_beasts\	ui/frontend ui/battle_map_images/cliff_of_beasts.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_chs_01.environment	chaos
wh_main_qb_qb_death_pass	classic	false	terrain\battles\qb_dlc06_skarsnik\	UI/Frontend UI/battle_map_images/death_pass.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_nor_05.environment 	nordic
wh_main_qb_qb_estalian_tomb	classic	false	terrain\battles\qb_estalian_tomb\	ui/frontend ui/battle_map_images/estalian_tomb.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_brt_01.environment	empire
wh_main_qb_qb_fall_of_man	classic	false	terrain\battles\qb_dlc_bst_fall_of_man\	ui/frontend ui/battle_map_images/fall_of_man.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_emp_06.environment	empire
wh_main_qb_qb_glacial_lake	classic	false	terrain\battles\qb_glacial_lake\	ui/frontend ui/battle_map_images/glacial_lake.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_nor_06.environment 	nordic
wh_main_qb_qb_golden_monolith	classic	false	terrain\battles\qb_golden_monolith\	ui/frontend ui/battle_map_images/golden_monolith.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_nor_01.environment 	nordic
wh_main_qb_qb_grimminhagen	ambush	false	terrain\battles\qb_dlc_bst_slaughter_of_grim\	ui/frontend ui/battle_map_images/grimminhagen.png		1	1	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_emp_03.environment	empire
wh_main_qb_qb_grimminhagen_classic	classic	false	terrain\battles\qb_dlc_bst_slaughter_of_grim\	ui/frontend ui/battle_map_images/grimminhagen.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_emp_07.environment	empire
wh_main_qb_qb_halls_of_karak_azul	underground_intercept	false	terrain\battles\qb_dlc06_subterranean\	UI/Frontend UI/battle_map_images/halls_karak_azul.png		1	1	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_qb_gouger_gully.environment	cave
wh_main_qb_qb_hel_fenn	classic	false	terrain\battles\qb_hel_fenn\	ui/frontend ui/battle_map_images/hel_fenn.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_vmp_01.environment	vampire
wh_main_qb_qb_hel_fenn_ambush	ambush	false	terrain\battles\qb_hel_fenn\	ui/frontend ui/battle_map_images/hel_fenn_ambush.png		1	1	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_vmp_02.environment	vampire
wh_main_qb_qb_high_pass	classic	false	terrain\battles\qb_high_pass\	ui/frontend ui/battle_map_images/high_pass.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_nor_02.environment	dwarf
wh_main_qb_qb_kelp_and_koldust	classic	false	terrain\battles\qb_dlc_bst_ashes_of_kelp\	ui/frontend ui/battle_map_images/kelp_and_koldust.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_02.environment	empire
wh_main_qb_qb_la_maisontaal_abbey	classic	false	terrain\battles\qb_la_maisontaal_abbey\	ui/frontend ui/battle_map_images/la_maisontaal_abbey.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_emp_03.environment	empire
wh_main_qb_qb_leitziger_ford	classic	false	terrain\battles\qb_leitziger_ford\	ui/frontend ui/battle_map_images/leitziger_ford.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_vmp_01.environment	empire
wh_main_qb_qb_lost_vault_of_king_lunn	classic	false	terrain\battles\qb_dlc06_karak_eight_peaks\	UI/Frontend UI/battle_map_images/lost_vault_lunn.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_mnt_03.environment	cave
wh_main_qb_qb_marbads_tomb	classic	false	terrain\battles\qb_marbads_tomb\	ui/frontend ui/battle_map_images/marbads_tomb.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_03.environment	vampire
wh_main_qb_qb_marbads_tomb_ambush	ambush	false	terrain\battles\qb_marbads_tomb\	ui/frontend ui/battle_map_images/marbads_tomb_ambush.png		1	1	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_emp_04.environment	vampire
wh_main_qb_qb_mushroom_cave	underground_intercept	false	terrain\battles\qb_dlc06_squiggly_beast\	UI/Frontend UI/battle_map_images/mushroom_cave.png		1	1	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_falls_02.environment	cave
wh_main_qb_qb_northern_chaos_wastes	classic	false	terrain\battles\qb_northern_chaos_wastes\	ui/frontend ui/battle_map_images/northern_chaos_wastes.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_chs_01.environment	chaos
wh_main_qb_qb_pillar_of_bone	classic	false	terrain\battles\qb_pillar_of_bone\	ui/frontend ui/battle_map_images/pillar_of_bone.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_grn_03.environment	greenskin
wh_main_qb_qb_shrine_of_ill_omen	classic	false	terrain\battles\qb_shrine_of_ill_omen\	ui/frontend ui/battle_map_images/shrine_of_ill_omen.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_vmp_03.environment	greenskin
wh_main_qb_qb_southern_chaos_wastes	classic	false	terrain\battles\qb_southern_chaos_wastes\	ui/frontend ui/battle_map_images/southern_chaos_wastes.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_chs_03.environment	chaos
wh_main_qb_qb_stir_river	classic	false	terrain\battles\qb_dlc_bst_stir_river\	ui/frontend ui/battle_map_images/stir_river.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_03_stir_river.environment	empire
wh_main_qb_qb_threat_from_the_north	classic	false	terrain\battles\qb_threat_from_the_north\	ui/frontend ui/battle_map_images/northern_threat.png		4	4	true	true	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_emp_02.environment	nordic
wh_main_qb_qb_todtheim	underground_intercept	false	terrain\battles\qb_todtheim\	ui/frontend ui/battle_map_images/todtheim_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_qb_gouger_gully.environment	empire
wh_main_qb_qb_troll_country	classic	false	terrain\battles\qb_troll_country\	ui/frontend ui/battle_map_images/troll_country.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_nor_07.environment	nordic
wh_main_siege_city_a_brt	siege	false	terrain\battles\city_a_brt\	ui/frontend ui/battle_map_images/castle_artois_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:brt	weather/battle/wh_brt_01.environment	empire
wh_main_siege_city_a_dwf	siege	false	terrain\battles\city_a_dwf\	ui/frontend ui/battle_map_images/karak_norn_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:dwf	weather/battle/wh_sub_01.environment	cave
wh_main_siege_city_a_emp	siege	false	terrain\battles\city_a_emp\	ui/frontend ui/battle_map_images/bechafen_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:emp	weather/battle/wh_emp_04.environment	empire
wh_main_siege_city_a_grn	siege	false	terrain\battles\city_a_grn\	ui/frontend ui/battle_map_images/mount_gunbad_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:grn	weather/battle/wh_sub_01.environment	greenskin
wh_main_siege_city_a_vmp	siege	false	terrain\battles\city_a_vmp\	ui/frontend ui/battle_map_images/castle_drakenhof_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:vmp	weather/battle/wh_vmp_03.environment	vampire
wh_main_siege_city_b_brt	siege	false	terrain\battles\city_b_brt\	ui/frontend ui/battle_map_images/couronne_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:brt	weather/battle/wh_brt_02.environment	empire
wh_main_siege_city_b_dwf	siege	false	terrain\battles\city_b_dwf\	ui/frontend ui/battle_map_images/barak_varr_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:dwf	weather/battle/wh_sub_01.environment	dwarf
wh_main_siege_city_b_emp	siege	false	terrain\battles\city_b_emp\	ui/frontend ui/battle_map_images/kislev_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:emp	weather/battle/wh_emp_06.environment	empire
wh_main_siege_city_b_grn	siege	false	terrain\battles\city_b_grn\	ui/frontend ui/battle_map_images/karak_azul_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:grn	weather/battle/wh_sub_01.environment	cave
wh_main_siege_city_b_vmp	siege	false	terrain\battles\city_b_vmp\	ui/frontend ui/battle_map_images/castle_templehof_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:vmp	weather/battle/wh_vmp_01.environment	vampire
wh_main_siege_city_c_brt	siege	false	terrain\battles\city_c_brt\	ui/frontend ui/battle_map_images/lyonesse_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:brt	weather/battle/wh_brt_03.environment	empire
wh_main_siege_city_c_dwf	siege	false	terrain\battles\city_c_dwf\	ui/frontend ui/battle_map_images/karak_hirn_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:dwf	weather/battle/wh_sub_02.environment	cave
wh_main_siege_city_c_emp	siege	false	terrain\battles\city_c_emp\	ui/frontend ui/battle_map_images/averheim_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:emp	weather/battle/wh_emp_02.environment	empire
wh_main_siege_city_c_grn	siege	false	terrain\battles\city_c_grn\	ui/frontend ui/battle_map_images/ekrund_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:grn	weather/battle/wh_sub_01.environment	greenskin
wh_main_siege_city_c_vmp	siege	false	terrain\battles\city_c_vmp\	ui/frontend ui/battle_map_images/erengrad_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:vmp	weather/battle/wh_vmp_02.environment	vampire
wh_main_siege_city_d_brt	siege	false	terrain\battles\city_d_brt\	ui/frontend ui/battle_map_images/bordeleaux_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:brt	weather/battle/wh_brt_04.environment	empire
wh_main_siege_city_d_dwf	siege	false	terrain\battles\city_d_dwf\	ui/frontend ui/battle_map_images/karak_kadrin_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:dwf	weather/battle/wh_sub_01.environment	cave
wh_main_siege_city_d_emp	siege	false	terrain\battles\city_d_emp\	ui/frontend ui/battle_map_images/akendorf_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:emp	weather/battle/wh_emp_03.environment	empire
wh_main_siege_city_d_grn	siege	false	terrain\battles\city_d_grn\	ui/frontend ui/battle_map_images/galbaraz_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:grn	weather/battle/wh_sub_01.environment	greenskin
wh_main_siege_city_d_vmp	siege	false	terrain\battles\city_d_vmp\	ui/frontend ui/battle_map_images/marienburg_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:vmp	weather/battle/wh_vmp_04.environment	vampire
wh_main_siege_city_e_brt	siege	false	terrain\battles\city_e_brt\	ui/frontend ui/battle_map_images/castle_bastonne_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:brt	weather/battle/wh_brt_05.environment	empire
wh_main_siege_city_e_dwf	siege	false	terrain\battles\city_e_dwf\	ui/frontend ui/battle_map_images/zhufbar_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:dwf	weather/battle/wh_sub_02.environment	dwarf
wh_main_siege_city_e_emp	siege	false	terrain\battles\city_e_emp\	ui/frontend ui/battle_map_images/altdorf_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:emp	weather/battle/wh_emp_03.environment	empire
wh_main_siege_city_e_grn	siege	false	terrain\battles\city_e_grn\	ui/frontend ui/battle_map_images/karak_azgal_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:grn	weather/battle/wh_sub_01.environment	cave
wh_main_siege_city_e_vmp	siege	false	terrain\battles\city_e_vmp\	ui/frontend ui/battle_map_images/wolfenburg_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:vmp	weather/battle/wh_vmp_01.environment	vampire
wh_main_siege_city_f_brt	siege	false	terrain\battles\city_f_brt\	ui/frontend ui/battle_map_images/parravon_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:brt	weather/battle/wh_brt_01.environment	empire
wh_main_siege_city_f_dwf	siege	false	terrain\battles\city_f_dwf\	ui/frontend ui/battle_map_images/karak_izor_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:dwf	weather/battle/wh_sub_01.environment	cave
wh_main_siege_city_f_emp	siege	false	terrain\battles\city_f_emp\	ui/frontend ui/battle_map_images/fort_ostrosk_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:emp	weather/battle/wh_emp_07.environment	empire
wh_main_siege_city_f_grn	siege	false	terrain\battles\city_f_grn\	ui/frontend ui/battle_map_images/karak_eight_peaks_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:grn	weather/battle/wh_sub_01.environment	cave
wh_main_siege_city_f_vmp	siege	false	terrain\battles\city_f_vmp\	ui/frontend ui/battle_map_images/talabheim_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:vmp	weather/battle/wh_vmp_02.environment	vampire
wh_main_siege_city_g_brt	siege	false	terrain\battles\city_g_brt\	ui/frontend ui/battle_map_images/castle_carcassonne_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:brt	weather/battle/wh_brt_02.environment	empire
wh_main_siege_city_g_dwf	siege	false	terrain\battles\city_g_dwf\	ui/frontend ui/battle_map_images/karak_ziflin_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:dwf	weather/battle/wh_sub_01.environment	cave
wh_main_siege_city_g_emp	siege	false	terrain\battles\city_g_emp\	ui/frontend ui/battle_map_images/hergig_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:emp	weather/battle/wh_emp_04.environment	empire
wh_main_siege_city_g_grn	siege	false	terrain\battles\city_g_grn\	ui/frontend ui/battle_map_images/karak_ungor_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:grn	weather/battle/wh_sub_01.environment	cave
wh_main_siege_city_g_vmp	siege	false	terrain\battles\city_g_vmp\	ui/frontend ui/battle_map_images/salzenmund_siege.png		4	4	true	true	true		0	0.7	false	false	0	0	false	true	false		faction:vmp	weather/battle/wh_vmp_03.environment	vampire
wh_main_subterranean_a	underground_intercept	false	terrain/battles/subterranean_battle_03/	ui/frontend ui/battle_map_images/thundering_falls_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_falls_01.environment	cave
wh_main_subterranean_b	underground_intercept	false	terrain/battles/subterranean_battle_b/	ui/frontend ui/battle_map_images/black_mountains_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_falls_02.environment	cave
wh_main_subterranean_c	underground_intercept	false	terrain/battles/subterranean_battle_c/	ui/frontend ui/battle_map_images/volcanic_channels_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_volcano_01.environment	cave
wh_main_subterranean_d	underground_intercept	false	terrain/battles/subterranean_battle_d/	ui/frontend ui/battle_map_images/death_pass_deeps_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_volcano_02.environment	cave
wh_main_subterranean_e	underground_intercept	false	terrain/battles/subterranean_battle_e/	ui/frontend ui/battle_map_images/coldfire_cavern_subterranean.png		1	1	true	true	true		0	0	false	false	0	0	false	false	true			weather/battle/wh_tzulaqua_01.environment	cave
wh_main_vampire_counts_intro	napoleon_historic	false	script/battle/intro_battles/vampire_counts/battle.xml			4	4	false	false	true		0	0	false	false	0	0	false	false	false			weather/battle/wh_vmp_02.environment	
wh_mp_alpine_ridge	classic	false	Terrain/battles/mp_alpine_ridge/	ui/frontend ui/battle_map_images/mp_alpine_ridge.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_07.environment	dark_elves_hills
wh_mp_crossroads	classic	false	Terrain/battles/mp_crossroads/	ui/frontend ui/battle_map_images/mp_crossroads.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_04.environment	greenskin
wh_mp_forest_ridge	classic	false	Terrain/battles/mp_forest_ridge/	ui/frontend ui/battle_map_images/mp_heorot_ridge.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_02.environment	nordic
wh_mp_peak_pass	classic	false	Terrain/battles/mp_peak_pass/	ui/frontend ui/battle_map_images/mp_peak_pass.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_02.environment	empire
wh_mp_plains	classic	false	Terrain/battles/mp_plains/	ui/frontend ui/battle_map_images/mp_blue_reach_river.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false			weather/battle/wh_emp_02.environment	empire
wh_qb_dlc08_sword_of_torgald	classic	false	terrain/battles/qb_dlc08_sword_of_torgald/	ui/frontend ui/battle_map_images/wh_dlc08_sword_of_torgald.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false				empire
wh_qb_dlc08_wintertooth_crown	classic	false	terrain/battles/qb_dlc08_wintertooth_crown/	ui/frontend ui/battle_map_images/wh_dlc08_wintertooth_crown.png		4	4	true	true	true		0	0	false	true	0	0	false	false	false				dwarf
