audio_metadata_tags_tables	8
key	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop	limitation_scale	entity_type_switch	melee_hit_category	melee_hit_type_override	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	scaled_sound_upsize	scaled_max_delay	scaled_sound_next	requires_cinematic	max_probability	min_probability	is_vocalisation	play_at_bone	play_at_position	play_at_base	require_ground_type_limited	require_ground_type	require_armour_type	require_melee_weapon_type	require_shield_type	triggers_blood	is_tracked	require_reverb	require_obstruction	can_play_under_splice	ignore_if_headless	play_on_looping_sound	cinematic_only	doppler_rtpc_name	flip_direction	blood_enabled_only	use_limitation_type_override	limitation_type_override	culling_distance_override	ignore_alpha_check	override_vo
Vocalisation_Skarsnik_Goblin_Melee_Swing	Battle_Individual_Vocalisation_Skarsnik_Goblin_Melee_Swing		Campaign_Individual_Vocalisation_Skarsnik_Goblin_Melee_Swing		0.15								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Goblin_Pain	Battle_Individual_Vocalisation_Skarsnik_Goblin_Pain		Campaign_Individual_Vocalisation_Skarsnik_Goblin_Pain		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Goblin_Push_Pull	Battle_Individual_Vocalisation_Skarsnik_Goblin_Push_Pull		Campaign_Individual_Vocalisation_Skarsnik_Goblin_Push_Pull		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Goblin_Roar	Battle_Individual_Vocalisation_Skarsnik_Goblin_Roar		Campaign_Individual_Vocalisation_Skarsnik_Goblin_Roar		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Goblin_Scream	Battle_Individual_Vocalisation_Skarsnik_Goblin_Scream		Campaign_Individual_Vocalisation_Skarsnik_Goblin_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Bite	Battle_Individual_Vocalisation_Skarsnik_Squig_Bite		Campaign_Individual_Vocalisation_Skarsnik_Squig_Bite		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Bite_Quick	Battle_Individual_Vocalisation_Skarsnik_Squig_Bite_Quick		Campaign_Individual_Vocalisation_Skarsnik_Squig_Bite_Quick		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Breath	Battle_Individual_Vocalisation_Skarsnik_Squig_Breath		Campaign_Individual_Vocalisation_Skarsnik_Squig_Breath		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Death	Battle_Individual_Vocalisation_Skarsnik_Squig_Death		Campaign_Individual_Vocalisation_Skarsnik_Squig_Death		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Idle	Battle_Individual_Vocalisation_Skarsnik_Squig_Idle		Campaign_Individual_Vocalisation_Skarsnik_Squig_Idle		0.1								0	0		false	20	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Idle_Breath	Battle_Individual_Vocalisation_Skarsnik_Squig_Idle_Breath		Campaign_Individual_Vocalisation_Skarsnik_Squig_Idle_Breath		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Idle_Death	Battle_Individual_Vocalisation_Skarsnik_Squig_Idle_Death		Campaign_Individual_Vocalisation_Skarsnik_Squig_Idle_Death		0.2								0	0		false	20	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Idle_Melee_Attack	Battle_Individual_Vocalisation_Skarsnik_Squig_Idle_Melee_Attack		Campaign_Individual_Vocalisation_Skarsnik_Squig_Idle_Melee_Attack		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Idle_Scream_Long	Battle_Individual_Vocalisation_Skarsnik_Squig_Idle_Scream_Long		Campaign_Individual_Vocalisation_Skarsnik_Squig_Idle_Scream_Long		0.3								0	0		false	20	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Idle_Scream_Short	Battle_Individual_Vocalisation_Skarsnik_Squig_Idle_Scream_Short		Campaign_Individual_Vocalisation_Skarsnik_Squig_Idle_Scream_Short		0.2								0	0		false	20	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Melee_Attack	Battle_Individual_Vocalisation_Skarsnik_Squig_Melee_Attack		Campaign_Individual_Vocalisation_Skarsnik_Squig_Melee_Attack		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Pain_Long	Battle_Individual_Vocalisation_Skarsnik_Squig_Pain_Long		Campaign_Individual_Vocalisation_Skarsnik_Squig_Pain_Long		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Pain_Short	Battle_Individual_Vocalisation_Skarsnik_Squig_Pain_Short		Campaign_Individual_Vocalisation_Skarsnik_Squig_Pain_Short		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Scream_Long	Battle_Individual_Vocalisation_Skarsnik_Squig_Scream_Long		Campaign_Individual_Vocalisation_Skarsnik_Squig_Scream_Long		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skarsnik_Squig_Scream_Short	Battle_Individual_Vocalisation_Skarsnik_Squig_Scream_Short		Campaign_Individual_Vocalisation_Skarsnik_Squig_Scream_Short		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Default_Death		Campaign_Individual_Vocalisation_Skaven_Default_Death		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Doomflayer_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Default_Doomflayer_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Default_Melee_Swing		0								0	0		false	100	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Doomflayer_Roar	Battle_Individual_Vocalisation_Skaven_Default_Doomflayer_Roar		Campaign_Individual_Vocalisation_Skaven_Default_Roar		0.2								0	0		false	100	50	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Idle_Grunt					0.4								0	0		false	100	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Idle_Grunt_low_prob					0.4								0	0		false	40	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Default_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Default_Melee_Swing		0								0	0		false	100	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Idle_Pain_weapons_team	Battle_Individual_Vocalisation_Skaven_Default_Pain		Campaign_Individual_Vocalisation_Skaven_Default_Pain		0								0	0		false	100	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Idle_Roar	Battle_Individual_Vocalisation_Skaven_Default_Idle_Roar		Campaign_Individual_Vocalisation_Skaven_Default_Roar		0.2								0	0		false	100	50	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Idle_Roar_weapons_team	Battle_Individual_Vocalisation_Skaven_Default_Idle_Roar		Campaign_Individual_Vocalisation_Skaven_Default_Roar		0.1								0	0		false	75	45	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Default_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Default_Scream		0.2								0	0		false	100	50	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Default_Jump		Campaign_Individual_Vocalisation_Skaven_Default_Jump		150								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Default_Land		Campaign_Individual_Vocalisation_Skaven_Default_Land		150								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Matched_Scream	Battle_Individual_Vocalisation_Skaven_Default_Matched_Scream		Campaign_Individual_Vocalisation_Skaven_Default_Scream		1								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Default_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Default_Melee_Swing		0.3								0	0		false	100	50	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Default_Pain		Campaign_Individual_Vocalisation_Skaven_Default_Pain		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Default_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Default_Push_Pull		0.15								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Default_Roar		Campaign_Individual_Vocalisation_Skaven_Default_Roar		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Roar_long					0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Default_Scream		Campaign_Individual_Vocalisation_Skaven_Default_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skaven_idle_loop_LORD	Battle_Individual_Vocalisation_Skaven_Ikit_Idle_Loop_start	Battle_Individual_Vocalisation_Skaven_Ikit_Idle_Loop_end			0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Death	Battle_Individual_Vocalisation_Skeleton_Death		Campaign_Individual_Vocalisation_Skeleton_Death		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Death_Idle	Battle_Individual_Vocalisation_Skeleton_Death_Idle		Battle_Individual_Vocalisation_Skeleton_Death_Idle		0.040000003								0	0		false	70	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Jump	Battle_Individual_Vocalisation_Skeleton_Jump		Campaign_Individual_Vocalisation_Skeleton_Jump		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Jump_Idle	Battle_Individual_Vocalisation_Skeleton_Jump_Idle		Battle_Individual_Vocalisation_Skeleton_Jump_Idle		0.040000003								0	0		false	70	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Land	Battle_Individual_Vocalisation_Skeleton_Land		Campaign_Individual_Vocalisation_Skeleton_Land		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Land_Idle	Battle_Individual_Vocalisation_Skeleton_Land_Idle		Battle_Individual_Vocalisation_Skeleton_Land_Idle		0.040000003								0	0		false	70	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Melee_Swing	Battle_Individual_Vocalisation_Skeleton_Melee_Swing		Campaign_Individual_Vocalisation_Skeleton_Melee_Swing		0.15								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Pain	Battle_Individual_Vocalisation_Skeleton_Pain		Campaign_Individual_Vocalisation_Skeleton_Pain		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Pain_Idle	Battle_Individual_Vocalisation_Skeleton_Pain_Idle		Battle_Individual_Vocalisation_Skeleton_Pain_Idle		0.040000003								0	0		false	70	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Push_Pull	Battle_Individual_Vocalisation_Skeleton_Push_Pull		Campaign_Individual_Vocalisation_Skeleton_Push_Pull		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Push_Pull_Idle	Battle_Individual_Vocalisation_Skeleton_Push_Pull_Idle		Battle_Individual_Vocalisation_Skeleton_Push_Pull_Idle		0.040000003								0	0		false	70	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skeleton_Scream	Battle_Individual_Vocalisation_Skeleton_Scream		Campaign_Individual_Vocalisation_Skeleton_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skinks_Death	Battle_Individual_Vocalisation_Skinks_Death		Campaign_Individual_Vocalisation_Skinks_Death		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skinks_Grunt	Battle_Individual_Vocalisation_Skinks_Grunt		Campaign_Individual_Vocalisation_Skinks_Grunt		0.2								0	0		false	100	20	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skinks_Jump	Battle_Individual_Vocalisation_Skinks_Jump		Campaign_Individual_Vocalisation_Skinks_Jump		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skinks_Land	Battle_Individual_Vocalisation_Skinks_Land		Campaign_Individual_Vocalisation_Skinks_Land		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skinks_Melee_Swing	Battle_Individual_Vocalisation_Skinks_Melee_Swing		Campaign_Individual_Vocalisation_Skinks_Melee_Swing		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skinks_Melee_Swing_Double	Battle_Individual_Vocalisation_Skinks_Melee_Double		Campaign_Individual_Vocalisation_Skinks_Melee_Swing		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skinks_Pain	Battle_Individual_Vocalisation_Skinks_Pain		Campaign_Individual_Vocalisation_Skinks_Pain		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skinks_Push_Pull	Battle_Individual_Vocalisation_Skinks_Push_Pull		Campaign_Individual_Vocalisation_Skinks_Push_Pull		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skinks_Scream	Battle_Individual_Vocalisation_Skinks_Scream		Campaign_Individual_Vocalisation_Skinks_Scream		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Skinks_Shout	Battle_Individual_Vocalisation_Skinks_Shout				0.4								0	0		false	100	20	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Spider_Large_Death	Battle_Individual_Vocalisation_Spider_Large_Death		Campaign_Individual_Vocalisation_Spider_Large_Death		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Spider_Large_Melee_Attack	Battle_Individual_Vocalisation_Spider_Large_Melee_Attack		Campaign_Individual_Vocalisation_Spider_Large_Melee_Attack		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Spider_Large_Pain	Battle_Individual_Vocalisation_Spider_Large_Pain		Campaign_Individual_Vocalisation_Spider_Large_Pain		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Spider_Large_Scream_Long	Battle_Individual_Vocalisation_Spider_Large_Scream_Long_Play	Battle_Individual_Vocalisation_Spider_Large_Scream_Long_Stop	Campaign_Individual_Vocalisation_Spider_Large_Scream_Long_Play	Campaign_Individual_Vocalisation_Spider_Large_Scream_Long_Stop	0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Spider_Large_Scream_Short	Battle_Individual_Vocalisation_Spider_Large_Scream_Short		Campaign_Individual_Vocalisation_Spider_Large_Scream_Short		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	true
Vocalisation_Spider_Small_Death	Battle_Individual_Vocalisation_Spider_Small_Death		Campaign_Individual_Vocalisation_Spider_Small_Death		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Spider_Small_Melee_Attack	Battle_Individual_Vocalisation_Spider_Small_Melee_Attack		Campaign_Individual_Vocalisation_Spider_Small_Melee_Attack		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Spider_Small_Pain	Battle_Individual_Vocalisation_Spider_Small_Pain		Campaign_Individual_Vocalisation_Spider_Small_Pain		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Spider_Small_Scream_Long	Battle_Individual_Vocalisation_Spider_Small_Scream_Long_Play	Battle_Individual_Vocalisation_Spider_Small_Scream_Long_Stop	Campaign_Individual_Vocalisation_Spider_Small_Scream_Long_Play	Campaign_Individual_Vocalisation_Spider_Small_Scream_Long_Stop	0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Spider_Small_Scream_Short	Battle_Individual_Vocalisation_Spider_Small_Scream_Short		Campaign_Individual_Vocalisation_Spider_Small_Scream_Short		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Bite	Battle_Individual_Vocalisation_Squig_Bite		Campaign_Individual_Vocalisation_Squig_Bite		0.3								0	0		false	40	20	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Breath	Battle_Individual_Vocalisation_Squig_Breath		Campaign_Individual_Vocalisation_Squig_Breath		0.2								0	0		false	20	10	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Death	Battle_Individual_Vocalisation_Squig_Death		Campaign_Individual_Vocalisation_Squig_Death		0.4								0	0		false	40	30	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Idle	Battle_Individual_Vocalisation_Squig_Idle		Campaign_Individual_Vocalisation_Squig_Idle		0.1								0	0		false	30	20	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Idle_Breath	Battle_Individual_Vocalisation_Squig_Idle_Breath		Campaign_Individual_Vocalisation_Squig_Idle_Breath		0.2								0	0		false	20	10	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Idle_Death	Battle_Individual_Vocalisation_Squig_Idle_Death		Campaign_Individual_Vocalisation_Squig_Idle_Death		0.2								0	0		false	30	20	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Idle_Melee_Attack	Battle_Individual_Vocalisation_Squig_Idle_Melee_Attack		Campaign_Individual_Vocalisation_Squig_Idle_Melee_Attack		0.2								0	0		false	30	20	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Idle_Scream_Long	Battle_Individual_Vocalisation_Squig_Idle_Scream_Long		Campaign_Individual_Vocalisation_Squig_Idle_Scream_Long		0.3								0	0		false	30	20	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Idle_Scream_Short	Battle_Individual_Vocalisation_Squig_Idle_Scream_Short		Campaign_Individual_Vocalisation_Squig_Idle_Scream_Short		0.2								0	0		false	30	20	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Melee_Attack	Battle_Individual_Vocalisation_Squig_Melee_Attack		Campaign_Individual_Vocalisation_Squig_Melee_Attack		0.3								0	0		false	40	20	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Pain_Long	Battle_Individual_Vocalisation_Squig_Pain_Long		Campaign_Individual_Vocalisation_Squig_Pain_Long		0.4								0	0		false	60	30	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Pain_Short	Battle_Individual_Vocalisation_Squig_Pain_Short		Campaign_Individual_Vocalisation_Squig_Pain_Short		0.4								0	0		false	50	30	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Scream_Long	Battle_Individual_Vocalisation_Squig_Scream_Long		Campaign_Individual_Vocalisation_Squig_Scream_Long		0.4								0	0		false	70	50	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Squig_Scream_Short	Battle_Individual_Vocalisation_Squig_Scream_Short		Campaign_Individual_Vocalisation_Squig_Scream_Short		0.4								0	0		false	60	50	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Stag_Death	Battle_Individual_Vocalisation_Stag_Death		Campaign_Individual_Vocalisation_Stag_Death		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Stag_Idle_Death	Battle_Individual_Vocalisation_Stag_Idle_Death		Campaign_Individual_Vocalisation_Stag_Death		0.4								0	0		false	80	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Stag_Idle_Melee_Attack	Battle_Individual_Vocalisation_Stag_Idle_Melee_Attack		Campaign_Individual_Vocalisation_Stag_Melee_Attack		0.4								0	0		false	80	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Stag_Idle_Pain	Battle_Individual_Vocalisation_Stag_Idle_Pain		Campaign_Individual_Vocalisation_Stag_Pain		0.4								0	0		false	80	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Stag_Idle_Scream	Battle_Individual_Vocalisation_Stag_Idle_Scream		Campaign_Individual_Vocalisation_Stag_Scream		0.4								0	0		false	80	0	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Stag_Melee_Attack	Battle_Individual_Vocalisation_Stag_Melee_Attack		Campaign_Individual_Vocalisation_Stag_Melee_Attack		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
Vocalisation_Stag_Pain	Battle_Individual_Vocalisation_Stag_Pain		Campaign_Individual_Vocalisation_Stag_Pain		0.4								0	0		false	100	100	true	false	false	false	false	false	false	false	false	false	true	true	false	true	true	false	false		false	false	false	Lord_Hero	0	false	false
