effect_bundles_tables	1
key	localised_description	localised_title	ui_icon	bundle_target
wh_dlc07_bundle_peasant_penalty_36	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_37	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_38	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_39	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_4	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_40	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_41	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_42	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_43	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_44	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_45	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_46	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_47	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_48	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_49	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_5	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_50	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_51	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_52	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_53	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_54	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_55	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_56	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_57	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_58	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_59	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_6	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_60	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_61	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_62	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_63	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_64	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_65	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_66	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_67	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_68	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_69	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_7	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_70	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_71	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_72	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_73	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_74	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_75	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_76	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_77	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_78	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_79	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_8	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_80	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_81	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_82	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_83	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_84	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_85	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_86	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_87	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_88	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_89	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_9	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_90	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_91	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_92	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_93	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_94	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_95	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_96	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_97	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_98	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_peasant_penalty_99	{{tr:peasant_effect_message}}	Peasants Economy	variable_upkeep.png	faction
wh_dlc07_bundle_stance_army_ambush_bretonnia	Conceals this army, allowing surprise attacks against passing enemies.	Stance: Ambush	icon_effects_ambush.png	force
wh_dlc07_chivalry_diplomacy_dummy	It is unacceptable to declare war on another Bretonnian faction! Think of the code!	Bretonnian Traitor	chivalry_negative.png	faction
wh_dlc07_greenskins_incursions	The insidious, sickening Greenskins are coming!	Greenskin Incursions	public_order.png	faction
wh_dlc07_lord_trait_brt_alberic	Devoted to the God of the Sea, Alberic and his elite, seafaring Knights rule the coastline with absolute authority.	Strength of the Sea	character.png	faction
wh_dlc07_lord_trait_brt_fay	A figure of awe and influence, the Fay Enchantress is the Lady’s personal representative and, some say, the true power in Bretonnia.	In Her Lady's Name	character.png	faction
wh_dlc07_lord_trait_brt_louen	The greatest Bretonnian leader since Gilles the Uniter, King Louen is a mighty warrior-king – the very pinnacle of Knightly perfection.	Royal Blood	character.png	faction
wh_dlc07_occupation_bretonnia_chivalry_dummy_razing_enemy	Purging the land of evil is a great thing, both for Bretonnia and indeed the wider world.	Chivalry	chivalry_positive.png	faction
wh_dlc07_occupation_bretonnia_chivalry_dummy_razing_humans	Although they are our enemies, we belong to the same race. To destroy their settlements would be villainy indeed!	Chivalry	chivalry_negative.png	faction
wh_dlc07_occupation_bretonnia_chivalry_dummy_sacking_enemy	No virtuous Knight searches for gold while there is evil to root out in the Lady's blessed name!	Chivalry	chivalry_negative.png	faction
wh_dlc07_occupation_bretonnia_chivalry_dummy_sacking_humans	No Lord who spills blood for financial gain can be considered honourable.	Chivalry	chivalry_negative.png	faction
wh_dlc07_occupation_bretonnia_chivalry_dummy_sacking_neutral	No Lord who spills blood for financial gain can be considered honourable.	Chivalry	chivalry_negative.png	faction
wh_dlc07_payload_a_noble_feast_first	The merchants enjoy a taste of the food otherwise destined for noble tables.	Happy Merchants	income.png	faction
wh_dlc07_payload_a_noble_feast_second	The peasants fight for any scraps they can take and seem satisfied, not that anyone cares...	Contented Peasants	growth.png	faction
wh_dlc07_payload_dedicated_service_first	Our nobles take what they want, but naturally this has slowed production somewhat.	Industrial Service	income.png	faction
wh_dlc07_payload_dedicated_service_second	Our armies march well on full bellies, but the peasants may starve as a result. Oh well...	Peasant Service	replenishment.png	faction
wh_dlc07_payload_event_careless_hunting	The army may be happy, but the land is not. Restraint is key to balance in nature.	Careless Hunting	morale.png	faction
wh_dlc07_payload_event_containing_the_pox	We cannot risk another outbreak, for the pox is virulent and crippling to the population.	Containment	income.png	faction
wh_dlc07_payload_event_exquisite_goods	Such quality, such opulence is sure to improve Bretonnia's reputation.	Outstanding Products	income.png	faction
wh_dlc07_payload_event_filled_with_prayer	"Dear Lady, we thank thee for the fruits of the land..."	A Prayer	growth.png	faction
wh_dlc07_payload_event_grandiose_tournament	A repeat performance is very definitely in order!	Tournament Held	treasury.png	faction
wh_dlc07_payload_event_influx_of_builders	Our cities blossom due to the efforts of artisans from abroad.	Construction Projects	construction.png	faction
wh_dlc07_payload_event_lavish_feast	Our artisans seem grateful... not that anyone cares if they're not!	A Feast	income.png	faction
wh_dlc07_payload_event_not_very_noble	Truly, a shameful act and one that will not be soon forgotten.	Shameful Cheat	admiral.png	faction
wh_dlc07_payload_event_overconfidence	Pride always comes before a fall. These fits of ego are becoming rather expensive!	Overconfidence	military_spending.png	faction
wh_dlc07_payload_event_rowdy_peasants	They are complaining too much. Perhaps examples should be made?	Whinging Peasants	public_order.png	faction
wh_dlc07_payload_event_splendid_monasteries	A wondrous sight indeed, dedicated to the blessed Lady of the Lake.	Splendid Monastery	technology.png	faction
wh_dlc07_payload_event_unpeasant_business	The peasants heed the warning. Just as well, for the alternative is death.	A Warning	public_order.png	faction
wh_dlc07_payload_food_hoarder_first	Bretonnian law is just and true, as are its noble judges.	Bretonnian Law	military_spending.png	faction
wh_dlc07_payload_food_hoarder_second	A stern warning should be sufficient to deter such behaviour.	A Warning	morale.png	faction
wh_dlc07_payload_gifted_children_first	The Lady will ensure that our gifted children are schooled correctly in the use of magic.	Children of the Lady	wizard.png	faction
wh_dlc07_payload_gifted_children_second	The children will be trained in the ways of battle; they will be the finest soldiers in Bretonnia.	Military Training	agent.png	faction
wh_dlc07_payload_hidden_statue_first	Such a beautiful statue is truly inspirational to behold.	Inspired Citizens	melee.png	faction
wh_dlc07_payload_hidden_statue_second	The statue provides protection from evil, as if the Lady herself was standing watch over her flock.	Protected Citizens	armour.png	faction
wh_dlc07_payload_hunting_grounds_first	These hunting grounds have improved the nobles' equestrian skills and made them happy.	New Hunting Grounds	experience.png	faction
wh_dlc07_payload_hunting_grounds_second	The nobles know these places well, so the hunt is over quickly - and with a favourable conclusion.	Familiar Hunting Grounds	charge.png	faction
wh_dlc07_payload_knowledge_from_the_lady_first	The Lady has granted us knowledge that will help us in the future.	Blessed Knowledge	technology.png	faction
wh_dlc07_payload_knowledge_from_the_lady_second	Rejoice! We have been granted the Blessing of the Lady.	Blessed People	income.png	faction
wh_dlc07_payload_mockery_of_our_vows_first	On this occasion, a letter; next time, the lance.	Protected Vows	income.png	faction
wh_dlc07_payload_mockery_of_our_vows_second	Their meaningless words are but idle chatter, and should be ignored.	Ignorance	morale.png	faction
wh_dlc07_payload_pimples_and_brown_spots_first	We cannot risk another smallpox outbreak - the peasant population is getting too low!	Quarantine	income.png	faction
wh_dlc07_payload_pimples_and_brown_spots_second	Smallpox has devastated some of our villages. Who will plough the fields?	Pox Outbreak	growth.png	faction
wh_dlc07_payload_prosperous_harvest_first	Beautiful churches and breathtaking tournament grounds can now be built.	Infrastructure	treasury.png	faction
wh_dlc07_payload_prosperous_harvest_second	The epidemic may reoccur and the enemy may attack at any time. Be watchful.	The Future	growth.png	faction
wh_dlc07_payload_qb_chivalry_loss	 	Chivalry	chivalry_negative.png	faction
wh_dlc07_payload_qb_chivalry_reward	 	Chivalry	chivalry_positive.png	faction
wh_dlc07_payload_sword_of_couronne_mist	The peculiar hue covering our lands spreads fear and disorder among the dull and stupid peasants.	Strange Mist	public_order.png	faction
wh_dlc07_payload_the_price_of_chivalry_first	The most beautiful buildings in the land! The flower of Bretonnian architecture.	Impressive Buildings	treasury.png	faction
wh_dlc07_payload_the_price_of_chivalry_second	All battles fought by Bretonnians are glorious by their very nature.	Impressive Battles	treasury.png	faction
wh_dlc07_payload_whispers_of_witchcraft_first	A lot of food was lost during the witch-hunt. Oh well, it is only the peasants that will starve...	Burned Fields	replenishment.png	faction
wh_dlc07_payload_whispers_of_witchcraft_second	The army is exhausted, almost as if their energy was drained by magical means...	Tired Army	campaign_movement.png	faction
wh_dlc07_qb_brt_payload_bundle_chalice_of_potions	The Winds of Magic shift and grow, becoming powerful enough to be observed. Howling just beyond hearing, they cannot be heard, but can be perceived. The Chalice of Potions glows with a brighter aura, and all those who see it know its power. The Fay Enchantress wonders if this will be enough...	Chalice of Potions	magic.png	character
wh_dlc08_anc_magic_standard_ancient_mammoth_cub	 	Last of the Great Mawherd	public_order.png	character
wh_dlc08_anc_magic_standard_banner_of_wolfclaw	You'll feel their heat just a moment behind...	Wolfclaw Banner	public_order.png	character
wh_dlc08_anc_magic_standard_black_iron_reavers	Mortkin's personal warhird were ravagers without peer; the glory of their many savage achievements is soaked into the ancient, tattered canvas.	Banner of the Black-Iron Reavers	public_order.png	character
wh_dlc08_anc_magic_standard_crimson_reapers	"Hear the choirs; is it the wind that brought back their cries? Once forged in blood by tragedy, sharp were the thorns of crimson death!"	Banner of the Crimson Reapers	public_order.png	character
wh_dlc08_anc_magic_standard_drake_hunters	The ability to bring down a Frost-Wyrm or Ice Drake marks one out as special among the sagas of the Northmen.	Drake Hunters' Banner	public_order.png	character
wh_dlc08_banner_anc_magic_standard_dragon_ogre_horn	NOT USED IN GAME	NOT USED IN GAME Dragon orgre horn	public_order.png	character
wh_dlc08_banner_anc_magic_standard_mammoth_teeth	NOT USED IN GAME	NOT USED IN GAME mammoth teeth	public_order.png	character
wh_dlc08_bundle_follow_archaon	You will receive the following effects while the Warriors of Chaos faction exists:	Follower of the Everchosen	religion_chaos.png	faction
wh_dlc08_bundle_force_siege_equipment_nor	[HIDDEN] Adds NORSCAN siege equipment	[HIDDEN]	 	force
wh_dlc08_bundle_god_bar_crow_allegiance	Your faction will gain the following:	Allegiance to the Crow	norse_god_crow.png	faction
wh_dlc08_bundle_god_bar_eagle_allegiance	Your faction will gain the following:	Allegiance to the Eagle	norse_god_eagle.png	faction
wh_dlc08_bundle_god_bar_hound_allegiance	Your faction will gain the following:	Allegiance to the Hound	norse_god_hound.png	faction
wh_dlc08_bundle_god_bar_khorne_1	Attaining level 1 allegiance to this God will reward you with the following:	The Hound's Gaze - Level 1	norse_god_hound.png	faction
wh_dlc08_bundle_god_bar_khorne_2	Attaining level 2 allegiance to this God will reward you with the following:	The Hound's Favour - Level 2	norse_god_hound.png	faction
wh_dlc08_bundle_god_bar_khorne_3	Attaining level 3 allegiance to this God will reward you with the following:	Champion of the Hound - Level 3	norse_god_hound.png	faction
wh_dlc08_bundle_god_bar_nurgle_1	Attaining level 1 allegiance to this God will reward you with the following:	The Crow's Gaze - Level 1	norse_god_crow.png	faction
wh_dlc08_bundle_god_bar_nurgle_2	Attaining level 2 allegiance to this God will reward you with the following:	The Crow's Favour - Level 2	norse_god_crow.png	faction
wh_dlc08_bundle_god_bar_nurgle_3	Attaining level 3 allegiance to this God will reward you with the following:	Champion of the Crow - Level 3	norse_god_crow.png	faction
wh_dlc08_bundle_god_bar_serpent_allegiance	Your faction will gain the following:	Allegiance to the Serpent	norse_god_snake.png	faction
wh_dlc08_bundle_god_bar_slaanesh_1	Attaining level 1 allegiance to this God will reward you with the following:	The Serpent's Gaze - Level 1	norse_god_snake.png	faction
wh_dlc08_bundle_god_bar_slaanesh_2	Attaining level 2 allegiance to this God will reward you with the following:	The Serpent's Favour - Level 2	norse_god_snake.png	faction
wh_dlc08_bundle_god_bar_slaanesh_3	Attaining level 3 allegiance to this God will reward you with the following:	Champion of the Serpent - Level 3	norse_god_snake.png	faction
wh_dlc08_bundle_god_bar_tzeentch_1	Attaining level 1 allegiance to this God will reward you with the following:	The Eagle's Gaze - Level 1	norse_god_eagle.png	faction
wh_dlc08_bundle_god_bar_tzeentch_2	Attaining level 2 allegiance to this God will reward you with the following:	The Eagle's Favour - Level 2	norse_god_eagle.png	faction
wh_dlc08_bundle_god_bar_tzeentch_3	Attaining level 3 allegiance to this God will reward you with the following:	Champion of the Eagle - Level 3	norse_god_eagle.png	faction
wh_dlc08_bundle_god_khorne	 	Allegiance to the Hound	norse_god_hound.png	faction
wh_dlc08_bundle_god_nurgle	 	Allegiance to the Crow	norse_god_crow.png	faction
wh_dlc08_bundle_god_slaanesh	 	Allegiance to the Serpent	norse_god_snake.png	faction
wh_dlc08_bundle_god_tzeentch	 	Allegiance to the Eagle	norse_god_eagle.png	faction
wh_dlc08_bundle_nurgle_plague	A gift from the Crow, or a curse? It is but a matter of perspective.	The Plague of the Crow	disaster.png	region
wh_dlc08_bundle_true_everchosen	You will receive the following effects after the Warriors of Chaos faction is defeated:\n(Chaos is currently: [[col:red]]DEAD[[/col]])	The True Everchosen	religion_chaos.png	faction
wh_dlc08_bundle_true_everchosen_dummy	You will receive the following effects after the Warriors of Chaos faction is defeated:\n(Chaos is currently: [[col:green]]ALIVE[[/col]])	The True Everchosen	religion_chaos.png	faction
wh_dlc08_faction_trait_norsca	 	norsca overtrait	food.png	faction
wh_dlc08_faction_trait_norsca_faction	 	norsca undertrait	food.png	faction
wh_dlc08_lord_trait_nor_throgg	The Troll King is possessed of a grim and malevolent cunning, seeking always to grind the realms of man under his monstrous rule.	Lord of the Monstrous Horde	character.png	faction
wh_dlc08_lord_trait_nor_wulfrik	The ability to irrefusably challenge anyone - or anything - in their native language ensures that Wulfrik's Ruinous quest will never end.	Gift of Tongues	character.png	faction
wh_dlc08_payload_avalanche_first	Without steel against their skin the men fall too easily.	Lost Armour	armour.png	faction
wh_dlc08_payload_avalanche_second	It is hard to cut through enemy armour without a weapon to hand.	Lost Weapons	melee.png	faction
wh_dlc08_payload_bestial_servants_first	The Wolves strike with such force it tears apart your foes!	Might of the Wolves	melee.png	faction
wh_dlc08_payload_bestial_servants_second	The speed of the horses ensures no enemy escapes with their life.	Horse Riders	charge.png	faction
wh_dlc08_payload_blood_iron_first	The Gods have blessed your blades, although your smiths did not have metal to spare for armour.	Bloody Blades	melee.png	faction
wh_dlc08_payload_blood_iron_second	Your armour has the favour of the Gods - a shame there was not sufficient metal for your blades too.	Bloody Armour	defence.png	faction
wh_dlc08_payload_eager_for_blood_first	You take their farms and steal their food to fuel your warriors.	Demolished Farms	income.png	faction
wh_dlc08_payload_eager_for_blood_second	You bring down their walls and level their buildings, carrying off everything of value.	Smashed Cities	income.png	faction
wh_dlc08_payload_event_arctic_might	You rush into battle eager to spill blood for your Gods!	Mighty Warriors	defence.png	faction
wh_dlc08_payload_event_avenge_the_gods	Take what you want to make yourself stronger!	Punish Their Insolence	income.png	faction
wh_dlc08_payload_event_blades_of_ice	Only the strong are fit to survive and thrive!	Harden Up or Die	growth.png	faction
wh_dlc08_payload_event_blood_favours	Bathe in the blood of your enemies!	Eager to Fight	military_spending.png	faction
wh_dlc08_payload_event_dark_winnowing	True Champions survive all tests.	Fierce Champions	military_spending.png	faction
wh_dlc08_payload_event_fresh_meat	Strengthened, you press on to ever greater conquests!	Vigorous Travel	campaign_movement.png	faction
wh_dlc08_payload_event_lean_times	You need meat to keep your warriors strong!	No Meat	military_spending.png	faction
wh_dlc08_payload_event_midnight_sun	Any man who complains of being tired will be left behind.	Sleep is for the Dead	charge.png	faction
wh_dlc08_payload_event_phar_away_gold	Even in the lands of the eternal sun your warriors are supreme.	Unique Plunder	public_order.png	faction
wh_dlc08_payload_event_sign_in_ice	The Gods smile on you as you bring death and destruction!	Raid Far and Wide	icon_effects_raiding.png	faction
wh_dlc08_payload_event_unworldly_gift	When you endure the savagery of the north, nothing else compares.	Conduit to Chaos	replenishment.png	faction
wh_dlc08_payload_event_useless_contraptions	A blade is the only tool needed to destroy the enemy.	Distracted by Devices	technology.png	faction
wh_dlc08_payload_grim_visions_first	Your armies move with care, though much slower than usual.	Cautious Travel	resistance_magic.png	faction
wh_dlc08_payload_grim_visions_second	Your armies march on regardless, but there are some losses on the road. 	Reckless Travel	agent.png	faction
wh_dlc08_payload_hidden_fissure_first	The creatures that serve you are made stronger by the Gods!	Stronger Monsters	experience.png	faction
wh_dlc08_payload_hidden_fissure_second	The Gods honour your warriors with incredible might!	Stronger Warriors	experience.png	faction
wh_dlc08_payload_prove_their_worth_first	Our armies grow in size and ability!	More Warriors	army.png	faction
wh_dlc08_payload_prove_their_worth_second	Our tribe expands, taking more land!	More Buildings	construction.png	faction
wh_dlc08_payload_rare_metal_first	Your men struggle to make headway in the harsh ice.	Frozen Foot	battle_movement.png	faction
wh_dlc08_payload_rare_metal_second	With no arm guards, your men get maimed more often. 	Slashed Arms	armour.png	faction
wh_dlc08_payload_sacrificial_altars_first	Your Werekin gain the favour of the Gods.	Beast Sacrifice	treasury.png	faction
wh_dlc08_payload_sacrificial_altars_second	Your Fimirs gain the favour of the Gods.	Reptilian Sacrifice	treasury.png	faction
wh_dlc08_payload_shrine_or_shine_first	Such riches lost! But the Gods are content.	Destroyed Plunder	income.png	faction
wh_dlc08_payload_shrine_or_shine_second	You keep your plunder, but the Gods are not happy at the loss of their shrines.  	Destroyed Shrines	growth.png	faction
wh_dlc08_payload_surfeit_of_loot_first	More blades and armour lets you press deeper into the southlands!	Abundance of Iron	military_spending.png	faction
wh_dlc08_payload_surfeit_of_loot_second	 The food and drink sustains your warriors, giving them new strength to conquer enemy lands!	Abundance of Meat	replenishment.png	faction
wh_dlc08_payload_the_dying_skald_first	Make your buildings stronger with the knowledge of the forefathers!	Ancestral Structures	construction.png	faction
wh_dlc08_payload_the_dying_skald_second	Give your enemies a taste of the blades of the Ancestors.	Ancestral Weapons	technology.png	faction
wh_dlc09_lord_trait_skv_tretch_craventail	Over many battles and countless acts of treachery, Chieftain Tretch Craventail of Clan Rictus has proven himself a master of guile.	Grand Chieftain of the Deep Warrens	character.png	faction
wh_dlc11_bundle_agent_action_dignitary_hinder_settlement_success_actor	This [[img:icon_hero]][[/img]]Hero must rest following the establishment of a Pirate Cove.	Exhaustion	pirate_cove.png	character
wh_main_bundle_agent_action_all_failure_army_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_all_failure_army_actor_compromised	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_all_failure_army_target	In response to a hostile [[img:icon_hero]][[/img]]Hero's recent failed action, this army is on guard.	On Guard	agent.png	force
wh_main_bundle_agent_action_all_failure_character_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_all_failure_character_actor_compromised	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_all_failure_character_target	In response to a hostile [[img:icon_hero]][[/img]]Hero's recent failed action, this character is on guard.	On Guard	agent.png	character
wh_main_bundle_agent_action_all_failure_settlement_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_all_failure_settlement_actor_compromised	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_all_failure_settlement_target	In response to a hostile [[img:icon_hero]][[/img]]Hero's recent failed action, security in this province has temporarily been increased.	Security	agent.png	province
wh_main_bundle_agent_action_champion_assist_army_cannot_fail_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_champion_hinder_army_success_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_champion_hinder_army_success_target	In response to a hostile [[img:icon_hero]][[/img]]Hero's recent successful action, this army is on guard.	On Guard	agent.png	force
wh_main_bundle_agent_action_champion_hinder_character_success_actor	This [[img:icon_hero]][[/img]]Hero must rest following a successful action.	Exhaustion	agent.png	character
wh_main_bundle_agent_action_champion_hinder_character_success_target	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_champion_hinder_settlement_success_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_champion_hinder_settlement_success_target	[HIDDEN]	[HIDDEN]	 	region
wh_main_bundle_agent_action_dignitary_assist_army_cannot_fail_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_dignitary_hinder_army_success_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_dignitary_hinder_army_success_target	This army's [[img:icon_replenishment]][[/img]]replenishment has been hindered by an enemy Hero's hostile [[img:icon_hero]][[/img]]action and is on guard.	{{tr:agent_action_name_hinder_replenishment}}	replenishment.png	force
wh_main_bundle_agent_action_dignitary_hinder_settlement_success_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_dignitary_hinder_settlement_success_target	[HIDDEN]	[HIDDEN]	 	region
wh_main_bundle_agent_action_engineer_assist_army_cannot_fail_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_engineer_hinder_settlement_success_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_engineer_hinder_settlement_success_target	[HIDDEN]	[HIDDEN]	 	region
wh_main_bundle_agent_action_spy_assist_army_cannot_fail_actor	[HIDDEN]	[HIDDEN]	 	character
wh_main_bundle_agent_action_spy_hinder_army_success_actor	[HIDDEN]	[HIDDEN]	 	character
