campaign_map_attrition_unit_immunities_tables	0
non_vampire_territory	wh2_main_lzd_inf_saurus_spearmen_blessed_1
non_vampire_territory	wh2_main_lzd_inf_saurus_warriors_0
non_vampire_territory	wh2_main_lzd_inf_saurus_warriors_1
non_vampire_territory	wh2_main_lzd_inf_saurus_warriors_blessed_1
non_vampire_territory	wh2_main_lzd_inf_skink_cohort_0
non_vampire_territory	wh2_main_lzd_inf_skink_cohort_1
non_vampire_territory	wh2_main_lzd_inf_skink_skirmishers_0
non_vampire_territory	wh2_main_lzd_inf_skink_skirmishers_blessed_0
non_vampire_territory	wh2_main_lzd_inf_temple_guards
non_vampire_territory	wh2_main_lzd_inf_temple_guards_blessed
non_vampire_territory	wh2_main_lzd_mon_ancient_stegadon
non_vampire_territory	wh2_main_lzd_mon_bastiladon_0
non_vampire_territory	wh2_main_lzd_mon_bastiladon_1
non_vampire_territory	wh2_main_lzd_mon_bastiladon_2
non_vampire_territory	wh2_main_lzd_mon_bastiladon_blessed_2
non_vampire_territory	wh2_main_lzd_mon_carnosaur_0
non_vampire_territory	wh2_main_lzd_mon_carnosaur_blessed_0
non_vampire_territory	wh2_main_lzd_mon_kroxigors
non_vampire_territory	wh2_main_lzd_mon_kroxigors_blessed
non_vampire_territory	wh2_main_lzd_mon_stegadon_0
non_vampire_territory	wh2_main_lzd_mon_stegadon_1
non_vampire_territory	wh2_main_lzd_mon_stegadon_blessed_1
non_vampire_territory	wh2_main_skv_art_plagueclaw_catapult
non_vampire_territory	wh2_main_skv_art_warp_lightning_cannon
non_vampire_territory	wh2_main_skv_cha_assassin
non_vampire_territory	wh2_main_skv_cha_grey_seer_plague_0
non_vampire_territory	wh2_main_skv_cha_grey_seer_plague_1
non_vampire_territory	wh2_main_skv_cha_grey_seer_ruin_0
non_vampire_territory	wh2_main_skv_cha_grey_seer_ruin_1
non_vampire_territory	wh2_main_skv_cha_lord_skrolk
non_vampire_territory	wh2_main_skv_cha_plague_priest_0
non_vampire_territory	wh2_main_skv_cha_plague_priest_2
non_vampire_territory	wh2_main_skv_cha_queek_headtaker
non_vampire_territory	wh2_main_skv_cha_warlock_engineer
non_vampire_territory	wh2_main_skv_cha_warlord_0
non_vampire_territory	wh2_main_skv_cha_warlord_1
non_vampire_territory	wh2_main_skv_inf_clanrat_spearmen_0
non_vampire_territory	wh2_main_skv_inf_clanrat_spearmen_1
non_vampire_territory	wh2_main_skv_inf_clanrats_0
non_vampire_territory	wh2_main_skv_inf_clanrats_0_summoned
non_vampire_territory	wh2_main_skv_inf_clanrats_0_summoned_small
non_vampire_territory	wh2_main_skv_inf_clanrats_1
non_vampire_territory	wh2_main_skv_inf_death_globe_bombardiers
non_vampire_territory	wh2_main_skv_inf_death_runners_0
non_vampire_territory	wh2_main_skv_inf_death_runners_0_summoned
non_vampire_territory	wh2_main_skv_inf_gutter_runner_slingers_0
non_vampire_territory	wh2_main_skv_inf_gutter_runner_slingers_1
non_vampire_territory	wh2_main_skv_inf_gutter_runners_0
non_vampire_territory	wh2_main_skv_inf_gutter_runners_1
non_vampire_territory	wh2_main_skv_inf_night_runners_0
non_vampire_territory	wh2_main_skv_inf_night_runners_1
non_vampire_territory	wh2_main_skv_inf_plague_monk_censer_bearer
non_vampire_territory	wh2_main_skv_inf_plague_monks
non_vampire_territory	wh2_main_skv_inf_plague_monks_summoned
non_vampire_territory	wh2_main_skv_inf_poison_wind_globadiers
non_vampire_territory	wh2_main_skv_inf_skavenslave_slingers_0
non_vampire_territory	wh2_main_skv_inf_skavenslave_spearmen_0
non_vampire_territory	wh2_main_skv_inf_skavenslave_spearmen_0_summoned
non_vampire_territory	wh2_main_skv_inf_skavenslaves_0
non_vampire_territory	wh2_main_skv_inf_stormvermin_0
non_vampire_territory	wh2_main_skv_inf_stormvermin_0_summoned
non_vampire_territory	wh2_main_skv_inf_stormvermin_1
non_vampire_territory	wh2_main_skv_inf_warpfire_thrower
non_vampire_territory	wh2_main_skv_mon_hell_pit_abomination
non_vampire_territory	wh2_main_skv_mon_rat_ogres
non_vampire_territory	wh2_main_skv_veh_doomwheel
non_vampire_territory	wh2_pro06_tmb_mon_bone_giant_0
non_vampire_territory	wh_dlc01_chs_cav_gorebeast_chariot
non_vampire_territory	wh_dlc01_chs_cha_chaos_lord_10
non_vampire_territory	wh_dlc01_chs_cha_chaos_lord_2
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_shadows_0
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2
non_vampire_territory	wh_dlc01_chs_cha_chaos_sorcerer_shadows_3
non_vampire_territory	wh_dlc01_chs_cha_exalted_hero_10
non_vampire_territory	wh_dlc01_chs_cha_kholek
non_vampire_territory	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
non_vampire_territory	wh_dlc01_chs_cha_qb_lord_of_change_0
non_vampire_territory	wh_dlc01_chs_inf_chaos_warriors_2
non_vampire_territory	wh_dlc01_chs_inf_chosen_2
non_vampire_territory	wh_dlc01_chs_inf_forsaken_0
non_vampire_territory	wh_dlc01_chs_mon_dragon_ogre
non_vampire_territory	wh_dlc01_chs_mon_dragon_ogre_shaggoth
non_vampire_territory	wh_dlc01_chs_mon_trolls_1
non_vampire_territory	wh_dlc01_nor_cha_chaos_sorcerer_lord_0
non_vampire_territory	wh_dlc01_nor_cha_chaos_sorcerer_lord_1
non_vampire_territory	wh_dlc03_bst_cav_razorgor_chariot_0
non_vampire_territory	wh_dlc03_bst_cha_beastlord_0
non_vampire_territory	wh_dlc03_bst_cha_beastlord_0_qb
non_vampire_territory	wh_dlc03_bst_cha_beastlord_1
non_vampire_territory	wh_dlc03_bst_cha_bray_shaman_beasts_0
non_vampire_territory	wh_dlc03_bst_cha_bray_shaman_beasts_1
non_vampire_territory	wh_dlc03_bst_cha_bray_shaman_death_0
non_vampire_territory	wh_dlc03_bst_cha_bray_shaman_death_1
non_vampire_territory	wh_dlc03_bst_cha_bray_shaman_shadows_0
non_vampire_territory	wh_dlc03_bst_cha_bray_shaman_shadows_1
non_vampire_territory	wh_dlc03_bst_cha_bray_shaman_wild_0
non_vampire_territory	wh_dlc03_bst_cha_bray_shaman_wild_0_qb
non_vampire_territory	wh_dlc03_bst_cha_bray_shaman_wild_1
non_vampire_territory	wh_dlc03_bst_cha_gorebull_0
non_vampire_territory	wh_dlc03_bst_cha_graktar_0
non_vampire_territory	wh_dlc03_bst_cha_khazrak_one_eye_0
non_vampire_territory	wh_dlc03_bst_cha_khazrak_one_eye_1
non_vampire_territory	wh_dlc03_bst_cha_malagor_the_dark_omen_0
non_vampire_territory	wh_dlc03_bst_feral_manticore
non_vampire_territory	wh_dlc03_bst_inf_bestigor_herd_0
non_vampire_territory	wh_dlc03_bst_inf_centigors_0
non_vampire_territory	wh_dlc03_bst_inf_centigors_1
non_vampire_territory	wh_dlc03_bst_inf_centigors_2
non_vampire_territory	wh_dlc03_bst_inf_chaos_warhounds_0
non_vampire_territory	wh_dlc03_bst_inf_chaos_warhounds_1
non_vampire_territory	wh_dlc03_bst_inf_cygor_0
non_vampire_territory	wh_dlc03_bst_inf_cygor_0_summoned
non_vampire_territory	wh_dlc03_bst_inf_gor_herd_0
non_vampire_territory	wh_dlc03_bst_inf_gor_herd_1
non_vampire_territory	wh_dlc03_bst_inf_minotaurs_0
non_vampire_territory	wh_dlc03_bst_inf_minotaurs_1
non_vampire_territory	wh_dlc03_bst_inf_minotaurs_2
non_vampire_territory	wh_dlc03_bst_inf_razorgor_herd_0
non_vampire_territory	wh_dlc03_bst_inf_ungor_herd_1
non_vampire_territory	wh_dlc03_bst_inf_ungor_raiders_0
non_vampire_territory	wh_dlc03_bst_inf_ungor_spearmen_0
non_vampire_territory	wh_dlc03_bst_inf_ungor_spearmen_1
non_vampire_territory	wh_dlc03_bst_mon_chaos_spawn_0
non_vampire_territory	wh_dlc03_bst_mon_chaos_spawn_0_summoned
non_vampire_territory	wh_dlc03_bst_mon_giant_0
non_vampire_territory	wh_dlc03_emp_cha_boris_todbringer_0
non_vampire_territory	wh_dlc03_emp_cha_boris_todbringer_1
non_vampire_territory	wh_dlc03_emp_cha_boris_todbringer_2
non_vampire_territory	wh_dlc03_emp_cha_boris_todbringer_3
non_vampire_territory	wh_dlc03_emp_cha_wizard_beasts_0
non_vampire_territory	wh_dlc03_emp_cha_wizard_beasts_1
non_vampire_territory	wh_dlc03_emp_cha_wizard_beasts_2
non_vampire_territory	wh_dlc03_emp_cha_wizard_beasts_3
non_vampire_territory	wh_dlc03_emp_cha_wizard_beasts_4
non_vampire_territory	wh_dlc04_emp_art_hammer_of_the_witches_0
non_vampire_territory	wh_dlc04_emp_art_sunmaker_0
non_vampire_territory	wh_dlc04_emp_cav_knights_blazing_sun_0
non_vampire_territory	wh_dlc04_emp_cav_royal_altdorf_gryphites_0
non_vampire_territory	wh_dlc04_emp_cav_zintlers_reiksguard_0
non_vampire_territory	wh_dlc04_emp_cha_arch_lector_0
non_vampire_territory	wh_dlc04_emp_cha_arch_lector_1
non_vampire_territory	wh_dlc04_emp_cha_arch_lector_2
non_vampire_territory	wh_dlc04_emp_cha_volkmar_the_grim_0
non_vampire_territory	wh_dlc04_emp_cha_volkmar_the_grim_1
non_vampire_territory	wh_dlc04_emp_cha_volkmar_the_grim_2
non_vampire_territory	wh_dlc04_emp_cha_volkmar_the_grim_3
non_vampire_territory	wh_dlc04_emp_inf_flagellants_0
non_vampire_territory	wh_dlc04_emp_inf_free_company_militia_0
non_vampire_territory	wh_dlc04_emp_inf_sigmars_sons_0
non_vampire_territory	wh_dlc04_emp_inf_silver_bullets_0
non_vampire_territory	wh_dlc04_emp_inf_stirlands_revenge_0
non_vampire_territory	wh_dlc04_emp_inf_tattersouls_0
non_vampire_territory	wh_dlc04_emp_veh_templehof_luminark_0
non_vampire_territory	wh_dlc05_brt_cha_armand_aquitaine_0
non_vampire_territory	wh_dlc05_brt_cha_armand_aquitaine_1
non_vampire_territory	wh_dlc05_brt_cha_armand_aquitaine_2
non_vampire_territory	wh_dlc05_brt_cha_armand_aquitaine_3
non_vampire_territory	wh_dlc05_bst_cha_morghur_0
non_vampire_territory	wh_dlc05_bst_cha_morghur_0_boss
non_vampire_territory	wh_dlc05_bst_mon_chaos_spawn_0_boss
non_vampire_territory	wh_dlc05_bst_mon_harpies_0
non_vampire_territory	wh_dlc05_dwf_cha_darthon_ironbeard_0
non_vampire_territory	wh_dlc05_emp_cha_wizard_life_0
non_vampire_territory	wh_dlc05_emp_cha_wizard_life_1
non_vampire_territory	wh_dlc05_emp_cha_wizard_life_2
non_vampire_territory	wh_dlc05_emp_cha_wizard_life_3
non_vampire_territory	wh_dlc05_emp_cha_wizard_shadows_0
non_vampire_territory	wh_dlc05_emp_cha_wizard_shadows_1
non_vampire_territory	wh_dlc05_emp_cha_wizard_shadows_2
non_vampire_territory	wh_dlc05_emp_cha_wizard_shadows_3
non_vampire_territory	wh_dlc05_grn_cha_snorko_one_finger_0
non_vampire_territory	wh_dlc05_grn_cha_snorko_one_finger_1
non_vampire_territory	wh_dlc05_grn_cha_snorko_one_finger_2
non_vampire_territory	wh_dlc05_wef_cav_glade_riders_0
non_vampire_territory	wh_dlc05_wef_cav_glade_riders_1
non_vampire_territory	wh_dlc05_wef_cav_glade_riders_1_qb
non_vampire_territory	wh_dlc05_wef_cav_hawk_riders_0
non_vampire_territory	wh_dlc05_wef_cav_sisters_thorn_0
non_vampire_territory	wh_dlc05_wef_cav_wild_riders_0
non_vampire_territory	wh_dlc05_wef_cav_wild_riders_1
non_vampire_territory	wh_dlc05_wef_cha_ancient_treeman_0
non_vampire_territory	wh_dlc05_wef_cha_branchwraith_0
non_vampire_territory	wh_dlc05_wef_cha_durthu_0
non_vampire_territory	wh_dlc05_wef_cha_female_glade_lord_0
non_vampire_territory	wh_dlc05_wef_cha_female_glade_lord_0_qb
non_vampire_territory	wh_dlc05_wef_cha_female_glade_lord_1
non_vampire_territory	wh_dlc05_wef_cha_female_glade_lord_2
non_vampire_territory	wh_dlc05_wef_cha_female_glade_lord_2_qb
non_vampire_territory	wh_dlc05_wef_cha_female_glade_lord_3
non_vampire_territory	wh_dlc05_wef_cha_glade_lord_0
non_vampire_territory	wh_dlc05_wef_cha_glade_lord_1
non_vampire_territory	wh_dlc05_wef_cha_glade_lord_2
non_vampire_territory	wh_dlc05_wef_cha_glade_lord_3
non_vampire_territory	wh_dlc05_wef_cha_orion_0
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_beasts_0
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_beasts_1
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_beasts_2
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_beasts_3
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_life_0
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_life_1
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_life_2
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_life_3
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_shadows_0
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_shadows_1
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_shadows_2
non_vampire_territory	wh_dlc05_wef_cha_spellsinger_shadows_3
non_vampire_territory	wh_dlc05_wef_cha_waystalker_0
non_vampire_territory	wh_dlc05_wef_forest_dragon_0
non_vampire_territory	wh_dlc05_wef_inf_deepwood_scouts_0
non_vampire_territory	wh_dlc05_wef_inf_deepwood_scouts_1
non_vampire_territory	wh_dlc05_wef_inf_deepwood_scouts_1_qb
non_vampire_territory	wh_dlc05_wef_inf_dryads_0
non_vampire_territory	wh_dlc05_wef_inf_eternal_guard_0
non_vampire_territory	wh_dlc05_wef_inf_eternal_guard_1
non_vampire_territory	wh_dlc05_wef_inf_eternal_guard_1_qb
non_vampire_territory	wh_dlc05_wef_inf_glade_guard_0
non_vampire_territory	wh_dlc05_wef_inf_glade_guard_1
non_vampire_territory	wh_dlc05_wef_inf_glade_guard_1_qb
non_vampire_territory	wh_dlc05_wef_inf_glade_guard_2
non_vampire_territory	wh_dlc05_wef_inf_wardancers_0
non_vampire_territory	wh_dlc05_wef_inf_wardancers_1
non_vampire_territory	wh_dlc05_wef_inf_waywatchers_0
non_vampire_territory	wh_dlc05_wef_inf_wildwood_rangers_0
non_vampire_territory	wh_dlc05_wef_mon_great_eagle_0
non_vampire_territory	wh_dlc05_wef_mon_treekin_0
non_vampire_territory	wh_dlc05_wef_mon_treeman_0
non_vampire_territory	wh_dlc06_chs_cav_marauder_horsemasters_0
non_vampire_territory	wh_dlc06_chs_feral_manticore
non_vampire_territory	wh_dlc06_chs_inf_aspiring_champions_0
non_vampire_territory	wh_dlc06_dwf_art_bolt_thrower_0
non_vampire_territory	wh_dlc06_dwf_art_gob_lobber_0
non_vampire_territory	wh_dlc06_dwf_cha_belegar_ironhammer_0
non_vampire_territory	wh_dlc06_dwf_cha_master_engineer_ghost_0
non_vampire_territory	wh_dlc06_dwf_cha_runelord_0
non_vampire_territory	wh_dlc06_dwf_cha_runelord_1
non_vampire_territory	wh_dlc06_dwf_cha_runesmith_ghost_0
non_vampire_territory	wh_dlc06_dwf_cha_thane_ghost_0
non_vampire_territory	wh_dlc06_dwf_cha_thane_ghost_1
non_vampire_territory	wh_dlc06_dwf_inf_bugmans_rangers_0
non_vampire_territory	wh_dlc06_dwf_inf_dragonback_slayers_0
non_vampire_territory	wh_dlc06_dwf_inf_ekrund_miners_0
non_vampire_territory	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0
non_vampire_territory	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0
non_vampire_territory	wh_dlc06_dwf_inf_old_grumblers_0
non_vampire_territory	wh_dlc06_dwf_inf_peak_gate_guard_0
non_vampire_territory	wh_dlc06_dwf_inf_rangers_0
non_vampire_territory	wh_dlc06_dwf_inf_rangers_1
non_vampire_territory	wh_dlc06_dwf_inf_ulthars_raiders_0
non_vampire_territory	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0
non_vampire_territory	wh_dlc06_dwf_veh_skyhammer_0
non_vampire_territory	wh_dlc06_emp_cha_arch_lector_0_boss
non_vampire_territory	wh_dlc06_emp_cha_captain_0_boss
non_vampire_territory	wh_dlc06_emp_cha_witch_hunter_boss
non_vampire_territory	wh_dlc06_grn_art_hammer_of_gork_0
non_vampire_territory	wh_dlc06_grn_cav_broken_tusks_mob_0
non_vampire_territory	wh_dlc06_grn_cav_deff_creepers_0
non_vampire_territory	wh_dlc06_grn_cav_durkits_squigs_0
non_vampire_territory	wh_dlc06_grn_cav_mogrubbs_marauders_0
non_vampire_territory	wh_dlc06_grn_cav_moon_howlers_0
non_vampire_territory	wh_dlc06_grn_cav_squig_hoppers_0
non_vampire_territory	wh_dlc06_grn_cav_teef_robbers_0
non_vampire_territory	wh_dlc06_grn_cha_night_goblin_warboss_0
non_vampire_territory	wh_dlc06_grn_cha_night_goblin_warboss_1
non_vampire_territory	wh_dlc06_grn_cha_skarsnik_0
non_vampire_territory	wh_dlc06_grn_cha_wurrzag_0
non_vampire_territory	wh_dlc06_grn_cha_wurrzag_1
non_vampire_territory	wh_dlc06_grn_inf_da_eight_peaks_loonies_0
non_vampire_territory	wh_dlc06_grn_inf_da_rusty_arrers_0
non_vampire_territory	wh_dlc06_grn_inf_da_warlords_boyz_0
non_vampire_territory	wh_dlc06_grn_inf_krimson_killerz_0
non_vampire_territory	wh_dlc06_grn_inf_nasty_skulkers_0
non_vampire_territory	wh_dlc06_grn_inf_squig_explosive_0
non_vampire_territory	wh_dlc06_grn_inf_squig_herd_0
non_vampire_territory	wh_dlc06_grn_mon_spider_hatchlings_0
non_vampire_territory	wh_dlc06_grn_mon_spider_hatchlings_0_summoned
non_vampire_territory	wh_dlc06_grn_mon_venom_queen_0
non_vampire_territory	wh_dlc07_brt_art_blessed_field_trebuchet_0
non_vampire_territory	wh_dlc07_brt_cav_grail_guardians_0
non_vampire_territory	wh_dlc07_brt_cav_knights_errant_0
non_vampire_territory	wh_dlc07_brt_cav_questing_knights_0
non_vampire_territory	wh_dlc07_brt_cav_royal_hippogryph_knights_0
non_vampire_territory	wh_dlc07_brt_cav_royal_pegasus_knights_0
non_vampire_territory	wh_dlc07_brt_cha_alberic_bordeleaux_0
non_vampire_territory	wh_dlc07_brt_cha_alberic_bordeleaux_1
non_vampire_territory	wh_dlc07_brt_cha_alberic_bordeleaux_2
non_vampire_territory	wh_dlc07_brt_cha_alberic_bordeleaux_3
non_vampire_territory	wh_dlc07_brt_cha_damsel_beasts_0
non_vampire_territory	wh_dlc07_brt_cha_damsel_beasts_1
non_vampire_territory	wh_dlc07_brt_cha_damsel_beasts_2
non_vampire_territory	wh_dlc07_brt_cha_damsel_beasts_3
non_vampire_territory	wh_dlc07_brt_cha_damsel_life_0
non_vampire_territory	wh_dlc07_brt_cha_damsel_life_1
non_vampire_territory	wh_dlc07_brt_cha_damsel_life_2
non_vampire_territory	wh_dlc07_brt_cha_damsel_life_3
non_vampire_territory	wh_dlc07_brt_cha_fay_enchantress_0
non_vampire_territory	wh_dlc07_brt_cha_fay_enchantress_1
non_vampire_territory	wh_dlc07_brt_cha_green_knight_0
non_vampire_territory	wh_dlc07_brt_cha_prophetess_0
non_vampire_territory	wh_dlc07_brt_cha_prophetess_1
non_vampire_territory	wh_dlc07_brt_cha_prophetess_2
non_vampire_territory	wh_dlc07_brt_cha_prophetess_3
non_vampire_territory	wh_dlc07_brt_cha_prophetess_beasts_0
non_vampire_territory	wh_dlc07_brt_cha_prophetess_beasts_1
non_vampire_territory	wh_dlc07_brt_cha_prophetess_beasts_2
non_vampire_territory	wh_dlc07_brt_cha_prophetess_beasts_3
non_vampire_territory	wh_dlc07_brt_cha_prophetess_heavens_0
non_vampire_territory	wh_dlc07_brt_cha_prophetess_heavens_1
non_vampire_territory	wh_dlc07_brt_cha_prophetess_heavens_2
non_vampire_territory	wh_dlc07_brt_cha_prophetess_heavens_3
non_vampire_territory	wh_dlc07_brt_inf_battle_pilgrims_0
non_vampire_territory	wh_dlc07_brt_inf_foot_squires_0
non_vampire_territory	wh_dlc07_brt_inf_grail_reliquae_0
non_vampire_territory	wh_dlc07_brt_inf_men_at_arms_1
non_vampire_territory	wh_dlc07_brt_inf_men_at_arms_2
non_vampire_territory	wh_dlc07_brt_inf_peasant_bowmen_1
non_vampire_territory	wh_dlc07_brt_inf_peasant_bowmen_2
non_vampire_territory	wh_dlc07_brt_inf_spearmen_at_arms_1
non_vampire_territory	wh_dlc07_brt_peasant_mob_0
non_vampire_territory	wh_dlc08_nor_art_hellcannon_battery
non_vampire_territory	wh_dlc08_nor_cav_marauder_horsemasters_0
non_vampire_territory	wh_dlc08_nor_cha_arzik_0
non_vampire_territory	wh_dlc08_nor_cha_fimir_balefiend_fire_0
non_vampire_territory	wh_dlc08_nor_cha_fimir_balefiend_shadow_0
non_vampire_territory	wh_dlc08_nor_cha_kihar_0
non_vampire_territory	wh_dlc08_nor_cha_shaman_sorcerer_death_0
non_vampire_territory	wh_dlc08_nor_cha_shaman_sorcerer_death_1
non_vampire_territory	wh_dlc08_nor_cha_shaman_sorcerer_death_2
non_vampire_territory	wh_dlc08_nor_cha_shaman_sorcerer_fire_0
non_vampire_territory	wh_dlc08_nor_cha_shaman_sorcerer_fire_1
non_vampire_territory	wh_dlc08_nor_cha_shaman_sorcerer_fire_2
non_vampire_territory	wh_dlc08_nor_cha_shaman_sorcerer_metal_0
non_vampire_territory	wh_dlc08_nor_cha_shaman_sorcerer_metal_1
non_vampire_territory	wh_dlc08_nor_cha_shaman_sorcerer_metal_2
non_vampire_territory	wh_dlc08_nor_cha_skin_wolf_werekin_0
non_vampire_territory	wh_dlc08_nor_cha_throgg_0
non_vampire_territory	wh_dlc08_nor_cha_wulfrik_0
non_vampire_territory	wh_dlc08_nor_cha_wulfrik_1
non_vampire_territory	wh_dlc08_nor_cha_wulfrik_2
non_vampire_territory	wh_dlc08_nor_cha_wulfrik_3
non_vampire_territory	wh_dlc08_nor_feral_manticore
non_vampire_territory	wh_dlc08_nor_inf_marauder_berserkers_0
non_vampire_territory	wh_dlc08_nor_inf_marauder_champions_0
non_vampire_territory	wh_dlc08_nor_inf_marauder_champions_1
non_vampire_territory	wh_dlc08_nor_inf_marauder_hunters_0
non_vampire_territory	wh_dlc08_nor_inf_marauder_hunters_1
non_vampire_territory	wh_dlc08_nor_inf_marauder_spearman_0
non_vampire_territory	wh_dlc08_nor_mon_fimir_0
non_vampire_territory	wh_dlc08_nor_mon_fimir_1
non_vampire_territory	wh_dlc08_nor_mon_frost_wyrm_0
non_vampire_territory	wh_dlc08_nor_mon_frost_wyrm_boss
non_vampire_territory	wh_dlc08_nor_mon_frost_wyrm_ror_0
non_vampire_territory	wh_dlc08_nor_mon_norscan_giant_0
non_vampire_territory	wh_dlc08_nor_mon_norscan_ice_trolls_0
non_vampire_territory	wh_dlc08_nor_mon_skinwolves_0
non_vampire_territory	wh_dlc08_nor_mon_skinwolves_1
non_vampire_territory	wh_dlc08_nor_mon_war_mammoth_0
non_vampire_territory	wh_dlc08_nor_mon_war_mammoth_1
non_vampire_territory	wh_dlc08_nor_mon_war_mammoth_2
non_vampire_territory	wh_dlc08_nor_mon_war_mammoth_boss
non_vampire_territory	wh_dlc08_nor_mon_war_mammoth_ror_1
non_vampire_territory	wh_dlc08_nor_mon_warwolves_0
non_vampire_territory	wh_dlc08_nor_veh_marauder_warwolves_chariot_0
non_vampire_territory	wh_main_brt_art_field_trebuchet
non_vampire_territory	wh_main_brt_cav_grail_knights
non_vampire_territory	wh_main_brt_cav_knights_of_the_realm
non_vampire_territory	wh_main_brt_cav_mounted_yeomen_0
non_vampire_territory	wh_main_brt_cav_mounted_yeomen_1
non_vampire_territory	wh_main_brt_cav_pegasus_knights
non_vampire_territory	wh_main_brt_cha_damsel_0
non_vampire_territory	wh_main_brt_cha_damsel_1
non_vampire_territory	wh_main_brt_cha_damsel_2
non_vampire_territory	wh_main_brt_cha_damsel_3
non_vampire_territory	wh_main_brt_cha_king_louen_leoncoeur_0
non_vampire_territory	wh_main_brt_cha_king_louen_leoncoeur_1
non_vampire_territory	wh_main_brt_cha_king_louen_leoncoeur_2
non_vampire_territory	wh_main_brt_cha_king_louen_leoncoeur_3
non_vampire_territory	wh_main_brt_cha_king_louen_leoncoeur_4
non_vampire_territory	wh_main_brt_cha_lord_0
non_vampire_territory	wh_main_brt_cha_lord_2
non_vampire_territory	wh_main_brt_cha_lord_3
non_vampire_territory	wh_main_brt_cha_lord_4
non_vampire_territory	wh_main_brt_cha_paladin_0
non_vampire_territory	wh_main_brt_cha_paladin_3
non_vampire_territory	wh_main_brt_cha_paladin_4
non_vampire_territory	wh_main_brt_inf_men_at_arms
non_vampire_territory	wh_main_brt_inf_peasant_bowmen
non_vampire_territory	wh_main_brt_inf_spearmen_at_arms
non_vampire_territory	wh_main_brt_shp_buccaneer
non_vampire_territory	wh_main_brt_shp_corsair
non_vampire_territory	wh_main_brt_shp_galleon
non_vampire_territory	wh_main_brt_shp_galleon_general
non_vampire_territory	wh_main_bst_feral_manticore_summoned
non_vampire_territory	wh_main_chs_art_hellcannon
non_vampire_territory	wh_main_chs_cav_chaos_chariot
non_vampire_territory	wh_main_chs_cav_chaos_knights_0
non_vampire_territory	wh_main_chs_cav_chaos_knights_1
non_vampire_territory	wh_main_chs_cav_marauder_horsemen_0
non_vampire_territory	wh_main_chs_cav_marauder_horsemen_1
non_vampire_territory	wh_main_chs_cha_archaon_the_everchosen_0
non_vampire_territory	wh_main_chs_cha_archaon_the_everchosen_1
non_vampire_territory	wh_main_chs_cha_chaos_lord_0
non_vampire_territory	wh_main_chs_cha_chaos_lord_11
non_vampire_territory	wh_main_chs_cha_chaos_lord_12
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_death_0
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_death_10
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_death_11
